"Level_Name","Date","Cases.Cumulative","CI.Lower","CI.Upper","Level"
"Heart of Texas RAC",2020-04-01,48,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-02,54,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-03,55,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-04,58,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-05,59,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-06,61,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-07,67,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-08,74,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-09,75,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-10,83,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-11,87,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-12,88,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-13,90,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-14,91,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-15,94,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-16,95,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-17,98,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-18,98,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-19,98,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-20,98,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-21,102,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-22,104,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-23,109,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-24,110,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-25,110,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-26,111,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-27,113,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-28,119,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-29,119,NA,NA,"TSA"
"Heart of Texas RAC",2020-04-30,120,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-01,121,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-02,124,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-03,125,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-04,125,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-05,127,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-06,128,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-07,128,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-08,131,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-09,132,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-10,133,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-11,133,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-12,136,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-13,138,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-14,139,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-15,139,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-16,140,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-17,140,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-18,141,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-19,144,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-20,144,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-21,149,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-22,155,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-23,159,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-24,160,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-25,160,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-26,160,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-27,165,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-28,166,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-29,171,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-30,173,NA,NA,"TSA"
"Heart of Texas RAC",2020-05-31,173,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-01,173,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-02,177,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-03,179,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-04,185,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-05,188,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-06,193,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-07,197,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-08,197,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-09,203,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-10,209,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-11,217,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-12,227,NA,NA,"TSA"
"Heart of Texas RAC",2020-06-13,232.117703098531,227.11205542214,237.123350774922,"TSA"
"Heart of Texas RAC",2020-06-14,237.014029211235,229.296498655235,244.731559767236,"TSA"
"Heart of Texas RAC",2020-06-15,241.707054426044,231.505668537284,251.908440314803,"TSA"
"Heart of Texas RAC",2020-06-16,246.213378864659,233.608462662611,258.818295066706,"TSA"
"Heart of Texas RAC",2020-06-17,250.548247199578,235.577931477247,265.518562921908,"TSA"
"Heart of Texas RAC",2020-06-18,254.725659330542,237.413977210087,272.037341450998,"TSA"
"Heart of Texas RAC",2020-06-19,258.75847202393,239.125282098914,278.391661948947,"TSA"
"Heart of Texas RAC",2020-06-20,262.658492252985,240.723383832901,284.593600673068,"TSA"
"Heart of Texas RAC",2020-06-21,266.436562916542,242.220392860516,290.652732972568,"TSA"
"Heart of Texas RAC",2020-06-22,270.102641558566,243.628046841738,296.577236275395,"TSA"
"Lower Rio Grande Valley RAC",2020-03-04,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-05,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-06,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-07,NA,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-08,NA,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-09,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-10,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-11,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-12,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-13,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-14,NA,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-15,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-16,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-17,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-18,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-19,0,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-20,1,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-21,1,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-22,6,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-23,8,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-24,8,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-25,8,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-26,14,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-27,24,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-28,34,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-29,51,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-30,52,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-03-31,68,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-01,78,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-02,107,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-03,144,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-04,158,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-05,174,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-06,198,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-07,226,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-08,235,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-09,269,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-10,305,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-11,352,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-12,395,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-13,397,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-14,426,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-15,469,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-16,493,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-17,519,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-18,536,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-19,568,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-20,574,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-21,594,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-22,602,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-23,619,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-24,640,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-25,673,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-26,689,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-27,694,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-28,707,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-29,724,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-04-30,747,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-01,768,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-02,782,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-03,794,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-04,795,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-05,819,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-06,830,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-07,852,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-08,879,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-09,899,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-10,927,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-11,929,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-12,949,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-13,975,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-14,1006,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-15,1029,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-16,1038,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-17,1075,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-18,1090,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-19,1116,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-20,1143,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-21,1168,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-22,1172,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-23,1206,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-24,1218,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-25,1233,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-26,1240,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-27,1268,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-28,1309,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-29,1328,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-30,1351,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-05-31,1373,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-01,1391,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-02,1417,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-03,1467,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-04,1517,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-05,1590,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-06,1627,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-07,1682,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-08,1682,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-09,1777,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-10,1861,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-11,1948,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-12,2083,NA,NA,"TSA"
"Lower Rio Grande Valley RAC",2020-06-13,2181.90304057272,2151.17924409502,2212.62683705043,"TSA"
"Lower Rio Grande Valley RAC",2020-06-14,2280.80608114545,2227.99536274261,2333.61679954829,"TSA"
"Lower Rio Grande Valley RAC",2020-06-15,2379.70912171817,2303.32717368859,2456.09106974775,"TSA"
"Lower Rio Grande Valley RAC",2020-06-16,2478.61216229089,2376.73585125716,2580.48847332463,"TSA"
"Lower Rio Grande Valley RAC",2020-06-17,2577.51520286362,2448.20218985448,2706.82821587276,"TSA"
"Lower Rio Grande Valley RAC",2020-06-18,2676.41824343634,2517.79113101257,2835.04535586011,"TSA"
"Lower Rio Grande Valley RAC",2020-06-19,2775.32128400906,2585.58451847012,2965.05804954801,"TSA"
"Lower Rio Grande Valley RAC",2020-06-20,2874.22432458179,2651.66324398264,3096.78540518094,"TSA"
"Lower Rio Grande Valley RAC",2020-06-21,2973.12736515451,2716.10229817294,3230.15243213608,"TSA"
"Lower Rio Grande Valley RAC",2020-06-22,3072.03040572724,2778.96977610332,3365.09103535115,"TSA"
"North Central Texas RAC",2020-03-04,0,NA,NA,"TSA"
"North Central Texas RAC",2020-03-05,0,NA,NA,"TSA"
"North Central Texas RAC",2020-03-06,0,NA,NA,"TSA"
"North Central Texas RAC",2020-03-07,NA,NA,NA,"TSA"
"North Central Texas RAC",2020-03-08,NA,NA,NA,"TSA"
"North Central Texas RAC",2020-03-09,1,NA,NA,"TSA"
"North Central Texas RAC",2020-03-10,3,NA,NA,"TSA"
"North Central Texas RAC",2020-03-11,6,NA,NA,"TSA"
"North Central Texas RAC",2020-03-12,7,NA,NA,"TSA"
"North Central Texas RAC",2020-03-13,7,NA,NA,"TSA"
"North Central Texas RAC",2020-03-14,NA,NA,NA,"TSA"
"North Central Texas RAC",2020-03-15,17,NA,NA,"TSA"
"North Central Texas RAC",2020-03-16,17,NA,NA,"TSA"
"North Central Texas RAC",2020-03-17,19,NA,NA,"TSA"
"North Central Texas RAC",2020-03-18,30,NA,NA,"TSA"
"North Central Texas RAC",2020-03-19,38,NA,NA,"TSA"
"North Central Texas RAC",2020-03-20,50,NA,NA,"TSA"
"North Central Texas RAC",2020-03-21,68,NA,NA,"TSA"
"North Central Texas RAC",2020-03-22,77,NA,NA,"TSA"
"North Central Texas RAC",2020-03-23,85,NA,NA,"TSA"
"North Central Texas RAC",2020-03-24,271,NA,NA,"TSA"
"North Central Texas RAC",2020-03-25,332,NA,NA,"TSA"
"North Central Texas RAC",2020-03-26,536,NA,NA,"TSA"
"North Central Texas RAC",2020-03-27,669,NA,NA,"TSA"
"North Central Texas RAC",2020-03-28,774,NA,NA,"TSA"
"North Central Texas RAC",2020-03-29,894,NA,NA,"TSA"
"North Central Texas RAC",2020-03-30,978,NA,NA,"TSA"
"North Central Texas RAC",2020-03-31,1134,NA,NA,"TSA"
"North Central Texas RAC",2020-04-01,1371,NA,NA,"TSA"
"North Central Texas RAC",2020-04-02,1528,NA,NA,"TSA"
"North Central Texas RAC",2020-04-03,1748,NA,NA,"TSA"
"North Central Texas RAC",2020-04-04,1957,NA,NA,"TSA"
"North Central Texas RAC",2020-04-05,2078,NA,NA,"TSA"
"North Central Texas RAC",2020-04-06,2236,NA,NA,"TSA"
"North Central Texas RAC",2020-04-07,2384,NA,NA,"TSA"
"North Central Texas RAC",2020-04-08,2651,NA,NA,"TSA"
"North Central Texas RAC",2020-04-09,2877,NA,NA,"TSA"
"North Central Texas RAC",2020-04-10,3116,NA,NA,"TSA"
"North Central Texas RAC",2020-04-11,3359,NA,NA,"TSA"
"North Central Texas RAC",2020-04-12,3586,NA,NA,"TSA"
"North Central Texas RAC",2020-04-13,3709,NA,NA,"TSA"
"North Central Texas RAC",2020-04-14,3915,NA,NA,"TSA"
"North Central Texas RAC",2020-04-15,4096,NA,NA,"TSA"
"North Central Texas RAC",2020-04-16,4324,NA,NA,"TSA"
"North Central Texas RAC",2020-04-17,4549,NA,NA,"TSA"
"North Central Texas RAC",2020-04-18,4806,NA,NA,"TSA"
"North Central Texas RAC",2020-04-19,5003,NA,NA,"TSA"
"North Central Texas RAC",2020-04-20,5147,NA,NA,"TSA"
"North Central Texas RAC",2020-04-21,5292,NA,NA,"TSA"
"North Central Texas RAC",2020-04-22,5545,NA,NA,"TSA"
"North Central Texas RAC",2020-04-23,5776,NA,NA,"TSA"
"North Central Texas RAC",2020-04-24,6049,NA,NA,"TSA"
"North Central Texas RAC",2020-04-25,6346,NA,NA,"TSA"
"North Central Texas RAC",2020-04-26,6589,NA,NA,"TSA"
"North Central Texas RAC",2020-04-27,6844,NA,NA,"TSA"
"North Central Texas RAC",2020-04-28,7046,NA,NA,"TSA"
"North Central Texas RAC",2020-04-29,7337,NA,NA,"TSA"
"North Central Texas RAC",2020-04-30,7551,NA,NA,"TSA"
"North Central Texas RAC",2020-05-01,7865,NA,NA,"TSA"
"North Central Texas RAC",2020-05-02,8321,NA,NA,"TSA"
"North Central Texas RAC",2020-05-03,8652,NA,NA,"TSA"
"North Central Texas RAC",2020-05-04,9002,NA,NA,"TSA"
"North Central Texas RAC",2020-05-05,9325,NA,NA,"TSA"
"North Central Texas RAC",2020-05-06,9732,NA,NA,"TSA"
"North Central Texas RAC",2020-05-07,10150,NA,NA,"TSA"
"North Central Texas RAC",2020-05-08,10626,NA,NA,"TSA"
"North Central Texas RAC",2020-05-09,11131,NA,NA,"TSA"
"North Central Texas RAC",2020-05-10,11496,NA,NA,"TSA"
"North Central Texas RAC",2020-05-11,12279,NA,NA,"TSA"
"North Central Texas RAC",2020-05-12,12670,NA,NA,"TSA"
"North Central Texas RAC",2020-05-13,13051,NA,NA,"TSA"
"North Central Texas RAC",2020-05-14,13650,NA,NA,"TSA"
"North Central Texas RAC",2020-05-15,14094,NA,NA,"TSA"
"North Central Texas RAC",2020-05-16,14422,NA,NA,"TSA"
"North Central Texas RAC",2020-05-17,14746,NA,NA,"TSA"
"North Central Texas RAC",2020-05-18,15083,NA,NA,"TSA"
"North Central Texas RAC",2020-05-19,15516,NA,NA,"TSA"
"North Central Texas RAC",2020-05-20,15949,NA,NA,"TSA"
"North Central Texas RAC",2020-05-21,16174,NA,NA,"TSA"
"North Central Texas RAC",2020-05-22,16727,NA,NA,"TSA"
"North Central Texas RAC",2020-05-23,17076,NA,NA,"TSA"
"North Central Texas RAC",2020-05-24,17320,NA,NA,"TSA"
"North Central Texas RAC",2020-05-25,17555,NA,NA,"TSA"
"North Central Texas RAC",2020-05-26,17802,NA,NA,"TSA"
"North Central Texas RAC",2020-05-27,18125,NA,NA,"TSA"
"North Central Texas RAC",2020-05-28,18568,NA,NA,"TSA"
"North Central Texas RAC",2020-05-29,18975,NA,NA,"TSA"
"North Central Texas RAC",2020-05-30,19353,NA,NA,"TSA"
"North Central Texas RAC",2020-05-31,19716,NA,NA,"TSA"
"North Central Texas RAC",2020-06-01,20030,NA,NA,"TSA"
"North Central Texas RAC",2020-06-02,20332,NA,NA,"TSA"
"North Central Texas RAC",2020-06-03,20756,NA,NA,"TSA"
"North Central Texas RAC",2020-06-04,21234,NA,NA,"TSA"
"North Central Texas RAC",2020-06-05,21787,NA,NA,"TSA"
"North Central Texas RAC",2020-06-06,22275,NA,NA,"TSA"
"North Central Texas RAC",2020-06-07,22681,NA,NA,"TSA"
"North Central Texas RAC",2020-06-08,23037,NA,NA,"TSA"
"North Central Texas RAC",2020-06-09,23715,NA,NA,"TSA"
"North Central Texas RAC",2020-06-10,24212,NA,NA,"TSA"
"North Central Texas RAC",2020-06-11,24795,NA,NA,"TSA"
"North Central Texas RAC",2020-06-12,25443,NA,NA,"TSA"
"North Central Texas RAC",2020-06-13,26013.3936335096,25839.7921165508,26186.9951504684,"TSA"
"North Central Texas RAC",2020-06-14,26583.7872670192,26293.1503795874,26874.4241544511,"TSA"
"North Central Texas RAC",2020-06-15,27154.1809005288,26741.7789155683,27566.5828854893,"TSA"
"North Central Texas RAC",2020-06-16,27724.5745340384,27182.326681537,28266.8223865398,"TSA"
"North Central Texas RAC",2020-06-17,28294.968167548,27614.2183855961,28975.7179495,"TSA"
"North Central Texas RAC",2020-06-18,28865.3618010576,28037.5233810038,29693.2002211114,"TSA"
"North Central Texas RAC",2020-06-19,29435.7554345672,28452.4956814636,30419.0151876708,"TSA"
"North Central Texas RAC",2020-06-20,30006.1490680768,28859.436986097,31152.8611500566,"TSA"
"North Central Texas RAC",2020-06-21,30576.5427015864,29258.649884763,31894.4355184098,"TSA"
"North Central Texas RAC",2020-06-22,31146.936335096,29650.4214399598,32643.4512302322,"TSA"
"North Texas RAC",2020-03-04,0,NA,NA,"TSA"
"North Texas RAC",2020-03-05,0,NA,NA,"TSA"
"North Texas RAC",2020-03-06,0,NA,NA,"TSA"
"North Texas RAC",2020-03-07,NA,NA,NA,"TSA"
"North Texas RAC",2020-03-08,NA,NA,NA,"TSA"
"North Texas RAC",2020-03-09,0,NA,NA,"TSA"
"North Texas RAC",2020-03-10,0,NA,NA,"TSA"
"North Texas RAC",2020-03-11,0,NA,NA,"TSA"
"North Texas RAC",2020-03-12,0,NA,NA,"TSA"
"North Texas RAC",2020-03-13,0,NA,NA,"TSA"
"North Texas RAC",2020-03-14,NA,NA,NA,"TSA"
"North Texas RAC",2020-03-15,0,NA,NA,"TSA"
"North Texas RAC",2020-03-16,0,NA,NA,"TSA"
"North Texas RAC",2020-03-17,0,NA,NA,"TSA"
"North Texas RAC",2020-03-18,0,NA,NA,"TSA"
"North Texas RAC",2020-03-19,0,NA,NA,"TSA"
"North Texas RAC",2020-03-20,1,NA,NA,"TSA"
"North Texas RAC",2020-03-21,3,NA,NA,"TSA"
"North Texas RAC",2020-03-22,3,NA,NA,"TSA"
"North Texas RAC",2020-03-23,4,NA,NA,"TSA"
"North Texas RAC",2020-03-24,5,NA,NA,"TSA"
"North Texas RAC",2020-03-25,5,NA,NA,"TSA"
"North Texas RAC",2020-03-26,8,NA,NA,"TSA"
"North Texas RAC",2020-03-27,14,NA,NA,"TSA"
"North Texas RAC",2020-03-28,17,NA,NA,"TSA"
"North Texas RAC",2020-03-29,28,NA,NA,"TSA"
"North Texas RAC",2020-03-30,30,NA,NA,"TSA"
"North Texas RAC",2020-03-31,32,NA,NA,"TSA"
"North Texas RAC",2020-04-01,43,NA,NA,"TSA"
"North Texas RAC",2020-04-02,43,NA,NA,"TSA"
"North Texas RAC",2020-04-03,49,NA,NA,"TSA"
"North Texas RAC",2020-04-04,51,NA,NA,"TSA"
"North Texas RAC",2020-04-05,51,NA,NA,"TSA"
"North Texas RAC",2020-04-06,52,NA,NA,"TSA"
"North Texas RAC",2020-04-07,53,NA,NA,"TSA"
"North Texas RAC",2020-04-08,53,NA,NA,"TSA"
"North Texas RAC",2020-04-09,56,NA,NA,"TSA"
"North Texas RAC",2020-04-10,59,NA,NA,"TSA"
"North Texas RAC",2020-04-11,62,NA,NA,"TSA"
"North Texas RAC",2020-04-12,64,NA,NA,"TSA"
"North Texas RAC",2020-04-13,64,NA,NA,"TSA"
"North Texas RAC",2020-04-14,69,NA,NA,"TSA"
"North Texas RAC",2020-04-15,72,NA,NA,"TSA"
"North Texas RAC",2020-04-16,73,NA,NA,"TSA"
"North Texas RAC",2020-04-17,73,NA,NA,"TSA"
"North Texas RAC",2020-04-18,74,NA,NA,"TSA"
"North Texas RAC",2020-04-19,75,NA,NA,"TSA"
"North Texas RAC",2020-04-20,76,NA,NA,"TSA"
"North Texas RAC",2020-04-21,78,NA,NA,"TSA"
"North Texas RAC",2020-04-22,80,NA,NA,"TSA"
"North Texas RAC",2020-04-23,80,NA,NA,"TSA"
"North Texas RAC",2020-04-24,80,NA,NA,"TSA"
"North Texas RAC",2020-04-25,80,NA,NA,"TSA"
"North Texas RAC",2020-04-26,80,NA,NA,"TSA"
"North Texas RAC",2020-04-27,80,NA,NA,"TSA"
"North Texas RAC",2020-04-28,81,NA,NA,"TSA"
"North Texas RAC",2020-04-29,82,NA,NA,"TSA"
"North Texas RAC",2020-04-30,83,NA,NA,"TSA"
"North Texas RAC",2020-05-01,83,NA,NA,"TSA"
"North Texas RAC",2020-05-02,83,NA,NA,"TSA"
"North Texas RAC",2020-05-03,83,NA,NA,"TSA"
"North Texas RAC",2020-05-04,84,NA,NA,"TSA"
"North Texas RAC",2020-05-05,88,NA,NA,"TSA"
"North Texas RAC",2020-05-06,92,NA,NA,"TSA"
"North Texas RAC",2020-05-07,92,NA,NA,"TSA"
"North Texas RAC",2020-05-08,93,NA,NA,"TSA"
"North Texas RAC",2020-05-09,96,NA,NA,"TSA"
"North Texas RAC",2020-05-10,97,NA,NA,"TSA"
"North Texas RAC",2020-05-11,97,NA,NA,"TSA"
"North Texas RAC",2020-05-12,97,NA,NA,"TSA"
"North Texas RAC",2020-05-13,98,NA,NA,"TSA"
"North Texas RAC",2020-05-14,99,NA,NA,"TSA"
"North Texas RAC",2020-05-15,104,NA,NA,"TSA"
"North Texas RAC",2020-05-16,104,NA,NA,"TSA"
"North Texas RAC",2020-05-17,104,NA,NA,"TSA"
"North Texas RAC",2020-05-18,104,NA,NA,"TSA"
"North Texas RAC",2020-05-19,107,NA,NA,"TSA"
"North Texas RAC",2020-05-20,109,NA,NA,"TSA"
"North Texas RAC",2020-05-21,109,NA,NA,"TSA"
"North Texas RAC",2020-05-22,110,NA,NA,"TSA"
"North Texas RAC",2020-05-23,110,NA,NA,"TSA"
"North Texas RAC",2020-05-24,110,NA,NA,"TSA"
"North Texas RAC",2020-05-25,110,NA,NA,"TSA"
"North Texas RAC",2020-05-26,110,NA,NA,"TSA"
"North Texas RAC",2020-05-27,112,NA,NA,"TSA"
"North Texas RAC",2020-05-28,112,NA,NA,"TSA"
"North Texas RAC",2020-05-29,113,NA,NA,"TSA"
"North Texas RAC",2020-05-30,113,NA,NA,"TSA"
"North Texas RAC",2020-05-31,113,NA,NA,"TSA"
"North Texas RAC",2020-06-01,113,NA,NA,"TSA"
"North Texas RAC",2020-06-02,115,NA,NA,"TSA"
"North Texas RAC",2020-06-03,116,NA,NA,"TSA"
"North Texas RAC",2020-06-04,117,NA,NA,"TSA"
"North Texas RAC",2020-06-05,126,NA,NA,"TSA"
"North Texas RAC",2020-06-06,124,NA,NA,"TSA"
"North Texas RAC",2020-06-07,124,NA,NA,"TSA"
