"Date","County","Doses_Allocated_1","Doses_Allocated_2","Doses_Administered","At_Least_One_Vaccinated","Fully_Vaccinated","Population_Over_16","Population_Over_65","Population_Phase_1A_Healthcare","Population_Phase1A_Care_Residents","Population_Phase_1B_Medical_Condition"
2021-01-10,"Eastland",100,NA,182,NA,NA,"14970","4054","860","389","5393"
2021-01-10,"Ector",700,NA,2443,NA,NA,"120896","15970","5303","1016","50679"
2021-01-10,"El Paso",10000,1950,20414,NA,NA,"640180","105175","35065","8383","245567"
2021-01-10,"Ellis",100,NA,2594,NA,NA,"141665","24288","3985","1994","54463"
2021-01-10,"Erath",100,NA,507,NA,NA,"34875","6256","1250","481","12564"
2021-01-10,"Fisher",200,NA,32,NA,NA,"3088","961","101","28","1061"
2021-01-10,"Foard",100,NA,15,NA,NA,"962","315","7","80","332"
2021-01-10,"Fort Bend",400,NA,16932,NA,NA,"616413","93851","24721","4977","175581"
2021-01-10,"Galveston",400,1950,9304,NA,NA,"269280","50987","11784","2830","96486"
2021-01-10,"Gillespie",100,NA,371,NA,NA,"22307","8110","1175","706","6815"
2021-01-10,"Goliad",100,NA,67,NA,NA,"6281","1832","39","135","2282"
2021-01-10,"Gonzales",200,NA,308,NA,NA,"15937","3572","550","256","6356"
2021-01-10,"Grayson",700,975,2569,NA,NA,"107521","24182","9338","2131","40586"
2021-01-10,"Gregg",200,975,1815,NA,NA,"95544","19451","7025","2324","37362"
2021-01-10,"Grimes",100,NA,276,NA,NA,"23245","5134","234","311","9653"
2021-01-10,"Harris",29125,8775,79537,NA,NA,"3601939","514167","225769","27623","1408024"
2021-01-10,"Hays",500,NA,2853,NA,NA,"183380","26187","5488","1907","61462"
2021-01-10,"Henderson",200,NA,1044,NA,NA,"67238","18534","2043","998","26544"
2021-01-10,"Hidalgo",12000,975,15151,NA,NA,"620824","98328","54962","17074","286328"
2021-01-10,"Hopkins",100,NA,829,NA,NA,"29175","6887","1192","620","11166"
2021-01-10,"Howard",300,NA,479,NA,NA,"29544","4813","1456","454","12143"
2021-01-10,"Hunt",100,NA,1360,NA,NA,"77878","15810","4112","947","31096"
2021-01-10,"Jefferson",900,975,2162,NA,NA,"197382","37595","13127","2431","90120"
2021-01-10,"Jim Hogg",100,NA,37,NA,NA,"3791","890","14","60","1572"
2021-01-10,"Johnson",100,NA,2024,NA,NA,"135345","25151","3559","1471","53224"
2021-01-10,"Karnes",100,NA,153,NA,NA,"12669","2211","370","244","5177"
2021-01-10,"Kendall",100,NA,1014,NA,NA,"37890","9152","1091","801","12702"
2021-01-10,"Kerr",100,NA,400,NA,NA,"43793","14769","2805","1022","13990"
2021-01-10,"Kimble",100,NA,10,NA,NA,"3651","1288","90","0","1243"
2021-01-10,"Lamar",200,NA,207,NA,NA,"39402","9726","3115","745","14986"
2021-01-10,"Lavaca",200,NA,490,NA,NA,"16004","4775","820","612","5435"
2021-01-10,"Limestone",100,NA,321,NA,NA,"18871","4670","2332","1060","7512"
2021-01-10,"Live Oak",100,NA,69,NA,NA,"10055","2533","35","100","3769"
2021-01-10,"Lubbock",5000,975,10513,NA,NA,"244992","39476","20974","4093","83028"
2021-01-10,"Matagorda",100,NA,289,NA,NA,"28247","6391","1113","369","11409"
2021-01-10,"Maverick",1200,NA,188,NA,NA,"42606","7003","2970","1198","18727"
2021-01-10,"Mclennan",3100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-10,"Medina",400,NA,509,NA,NA,"41263","8757","899","536","16090"
2021-01-10,"Milam",200,NA,488,NA,NA,"19689","5245","532","297","7641"
2021-01-10,"Montgomery",600,NA,9932,NA,NA,"467232","81457","20255","3836","157396"
2021-01-10,"Nacogdoches",400,NA,1636,NA,NA,"51773","9953","2530","755","19948"
2021-01-10,"Navarro",100,NA,601,NA,NA,"38360","8651","1720","869","15775"
2021-01-10,"Nolan",300,NA,420,NA,NA,"11321","2737","519","251","4249"
2021-01-10,"Nueces",4600,NA,6269,NA,NA,"284366","54069","25582","4100","113767"
2021-01-10,"Ochiltree",300,NA,53,NA,NA,"7106","1148","200","114","2812"
2021-01-10,"Palo Pinto",100,NA,224,NA,NA,"23207","5893","864","283","8796"
2021-01-10,"Panola",100,NA,245,NA,NA,"18462","4589","473","377","7117"
2021-01-10,"Pecos",100,NA,76,NA,NA,"12317","2141","400","120","5047"
2021-01-10,"Polk",100,NA,762,NA,NA,"42276","9733","1184","574","17118"
2021-01-10,"Potter",5000,975,4182,NA,NA,"88673","15203","10224","1770","35559"
2021-01-10,"Presidio",100,NA,77,NA,NA,"5069","1601","27","0","2039"
2021-01-10,"Red River",200,NA,56,NA,NA,"9965","3044","420","252","3717"
2021-01-10,"Runnels",100,NA,366,NA,NA,"8184","2153","405","312","2979"
2021-01-10,"Rusk",100,NA,537,NA,NA,"43777","9197","1501","759","17428"
2021-01-10,"Sabine",100,NA,188,NA,NA,"8871","3267","572","186","3077"
2021-01-10,"Smith",4100,975,5666,NA,NA,"182283","39337","19690","3030","62467"
2021-01-10,"Starr",100,NA,718,NA,NA,"45765","7370","4479","1999","21117"
2021-01-10,"Stephens",100,NA,40,NA,NA,"7542","1890","168","92","2928"
2021-01-10,"Sutton",100,NA,73,NA,NA,"2992","723","91","0","1051"
2021-01-10,"Tarrant",20450,2925,35870,NA,NA,"1617160","244511","86106","18386","590239"
2021-01-10,"Taylor",1000,NA,2173,NA,NA,"107257","20131","11065","2465","36680"
2021-01-10,"Titus",300,NA,254,NA,NA,"24323","4845","1811","633","9797"
2021-01-10,"Tom Green",400,975,4864,NA,NA,"93752","18625","6702","1601","33131"
2021-01-10,"Travis",15800,2925,18009,NA,NA,"1032386","129553","51820","8264","311477"
2021-01-10,"Tyler",200,NA,526,NA,NA,"17963","4895","476","238","6926"
2021-01-10,"Uvalde",100,NA,362,NA,NA,"20379","4508","1498","515","8253"
2021-01-10,"Val Verde",300,NA,759,NA,NA,"36546","7003","2610","490","14417"
2021-01-10,"Victoria",400,NA,1210,NA,NA,"71388","15242","5624","1030","27119"
2021-01-10,"Walker",300,NA,654,NA,NA,"63471","10049","1526","400","24628"
2021-01-10,"Ward",100,NA,123,NA,NA,"8921","1629","137","92","3551"
2021-01-10,"Webb",1400,NA,6330,NA,NA,"196916","26921","12073","1646","88397"
2021-01-10,"Wharton",300,NA,662,NA,NA,"32110","7239","1438","615","12933"
2021-01-10,"Wheeler",200,NA,132,NA,NA,"3915","1002","200","114","1459"
2021-01-10,"Williamson",600,NA,7122,NA,NA,"458433","73202","14404","4639","146388"
2021-01-10,"Wise",300,NA,1797,NA,NA,"54722","10598","3589","552","22459"
2021-01-10,"Wood",100,NA,660,NA,NA,"38005","12527","1046","880","13019"
2021-01-10,"Young",100,NA,293,NA,NA,"14219","3774","862","431","5296"
2021-02-07,"Angelina",2000,100,3552,NA,NA,"67056","14422","6534","1752","28054"
2021-02-07,"Atascosa",500,200,798,NA,NA,"38768","7605","1124","651","15239"
2021-02-07,"Austin",200,NA,1360,NA,NA,"23704","5933","667","396","7873"
2021-02-07,"Bailey",975,975,95,NA,NA,"5089","1036","114","74","1982"
2021-02-07,"Bastrop",1200,100,1859,NA,NA,"68839","13865","1462","696","29356"
2021-02-07,"Baylor",0,975,142,NA,NA,"2793","844","137","97","908"
2021-02-07,"Bee",2925,2925,1345,NA,NA,"26496","4091","981","684","11359"
2021-02-07,"Bell",4000,4000,6219,NA,NA,"272969","40534","15894","2466","95066"
2021-02-07,"Bexar",28575,28950,49386,NA,NA,"1552823","247843","100704","17248","614646"
2021-02-07,"Bosque",200,NA,540,NA,NA,"15224","4741","624","407","5126"
2021-02-07,"Bowie",2000,300,1425,NA,NA,"73689","15832","6332","1467","29102"
2021-02-07,"Brazoria",2400,NA,14733,NA,NA,"287683","45752","9762","2648","105966"
2021-02-07,"Brazos",2100,2375,5801,NA,NA,"186843","21693","7514","1414","59619"
2021-02-07,"Brooks",100,NA,208,NA,NA,"5317","1308","323","246","2253"
2021-02-07,"Brown",400,200,982,NA,NA,"30883","7720","1663","911","11188"
2021-02-07,"Burnet",1075,100,1235,NA,NA,"39239","10999","1823","595","13132"
2021-02-07,"Caldwell",700,200,1011,NA,NA,"34853","6512","1286","524","14114"
2021-02-07,"Calhoun",0,100,568,NA,NA,"16817","3981","470","384","6161"
2021-02-07,"Cameron",7100,10700,13194,NA,NA,"311689","58607","29737","6315","127806"
2021-02-07,"Cass",0,100,306,NA,NA,"24182","6856","1216","550","9010"
2021-02-07,"Castro",0,100,230,NA,NA,"5607","1236","121","174","2168"
2021-02-07,"Chambers",1200,NA,1105,NA,NA,"33062","5259","958","244","12484"
2021-02-07,"Cherokee",600,300,977,NA,NA,"40876","9444","1500","738","16376"
2021-02-07,"Clay",0,975,773,NA,NA,"8666","2484","136","60","3011"
2021-02-07,"Cochran",0,100,130,NA,NA,"2188","468","57","0","956"
2021-02-07,"Collin",10600,1175,45175,NA,NA,"801716","116575","38139","7817","236374"
2021-02-07,"Colorado",200,NA,795,NA,NA,"17107","4850","853","477","5957"
2021-02-07,"Comal",2100,100,6792,NA,NA,"125307","28528","5457","1845","38712"
2021-02-07,"Comanche",0,975,92,NA,NA,"10944","3330","330","292","3738"
2021-02-07,"Concho",200,NA,129,NA,NA,"2288","689","76","66","815"
2021-02-07,"Cooke",800,200,1234,NA,NA,"32675","7804","948","552","11640"
2021-02-07,"Coryell",975,975,1378,NA,NA,"60428","8040","1178","610","22789"
2021-02-07,"Crane",0,975,32,NA,NA,"3554","594","71","110","1353"
2021-02-07,"Crosby",0,975,266,NA,NA,"4421","1085","98","115","1771"
2021-02-07,"Dallam",975,975,152,NA,NA,"5217","857","40","0","2067"
2021-02-07,"Dallas",45100,49250,71986,NA,NA,"2028105","292117","142713","21399","730851"
2021-02-07,"Denton",9950,3700,38042,NA,NA,"697330","93499","23806","5913","257836"
2021-02-07,"Dimmit",975,975,604,NA,NA,"7539","1749","238","175","3179"
2021-02-07,"Duval",100,NA,418,NA,NA,"8600","2031","69","150","3541"
2021-02-07,"Ector",3900,4300,4804,NA,NA,"120896","15970","5303","1016","50679"
2021-02-07,"El Paso",15925,11075,29000,NA,NA,"640180","105175","35065","8383","245567"
2021-02-07,"Ellis",3000,NA,8946,NA,NA,"141665","24288","3985","1994","54463"
2021-02-07,"Erath",500,100,1051,NA,NA,"34875","6256","1250","481","12564"
2021-02-07,"Falls",975,975,431,NA,NA,"14049","3226","328","187","5671"
2021-02-07,"Fannin",1075,975,1044,NA,NA,"28874","6588","962","614","10987"
2021-02-07,"Fisher",0,200,37,NA,NA,"3088","961","101","28","1061"
2021-02-07,"Foard",100,NA,34,NA,NA,"962","315","7","80","332"
2021-02-07,"Fort Bend",7125,6250,40481,NA,NA,"616413","93851","24721","4977","175581"
2021-02-07,"Gaines",200,NA,422,NA,NA,"14548","1907","323","95","6156"
2021-02-07,"Galveston",6075,5175,11244,NA,NA,"269280","50987","11784","2830","96486"
2021-02-07,"Gillespie",1200,NA,959,NA,NA,"22307","8110","1175","706","6815"
2021-02-07,"Goliad",0,100,225,NA,NA,"6281","1832","39","135","2282"
2021-02-07,"Gonzales",0,100,1077,NA,NA,"15937","3572","550","256","6356"
2021-02-07,"Grayson",1200,400,3609,NA,NA,"107521","24182","9338","2131","40586"
2021-02-07,"Gregg",3225,200,3493,NA,NA,"95544","19451","7025","2324","37362"
2021-02-07,"Guadalupe",1000,975,6354,NA,NA,"130517","23614","3801","1225","49282"
2021-02-07,"Hale",400,NA,999,NA,NA,"25476","4604","873","399","10561"
2021-02-07,"Hamilton",200,NA,157,NA,NA,"6832","2146","481","296","2427"
2021-02-07,"Hansford",100,NA,40,NA,NA,"3987","812","139","84","1616"
2021-02-07,"Harris",50625,42000,136641,NA,NA,"3601939","514167","225769","27623","1408024"
2021-02-07,"Harrison",400,NA,1391,NA,NA,"51900","11607","3063","608","20509"
2021-02-07,"Haskell",100,NA,346,NA,NA,"4831","1266","123","68","1872"
2021-02-07,"Hays",2850,5025,6038,NA,NA,"183380","26187","5488","1907","61462"
2021-02-07,"Henderson",700,200,1857,NA,NA,"67238","18534","2043","998","26544"
2021-02-07,"Hidalgo",15875,21375,21963,NA,NA,"620824","98328","54962","17074","286328"
2021-02-07,"Hood",500,NA,2935,NA,NA,"50193","15416","1720","867","16867"
2021-02-07,"Hopkins",200,100,1254,NA,NA,"29175","6887","1192","620","11166"
2021-02-07,"Howard",100,100,709,NA,NA,"29544","4813","1456","454","12143"
2021-02-07,"Hudspeth",200,NA,161,NA,NA,"3979","775","33","0","1778"
2021-02-07,"Hunt",900,100,1376,NA,NA,"77878","15810","4112","947","31096"
2021-02-07,"Hutchinson",200,NA,543,NA,NA,"16258","3581","504","246","6098"
2021-02-07,"Jackson",0,975,241,NA,NA,"11425","2720","380","237","4205"
2021-02-07,"Jasper",100,NA,992,NA,NA,"28056","7187","1597","374","11687"
2021-02-07,"Jefferson",11000,2450,6898,NA,NA,"197382","37595","13127","2431","90120"
2021-02-07,"Jim Hogg",100,NA,222,NA,NA,"3791","890","14","60","1572"
2021-02-07,"Jim Wells",975,975,1458,NA,NA,"30579","6358","3897","985","12474"
2021-02-07,"Johnson",2600,100,3033,NA,NA,"135345","25151","3559","1471","53224"
2021-02-07,"Karnes",100,100,399,NA,NA,"12669","2211","370","244","5177"
2021-02-07,"Kaufman",800,NA,3495,NA,NA,"102341","16113","2857","1189","40613"
2021-02-07,"Kendall",600,NA,1813,NA,NA,"37890","9152","1091","801","12702"
2021-02-07,"Kerr",600,NA,1648,NA,NA,"43793","14769","2805","1022","13990"
2021-02-07,"Kimble",100,100,236,NA,NA,"3651","1288","90","0","1243"
2021-02-07,"Kleberg",1975,975,1266,NA,NA,"24188","4046","1401","341","9265"
2021-02-07,"La Salle",975,NA,399,NA,NA,"6212","1018","22","60","2410"
2021-02-07,"Lamar",2000,100,1258,NA,NA,"39402","9726","3115","745","14986"
2021-02-07,"Lamb",200,NA,359,NA,NA,"9740","2240","454","226","3968"
2021-02-07,"Lavaca",0,200,700,NA,NA,"16004","4775","820","612","5435"
2021-02-07,"Leon",200,NA,313,NA,NA,"13946","4334","155","74","4662"
2021-02-07,"Liberty",975,975,1245,NA,NA,"66868","11399","1398","614","28567"
2021-02-07,"Live Oak",0,100,325,NA,NA,"10055","2533","35","100","3769"
2021-02-07,"Lubbock",5600,5000,13860,NA,NA,"244992","39476","20974","4093","83028"
2021-02-07,"Madison",200,NA,260,NA,NA,"11595","2264","299","258","4451"
2021-02-07,"Martin",200,NA,698,NA,NA,"4136","659","165","0","1624"
2021-02-07,"Mason",200,NA,146,NA,NA,"3521","1250","104","0","1147"
2021-02-07,"Matagorda",0,100,665,NA,NA,"28247","6391","1113","369","11409"
2021-02-07,"Maverick",1200,1700,1795,NA,NA,"42606","7003","2970","1198","18727"
2021-02-07,"Mcculloch",200,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-07,"Mclennan",3450,3550,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-07,"Medina",400,300,1169,NA,NA,"41263","8757","899","536","16090"
2021-02-07,"Menard",100,NA,62,NA,NA,"1790","699","9","40","550"
2021-02-07,"Midland",4875,4875,7130,NA,NA,"131025","18438","5950","1288","49538"
2021-02-07,"Milam",400,100,606,NA,NA,"19689","5245","532","297","7641"
2021-02-07,"Mills",100,NA,179,NA,NA,"4006","1416","149","152","1305"
2021-02-07,"Mitchell",100,NA,328,NA,NA,"6958","1259","265","96","2753"
2021-02-07,"Montague",0,975,605,NA,NA,"15872","4444","560","383","5668"
2021-02-07,"Montgomery",5950,400,22739,NA,NA,"467232","81457","20255","3836","157396"
2021-02-07,"Moore",200,NA,468,NA,NA,"14986","2372","448","176","6143"
2021-02-07,"Nacogdoches",1100,300,1757,NA,NA,"51773","9953","2530","755","19948"
2021-02-07,"Navarro",1500,100,2251,NA,NA,"38360","8651","1720","869","15775"
2021-02-07,"Nolan",0,100,311,NA,NA,"11321","2737","519","251","4249"
2021-02-07,"Nueces",7375,9600,9361,NA,NA,"284366","54069","25582","4100","113767"
2021-02-07,"Ochiltree",0,300,154,NA,NA,"7106","1148","200","114","2812"
2021-02-07,"Palo Pinto",0,100,495,NA,NA,"23207","5893","864","283","8796"
2021-02-07,"Panola",0,100,394,NA,NA,"18462","4589","473","377","7117"
2021-02-07,"Parker",1950,1950,3834,NA,NA,"111686","22331","2890","1301","40567"
2021-02-07,"Pecos",0,100,676,NA,NA,"12317","2141","400","120","5047"
2021-02-07,"Polk",500,100,1998,NA,NA,"42276","9733","1184","574","17118"
2021-02-07,"Potter",5100,10000,4956,NA,NA,"88673","15203","10224","1770","35559"
2021-02-07,"Presidio",0,100,346,NA,NA,"5069","1601","27","0","2039"
2021-02-07,"Rains",100,NA,240,NA,NA,"10277","3123","163","68","3649"
2021-02-07,"Randall",100,NA,7344,NA,NA,"108431","21424","2812","869","34803"
2021-02-07,"Reagan",100,NA,90,NA,NA,"2841","427","52","42","1173"
2021-02-07,"Real",200,NA,52,NA,NA,"2943","1053","25","86","1051"
2021-02-07,"Red River",200,100,325,NA,NA,"9965","3044","420","252","3717"
2021-02-07,"Reeves",1075,975,877,NA,NA,"12781","1878","281","89","5277"
2021-02-07,"Refugio",100,NA,96,NA,NA,"5583","1617","228","154","2031"
2021-02-07,"Robertson",200,NA,293,NA,NA,"13474","3412","252","252","4991"
2021-02-07,"Rockwall",500,NA,4195,NA,NA,"80325","13395","3750","1347","27575"
2021-02-07,"Rusk",0,100,1238,NA,NA,"43777","9197","1501","759","17428"
2021-02-07,"Sabine",0,100,260,NA,NA,"8871","3267","572","186","3077"
2021-02-07,"San Patricio",1100,NA,1660,NA,NA,"51116","10209","975","347","19063"
2021-02-07,"San Saba",100,NA,83,NA,NA,"5000","1465","33","72","1828"
2021-02-07,"Schleicher",200,NA,100,NA,NA,"2218","559","65","34","793"
2021-02-07,"Scurry",0,975,526,NA,NA,"13000","2566","399","128","5165"
2021-02-07,"Smith",4600,4100,7648,NA,NA,"182283","39337","19690","3030","62467"
2021-02-07,"Starr",1000,100,1938,NA,NA,"45765","7370","4479","1999","21117"
2021-02-07,"Stephens",0,100,267,NA,NA,"7542","1890","168","92","2928"
2021-02-07,"Sutton",0,100,165,NA,NA,"2992","723","91","0","1051"
2021-02-07,"Tarrant",28350,40825,52860,NA,NA,"1617160","244511","86106","18386","590239"
2021-02-07,"Taylor",975,200,4622,NA,NA,"107257","20131","11065","2465","36680"
2021-02-07,"Terry",0,975,347,NA,NA,"9307","1858","345","178","3985"
2021-02-07,"Titus",1000,200,294,NA,NA,"24323","4845","1811","633","9797"
2021-02-07,"Tom Green",2450,1950,5412,NA,NA,"93752","18625","6702","1601","33131"
2021-02-07,"Travis",18750,27050,31545,NA,NA,"1032386","129553","51820","8264","311477"
2021-02-07,"Trinity",0,975,952,NA,NA,"12104","3956","347","241","4400"
2021-02-07,"Tyler",700,100,1073,NA,NA,"17963","4895","476","238","6926"
2021-02-07,"Upshur",300,NA,824,NA,NA,"33011","7825","714","567","12366"
2021-02-07,"Uvalde",975,1175,778,NA,NA,"20379","4508","1498","515","8253"
2021-02-07,"Val Verde",200,200,971,NA,NA,"36546","7003","2610","490","14417"
2021-02-07,"Van Zandt",300,NA,1429,NA,NA,"45216","11495","1280","711","16861"
2021-02-07,"Victoria",2000,NA,3363,NA,NA,"71388","15242","5624","1030","27119"
2021-02-07,"Walker",700,300,1376,NA,NA,"63471","10049","1526","400","24628"
2021-02-07,"Waller",500,NA,1621,NA,NA,"43350","6546","1182","466","16819"
2021-02-07,"Ward",0,100,243,NA,NA,"8921","1629","137","92","3551"
2021-02-07,"Washington",3000,NA,1693,NA,NA,"29086","7889","2581","1018","10662"
2021-02-07,"Webb",5000,2500,14537,NA,NA,"196916","26921","12073","1646","88397"
2021-02-07,"Wharton",400,NA,1190,NA,NA,"32110","7239","1438","615","12933"
2021-02-07,"Wheeler",0,200,148,NA,NA,"3915","1002","200","114","1459"
2021-02-07,"Wichita",1300,1950,6142,NA,NA,"105631","19854","8664","2030","42031"
2021-02-07,"Wilbarger",300,NA,890,NA,NA,"10361","2421","457","304","4240"
2021-02-07,"Willacy",100,NA,334,NA,NA,"16897","3057","325","557","7612"
2021-02-07,"Williamson",9700,100,13683,NA,NA,"458433","73202","14404","4639","146388"
2021-02-07,"Wilson",400,NA,1373,NA,NA,"40488","8411","1224","615","13986"
2021-02-07,"Wise",500,200,1482,NA,NA,"54722","10598","3589","552","22459"
2021-02-07,"Wood",400,NA,1332,NA,NA,"38005","12527","1046","880","13019"
2021-02-07,"Yoakum",200,NA,193,NA,NA,"6135","1033","225","60","2367"
2021-02-07,"Young",600,NA,471,NA,NA,"14219","3774","862","431","5296"
2020-12-13,"Bell",3900,NA,NA,NA,NA,"272969","40534","15894","2466","95066"
2020-12-13,"Bexar",28275,NA,NA,NA,NA,"1552823","247843","100704","17248","614646"
2020-12-13,"Borden",0,NA,NA,NA,NA,"543","174","9","0","163"
2020-12-13,"Bowie",1950,NA,NA,NA,NA,"73689","15832","6332","1467","29102"
2020-12-13,"Brazos",975,NA,NA,NA,NA,"186843","21693","7514","1414","59619"
2020-12-13,"Cameron",2925,NA,NA,NA,NA,"311689","58607","29737","6315","127806"
2020-12-13,"Coke",0,NA,NA,NA,NA,"2756","947","47","130","899"
2020-12-13,"Collin",3900,NA,NA,NA,NA,"801716","116575","38139","7817","236374"
2020-12-13,"Cottle",0,NA,NA,NA,NA,"1123","339","5","0","446"
2020-12-13,"Crockett",0,NA,NA,NA,NA,"2694","612","31","56","1031"
2020-12-13,"Dallas",27300,NA,NA,NA,NA,"2028105","292117","142713","21399","730851"
2020-12-13,"Dickens",0,NA,NA,NA,NA,"1858","525","21","0","689"
2020-12-13,"Edwards",0,NA,NA,NA,NA,"1555","561","24","0","528"
2020-12-13,"El Paso",6825,NA,NA,NA,NA,"640180","105175","35065","8383","245567"
2020-12-13,"Fort Bend",1950,NA,NA,NA,NA,"616413","93851","24721","4977","175581"
2020-12-13,"Galveston",2925,NA,NA,NA,NA,"269280","50987","11784","2830","96486"
2020-12-13,"Glasscock",0,NA,NA,NA,NA,"1099","210","23","0","426"
2020-12-13,"Grayson",1950,NA,NA,NA,NA,"107521","24182","9338","2131","40586"
2020-12-13,"Gregg",1950,NA,NA,NA,NA,"95544","19451","7025","2324","37362"
2020-12-13,"Hall",0,NA,NA,NA,NA,"2406","711","27","72","978"
2020-12-13,"Harris",49725,NA,NA,NA,NA,"3601939","514167","225769","27623","1408024"
2020-12-13,"Hays",975,NA,NA,NA,NA,"183380","26187","5488","1907","61462"
2020-12-13,"Hidalgo",11700,NA,NA,NA,NA,"620824","98328","54962","17074","286328"
2020-12-13,"Hunt",975,NA,NA,NA,NA,"77878","15810","4112","947","31096"
2020-12-13,"Irion",0,NA,NA,NA,NA,"1234","328","15","0","429"
2020-12-13,"Jefferson",2925,NA,NA,NA,NA,"197382","37595","13127","2431","90120"
2020-12-13,"Kaufman",975,NA,NA,NA,NA,"102341","16113","2857","1189","40613"
2020-12-13,"Kenedy",0,NA,NA,NA,NA,"321","68","1","0","139"
2020-12-13,"Kent",0,NA,NA,NA,NA,"615","201","13","60","198"
2020-12-13,"King",0,NA,NA,NA,NA,"205","51","7","0","69"
2020-12-13,"Loving",0,NA,NA,NA,NA,"129","23","0","0","50"
2020-12-13,"Lubbock",4875,NA,NA,NA,NA,"244992","39476","20974","4093","83028"
