"County","Date","Cases_Cumulative","Cases_Daily","Deaths_Cumulative","Deaths_Daily","Tests_Cumulative","Tests_Daily","Active_Cases_Cumulative","Active_Cases_Daily","Retail_Recreation","Grocery_Pharmacy","Parks","Transit","Workplaces","Residential","Metro_Area","TSA","TSA_Name","Population_DSHS","TSA_Combined"
"Anderson",2020-04-20,8,0,0,0,NA,NA,7,0,-18,-3,NA,NA,-29,10,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-04-21,10,2,0,0,270,270,9,2,-17,-5,NA,NA,-29,10,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-04-22,14,4,0,0,282,12,13,4,-29,-12,NA,NA,-31,13,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-04-23,14,0,0,0,297,15,12,-1,-14,-5,NA,NA,-32,9,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-04-24,16,2,0,0,329,32,14,2,-19,-2,NA,NA,-33,12,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-04-25,16,0,0,0,337,8,14,0,-22,0,NA,NA,-14,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-04-26,18,2,0,0,337,0,16,2,-17,1,NA,NA,-18,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-04-27,19,1,0,0,360,23,17,1,-13,-4,NA,NA,-27,10,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-04-28,23,4,0,0,360,0,21,4,-15,-5,NA,NA,-30,6,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-04-29,23,0,0,0,397,37,20,-1,-4,5,NA,NA,-32,9,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-04-30,29,6,0,0,416,19,24,4,-10,-2,NA,NA,-28,8,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-01,30,1,0,0,415,-1,25,1,-9,6,NA,NA,-24,9,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-02,32,2,0,0,430,15,27,2,-12,6,NA,NA,-13,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-03,32,0,0,0,431,1,25,-2,-7,5,NA,NA,-21,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-04,32,0,0,0,458,27,25,0,-7,1,NA,NA,-24,7,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-05,34,2,0,0,NA,NA,26,1,-5,1,NA,NA,-28,9,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-06,38,4,0,0,592,NA,27,1,3,6,NA,NA,-30,8,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-07,40,2,0,0,621,29,29,2,-10,5,NA,NA,-28,7,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-08,41,1,0,0,658,37,28,-1,-11,1,NA,NA,-25,10,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-09,41,0,0,0,677,19,29,1,-6,18,NA,NA,-8,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-10,41,0,0,0,710,33,26,-3,-7,26,NA,NA,-8,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-11,41,0,0,0,724,14,25,-1,-13,0,NA,NA,-22,7,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-12,50,9,0,0,786,62,31,6,-7,0,NA,NA,-24,7,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-13,50,0,0,0,800,14,31,0,3,10,NA,NA,-26,7,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-14,51,1,0,0,822,22,27,-4,-8,3,NA,NA,-23,5,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-15,52,1,0,0,824,2,27,0,-14,-1,NA,NA,-22,8,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-16,54,2,0,0,836,12,28,1,-22,-7,NA,NA,-12,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-17,54,0,0,0,857,21,28,0,-16,0,NA,NA,-11,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-18,54,0,0,0,1008,151,27,-1,-9,1,NA,NA,-21,6,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-19,60,6,0,0,1034,26,32,5,-4,4,NA,NA,-23,6,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-20,61,1,0,0,1046,12,29,-3,0,9,NA,NA,-27,7,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-21,63,2,0,0,1057,11,29,0,-6,10,NA,NA,-26,6,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-22,64,1,0,0,1094,37,30,1,-10,6,NA,NA,-23,7,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-23,66,2,0,0,NA,NA,31,1,-13,13,NA,NA,-5,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-24,66,0,0,0,1152,NA,30,-1,-18,5,NA,NA,-11,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-25,66,0,0,0,1160,8,30,0,-26,-9,NA,NA,-59,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-26,66,0,0,0,1165,5,23,-7,-6,3,NA,NA,-22,6,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-27,66,0,0,0,1167,2,23,0,0,6,NA,NA,-20,6,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-28,66,0,0,0,1176,9,22,-1,-5,5,NA,NA,-21,5,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-29,72,6,0,0,1183,7,27,5,-7,4,NA,NA,-19,6,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-30,72,0,0,0,1190,7,24,-3,-11,7,NA,NA,-4,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-05-31,72,0,0,0,1191,1,24,0,-8,7,NA,NA,-11,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-01,72,0,0,0,1263,72,23,-1,-3,4,NA,NA,-22,5,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-02,76,4,0,0,1276,13,22,-1,-3,4,NA,NA,-24,6,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-03,78,2,0,0,1311,35,23,1,2,15,NA,NA,-24,5,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-04,85,7,0,0,1347,36,28,5,0,7,NA,NA,-23,4,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-05,87,2,0,0,1400,53,29,1,-8,6,NA,NA,-21,6,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-06,85,-2,0,0,1450,50,25,-4,-10,8,NA,NA,-6,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-07,85,0,0,0,1599,149,25,0,-6,12,NA,NA,-8,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-08,85,0,0,0,1606,7,24,-1,-12,0,NA,NA,-21,5,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-09,91,6,0,0,1620,14,30,6,-7,4,NA,NA,-24,6,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-10,91,0,0,0,NA,NA,30,0,3,9,NA,NA,-22,5,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-11,95,4,0,0,1627,NA,34,4,-4,6,NA,NA,-24,5,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-12,95,0,0,0,1632,5,29,-5,-9,4,NA,NA,-23,7,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-13,102,7,0,0,1634,2,34,5,-10,6,NA,NA,-2,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-14,102,0,0,0,2035,401,34,0,-10,11,NA,NA,-10,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-15,102,0,0,0,2568,533,34,0,-9,2,NA,NA,-21,5,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-16,989,887,2,2,2679,111,916,882,-3,4,NA,NA,-23,6,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-17,990,1,2,0,2703,24,915,-1,1,13,NA,NA,-22,4,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-18,1003,13,2,0,2713,10,922,7,-4,6,NA,NA,-25,4,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-19,1007,4,2,0,2723,10,925,3,-7,2,NA,NA,-25,5,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-20,1006,-1,2,0,2736,13,924,-1,NA,NA,NA,NA,NA,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-21,1006,0,2,0,3309,573,924,0,NA,NA,NA,NA,NA,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-22,1006,0,2,0,5058,1749,923,-1,NA,NA,NA,NA,NA,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Anderson",2020-06-23,1009,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","G","Piney Woods",58199,"G - Piney Woods"
"Andrews",2020-02-15,NA,NA,NA,NA,NA,NA,NA,NA,-3,-8,NA,NA,-6,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-16,NA,NA,NA,NA,NA,NA,NA,NA,17,-4,NA,NA,2,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-17,NA,NA,NA,NA,NA,NA,NA,NA,4,-1,NA,44,-5,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-18,NA,NA,NA,NA,NA,NA,NA,NA,1,-4,NA,48,1,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-19,NA,NA,NA,NA,NA,NA,NA,NA,-1,-5,NA,49,-1,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-20,NA,NA,NA,NA,NA,NA,NA,NA,0,-5,NA,61,5,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-21,NA,NA,NA,NA,NA,NA,NA,NA,-7,-2,NA,54,-15,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,1,-8,NA,NA,-2,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-23,NA,NA,NA,NA,NA,NA,NA,NA,-2,-9,NA,NA,-12,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-24,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,5,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-25,NA,NA,NA,NA,NA,NA,NA,NA,2,-4,NA,55,1,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-26,NA,NA,NA,NA,NA,NA,NA,NA,17,-1,NA,NA,1,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-27,NA,NA,NA,NA,NA,NA,NA,NA,16,7,NA,61,5,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-28,NA,NA,NA,NA,NA,NA,NA,NA,12,3,NA,52,-3,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-02-29,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,20,2,NA,NA,-2,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-02,NA,NA,NA,NA,NA,NA,NA,NA,10,2,NA,42,5,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-03,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,5,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-04,0,0,0,0,NA,NA,NA,NA,5,-6,NA,44,2,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-05,0,0,0,0,NA,NA,NA,NA,4,2,NA,58,3,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-06,0,0,0,0,NA,NA,NA,NA,4,7,NA,48,-1,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-07,NA,NA,0,0,NA,NA,NA,NA,2,-4,NA,NA,-9,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-08,NA,NA,0,0,NA,NA,NA,NA,5,-7,NA,NA,-2,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-09,0,0,0,0,NA,NA,NA,NA,0,-1,NA,NA,-17,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-10,0,0,0,0,NA,NA,NA,NA,0,-7,NA,62,-15,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-11,0,0,0,0,NA,NA,NA,NA,-3,-3,NA,NA,-16,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-12,0,0,0,0,NA,NA,NA,NA,-4,6,NA,54,-18,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-13,0,0,0,0,NA,NA,NA,NA,-14,8,NA,34,-23,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-14,NA,NA,0,0,NA,NA,NA,NA,-5,4,NA,NA,-12,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-15,0,0,0,0,NA,NA,NA,NA,-17,0,NA,NA,-8,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-16,0,0,0,0,NA,NA,NA,NA,-13,7,NA,31,-14,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-17,0,0,0,0,NA,NA,NA,NA,-21,8,NA,36,-13,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-18,0,0,0,0,NA,NA,NA,NA,-17,2,NA,46,-17,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-19,0,0,0,0,NA,NA,NA,NA,-19,3,NA,47,-14,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-20,0,0,0,0,NA,NA,NA,NA,-26,12,NA,26,-20,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-21,0,0,0,0,NA,NA,NA,NA,-41,-9,NA,NA,-20,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-22,0,0,0,0,NA,NA,NA,NA,-27,-11,NA,NA,-16,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-23,0,0,0,0,NA,NA,NA,NA,-25,-14,NA,38,-21,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-24,0,0,0,0,NA,NA,NA,NA,-32,-5,NA,34,-23,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-25,0,0,0,0,NA,NA,NA,NA,-25,-7,NA,47,-27,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-26,0,0,0,0,NA,NA,NA,NA,-23,-14,NA,32,-26,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-27,0,0,0,0,NA,NA,NA,NA,-38,-12,NA,32,-32,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-28,0,0,0,0,NA,NA,NA,NA,-27,-13,NA,NA,-18,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-29,0,0,0,0,NA,NA,NA,NA,-28,-22,NA,NA,-33,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-30,0,0,0,0,NA,NA,NA,NA,-32,-14,NA,20,-29,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-03-31,0,0,0,0,NA,NA,NA,NA,-30,-17,NA,10,-30,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-01,0,0,0,0,NA,NA,NA,NA,-29,-14,NA,28,-32,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-02,0,0,0,0,NA,NA,NA,NA,-28,-12,NA,25,-30,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-03,0,0,0,0,NA,NA,NA,NA,-40,-21,NA,8,-35,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-04,1,1,0,0,NA,NA,NA,NA,-39,-24,NA,11,-30,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-05,6,5,0,0,NA,NA,NA,NA,-45,-40,NA,NA,-31,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-06,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,27,-39,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-07,10,4,0,0,NA,NA,10,10,NA,NA,NA,3,-39,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-08,10,0,0,0,NA,NA,10,0,NA,NA,NA,0,-44,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-09,10,0,0,0,NA,NA,10,0,NA,NA,NA,2,-41,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-10,11,1,0,0,NA,NA,11,1,NA,NA,NA,-17,-55,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-11,11,0,0,0,NA,NA,11,0,NA,NA,NA,-13,-36,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-12,11,0,0,0,NA,NA,11,0,NA,NA,NA,NA,-31,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-13,12,1,0,0,NA,NA,12,1,NA,NA,NA,-3,-37,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-14,13,1,0,0,NA,NA,13,1,NA,NA,NA,7,-38,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-15,13,0,0,0,NA,NA,13,0,NA,NA,NA,24,-39,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-16,19,6,0,0,NA,NA,19,6,NA,NA,NA,12,-37,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-17,19,0,0,0,NA,NA,19,0,NA,NA,NA,-10,-38,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-18,19,0,0,0,NA,NA,18,-1,NA,NA,NA,-14,-28,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-19,19,0,0,0,NA,NA,14,-4,NA,NA,NA,NA,-25,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-20,19,0,0,0,NA,NA,14,0,NA,NA,NA,4,-32,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-21,19,0,0,0,2,2,11,-3,NA,NA,NA,0,-36,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-22,19,0,0,0,2,0,11,0,NA,NA,NA,-6,-38,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-23,19,0,0,0,5,3,11,0,NA,NA,NA,6,-34,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-24,19,0,0,0,6,1,10,-1,NA,NA,NA,-24,-35,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-25,19,0,0,0,6,0,10,0,NA,NA,NA,-8,-23,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-26,19,0,0,0,6,0,10,0,NA,NA,NA,NA,-27,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-27,19,0,0,0,6,0,9,-1,NA,NA,NA,-22,-30,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-28,19,0,0,0,6,0,9,0,NA,NA,NA,-18,-34,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-29,19,0,0,0,6,0,9,0,NA,NA,NA,-15,-34,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-04-30,19,0,0,0,6,0,4,-5,NA,NA,NA,-14,-32,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-01,20,1,0,0,6,0,5,1,NA,NA,NA,-22,-31,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-02,20,0,0,0,6,0,5,0,NA,NA,NA,-24,-26,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-03,21,1,0,0,6,0,6,1,NA,NA,NA,NA,-24,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-04,21,0,0,0,6,0,6,0,NA,NA,NA,-16,-27,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-05,21,0,0,0,NA,NA,6,0,NA,NA,NA,-23,-26,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-06,21,0,0,0,6,NA,6,0,NA,NA,NA,-14,-31,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-07,21,0,0,0,6,0,5,-1,NA,NA,NA,-14,-28,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-08,21,0,0,0,8,2,5,0,NA,NA,NA,-14,-28,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-09,21,0,0,0,8,0,5,0,NA,NA,NA,-18,-25,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-10,21,0,0,0,10,2,4,-1,NA,NA,NA,NA,-17,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-11,21,0,0,0,11,1,4,0,NA,NA,NA,-15,-25,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-12,22,1,0,0,11,0,5,1,NA,NA,NA,-15,-26,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-13,22,0,0,0,11,0,5,0,NA,NA,NA,-7,-31,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-14,22,0,0,0,15,4,5,0,NA,NA,NA,-12,-27,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-15,22,0,0,0,15,0,4,-1,-24,NA,NA,-24,-29,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-16,22,0,0,0,16,1,3,-1,NA,NA,NA,-15,-25,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-17,22,0,0,0,17,1,3,0,NA,NA,NA,NA,-17,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-18,22,0,0,0,17,0,1,-2,NA,NA,NA,-12,-25,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-19,22,0,0,0,19,2,1,0,NA,NA,NA,-17,-26,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-20,22,0,0,0,20,1,1,0,NA,NA,NA,-7,-29,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-21,22,0,0,0,20,0,1,0,NA,NA,NA,0,-28,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-22,23,1,0,0,20,0,2,1,-22,NA,NA,-16,-32,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-23,23,0,0,0,NA,NA,2,0,NA,NA,NA,-8,-23,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-24,24,1,0,0,20,NA,3,1,NA,NA,NA,NA,-14,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-25,27,3,0,0,21,1,6,3,NA,NA,NA,-29,-67,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-26,27,0,0,0,23,2,6,0,NA,-15,NA,-14,-27,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-27,27,0,0,0,24,1,6,0,NA,NA,NA,-3,-32,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-28,27,0,0,0,24,0,6,0,NA,NA,NA,-5,-27,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-29,27,0,0,0,31,7,6,0,-25,-15,NA,-11,-31,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
"Andrews",2020-05-30,27,0,0,0,34,3,6,0,NA,NA,NA,-5,-21,NA,"Non-Metro","J","Texas 'J'",22269,"J - Texas 'J'"
