ZIPCODE,date,pop,Spline_PR,Spline_PR_se,Spline_PR_cl,Spline_PR_cu,Spline_WW_weight,Spline_WW_weight_Percent_10,Spline_PR_label,full_unvax,unvax_diff
77002,2020-07-06,15613,0.165825692354627,0.0154255116675095,0.134974669019608,0.196676715689646,12.6686168935902,100,16.5825692354627,,
77002,2020-07-13,15613,0.150239168998288,0.0112733066983713,0.127692555601545,0.17278578239503,12.5806808675006,82,15.0239168998288,,
77002,2020-07-20,15613,0.13485699120241,0.0083222946884613,0.118212401825487,0.151501580579332,12.5045053578856,69,13.485699120241,,
77002,2020-07-27,15613,0.119883504527454,0.0073434349857068,0.10519663455604,0.134570374498868,12.4374281826074,59,11.9883504527454,,
77002,2020-08-03,15613,0.105523054533882,0.0079013675674554,0.0897203193989712,0.121325789668793,12.3839985088343,52,10.5523054533882,,
77002,2020-08-10,15613,0.0919799867821553,0.0085761185540383,0.0748277496740787,0.109132223890232,12.3487655037347,48,9.19799867821553,,
77002,2020-08-17,15613,0.0794629264856011,0.008452145515911,0.062558635453779,0.0963672175174233,12.3345093103236,46,7.94629264856011,,
77002,2020-08-24,15613,0.0682888300473756,0.0076410564609205,0.0530067171255345,0.0835709429692167,12.3369339750015,47,6.82888300473756,,
77002,2020-08-31,15613,0.0588887878536726,0.007022225289719,0.0448443372742344,0.0729332384331108,12.3499745200157,48,5.88887878536726,,
77002,2020-09-07,15613,0.0516993314928545,0.0072793593867432,0.0371406127193681,0.0662580502663409,12.3675659676135,50,5.16993314928545,,
77002,2020-09-14,15613,0.0471569925532838,0.0081035516794694,0.0309498891943448,0.0633640959122227,12.3836433400421,52,4.71569925532838,,
77002,2020-09-21,15613,0.0456983026233227,0.008579490984645,0.0285393206540326,0.0628572845926128,12.3938902969832,53,4.56983026233227,,
77002,2020-09-28,15613,0.047546258752529,0.0081377261152504,0.0312708065220281,0.0638217109830298,12.4009680958851,54,4.7546258752529,,
77002,2020-10-05,15613,0.0519607128010726,0.0073204631215405,0.0373197865579916,0.0666016390441536,12.4092778112061,55,5.19607128010726,,
77002,2020-10-12,15613,0.0579300880327786,0.0070558028994396,0.0438184822338994,0.0720416938316579,12.4232205163756,57,5.79300880327786,,
77002,2020-10-19,15613,0.0644427922648185,0.0076569542409635,0.0491288837828913,0.0797567007467456,12.4471972848226,60,6.44427922648185,,
77002,2020-10-26,15613,0.0704872333143637,0.0084310273295354,0.0536251786552928,0.0873492879734345,12.4854592594006,66,7.04872333143637,,
77002,2020-11-02,15613,0.0750709436843172,0.0084854798575117,0.0580999839692937,0.0920419033993407,12.5401671349183,74,7.50709436843172,,
77002,2020-11-09,15613,0.0777953413100859,0.0077525040859878,0.0622903331381102,0.0933003494820616,12.6119812351388,88,7.77953413100859,,
77002,2020-11-16,15613,0.0789564682310043,0.007091197275667,0.0647740736796702,0.0931388627823384,12.7015307307879,108,7.89564682310043,,
77002,2020-11-23,15613,0.0788897940879454,0.0072645960825846,0.0643606019227761,0.0934189862531147,12.809444792592,138,7.88897940879454,,
77002,2020-11-30,15613,0.0779307885217825,0.0080680352987911,0.0617947179242003,0.0940668591193648,12.9356776512054,185,7.79307885217825,,
77002,2020-12-07,15613,0.0764149211733886,0.0085890538963487,0.0592368133806912,0.0935930289660861,13.0696280768798,252,7.64149211733886,,
77002,2020-12-14,15613,0.0746463311242534,0.0081930059618594,0.0582603192005344,0.0910323430479723,13.1923041570108,334,7.46463311242534,100,
77002,2020-12-21,15613,0.0727697004361195,0.0073700169923553,0.0580296664514089,0.0875097344208302,13.2844806960123,413,7.27697004361195,100,0
77002,2020-12-28,15613,0.0708791089826435,0.0070569525920401,0.0567652037985633,0.0849930141667238,13.3269324982984,455,7.08791089826435,100,0
77002,2021-01-04,15613,0.0690686160371307,0.0076233782386396,0.0538218595598514,0.08431537251441,13.301476043414,429,6.90686160371307,100,-0.1
77002,2021-01-11,15613,0.0674322808728861,0.0084107376904237,0.0506108054920387,0.0842537562537336,13.2122040824767,350,6.74322808728861,99,-0.8
77002,2021-01-18,15613,0.066059435020638,0.0085086872723053,0.0490420604760273,0.0830768095652487,13.0846098419864,261,6.6059435020638,99,-0.3
77002,2021-01-25,15613,0.0648556190184295,0.0077942889791093,0.0492670410602107,0.0804441969766482,12.9450526370847,189,6.48556190184295,99,-0.3
77002,2021-02-01,15613,0.0634876224041602,0.0071087950656129,0.0492700322729344,0.077705212535386,12.8198917829134,142,6.34876224041602,98,-1
77002,2021-02-08,15613,0.061606278584532,0.0072414382392636,0.0471234021060048,0.0760891550630592,12.7354547894801,117,6.1606278584532,96,-1.1
77002,2021-02-15,15613,0.0588624209662467,0.0080349788711501,0.0427924632239464,0.0749323787085469,12.7060009848121,109,5.88624209662467,96,-0.9
77002,2021-02-22,15613,0.054906882956006,0.0085858755074915,0.037735131941023,0.072078633970989,12.7155879630616,111,5.4906882956006,95,-0.4
77002,2021-03-01,15613,0.0495165452034385,0.0082251921625888,0.0330661608782609,0.0659669295286161,12.7436244739976,119,4.95165452034385,94,-1.2
77002,2021-03-08,15613,0.0431931191932251,0.0074007347554629,0.0283916496822993,0.057994588704151,12.7695192673887,126,4.31931191932251,93,-1
77002,2021-03-15,15613,0.036696897925307,0.0070519967820227,0.0225929043612616,0.0508008914893524,12.7726810930038,127,3.6696897925307,86,-7.1
77002,2021-03-22,15613,0.0307884940160375,0.0075899578925634,0.0156085782309106,0.0459684098011644,12.7382490415782,117,3.07884940160375,84,-1.4
77002,2021-03-29,15613,0.0262285200817701,0.0083874979324841,0.0094535242168017,0.0430035159467384,12.6742835677144,101,2.62285200817701,81,-3.7
