"Date","County","Age","Gender","Fully_Vaccinated","At_Least_One_Vaccinated"
2021-03-07,"Austin","50-64 years","Unknown",7,9
2021-03-07,"Austin","65-79 years","Female",572,1597
2021-03-07,"Austin","65-79 years","Male",509,1319
2021-03-07,"Austin","65-79 years","Unknown",18,23
2021-03-07,"Austin","80+ years","Female",197,537
2021-03-07,"Austin","80+ years","Male",141,357
2021-03-07,"Austin","80+ years","Unknown",1,4
2021-03-07,"Austin","Unknown","Female",0,1
2021-02-14,"Bailey","16-49 years","Female",31,NA
2021-02-14,"Bailey","50-64 years","Female",25,NA
2021-02-14,"Bailey","65-79 years","Female",21,NA
2021-02-14,"Bailey","80+ years","Female",5,NA
2021-02-14,"Bailey","16-49 years","Male",10,NA
2021-02-14,"Bailey","50-64 years","Male",19,NA
2021-02-14,"Bailey","65-79 years","Male",17,NA
2021-02-14,"Bailey","80+ years","Male",6,NA
2021-02-14,"Bailey","16-49 years","Unknown",NA,NA
2021-02-14,"Bailey","50-64 years","Unknown",0,NA
2021-02-14,"Bailey","65-79 years","Unknown",0,NA
2021-02-14,"Bailey","80+ years","Unknown",NA,NA
2021-02-21,"Bailey","16-49 years","Female",183,NA
2021-02-21,"Bailey","50-64 years","Female",181,NA
2021-02-21,"Bailey","65-79 years","Female",188,NA
2021-02-21,"Bailey","80+ years","Female",64,NA
2021-02-21,"Bailey","16-49 years","Male",128,NA
2021-02-21,"Bailey","50-64 years","Male",145,NA
2021-02-21,"Bailey","65-79 years","Male",152,NA
2021-02-21,"Bailey","80+ years","Male",62,NA
2021-02-21,"Bailey","16-49 years","Unknown",NA,NA
2021-02-21,"Bailey","50-64 years","Unknown",2,NA
2021-02-21,"Bailey","65-79 years","Unknown",1,NA
2021-02-21,"Bailey","80+ years","Unknown",NA,NA
2021-02-28,"Bailey","16-49 years","Female",200,259
2021-02-28,"Bailey","50-64 years","Female",196,241
2021-02-28,"Bailey","65-79 years","Female",202,234
2021-02-28,"Bailey","80+ years","Female",67,94
2021-02-28,"Bailey","Unknown","Female",0,1
2021-02-28,"Bailey","16-49 years","Male",133,180
2021-02-28,"Bailey","50-64 years","Male",154,207
2021-02-28,"Bailey","65-79 years","Male",167,197
2021-02-28,"Bailey","80+ years","Male",64,72
2021-02-28,"Bailey","Unknown","Male",NA,NA
2021-02-28,"Bailey","16-49 years","Unknown",NA,NA
2021-02-28,"Bailey","50-64 years","Unknown",2,2
2021-02-28,"Bailey","65-79 years","Unknown",1,1
2021-02-28,"Bailey","80+ years","Unknown",NA,NA
2021-02-28,"Bailey","Unknown","Unknown",NA,NA
2021-03-07,"Bailey","16-49 years","Female",206,303
2021-03-07,"Bailey","16-49 years","Male",137,225
2021-03-07,"Bailey","50-64 years","Female",201,270
2021-03-07,"Bailey","50-64 years","Male",158,235
2021-03-07,"Bailey","50-64 years","Unknown",2,2
2021-03-07,"Bailey","65-79 years","Female",205,240
2021-03-07,"Bailey","65-79 years","Male",172,207
2021-03-07,"Bailey","65-79 years","Unknown",1,1
2021-03-07,"Bailey","80+ years","Female",67,98
2021-03-07,"Bailey","80+ years","Male",65,73
2021-03-07,"Bailey","Unknown","Female",0,2
2021-03-07,"Bailey","16-49 years","Female",206,303
2021-03-07,"Bailey","16-49 years","Male",137,225
2021-03-07,"Bailey","50-64 years","Female",201,270
2021-03-07,"Bailey","50-64 years","Male",158,235
2021-03-07,"Bailey","50-64 years","Unknown",2,2
2021-03-07,"Bailey","65-79 years","Female",205,240
2021-03-07,"Bailey","65-79 years","Male",172,207
2021-03-07,"Bailey","65-79 years","Unknown",1,1
2021-03-07,"Bailey","80+ years","Female",67,98
2021-03-07,"Bailey","80+ years","Male",65,73
2021-03-07,"Bailey","Unknown","Female",0,2
2021-02-14,"Bandera","16-49 years","Female",71,NA
2021-02-14,"Bandera","50-64 years","Female",93,NA
2021-02-14,"Bandera","65-79 years","Female",61,NA
2021-02-14,"Bandera","80+ years","Female",13,NA
2021-02-14,"Bandera","Unknown","Female",NA,NA
2021-02-14,"Bandera","16-49 years","Male",40,NA
2021-02-14,"Bandera","50-64 years","Male",41,NA
2021-02-14,"Bandera","65-79 years","Male",63,NA
2021-02-14,"Bandera","80+ years","Male",10,NA
2021-02-14,"Bandera","Unknown","Male",0,NA
2021-02-14,"Bandera","16-49 years","Unknown",NA,NA
2021-02-14,"Bandera","50-64 years","Unknown",NA,NA
2021-02-14,"Bandera","65-79 years","Unknown",0,NA
2021-02-14,"Bandera","80+ years","Unknown",0,NA
2021-02-14,"Bandera","Unknown","Unknown",NA,NA
2021-02-21,"Bandera","16-49 years","Female",100,NA
2021-02-21,"Bandera","50-64 years","Female",135,NA
2021-02-21,"Bandera","65-79 years","Female",136,NA
2021-02-21,"Bandera","80+ years","Female",31,NA
2021-02-21,"Bandera","Unknown","Female",NA,NA
2021-02-21,"Bandera","16-49 years","Male",51,NA
2021-02-21,"Bandera","50-64 years","Male",75,NA
2021-02-21,"Bandera","65-79 years","Male",133,NA
2021-02-21,"Bandera","80+ years","Male",33,NA
2021-02-21,"Bandera","Unknown","Male",0,NA
2021-02-21,"Bandera","16-49 years","Unknown",NA,NA
2021-02-21,"Bandera","50-64 years","Unknown",NA,NA
2021-02-21,"Bandera","65-79 years","Unknown",0,NA
2021-02-21,"Bandera","80+ years","Unknown",0,NA
2021-02-21,"Bandera","Unknown","Unknown",NA,NA
2021-02-28,"Bandera","16-49 years","Female",132,255
2021-02-28,"Bandera","50-64 years","Female",180,369
2021-02-28,"Bandera","65-79 years","Female",225,673
2021-02-28,"Bandera","80+ years","Female",48,172
2021-02-28,"Bandera","Unknown","Female",NA,NA
2021-02-28,"Bandera","16-49 years","Male",79,137
2021-02-28,"Bandera","50-64 years","Male",106,217
2021-02-28,"Bandera","65-79 years","Male",205,560
2021-02-28,"Bandera","80+ years","Male",47,121
2021-02-28,"Bandera","Unknown","Male",0,2
2021-02-28,"Bandera","16-49 years","Unknown",0,1
2021-02-28,"Bandera","50-64 years","Unknown",NA,NA
2021-02-28,"Bandera","65-79 years","Unknown",0,3
2021-02-28,"Bandera","80+ years","Unknown",0,2
2021-02-28,"Bandera","Unknown","Unknown",NA,NA
2021-03-07,"Bandera","16-49 years","Female",160,289
2021-03-07,"Bandera","16-49 years","Male",90,158
2021-03-07,"Bandera","50-64 years","Female",248,470
2021-03-07,"Bandera","50-64 years","Male",141,286
2021-03-07,"Bandera","65-79 years","Female",417,869
2021-03-07,"Bandera","65-79 years","Male",370,692
2021-03-07,"Bandera","65-79 years","Unknown",0,2
2021-03-07,"Bandera","80+ years","Female",97,246
2021-03-07,"Bandera","80+ years","Male",84,186
2021-03-07,"Bandera","80+ years","Unknown",1,1
2021-03-07,"Bandera","Unknown","Male",0,2
2021-03-07,"Bandera","16-49 years","Female",160,289
2021-03-07,"Bandera","16-49 years","Male",90,158
2021-03-07,"Bandera","50-64 years","Female",248,470
2021-03-07,"Bandera","50-64 years","Male",141,286
2021-03-07,"Bandera","65-79 years","Female",417,869
2021-03-07,"Bandera","65-79 years","Male",370,692
2021-03-07,"Bandera","65-79 years","Unknown",0,2
2021-03-07,"Bandera","80+ years","Female",97,246
2021-03-07,"Bandera","80+ years","Male",84,186
2021-03-07,"Bandera","80+ years","Unknown",1,1
2021-03-07,"Bandera","Unknown","Male",0,2
2021-02-14,"Bastrop","16-49 years","Female",412,NA
2021-02-14,"Bastrop","50-64 years","Female",242,NA
2021-02-14,"Bastrop","65-79 years","Female",149,NA
2021-02-14,"Bastrop","80+ years","Female",23,NA
2021-02-14,"Bastrop","Unknown","Female",0,NA
2021-02-14,"Bastrop","16-49 years","Male",165,NA
2021-02-14,"Bastrop","50-64 years","Male",128,NA
2021-02-14,"Bastrop","65-79 years","Male",138,NA
2021-02-14,"Bastrop","80+ years","Male",17,NA
2021-02-14,"Bastrop","Unknown","Male",0,NA
2021-02-14,"Bastrop","16-49 years","Unknown",3,NA
2021-02-14,"Bastrop","50-64 years","Unknown",2,NA
2021-02-14,"Bastrop","65-79 years","Unknown",0,NA
2021-02-14,"Bastrop","80+ years","Unknown",0,NA
2021-02-14,"Bastrop","Unknown","Unknown",NA,NA
2021-02-21,"Bastrop","16-49 years","Female",582,NA
2021-02-21,"Bastrop","50-64 years","Female",362,NA
2021-02-21,"Bastrop","65-79 years","Female",299,NA
2021-02-21,"Bastrop","80+ years","Female",78,NA
2021-02-21,"Bastrop","Unknown","Female",0,NA
2021-02-21,"Bastrop","16-49 years","Male",231,NA
2021-02-21,"Bastrop","50-64 years","Male",196,NA
2021-02-21,"Bastrop","65-79 years","Male",270,NA
2021-02-21,"Bastrop","80+ years","Male",47,NA
2021-02-21,"Bastrop","Unknown","Male",0,NA
2021-02-21,"Bastrop","16-49 years","Unknown",4,NA
2021-02-21,"Bastrop","50-64 years","Unknown",4,NA
2021-02-21,"Bastrop","65-79 years","Unknown",0,NA
2021-02-21,"Bastrop","80+ years","Unknown",NA,NA
2021-02-21,"Bastrop","Unknown","Unknown",NA,NA
2021-02-28,"Bastrop","16-49 years","Female",701,1262
2021-02-28,"Bastrop","50-64 years","Female",466,1091
2021-02-28,"Bastrop","65-79 years","Female",452,1318
2021-02-28,"Bastrop","80+ years","Female",113,333
2021-02-28,"Bastrop","Unknown","Female",0,1
2021-02-28,"Bastrop","16-49 years","Male",276,549
2021-02-28,"Bastrop","50-64 years","Male",248,623
2021-02-28,"Bastrop","65-79 years","Male",404,1159
2021-02-28,"Bastrop","80+ years","Male",73,216
2021-02-28,"Bastrop","Unknown","Male",0,4
2021-02-28,"Bastrop","16-49 years","Unknown",7,16
2021-02-28,"Bastrop","50-64 years","Unknown",6,12
2021-02-28,"Bastrop","65-79 years","Unknown",0,4
2021-02-28,"Bastrop","80+ years","Unknown",NA,NA
2021-02-28,"Bastrop","Unknown","Unknown",NA,NA
2021-03-07,"Bastrop","16-49 years","Female",807,1527
2021-03-07,"Bastrop","16-49 years","Male",322,704
2021-03-07,"Bastrop","16-49 years","Unknown",7,15
2021-03-07,"Bastrop","50-64 years","Female",612,1410
2021-03-07,"Bastrop","50-64 years","Male",338,853
2021-03-07,"Bastrop","50-64 years","Unknown",6,12
2021-03-07,"Bastrop","65-79 years","Female",641,1611
2021-03-07,"Bastrop","65-79 years","Male",550,1441
2021-03-07,"Bastrop","65-79 years","Unknown",0,5
2021-03-07,"Bastrop","80+ years","Female",165,404
2021-03-07,"Bastrop","80+ years","Male",109,271
2021-03-07,"Bastrop","Unknown","Female",0,1
2021-03-07,"Bastrop","Unknown","Male",0,4
2021-03-07,"Bastrop","16-49 years","Female",807,1527
2021-03-07,"Bastrop","16-49 years","Male",322,704
2021-03-07,"Bastrop","16-49 years","Unknown",7,15
2021-03-07,"Bastrop","50-64 years","Female",612,1410
2021-03-07,"Bastrop","50-64 years","Male",338,853
2021-03-07,"Bastrop","50-64 years","Unknown",6,12
2021-03-07,"Bastrop","65-79 years","Female",641,1611
2021-03-07,"Bastrop","65-79 years","Male",550,1441
2021-03-07,"Bastrop","65-79 years","Unknown",0,5
2021-03-07,"Bastrop","80+ years","Female",165,404
2021-03-07,"Bastrop","80+ years","Male",109,271
2021-03-07,"Bastrop","Unknown","Female",0,1
2021-03-07,"Bastrop","Unknown","Male",0,4
2021-02-14,"Baylor","16-49 years","Female",32,NA
2021-02-14,"Baylor","50-64 years","Female",26,NA
2021-02-14,"Baylor","65-79 years","Female",38,NA
2021-02-14,"Baylor","80+ years","Female",33,NA
2021-02-14,"Baylor","Unknown","Female",0,NA
2021-02-14,"Baylor","16-49 years","Male",17,NA
2021-02-14,"Baylor","50-64 years","Male",20,NA
2021-02-14,"Baylor","65-79 years","Male",37,NA
2021-02-14,"Baylor","80+ years","Male",12,NA
2021-02-14,"Baylor","Unknown","Male",NA,NA
2021-02-14,"Baylor","16-49 years","Unknown",NA,NA
2021-02-14,"Baylor","50-64 years","Unknown",0,NA
2021-02-14,"Baylor","65-79 years","Unknown",NA,NA
2021-02-14,"Baylor","80+ years","Unknown",NA,NA
2021-02-14,"Baylor","Unknown","Unknown",NA,NA
2021-02-21,"Baylor","16-49 years","Female",49,NA
2021-02-21,"Baylor","50-64 years","Female",87,NA
2021-02-21,"Baylor","65-79 years","Female",179,NA
2021-02-21,"Baylor","80+ years","Female",67,NA
2021-02-21,"Baylor","Unknown","Female",1,NA
2021-02-21,"Baylor","16-49 years","Male",28,NA
2021-02-21,"Baylor","50-64 years","Male",70,NA
2021-02-21,"Baylor","65-79 years","Male",154,NA
2021-02-21,"Baylor","80+ years","Male",42,NA
2021-02-21,"Baylor","Unknown","Male",NA,NA
2021-02-21,"Baylor","16-49 years","Unknown",NA,NA
2021-02-21,"Baylor","50-64 years","Unknown",1,NA
2021-02-21,"Baylor","65-79 years","Unknown",NA,NA
2021-02-21,"Baylor","80+ years","Unknown",NA,NA
2021-02-21,"Baylor","Unknown","Unknown",NA,NA
2021-02-28,"Baylor","16-49 years","Female",51,78
2021-02-28,"Baylor","50-64 years","Female",90,125
2021-02-28,"Baylor","65-79 years","Female",181,215
2021-02-28,"Baylor","80+ years","Female",69,83
2021-02-28,"Baylor","Unknown","Female",1,2
2021-02-28,"Baylor","16-49 years","Male",30,46
2021-02-28,"Baylor","50-64 years","Male",72,97
2021-02-28,"Baylor","65-79 years","Male",158,187
2021-02-28,"Baylor","80+ years","Male",42,47
2021-02-28,"Baylor","Unknown","Male",NA,NA
2021-02-28,"Baylor","16-49 years","Unknown",NA,NA
2021-02-28,"Baylor","50-64 years","Unknown",1,1
2021-02-28,"Baylor","65-79 years","Unknown",NA,NA
2021-02-28,"Baylor","80+ years","Unknown",NA,NA
2021-02-28,"Baylor","Unknown","Unknown",NA,NA
2021-03-07,"Baylor","16-49 years","Female",54,86
2021-03-07,"Baylor","16-49 years","Male",30,52
2021-03-07,"Baylor","50-64 years","Female",91,132
2021-03-07,"Baylor","50-64 years","Male",73,101
2021-03-07,"Baylor","50-64 years","Unknown",1,1
2021-03-07,"Baylor","65-79 years","Female",182,219
2021-03-07,"Baylor","65-79 years","Male",158,191
2021-03-07,"Baylor","80+ years","Female",69,82
2021-03-07,"Baylor","80+ years","Male",42,47
2021-03-07,"Baylor","Unknown","Female",1,1
2021-03-07,"Baylor","16-49 years","Female",54,86
2021-03-07,"Baylor","16-49 years","Male",30,52
2021-03-07,"Baylor","50-64 years","Female",91,132
2021-03-07,"Baylor","50-64 years","Male",73,101
2021-03-07,"Baylor","50-64 years","Unknown",1,1
2021-03-07,"Baylor","65-79 years","Female",182,219
2021-03-07,"Baylor","65-79 years","Male",158,191
2021-03-07,"Baylor","80+ years","Female",69,82
2021-03-07,"Baylor","80+ years","Male",42,47
2021-03-07,"Baylor","Unknown","Female",1,1
2021-02-14,"Bee","16-49 years","Female",196,NA
2021-02-14,"Bee","50-64 years","Female",174,NA
2021-02-14,"Bee","65-79 years","Female",98,NA
2021-02-14,"Bee","80+ years","Female",46,NA
2021-02-14,"Bee","Unknown","Female",0,NA
2021-02-14,"Bee","16-49 years","Male",68,NA
2021-02-14,"Bee","50-64 years","Male",77,NA
2021-02-14,"Bee","65-79 years","Male",89,NA
2021-02-14,"Bee","80+ years","Male",17,NA
2021-02-14,"Bee","Unknown","Male",0,NA
2021-02-14,"Bee","16-49 years","Unknown",0,NA
2021-02-14,"Bee","50-64 years","Unknown",0,NA
2021-02-14,"Bee","65-79 years","Unknown",1,NA
2021-02-14,"Bee","80+ years","Unknown",0,NA
2021-02-14,"Bee","Unknown","Unknown",NA,NA
2021-02-21,"Bee","16-49 years","Female",446,NA
2021-02-21,"Bee","50-64 years","Female",507,NA
2021-02-21,"Bee","65-79 years","Female",557,NA
2021-02-21,"Bee","80+ years","Female",179,NA
2021-02-21,"Bee","Unknown","Female",0,NA
2021-02-21,"Bee","16-49 years","Male",267,NA
2021-02-21,"Bee","50-64 years","Male",367,NA
2021-02-21,"Bee","65-79 years","Male",474,NA
2021-02-21,"Bee","80+ years","Male",116,NA
2021-02-21,"Bee","Unknown","Male",1,NA
2021-02-21,"Bee","16-49 years","Unknown",1,NA
2021-02-21,"Bee","50-64 years","Unknown",0,NA
2021-02-21,"Bee","65-79 years","Unknown",1,NA
2021-02-21,"Bee","80+ years","Unknown",0,NA
2021-02-21,"Bee","Unknown","Unknown",NA,NA
2021-02-28,"Bee","16-49 years","Female",730,1025
2021-02-28,"Bee","50-64 years","Female",820,1025
2021-02-28,"Bee","65-79 years","Female",858,996
2021-02-28,"Bee","80+ years","Female",263,318
2021-02-28,"Bee","Unknown","Female",0,6
2021-02-28,"Bee","16-49 years","Male",511,727
2021-02-28,"Bee","50-64 years","Male",649,836
2021-02-28,"Bee","65-79 years","Male",755,880
2021-02-28,"Bee","80+ years","Male",180,228
2021-02-28,"Bee","Unknown","Male",1,4
2021-02-28,"Bee","16-49 years","Unknown",8,12
2021-02-28,"Bee","50-64 years","Unknown",1,5
2021-02-28,"Bee","65-79 years","Unknown",7,7
2021-02-28,"Bee","80+ years","Unknown",1,1
2021-02-28,"Bee","Unknown","Unknown",NA,NA
2021-03-07,"Bee","16-49 years","Female",805,1122
2021-03-07,"Bee","16-49 years","Male",564,791
2021-03-07,"Bee","16-49 years","Unknown",10,12
2021-03-07,"Bee","50-64 years","Female",888,1085
2021-03-07,"Bee","50-64 years","Male",710,881
2021-03-07,"Bee","50-64 years","Unknown",1,5
2021-03-07,"Bee","65-79 years","Female",897,1046
2021-03-07,"Bee","65-79 years","Male",793,909
2021-03-07,"Bee","65-79 years","Unknown",7,9
2021-03-07,"Bee","80+ years","Female",277,328
2021-03-07,"Bee","80+ years","Male",193,237
2021-03-07,"Bee","80+ years","Unknown",1,1
2021-03-07,"Bee","Unknown","Female",0,6
2021-03-07,"Bee","Unknown","Male",1,4
2021-03-07,"Bee","16-49 years","Female",805,1122
2021-03-07,"Bee","16-49 years","Male",564,791
2021-03-07,"Bee","16-49 years","Unknown",10,12
2021-03-07,"Bee","50-64 years","Female",888,1085
2021-03-07,"Bee","50-64 years","Male",710,881
2021-03-07,"Bee","50-64 years","Unknown",1,5
2021-03-07,"Bee","65-79 years","Female",897,1046
2021-03-07,"Bee","65-79 years","Male",793,909
2021-03-07,"Bee","65-79 years","Unknown",7,9
2021-03-07,"Bee","80+ years","Female",277,328
2021-03-07,"Bee","80+ years","Male",193,237
2021-03-07,"Bee","80+ years","Unknown",1,1
2021-03-07,"Bee","Unknown","Female",0,6
2021-03-07,"Bee","Unknown","Male",1,4
2021-02-14,"Bell","16-49 years","Female",2859,NA
2021-02-14,"Bell","50-64 years","Female",1326,NA
2021-02-14,"Bell","65-79 years","Female",884,NA
2021-02-14,"Bell","80+ years","Female",539,NA
2021-02-14,"Bell","Unknown","Female",0,NA
2021-02-14,"Bell","16-49 years","Male",1346,NA
2021-02-14,"Bell","50-64 years","Male",697,NA
2021-02-14,"Bell","65-79 years","Male",674,NA
2021-02-14,"Bell","80+ years","Male",410,NA
2021-02-14,"Bell","Unknown","Male",0,NA
2021-02-14,"Bell","16-49 years","Unknown",4,NA
2021-02-14,"Bell","50-64 years","Unknown",4,NA
2021-02-14,"Bell","65-79 years","Unknown",1,NA
2021-02-14,"Bell","80+ years","Unknown",NA,NA
2021-02-14,"Bell","Unknown","Unknown",NA,NA
2021-02-21,"Bell","16-49 years","Female",3362,NA
2021-02-21,"Bell","50-64 years","Female",1702,NA
2021-02-21,"Bell","65-79 years","Female",1477,NA
2021-02-21,"Bell","80+ years","Female",729,NA
2021-02-21,"Bell","Unknown","Female",0,NA
2021-02-21,"Bell","16-49 years","Male",1630,NA
2021-02-21,"Bell","50-64 years","Male",921,NA
2021-02-21,"Bell","65-79 years","Male",1119,NA
2021-02-21,"Bell","80+ years","Male",561,NA
2021-02-21,"Bell","Unknown","Male",1,NA
2021-02-21,"Bell","16-49 years","Unknown",6,NA
2021-02-21,"Bell","50-64 years","Unknown",6,NA
2021-02-21,"Bell","65-79 years","Unknown",2,NA
2021-02-21,"Bell","80+ years","Unknown",NA,NA
2021-02-21,"Bell","Unknown","Unknown",NA,NA
2021-02-28,"Bell","16-49 years","Female",4009,6072
2021-02-28,"Bell","50-64 years","Female",2337,3895
2021-02-28,"Bell","65-79 years","Female",2686,4541
2021-02-28,"Bell","80+ years","Female",1066,1748
2021-02-28,"Bell","Unknown","Female",0,13
2021-02-28,"Bell","16-49 years","Male",1976,3069
2021-02-28,"Bell","50-64 years","Male",1355,2316
2021-02-28,"Bell","65-79 years","Male",1990,3420
2021-02-28,"Bell","80+ years","Male",729,1137
2021-02-28,"Bell","Unknown","Male",1,4
2021-02-28,"Bell","16-49 years","Unknown",6,18
2021-02-28,"Bell","50-64 years","Unknown",7,7
2021-02-28,"Bell","65-79 years","Unknown",3,6
2021-02-28,"Bell","80+ years","Unknown",NA,NA
2021-02-28,"Bell","Unknown","Unknown",NA,NA
2021-03-07,"Bell","16-49 years","Female",4429,6653
2021-03-07,"Bell","16-49 years","Male",2248,3406
2021-03-07,"Bell","16-49 years","Unknown",6,21
2021-03-07,"Bell","50-64 years","Female",2810,4455
2021-03-07,"Bell","50-64 years","Male",1675,2706
2021-03-07,"Bell","50-64 years","Unknown",7,8
2021-03-07,"Bell","65-79 years","Female",3520,6222
2021-03-07,"Bell","65-79 years","Male",2663,4633
2021-03-07,"Bell","65-79 years","Unknown",3,8
2021-03-07,"Bell","80+ years","Female",1266,2161
2021-03-07,"Bell","80+ years","Male",861,1355
2021-03-07,"Bell","Unknown","Female",0,13
2021-03-07,"Bell","Unknown","Male",1,4
2021-03-07,"Bell","16-49 years","Female",4429,6653
2021-03-07,"Bell","16-49 years","Male",2248,3406
2021-03-07,"Bell","16-49 years","Unknown",6,21
2021-03-07,"Bell","50-64 years","Female",2810,4455
2021-03-07,"Bell","50-64 years","Male",1675,2706
2021-03-07,"Bell","50-64 years","Unknown",7,8
2021-03-07,"Bell","65-79 years","Female",3520,6222
2021-03-07,"Bell","65-79 years","Male",2663,4633
