"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Cases_Daily","Cases_Daily_NO_NEGATIVE","Deaths_Cumulative","Deaths_PCT","Deaths_Daily","Deaths_Daily_NO_NEGATIVE"
2021-04-30,"Age","65-69 years",3095,0.0393760893627308,28,28,5973,0.121360505516387,42,42
2021-04-30,"Age","70-74 years",1875,0.0238546583376802,17,17,6599,0.134079687912713,42,42
2021-04-30,"Age","75-79 years",1218,0.015495986056157,13,13,6520,0.132474551476116,29,29
2021-04-30,"Age","80+ years",1909,0.0242872228088701,22,22,16499,0.335229697055895,66,66
2021-04-30,"Gender","Female",26641,0.342799423542128,211,211,20638,0.419335175552666,132,132
2021-04-30,"Gender","Male",51075,0.657200576457872,209,209,28578,0.580664824447334,188,188
2021-04-30,"Race","Asian",956,0.0136573379619709,1,1,1037,0.0210798064804651,9,9
2021-04-30,"Race","Black",12965,0.185216931670452,22,22,4948,0.100581371711997,49,49
2021-04-30,"Race","Hispanic",28237,0.4033914770211,74,74,22868,0.464853437411066,152,152
2021-04-30,"Race","Other",536,0.00765725224646066,15,15,269,0.00546814652193357,6,6
2021-04-30,"Race","White",27305,0.390077001100016,275,275,20072,0.408017237874538,107,107
2021-05-07,"Age","<1 year",274,0.003485960738413,0,0,7,0.000142227279192149,0,0
2021-05-07,"Age","1-9 years",1352,0.0172007989720233,0,0,12,0.000243818192900827,0,0
2021-05-07,"Age","10-19 years",3718,0.047302197173064,0,0,33,0.000670500030477274,0,0
2021-05-07,"Age","20-29 years",15636,0.198928766809583,0,0,243,0.00493731840624175,0,0
2021-05-07,"Age","30-39 years",17170,0.218445057950917,0,0,820,0.0166609098482232,0,0
2021-05-07,"Age","40-49 years",15078,0.191829620488289,0,0,2401,0.0487839567629071,0,0
2021-05-07,"Age","50-59 years",12694,0.161499217567207,0,0,5505,0.111851595993254,0,0
2021-05-07,"Age","60-64 years",4582,0.058294423735067,0,0,4605,0.0935652315256923,0,0
2021-05-07,"Age","65-69 years",3095,0.0393760893627308,0,0,5973,0.121360505516387,0,0
2021-05-07,"Age","70-74 years",1875,0.0238546583376802,0,0,6599,0.134079687912713,0,0
2021-05-07,"Age","75-79 years",1218,0.015495986056157,0,0,6520,0.132474551476116,0,0
2021-05-07,"Age","80+ years",1909,0.0242872228088701,0,0,16499,0.335229697055895,0,0
2021-05-07,"Gender","Female",26641,0.342799423542128,0,0,20638,0.419335175552666,0,0
2021-05-07,"Gender","Male",51075,0.657200576457872,0,0,28578,0.580664824447334,0,0
2021-05-07,"Race","Asian",956,0.0136573379619709,0,0,1037,0.0210798064804651,0,0
2021-05-07,"Race","Black",12965,0.185216931670452,0,0,4948,0.100581371711997,0,0
2021-05-07,"Race","Hispanic",28237,0.4033914770211,0,0,22868,0.464853437411066,0,0
2021-05-07,"Race","Other",536,0.00765725224646066,0,0,269,0.00546814652193357,0,0
2021-05-07,"Race","White",27305,0.390077001100016,0,0,20072,0.408017237874538,0,0
2021-05-14,"Age","<1 year",277,0.00349990523722282,3,3,7,0.000140463529647838,0,0
2021-05-14,"Age","1-9 years",1369,0.0172973655947944,17,17,12,0.000240794622253436,0,0
2021-05-14,"Age","10-19 years",3765,0.0475709141449239,47,47,33,0.00066218521119695,0,0
2021-05-14,"Age","20-29 years",15728,0.198723861267294,92,92,250,0.00501655463027992,7,7
2021-05-14,"Age","30-39 years",17254,0.218004927664413,84,84,836,0.0167753586836561,16,16
2021-05-14,"Age","40-49 years",15141,0.191307094573252,63,63,2458,0.0493227651249122,57,57
2021-05-14,"Age","50-59 years",12773,0.161387327057932,79,79,5610,0.112571485903481,105,105
2021-05-14,"Age","60-64 years",4622,0.0583991408174869,40,40,4698,0.0942710946122203,93,93
2021-05-14,"Age","65-69 years",3124,0.0394718554551772,29,29,6045,0.121300290960169,72,72
2021-05-14,"Age","70-74 years",1898,0.0239813001453029,23,23,6674,0.133921942409953,75,75
2021-05-14,"Age","75-79 years",1249,0.0157811611598964,31,31,6583,0.132095916524531,63,63
2021-05-14,"Age","80+ years",1945,0.0245751468823046,36,36,16629,0.333681147787699,130,130
2021-05-14,"Gender","Female",26915,0.343926499527205,274,274,20909,0.41957298230124,271,271
2021-05-14,"Gender","Male",51343,0.656073500472795,268,268,28925,0.58042701769876,347,347
2021-05-14,"Race","Asian",956,0.0135593220338983,0,0,1058,0.0212398618806713,21,21
2021-05-14,"Race","Black",13002,0.184412453017516,37,37,5032,0.101019834578013,84,84
2021-05-14,"Race","Hispanic",28340,0.401957307992341,103,103,23154,0.464827752348832,286,286
2021-05-14,"Race","Other",561,0.0079568824906035,25,25,270,0.00542038063117321,1,1
2021-05-14,"Race","White",27646,0.392114034465641,341,341,20298,0.407492170561311,226,226
2021-05-21,"Age","<1 year",278,0.00350894908237195,1,1,7,0.000139737293887492,0,0
2021-05-21,"Age","1-9 years",1373,0.017330169388837,4,4,12,0.000239549646664271,0,0
2021-05-21,"Age","10-19 years",3775,0.0476484992300507,10,10,33,0.000658761528326746,0,0
2021-05-21,"Age","20-29 years",15743,0.198710019438063,15,15,254,0.00507046752106041,4,4
2021-05-21,"Age","30-39 years",17267,0.217946128796102,13,13,850,0.0169680999720525,14,14
2021-05-21,"Age","40-49 years",15148,0.191199858632267,7,7,2481,0.0495268894478381,23,23
2021-05-21,"Age","50-59 years",12785,0.161373791432106,12,12,5646,0.11270810875554,36,36
2021-05-21,"Age","60-64 years",4626,0.0583899225001893,4,4,4723,0.0942827484329461,25,25
2021-05-21,"Age","65-69 years",3132,0.0395324767121904,8,8,6082,0.121411745917675,37,37
2021-05-21,"Age","70-74 years",1900,0.0239820261025421,2,2,6710,0.133948177426438,36,36
2021-05-21,"Age","75-79 years",1251,0.0157902708706738,2,2,6615,0.132051742723679,32,32
2021-05-21,"Age","80+ years",1948,0.0245878878146063,3,3,16681,0.332993971333892,52,52
2021-05-21,"Gender","Female",26953,0.344051570079142,38,38,21015,0.419519693370331,106,106
2021-05-21,"Gender","Male",51387,0.655948429920858,44,44,29078,0.580480306629669,153,153
2021-05-21,"Race","Asian",956,0.0135441459820923,0,0,1063,0.0212298536078768,5,5
2021-05-21,"Race","Black",13013,0.184361895047036,11,11,5062,0.101096443050868,30,30
2021-05-21,"Race","Hispanic",28372,0.401960784313726,32,32,23282,0.464979728785125,128,128
2021-05-21,"Race","Other",565,0.0080046469454834,4,4,273,0.00545225779393262,3,3
2021-05-21,"Race","White",27678,0.392128527711663,32,32,20391,0.407241716762198,93,93
2021-05-28,"Age","<1 year",279,0.0035104053952037,1,1,7,0.000138996445662318,0,0
2021-05-28,"Age","1-9 years",1380,0.0173632955031581,7,7,13,0.000258136256230019,1,1
2021-05-28,"Age","10-19 years",3811,0.0479503762047359,36,36,33,0.000655268958122357,0,0
2021-05-28,"Age","20-29 years",15788,0.198646166234681,45,45,258,0.00512301185441115,4,4
2021-05-28,"Age","30-39 years",17312,0.217821283877299,45,45,860,0.0170767061813705,10,10
2021-05-28,"Age","40-49 years",15201,0.191260474596744,53,53,2502,0.0496813010067314,21,21
2021-05-28,"Age","50-59 years",12822,0.161327663001082,37,37,5702,0.113222533309505,56,56
2021-05-28,"Age","60-64 years",4638,0.0583557714084401,12,12,4749,0.0942991600643355,26,26
2021-05-28,"Age","65-69 years",3141,0.0395203704169707,9,9,6111,0.121343897063204,29,29
2021-05-28,"Age","70-74 years",1904,0.0239563149550819,4,4,6740,0.133833720537718,30,30
2021-05-28,"Age","75-79 years",1253,0.0157653690329399,2,2,6648,0.132006910109013,33,33
2021-05-28,"Age","80+ years",1949,0.0245225093736632,1,1,16738,0.332360358213697,57,57
2021-05-28,"Gender","Female",27080,0.34455994808698,127,127,21120,0.419380460683082,105,105
2021-05-28,"Gender","Male",51513,0.65544005191302,126,126,29240,0.580619539316918,162,162
2021-05-28,"Race","Asian",27756,0.39196746314184,26800,26800,20500,0.407247010210974,19437,19437
2021-05-28,"Race","Black",13049,0.184276676269559,36,36,5095,0.101215781318288,33,33
2021-05-28,"Race","Hispanic",28467,0.40200813421454,95,95,23396,0.464778100043705,114,114
2021-05-28,"Race","Other",963,0.0135993899339095,398,398,1074,0.021335770193492,801,801
2021-05-28,"Race","White",577,0.00814833644015139,-27101,0,273,0.00542333823354126,-20118,0
2021-06-04,"Age","<1 year",279,0.00350678733031674,0,0,7,0.000138367266258154,0,0
2021-06-04,"Age","1-9 years",1382,0.0173705379587733,2,2,13,0.000256967780193714,0,0
2021-06-04,"Age","10-19 years",3821,0.0480266465560583,10,10,34,0.000672069578968176,1,1
2021-06-04,"Age","20-29 years",15806,0.198667672197084,18,18,261,0.00515912235619688,3,3
2021-06-04,"Age","30-39 years",17337,0.217911010558069,25,25,868,0.0171575410160111,8,8
2021-06-04,"Age","40-49 years",15208,0.191151332327803,7,7,2528,0.0499703498715161,26,26
2021-06-04,"Age","50-59 years",12831,0.161274509803922,9,9,5735,0.113362324570073,33,33
2021-06-04,"Age","60-64 years",4645,0.0583836098541981,7,7,4775,0.0943862423403835,26,26
2021-06-04,"Age","65-69 years",3143,0.0395047762694822,2,2,6140,0.121367859260723,29,29
2021-06-04,"Age","70-74 years",1904,0.0239316239316239,0,0,6768,0.133781379719312,28,28
2021-06-04,"Age","75-79 years",1254,0.0157616892911011,1,1,6676,0.131962838505634,28,28
2021-06-04,"Age","80+ years",1950,0.0245098039215686,1,1,16785,0.33178493773473,47,47
2021-06-04,"Gender","Female",27126,0.344785510009533,46,46,21204,0.419142501334282,84,84
2021-06-04,"Gender","Male",51549,0.655214489990467,36,36,29385,0.580857498665718,145,145
2021-06-04,"Race","Asian",965,0.0136137915467524,-26791,0,1080,0.0213578025194297,-19420,0
2021-06-04,"Race","Black",13062,0.184272896563399,13,13,5129,0.101429786224217,34,34
2021-06-04,"Race","Hispanic",28490,0.401924270639354,23,23,23500,0.464729962228331,104,104
2021-06-04,"Race","Other",579,0.00816827492805147,-384,0,274,0.0054185536021516,-800,0
2021-06-04,"Race","White",27788,0.392020766322442,27211,27211,20584,0.407063895425871,20311,20311
2021-06-11,"Age","<1 year",281,0.00352758040623666,2,2,7,0.000137776290668609,0,0
2021-06-11,"Age","1-9 years",1387,0.0174119360265133,5,5,13,0.000255870254098845,0,0
2021-06-11,"Age","10-19 years",3834,0.0481307589947024,13,13,34,0.000669199126104671,0,0
2021-06-11,"Age","20-29 years",15830,0.198724547440307,24,24,262,0.00515676973645364,1,1
2021-06-11,"Age","30-39 years",17349,0.217793567501067,12,12,880,0.0173204479697679,12,12
2021-06-11,"Age","40-49 years",15225,0.191129578950011,17,17,2548,0.0501505698033736,20,20
2021-06-11,"Age","50-59 years",12842,0.161214190665093,11,11,5780,0.113763851437794,45,45
2021-06-11,"Age","60-64 years",4648,0.0583494438725552,3,3,4797,0.0944161237624737,22,22
2021-06-11,"Age","65-69 years",3147,0.0395063898164654,4,4,6172,0.121479323715236,32,32
2021-06-11,"Age","70-74 years",1908,0.0239523964950162,4,4,6796,0.133761095911981,28,28
2021-06-11,"Age","75-79 years",1257,0.0157799593261192,3,3,6702,0.131910957151574,26,26
2021-06-11,"Age","80+ years",1950,0.0244796505059128,0,0,16816,0.330978014840475,31,31
2021-06-11,"Gender","Female",27187,0.345135327273651,61,61,21297,0.419182773688147,93,93
2021-06-11,"Gender","Male",51585,0.65486467272635,36,36,29509,0.580817226311853,124,124
2021-06-11,"Race","Asian",968,0.0136397582042864,3,3,1082,0.0213059231253938,2,2
2021-06-11,"Race","Black",13075,0.18423537037298,13,13,5161,0.101626496534342,32,32
2021-06-11,"Race","Hispanic",28531,0.402020600543899,41,41,23593,0.464575456836799,93,93
2021-06-11,"Race","Other",573,0.00807394778001663,-6,0,277,0.00545447385003151,3,3
2021-06-11,"Race","White",27822,0.392030323098818,34,34,20671,0.407037649653434,87,87
2021-06-18,"Age","<1 year",282,0.00353542951707537,1,1,7,0.000137254901960784,0,0
2021-06-18,"Age","1-9 years",1393,0.0174640188556241,6,6,13,0.000254901960784314,0,0
2021-06-18,"Age","10-19 years",3845,0.0482047038764355,11,11,34,0.000666666666666667,0,0
2021-06-18,"Age","20-29 years",15848,0.198686124065995,18,18,266,0.0052156862745098,4,4
2021-06-18,"Age","30-39 years",17363,0.217679654982197,14,14,884,0.0173333333333333,4,4
2021-06-18,"Age","40-49 years",15241,0.19107617471541,16,16,2567,0.0503333333333333,19,19
2021-06-18,"Age","50-59 years",12859,0.161213078581816,17,17,5813,0.113980392156863,33,33
2021-06-18,"Age","60-64 years",4657,0.0583847349681561,9,9,4815,0.0944117647058823,18,18
2021-06-18,"Age","65-69 years",3150,0.0394914999247781,3,3,6198,0.121529411764706,26,26
2021-06-18,"Age","70-74 years",1912,0.0239707136051351,4,4,6823,0.13378431372549,27,27
2021-06-18,"Age","75-79 years",1259,0.0157840629858081,2,2,6724,0.131843137254902,22,22
2021-06-18,"Age","80+ years",1955,0.0245098039215686,5,5,16856,0.330509803921569,40,40
2021-06-18,"Gender","Female",27231,0.345229341514744,44,44,21387,0.419361163944391,90,90
2021-06-18,"Gender","Male",51647,0.654770658485256,62,62,29612,0.580638836055609,103,103
2021-06-18,"Race","Asian",972,0.0136764643806897,4,4,1085,0.0212841085195284,3,3
2021-06-18,"Race","Black",13097,0.18428050822417,22,22,5194,0.10188908723542,33,33
2021-06-18,"Race","Hispanic",28574,0.402048655569782,43,43,23683,0.464582066422112,90,90
2021-06-18,"Race","Other",574,0.00807643061164188,1,1,280,0.00549267316632991,3,3
2021-06-18,"Race","White",27854,0.391917941213716,32,32,20735,0.40675206465661,64,64
2021-06-25,"Age","<1 year",284,0.00355230900085055,2,2,7,0.000136817622109728,0,0
2021-06-25,"Age","1-9 years",1399,0.0174988742682744,6,6,13,0.000254089869632352,0,0
2021-06-25,"Age","10-19 years",3873,0.0484439885925852,28,28,34,0.000664542735961535,0,0
2021-06-25,"Age","20-29 years",15871,0.198516535748236,23,23,269,0.00525770576393097,3,3
2021-06-25,"Age","30-39 years",17404,0.217691499474659,41,41,890,0.0173953833825225,6,6
2021-06-25,"Age","40-49 years",15268,0.190974133186571,27,27,2586,0.0505443386822508,19,19
2021-06-25,"Age","50-59 years",12887,0.161192274978736,28,28,5850,0.114340441334558,37,37
2021-06-25,"Age","60-64 years",4666,0.0583629359083404,9,9,4830,0.0944041592557121,15,15
2021-06-25,"Age","65-69 years",3155,0.0394631510481813,5,5,6215,0.121474503058851,17,17
2021-06-25,"Age","70-74 years",1915,0.0239530694951719,3,3,6846,0.133807634423314,23,23
2021-06-25,"Age","75-79 years",1267,0.015847801070696,8,8,6739,0.131716279342494,15,15
2021-06-25,"Age","80+ years",1959,0.024503427227698,4,4,16884,0.330004104528663,28,28
2021-06-25,"Gender","Female",27316,0.345500999215805,85,85,21459,0.419432391227864,72,72
2021-06-25,"Gender","Male",51746,0.654499000784195,99,99,29703,0.580567608772136,91,91
2021-06-25,"Race","Asian",979,0.0137418938266753,7,7,1090,0.0213140398904967,5,5
2021-06-25,"Race","Black",13121,0.184175065270487,24,24,5223,0.10213140398905,29,29
2021-06-25,"Race","Hispanic",28632,0.40189775694113,58,58,23753,0.464470082127493,70,70
2021-06-25,"Race","Other",581,0.00815530164790433,7,7,280,0.00547516621040282,0,0
2021-06-25,"Race","White",27929,0.392029982313804,75,75,20794,0.406609307782558,59,59
2021-07-02,"Age","<1 year",284,0.0035425164340331,0,0,7,0.000136417671934987,0,0
2021-07-02,"Age","1-9 years",1409,0.0175753720265938,10,10,13,0.000253347105022119,0,0
2021-07-02,"Age","10-19 years",3898,0.0486222854220459,25,25,35,0.000682088359674936,1,1
2021-07-02,"Age","20-29 years",15907,0.198418341254101,36,36,271,0.00528131272776879,2,2
2021-07-02,"Age","30-39 years",17455,0.217727550549464,51,51,895,0.0174419737688305,5,5
2021-07-02,"Age","40-49 years",15307,0.190934151604735,39,39,2603,0.0507278857209674,17,17
2021-07-02,"Age","50-59 years",12918,0.161134603150844,31,31,5874,0.114473914992302,24,24
2021-07-02,"Age","60-64 years",4676,0.0583267846673901,10,10,4849,0.0944984701732504,19,19
2021-07-02,"Age","65-69 years",3163,0.0394541531015729,8,8,6236,0.121528657455226,21,21
2021-07-02,"Age","70-74 years",1920,0.0239494068779703,5,5,6863,0.133747783212831,17,17
2021-07-02,"Age","75-79 years",1271,0.0158540084072397,4,4,6753,0.131604076939567,14,14
2021-07-02,"Age","80+ years",1961,0.0244608265040103,2,2,16914,0.329624071872625,30,30
2021-07-02,"Gender","Female",27435,0.346038873402873,119,119,21524,0.419473027751793,65,65
2021-07-02,"Gender","Male",51848,0.653961126597127,102,102,29788,0.580526972248207,85,85
2021-07-02,"Race","Asian",987,0.0138142425260329,8,8,1092,0.0212906999415091,2,2
2021-07-02,"Race","Black",13142,0.183937968872467,21,21,5244,0.102242152466368,21,21
2021-07-02,"Race","Hispanic",28717,0.401928675400291,85,85,23822,0.46445700916358,69,69
2021-07-02,"Race","Other",593,0.00829974247004815,12,12,281,0.00547865080912459,1,1
2021-07-02,"Race","White",28009,0.392019370731161,80,80,20851,0.406531487619419,57,57
2021-07-09,"Age","<1 year",284,0.00353673723536737,0,0,7,0.000136041201049461,0,0
2021-07-09,"Age","1-9 years",1414,0.0176089663760897,5,5,13,0.000252647944806141,0,0
2021-07-09,"Age","10-19 years",3909,0.0486799501867995,11,11,34,0.000660771547954523,-1,0
2021-07-09,"Age","20-29 years",15925,0.198318804483188,18,18,272,0.00528617238363619,1,1
2021-07-09,"Age","30-39 years",17483,0.21772104607721,28,28,901,0.0175104460207949,6,6
2021-07-09,"Age","40-49 years",15331,0.190921544209215,24,24,2620,0.0509182781070839,17,17
2021-07-09,"Age","50-59 years",12939,0.161133250311332,21,21,5896,0.114585560198231,22,22
2021-07-09,"Age","60-64 years",4683,0.058318804483188,7,7,4871,0.0946652414731319,22,22
2021-07-09,"Age","65-69 years",3169,0.0394645080946451,6,6,6255,0.12156253036634,19,19
2021-07-09,"Age","70-74 years",1923,0.023947696139477,3,3,6879,0.133689631717034,16,16
2021-07-09,"Age","75-79 years",1274,0.015865504358655,3,3,6770,0.131571275872121,17,17
2021-07-09,"Age","80+ years",1966,0.0244831880448319,5,5,16937,0.329161403167817,23,23
2021-07-09,"Gender","Female",27489,0.346148034351626,54,54,21575,0.419306565087262,51,51
2021-07-09,"Gender","Male",51925,0.653851965648374,77,77,29879,0.580693434912738,91,91
2021-07-09,"Race","Asian",990,0.0138337711698619,3,3,1093,0.0212513610203764,1,1
2021-07-09,"Race","Black",13172,0.184059024090325,30,30,5256,0.102193187120859,12,12
2021-07-09,"Race","Hispanic",28758,0.401850092225141,41,41,23887,0.464438481878986,65,65
2021-07-09,"Race","Other",600,0.00838410373931027,7,7,284,0.00552185409861565,3,3
2021-07-09,"Race","White",28044,0.391873008775362,35,35,20912,0.406595115881163,61,61
NA,"Age","<1 year",268,0.00352794,1,1,6,0.000132398,0,0
NA,"Age","1-9 years",1273,0.016757717,4,4,10,0.000220663,0,0
NA,"Age","10-19 years",3465,0.045613111,19,19,31,0.000684055,0,0
NA,"Age","20-29 years",15149,0.199420786,30,30,222,0.004898716,6,6
NA,"Age","30-39 years",16759,0.220614757,29,29,724,0.015975992,24,24
NA,"Age","40-49 years",14665,0.193049431,43,43,2120,0.046780529,45,45
NA,"Age","50-59 years",12304,0.161969328,38,38,4951,0.109250188,155,155
NA,"Age","60-64 years",4430,0.05831633,23,23,4173,0.092082616,131,131
NA,"Age","65-69 years",2972,0.03912328,9,9,5415,0.119488945,177,177
NA,"Age","70-74 years",1757,0.023129073,10,10,6058,0.133677567,167,167
NA,"Age","75-79 years",1147,0.015099059,8,8,6071,0.133964429,158,158
NA,"Age","80+ years",1776,0.023379188,14,14,15537,0.342843903,321,321
NA,"Gender","Female",25441,0.338892515,92,92,18963,0.418452236,476,476
NA,"Gender","Male",49630,0.661107485,139,139,26354,0.581547764,708,708
NA,"Race","Asian",938,0.380525342,5,5,936,0.020664989,38,38
NA,"Race","Black",12715,0.188161302,43,43,4388,0.096878174,136,136
NA,"Race","Hispanic",27770,0.410950795,42,42,21001,0.463659646,548,548
NA,"Race","Other",438,0.013880873,10,10,242,0.005342871,11,11
