Level_Type,Level,Date,Rt,lower,upper,result_success
County,Bexar,2021-04-19,1.0035069,0.9109424,1.0945807,1.0
County,Bexar,2021-04-20,0.99093735,0.9000666,1.07495,1.0
County,Bexar,2021-04-21,0.97852314,0.8906812,1.0702865,1.0
County,Bexar,2021-04-22,0.9651542,0.8790223,1.0562958,1.0
County,Bexar,2021-04-23,0.9497663,0.86269987,1.0283145,1.0
County,Bexar,2021-04-24,0.93096715,0.84404564,1.0213774,1.0
County,Bexar,2021-04-25,0.9063007,0.8137908,0.9910643,1.0
County,Bexar,2021-04-26,0.868947,0.78580946,0.95375586,1.0
County,Bexar,2021-04-27,0.88659775,0.791684,0.97796255,1.0
County,Bexar,2021-04-28,0.89802295,0.80325365,0.989605,1.0
County,Bexar,2021-04-29,0.90474546,0.8090748,0.9954262,1.0
County,Bexar,2021-04-30,0.9072297,0.80034304,0.99549896,1.0
County,Bexar,2021-05-01,0.9054336,0.8091476,1.0013201,1.0
County,Bexar,2021-05-02,0.89873594,0.8033264,0.989605,1.0
County,Bexar,2021-05-03,0.8848786,0.79161125,0.97796255,1.0
County,Bexar,2021-05-04,0.8863033,0.79516995,0.9767442,1.0
County,Bexar,2021-05-05,0.8820409,0.779517,0.9798748,1.0
County,Bexar,2021-05-06,0.87199754,0.7763864,0.9673524,1.0
County,Bexar,2021-05-07,0.8551937,0.754394,0.95483005,1.0
County,Bexar,2021-05-08,0.82958883,0.73568875,0.9203936,1.0
County,Bexar,2021-05-09,0.7908516,0.69812167,0.8796959,1.0
County,Bexar,2021-05-10,0.7259569,0.63550985,0.8108229,1.0
County,Bexar,2021-05-11,0.76536834,0.65201193,0.8815201,1.0
County,Bexar,2021-05-12,0.7977616,0.6833085,0.9232489,1.0
County,Bexar,2021-05-13,0.8246973,0.6988264,0.9493294,1.0
County,Bexar,2021-05-14,0.8467391,0.71982116,0.9649776,1.0
County,Bexar,2021-05-15,0.86414975,0.74055517,0.9859724,1.0
County,Bexar,2021-05-16,0.8768891,0.74590164,1.0067064,1.0
County,Bexar,2021-05-17,0.8840138,0.77198213,1.0119225,1.0
County,Bexar,2021-05-18,0.89870316,0.7638348,1.0149454,1.0
County,Bexar,2021-05-19,0.90974945,0.7856586,1.0420889,1.0
County,Bexar,2021-05-20,0.9175916,0.7856586,1.0531372,1.0
County,Bexar,2021-05-21,0.92237914,0.79111457,1.0693687,1.0
County,Bexar,2021-05-22,0.9240633,0.7802026,1.0530008,1.0
County,Bexar,2021-05-23,0.922293,0.8020265,1.0639127,1.0
County,Bexar,2021-05-24,0.91581327,0.79111457,1.0475448,1.0
County,Bexar,2021-05-25,0.916741,0.7828201,1.0551053,1.0
County,Bexar,2021-05-26,0.91349703,0.7883509,1.0382293,1.0
County,Bexar,2021-05-27,0.90582985,0.76580226,1.0324149,1.0
County,Bexar,2021-05-28,0.8927538,0.76580226,1.0210696,1.0
County,Bexar,2021-05-29,0.8723094,0.7487844,0.9985211,1.0
County,Bexar,2021-05-30,0.8402231,0.7147488,0.958671,1.0
County,Bexar,2021-05-31,0.7831099,0.65235007,0.9019449,1.0
County,Bexar,2021-06-01,0.8405876,0.66853935,1.0126405,1.0
County,Bexar,2021-06-02,0.8955429,0.7078652,1.0617977,1.0
County,Bexar,2021-06-03,0.95107126,0.7668539,1.1112008,1.0
County,Bexar,2021-06-04,1.0101236,0.81601125,1.1896068,1.0
County,Bexar,2021-06-05,1.0770812,0.8946629,1.2780899,1.0
County,Bexar,2021-06-06,1.160363,0.96348315,1.3567415,1.0
County,Bexar,2021-06-07,1.285317,1.0716292,1.4845506,1.0
County,Bexar,2021-06-08,1.1727443,1.0316654,1.2998555,1.0
County,Bexar,2021-06-09,1.1015344,0.9609827,1.2342305,1.0
County,Bexar,2021-06-10,1.0463811,0.9053468,1.1683526,1.0
County,Bexar,2021-06-11,0.9976316,0.85970014,1.1278902,1.0
County,Bexar,2021-06-12,0.9490618,0.82442194,1.067323,1.0
County,Bexar,2021-06-13,0.8940138,0.7586705,1.0218028,1.0
County,Bexar,2021-06-14,0.8180618,0.6979769,0.9306358,1.0
County,Bexar,2021-06-15,0.8534965,0.7077557,1.0022727,1.0
County,Bexar,2021-06-16,0.8816815,0.71590906,1.0342897,1.0
County,Bexar,2021-06-17,0.9050409,0.73977274,1.0659091,1.0
County,Bexar,2021-06-18,0.92477006,0.76363635,1.0897727,1.0
County,Bexar,2021-06-19,0.9416171,0.7875,1.0977273,1.0
County,Bexar,2021-06-20,0.95605105,0.8034091,1.1136364,1.0
County,Bexar,2021-06-21,0.967955,0.8111648,1.1295455,1.0
County,Bexar,2021-06-22,0.9861241,0.82497084,1.15986,1.0
County,Bexar,2021-06-23,1.0039412,0.82476664,1.15986,1.0
County,Bexar,2021-06-24,1.0224632,0.8494749,1.1845683,1.0
County,Bexar,2021-06-25,1.0428476,0.873979,1.2088681,1.0
County,Bexar,2021-06-26,1.0667107,0.8982789,1.2415403,1.0
County,Bexar,2021-06-27,1.0969194,0.9311552,1.2578763,1.0
County,Bexar,2021-06-28,1.1414928,0.97199535,1.3150525,1.0
County,Bexar,2021-06-29,1.1183785,0.9551402,1.2626169,1.0
County,Bexar,2021-06-30,1.1066031,0.94859815,1.2495327,1.0
County,Bexar,2021-07-01,1.1019719,0.93551403,1.2560748,1.0
County,Bexar,2021-07-02,1.1031547,0.9551402,1.2560748,1.0
County,Bexar,2021-07-03,1.109927,0.9549766,1.2691588,1.0
County,Bexar,2021-07-04,1.1230277,0.96168226,1.282243,1.0
County,Bexar,2021-07-05,1.1454787,0.98114485,1.3084112,1.0
County,Bexar,2021-07-06,1.1467403,0.9982818,1.3049828,1.0
County,Bexar,2021-07-07,1.1570085,0.9982818,1.3051331,1.0
County,Bexar,2021-07-08,1.1759692,1.0223367,1.3410653,1.0
County,Bexar,2021-07-09,1.2050021,1.040378,1.3591065,1.0
County,Bexar,2021-07-10,1.2472978,1.1005155,1.4072165,1.0
County,Bexar,2021-07-11,1.3098937,1.1486254,1.4793814,1.0
County,Bexar,2021-07-12,1.4149655,1.2508591,1.5996563,1.0
County,Bexar,2021-07-13,1.3141367,1.1953778,1.4352645,1.0
County,Bexar,2021-07-14,1.262914,1.1425693,1.3823677,1.0
County,Bexar,2021-07-15,1.2366925,1.1214106,1.3506297,1.0
County,Bexar,2021-07-16,1.2277372,1.1142695,1.3506297,1.0
County,Bexar,2021-07-17,1.2335896,1.1073048,1.3507179,1.0
County,Bexar,2021-07-18,1.2553654,1.1283753,1.3894206,1.0
County,Bexar,2021-07-19,1.3017318,1.1671662,1.4246851,1.0
County,Bexar,2021-07-20,1.2667779,1.1611636,1.375855,1.0
County,Bexar,2021-07-21,1.2559218,1.1445853,1.3592768,1.0
County,Bexar,2021-07-22,1.2620684,1.1555916,1.3675314,1.0
County,Bexar,2021-07-23,1.2839485,1.1831073,1.3867924,1.0
County,Bexar,2021-07-24,1.323407,1.2051886,1.4391412,1.0
County,Bexar,2021-07-25,1.3865877,1.2794124,1.4941038,1.0
County,Bexar,2021-07-26,1.4940538,1.3729658,1.6124214,1.0
County,Bexar,2021-07-27,1.4194739,1.3262979,1.5080483,1.0
County,Bexar,2021-07-28,1.3988312,1.3042213,1.4791363,1.0
County,Bexar,2021-07-29,1.4126909,1.3178068,1.4978166,1.0
County,Bexar,2021-07-30,1.4599355,1.3653141,1.5521592,1.0
County,Bexar,2021-07-31,1.552439,1.455319,1.642164,1.0
County,Bexar,2021-08-01,1.743445,1.6472162,1.8391982,1.0
County,Bexar,2021-08-02,1.2483749,1.2043177,1.2913853,1.0
County,Bexar,2021-08-03,1.2044045,1.1477556,1.2664589,1.0
County,Bexar,2021-08-04,1.1715841,1.1154613,1.2280767,1.0
County,Bexar,2021-08-05,1.149679,1.0892768,1.2044888,1.0
County,Bexar,2021-08-06,1.1369988,1.0779302,1.1940149,1.0
County,Bexar,2021-08-07,1.1331121,1.0805268,1.187927,1.0
County,Bexar,2021-08-08,1.140742,1.0849128,1.1966553,1.0
County,Bexar,2021-08-09,1.1175783,1.0667714,1.171249,1.0
County,Bexar,2021-08-10,1.1036133,1.050275,1.1563629,1.0
County,Bexar,2021-08-11,1.0962492,1.041634,1.152396,1.0
County,Bexar,2021-08-12,1.0947638,1.0408484,1.1453457,1.0
County,Bexar,2021-08-13,1.0995797,1.0431854,1.1555381,1.0
County,Bexar,2021-08-14,1.112874,1.058916,1.1657698,1.0
County,Bexar,2021-08-15,1.1430596,1.0903182,1.198802,1.0
County,Bexar,2021-08-16,1.0901743,1.0382504,1.1371928,1.0
County,Bexar,2021-08-17,1.050611,1.0063192,1.0947868,1.0
County,Bexar,2021-08-18,1.0166609,0.97314376,1.0622257,1.0
County,Bexar,2021-08-19,0.9843908,0.9393387,1.030279,1.0
County,Bexar,2021-08-20,0.9505077,0.9061787,0.9940473,1.0
County,Bexar,2021-08-21,0.9107108,0.8650013,0.95409864,1.0
County,Bexar,2021-08-22,0.8546214,0.81090707,0.89330786,1.0
County,Bexar,2021-08-23,0.88103026,0.82952,0.92920977,1.0
County,Bexar,2021-08-24,0.90066195,0.85081214,0.95388734,1.0
County,Bexar,2021-08-25,0.915715,0.86529076,0.96836597,1.0
County,Bexar,2021-08-26,0.9271247,0.87808734,0.9785862,1.0
County,Bexar,2021-08-27,0.9353712,0.8780448,0.98625135,1.0
County,Bexar,2021-08-28,0.9405616,0.88490087,0.9913615,1.0
County,Bexar,2021-08-29,0.9419349,0.889138,0.99223447,1.0
County,Bexar,2021-08-30,0.9515963,0.9011781,1.00735,1.0
County,Bexar,2021-08-31,0.959129,0.90648454,1.0090966,1.0
County,Bexar,2021-09-01,0.96514475,0.9100442,1.0153096,1.0
County,Bexar,2021-09-02,0.97007436,0.91269743,1.023269,1.0
County,Bexar,2021-09-03,0.97438174,0.92242575,1.0294378,1.0
County,Bexar,2021-09-04,0.9788432,0.92331016,1.0338819,1.0
County,Bexar,2021-09-05,0.9858187,0.9321541,1.0391661,1.0
County,Bexar,2021-09-06,0.96811897,0.91467977,1.0145133,1.0
County,Bexar,2021-09-07,0.9502789,0.8999328,1.0014025,1.0
County,Bexar,2021-09-08,0.9303424,0.8803179,0.9817876,1.0
County,Bexar,2021-09-09,0.906606,0.85575324,0.9580616,1.0
County,Bexar,2021-09-10,0.8767741,0.8287751,0.92779046,1.0
County,Bexar,2021-09-11,0.8367538,0.78950447,0.88606536,1.0
County,Bexar,2021-09-12,0.7751276,0.73303235,0.8238663,1.0
County,Bexar,2021-09-13,0.80386746,0.7466524,0.8615878,1.0
County,Bexar,2021-09-14,0.82433575,0.7674581,0.87869674,1.0
County,Bexar,2021-09-15,0.8380965,0.78090084,0.89455307,1.0
County,Bexar,2021-09-16,0.8454069,0.7894553,0.9043296,1.0
County,Bexar,2021-09-17,0.84578085,0.7882332,0.9031381,1.0
County,Bexar,2021-09-18,0.83753824,0.77964824,0.8921089,1.0
County,Bexar,2021-09-19,0.8147977,0.7589036,0.8713338,1.0
County,Bexar,2021-09-20,0.84014046,0.77317554,0.9097469,1.0
County,Bexar,2021-09-21,0.85939306,0.7946143,0.92811745,1.0
County,Bexar,2021-09-22,0.8737458,0.80078894,0.94192415,1.0
County,Bexar,2021-09-23,0.8836118,0.81612974,0.9527011,1.0
County,Bexar,2021-09-24,0.88904935,0.82226604,0.95879906,1.0
County,Bexar,2021-09-25,0.8896888,0.82226604,0.95726496,1.0
County,Bexar,2021-09-26,0.88391185,0.81612974,0.94656473,1.0
County,Bexar,2021-09-27,0.88893515,0.820145,0.9582773,1.0
County,Bexar,2021-09-28,0.8889896,0.8136891,0.9566125,1.0
County,Bexar,2021-09-29,0.8840808,0.81202435,0.9549884,1.0
County,Bexar,2021-09-30,0.8735339,0.8039443,0.942036,1.0
County,Bexar,2021-10-01,0.8559047,0.7860789,0.9241299,1.0
County,Bexar,2021-10-02,0.82807904,0.7633005,0.89327145,1.0
County,Bexar,2021-10-03,0.7806424,0.7162007,0.84783643,1.0
County,Bexar,2021-10-04,0.8084159,0.731594,0.88990825,1.0
County,Bexar,2021-10-05,0.82857436,0.7454128,0.9129014,1.0
County,Bexar,2021-10-06,0.84246784,0.7705849,0.9243693,1.0
County,Bexar,2021-10-07,0.8503809,0.7659977,0.92895645,1.0
County,Bexar,2021-10-08,0.85190195,0.76834863,0.92666286,1.0
County,Bexar,2021-10-09,0.84564966,0.7591743,0.92431194,1.0
County,Bexar,2021-10-10,0.8268075,0.74994266,0.90372705,1.0
County,Bexar,2021-10-11,0.8463735,0.7588374,0.9375491,1.0
County,Bexar,2021-10-12,0.85967493,0.7670856,0.94586605,1.0
County,Bexar,2021-10-13,0.8675981,0.7753339,0.9622938,1.0
County,Bexar,2021-10-14,0.8701263,0.7808327,0.95961314,1.0
County,Bexar,2021-10-15,0.8667408,0.7725157,0.95954436,1.0
County,Bexar,2021-10-16,0.8559093,0.7670169,0.9457973,1.0
County,Bexar,2021-10-17,0.8326222,0.75058913,0.92112136,1.0
County,Bexar,2021-10-18,0.8484032,0.75293565,0.9436355,1.0
County,Bexar,2021-10-19,0.85744244,0.75951153,0.96007514,1.0
County,Bexar,2021-10-20,0.8604852,0.76600516,0.9633631,1.0
County,Bexar,2021-10-21,0.85725623,0.75622356,0.96007514,1.0
County,Bexar,2021-10-22,0.8466854,0.74964774,0.94034755,1.0
County,Bexar,2021-10-23,0.82616,0.73649603,0.92390794,1.0
County,Bexar,2021-10-24,0.78741664,0.69046503,0.87787694,1.0
County,Bexar,2021-10-25,0.815016,0.6995516,0.93273544,1.0
County,Bexar,2021-10-26,0.83545065,0.7264574,0.9506726,1.0
County,Bexar,2021-10-27,0.8499758,0.735426,0.9596413,1.0
County,Bexar,2021-10-28,0.85880566,0.7399103,0.9732063,1.0
County,Bexar,2021-10-29,0.8615505,0.7488789,0.9732063,1.0
County,Bexar,2021-10-30,0.8568259,0.74876684,0.97309417,1.0
County,Bexar,2021-10-31,0.8397422,0.7264574,0.9506726,1.0
County,Bexar,2021-11-01,0.8628568,0.7297297,0.97851354,1.0
County,Bexar,2021-11-02,0.8803547,0.75135136,1.0108109,1.0
County,Bexar,2021-11-03,0.8932809,0.762027,1.027027,1.0
County,Bexar,2021-11-04,0.9018502,0.772973,1.0378379,1.0
County,Bexar,2021-11-05,0.9057453,0.77824324,1.0324324,1.0
County,Bexar,2021-11-06,0.9036628,0.772973,1.0271622,1.0
County,Bexar,2021-11-07,0.89060724,0.76216215,1.0163513,1.0
County,Bexar,2021-11-08,0.9240574,0.7719133,1.0689679,1.0
County,Bexar,2021-11-09,0.9547408,0.80490106,1.1017908,1.0
County,Bexar,2021-11-10,0.9848972,0.8378888,1.1347785,1.0
County,Bexar,2021-11-11,1.0164362,0.87087655,1.1679312,1.0
County,Bexar,2021-11-12,1.0519634,0.90386426,1.2205466,1.0
County,Bexar,2021-11-13,1.0962011,0.93685204,1.2403393,1.0
County,Bexar,2021-11-14,1.1629858,1.0028275,1.3261075,1.0
County,Bexar,2021-11-15,1.1026335,0.97109824,1.2273604,1.0
County,Bexar,2021-11-16,1.060091,0.93962747,1.182402,1.0
County,Bexar,2021-11-17,1.0246148,0.9035485,1.1464355,1.0
County,Bexar,2021-11-18,0.9908338,0.86319846,1.1060854,1.0
County,Bexar,2021-11-19,0.9540476,0.8362235,1.0655106,1.0
County,Bexar,2021-11-20,0.90663034,0.78676945,1.0160565,1.0
County,Bexar,2021-11-21,0.82347256,0.71933204,0.9306358,1.0
County,Bexar,2021-11-23,1.0755976,0.9318542,1.2147385,1.0
County,Bexar,2021-11-24,1.0749471,0.93740094,1.2259706,1.0
County,Bexar,2021-11-25,1.081997,0.9429477,1.2202853,1.0
County,Bexar,2021-11-26,1.0967366,0.94849443,1.2369255,1.0
County,Bexar,2021-11-27,1.1233306,0.9705428,1.270206,1.0
County,Bexar,2021-11-28,1.1812648,1.0371038,1.3147187,1.0
County,Bexar,2021-11-29,0.92412126,0.8395368,1.0133065,1.0
County,Bexar,2021-11-30,0.9691936,0.83564013,1.1081315,1.0
County,Bexar,2021-12-01,1.0089458,0.8719723,1.1626297,1.0
County,Bexar,2021-12-02,1.0491828,0.9083045,1.198962,1.0
County,Bexar,2021-12-03,1.0940709,0.93252593,1.2474048,1.0
County,Bexar,2021-12-04,1.149654,0.99913496,1.3020545,1.0
County,Bexar,2021-12-05,1.2321982,1.0837586,1.3747189,1.0
County,Bexar,2021-12-06,1.171491,1.0474309,1.3003953,1.0
County,Bexar,2021-12-07,1.1350179,1.0158103,1.256917,1.0
County,Bexar,2021-12-08,1.1106585,1.0038538,1.2135376,1.0
County,Bexar,2021-12-09,1.0938537,0.9682806,1.2173913,1.0
County,Bexar,2021-12-10,1.0821594,0.972332,1.201581,1.0
County,Bexar,2021-12-11,1.0738082,0.9604743,1.1976285,1.0
County,Bexar,2021-12-12,1.0662212,0.95247036,1.1857708,1.0
County,Bexar,2021-12-13,1.0815803,0.95607704,1.2087846,1.0
County,Bexar,2021-12-14,1.0994093,0.9729242,1.2172081,1.0
County,Bexar,2021-12-15,1.1213397,0.9938779,1.2466908,1.0
County,Bexar,2021-12-16,1.1489996,1.0275722,1.267855,1.0
County,Bexar,2021-12-17,1.184667,1.0487365,1.3098676,1.0
County,Bexar,2021-12-18,1.2323569,1.0866426,1.3606198,1.0
County,Bexar,2021-12-19,1.3028741,1.1708784,1.4447503,1.0
County,Bexar,2021-12-20,1.2910001,1.1725562,1.41028,1.0
County,Bexar,2021-12-21,1.3018637,1.1789812,1.4199173,1.0
County,Bexar,2021-12-22,1.3308516,1.2142382,1.4616797,1.0
County,Bexar,2021-12-23,1.3786558,1.2560807,1.5034419,1.0
County,Bexar,2021-12-24,1.449391,1.323543,1.5709041,1.0
County,Bexar,2021-12-25,1.5529017,1.4294745,1.6865535,1.0
County,Bexar,2021-12-26,1.7198303,1.5740362,1.8503901,1.0
County,Bexar,2021-12-27,1.6145734,1.5194544,1.7058964,1.0
County,Bexar,2021-12-28,1.5977312,1.50614,1.6942879,1.0
County,Bexar,2021-12-29,1.6319978,1.5328103,1.7308607,1.0
County,Bexar,2021-12-30,1.7119366,1.6093676,1.8040894,1.0
County,Bexar,2021-12-31,1.8456128,1.7457976,1.9522943,1.0
County,Bexar,2022-01-01,2.0600066,1.957204,2.1703162,1.0
County,Bexar,2022-01-02,2.4531586,2.334956,2.5713267,1.0
County,Bexar,2022-01-03,1.7508545,1.7082464,1.7904277,1.0
County,Bexar,2022-01-04,1.5299746,1.490589,1.5699711,1.0
County,Bexar,2022-01-05,1.4233071,1.3813773,1.4631069,1.0
County,Bexar,2022-01-06,1.3697138,1.3275425,1.4092917,1.0
County,Bexar,2022-01-07,1.3502005,1.30946,1.3915923,1.0
County,Bexar,2022-01-08,1.3602127,1.3204706,1.4026028,1.0
County,Bexar,2022-01-09,1.4105351,1.3680094,1.4525187,1.0
County,Bexar,2022-01-10,1.321075,1.2865932,1.355175,1.0
County,Bexar,2022-01-11,1.2752323,1.2429684,1.3066192,1.0
County,Bexar,2022-01-12,1.253912,1.2188208,1.2874436,1.0
County,Bexar,2022-01-13,1.2513198,1.2188345,1.2863258,1.0
County,Bexar,2022-01-14,1.266905,1.2336413,1.2975732,1.0
County,Bexar,2022-01-15,1.3054655,1.272054,1.3406494,1.0
County,Bexar,2022-01-16,1.3880684,1.3557168,1.4237635,1.0
County,Bexar,2022-01-17,1.2542027,1.2285787,1.2802079,1.0
County,Bexar,2022-01-18,1.1737187,1.1491014,1.199273,1.0
County,Bexar,2022-01-19,1.1162398,1.0922608,1.1399937,1.0
County,Bexar,2022-01-20,1.0708153,1.0476387,1.094716,1.0
County,Bexar,2022-01-21,1.0315933,1.0082358,1.054165,1.0
County,Bexar,2022-01-22,0.9942972,0.97208196,1.0180112,1.0
County,Bexar,2022-01-23,0.953354,0.93070865,0.97486275,1.0
County,Bexar,2022-01-24,0.9439031,0.9205019,0.9667167,1.0
County,Bexar,2022-01-25,0.93006504,0.9060626,0.95299935,1.0
County,Bexar,2022-01-26,0.91210616,0.8894619,0.93657917,1.0
County,Bexar,2022-01-27,0.8892307,0.865452,0.9118428,1.0
County,Bexar,2022-01-28,0.8597944,0.83711934,0.8829687,1.0
County,Bexar,2022-01-29,0.8206041,0.7986702,0.8414647,1.0
County,Bexar,2022-01-30,0.7629056,0.7414589,0.7835179,1.0
County,Bexar,2022-01-31,0.7687912,0.7446028,0.79313064,1.0
County,Bexar,2022-02-01,0.76340866,0.7383957,0.78954613,1.0
County,Bexar,2022-02-02,0.74707484,0.7233409,0.77281857,1.0
County,Bexar,2022-02-03,0.7183346,0.69466513,0.7422311,1.0
County,Bexar,2022-02-04,0.67400086,0.65092856,0.6963498,1.0
County,Bexar,2022-02-05,0.60743093,0.58521914,0.62943965,1.0
County,Bexar,2022-02-06,0.49942333,0.47960263,0.5185659,1.0
County,Bexar,2022-02-07,0.5306509,0.49675587,0.5637612,1.0
County,Bexar,2022-02-08,0.5527521,0.5160584,0.58647,1.0
County,Bexar,2022-02-09,0.5651013,0.53250813,0.59610707,1.0
County,Bexar,2022-02-10,0.5657407,0.5330758,0.5972567,1.0
County,Bexar,2022-02-11,0.55147475,0.51946473,0.58248174,1.0
County,Bexar,2022-02-12,0.5164546,0.4865227,0.5467295,1.0
County,Bexar,2022-02-13,0.4448817,0.41443634,0.4757644,1.0
County,Bexar,2022-02-14,0.47773555,0.4316319,0.52555424,1.0
County,Bexar,2022-02-15,0.5043862,0.45640835,0.55160207,1.0
County,Bexar,2022-02-16,0.52385604,0.4746647,0.56989104,1.0
County,Bexar,2022-02-17,0.53419673,0.48509687,0.5842353,1.0
County,Bexar,2022-02-18,0.53247553,0.48509687,0.58162725,1.0
County,Bexar,2022-02-19,0.51364416,0.46289587,0.5646749,1.0
County,Bexar,2022-02-20,0.46468103,0.41989568,0.50987333,1.0
County,Bexar,2022-02-21,0.49813682,0.42825362,0.5684093,1.0
County,Bexar,2022-02-22,0.52590704,0.45680386,0.5969596,1.0
County,Bexar,2022-02-23,0.5470533,0.4723767,0.61519283,1.0
County,Bexar,2022-02-24,0.5597831,0.48794958,0.6281053,1.0
County,Bexar,2022-02-25,0.56142026,0.49054506,0.63070077,1.0
County,Bexar,2022-02-26,0.54735565,0.4749722,0.6203189,1.0
County,Bexar,2022-02-27,0.5056156,0.44382647,0.5761958,1.0
County,Bexar,2022-02-28,0.5411192,0.4445526,0.635929,1.0
County,Bexar,2022-03-01,0.571073,0.46857923,0.67896175,1.0
County,Bexar,2022-03-02,0.59482855,0.4923668,0.693306,1.0
County,Bexar,2022-03-03,0.61094236,0.511612,0.7172131,1.0
County,Bexar,2022-03-04,0.6172707,0.511612,0.7219945,1.0
County,Bexar,2022-03-05,0.6101091,0.511612,0.71243167,1.0
County,Bexar,2022-03-06,0.5797019,0.48280397,0.6741803,1.0
County,Bexar,2022-03-07,0.61310315,0.49570817,0.75107294,1.0
County,Bexar,2022-03-08,0.63983047,0.5107296,0.76609445,1.0
County,Bexar,2022-03-09,0.6594158,0.533074,0.7811159,1.0
County,Bexar,2022-03-10,0.67056346,0.5332618,0.80364805,1.0
County,Bexar,2022-03-11,0.67116505,0.54077256,0.80364805,1.0
County,Bexar,2022-03-12,0.65727705,0.5332618,0.7811159,1.0
County,Bexar,2022-03-13,0.61786056,0.5032189,0.7435622,1.0
County,Bexar,2022-03-14,0.6571889,0.486631,0.8360071,1.0
County,Bexar,2022-03-15,0.6905942,0.5115864,0.87344027,1.0
County,Bexar,2022-03-16,0.7182013,0.5365419,0.8983957,1.0
County,Bexar,2022-03-17,0.73934764,0.54901963,0.92335117,1.0
County,Bexar,2022-03-18,0.75278854,0.573975,0.92335117,1.0
County,Bexar,2022-03-19,0.7559855,0.5736631,0.93582886,1.0
County,Bexar,2022-03-20,0.7412899,0.56149733,0.92335117,1.0
County,Bexar,2022-03-21,0.78745466,0.56423175,1.0050378,1.0
County,Bexar,2022-03-22,0.8302598,0.59949625,1.0403023,1.0
County,Bexar,2022-03-23,0.87112504,0.6347607,1.1108313,1.0
County,Bexar,2022-03-24,0.9112359,0.67002517,1.1284635,1.0
County,Bexar,2022-03-25,0.9522827,0.70528966,1.1989925,1.0
County,Bexar,2022-03-26,0.99735004,0.7581864,1.2518891,1.0
County,Bexar,2022-03-27,1.0554049,0.8106423,1.3224181,1.0
County,Bexar,2022-03-28,1.0369381,0.8076923,1.2519231,1.0
County,Bexar,2022-03-29,1.0253202,0.8076923,1.2384615,1.0
County,Bexar,2022-03-30,1.0167333,0.8076923,1.225,1.0
County,Bexar,2022-03-31,1.0096307,0.79423076,1.211875,1.0
County,Bexar,2022-04-01,1.0030162,0.7673077,1.2115384,1.0
County,Bexar,2022-04-02,0.99585676,0.7807692,1.2115384,1.0
County,Bexar,2022-04-03,0.9860651,0.7673077,1.1846154,1.0
County,Bexar,2022-04-04,0.99406064,0.7726483,1.2167689,1.0
County,Bexar,2022-04-05,1.0008978,0.7873211,1.2310839,1.0
County,Bexar,2022-04-06,1.0073911,0.77300614,1.2167689,1.0
County,Bexar,2022-04-07,1.0139439,0.801636,1.2167689,1.0
County,Bexar,2022-04-08,1.0208707,0.7873211,1.2310839,1.0
County,Bexar,2022-04-09,1.028404,0.801636,1.2597136,1.0
County,Bexar,2022-04-10,1.0365214,0.801636,1.2453988,1.0
County,Bexar,2022-04-11,1.0513067,0.84407485,1.2806653,1.0
County,Bexar,2022-04-12,1.0684644,0.85862786,1.2952183,1.0
County,Bexar,2022-04-13,1.0892843,0.87318087,1.3243244,1.0
County,Bexar,2022-04-14,1.1154649,0.85862786,1.3388773,1.0
County,Bexar,2022-04-15,1.1497418,0.9168399,1.3825364,1.0
County,Bexar,2022-04-16,1.1974971,0.9168399,1.4261954,1.0
County,Bexar,2022-04-17,1.2750046,1.018711,1.5280665,1.0
County,Bexar,2022-04-18,1.204643,1.0136611,1.3961749,1.0
County,Bexar,2022-04-19,1.1635703,0.98497266,1.3579235,1.0
County,Bexar,2022-04-20,1.1375775,0.9467213,1.3101093,1.0
County,Bexar,2022-04-21,1.1215891,0.9275956,1.3005464,1.0
County,Bexar,2022-04-22,1.1134212,0.91803277,1.2909836,1.0
County,Bexar,2022-04-23,1.1126075,0.9275956,1.3005464,1.0
County,Bexar,2022-04-24,1.1215227,0.94648224,1.3101093,1.0
County,Bexar,2022-04-25,1.1041143,0.9327522,1.2816625,1.0
County,Bexar,2022-04-26,1.094241,0.9240349,1.2727273,1.0
County,Bexar,2022-04-27,1.0898259,0.90660024,1.26401,1.0
County,Bexar,2022-04-28,1.0902009,0.91531754,1.26401,1.0
County,Bexar,2022-04-29,1.0954401,0.90660024,1.2552927,1.0
County,Bexar,2022-04-30,1.1065108,0.9327522,1.2814445,1.0
County,Bexar,2022-05-01,1.1270387,0.9414695,1.3163139,1.0
County,Bexar,2022-05-02,1.1181334,0.9495516,1.2869955,1.0
County,Bexar,2022-05-03,1.1173788,0.95739913,1.2869955,1.0
County,Bexar,2022-05-04,1.1233535,0.94935536,1.279148,1.0
County,Bexar,2022-05-05,1.1362605,0.94935536,1.3105382,1.0
