ZIP,County,TSA_Combined,PHR_Combined
76541,Bell,L - Belton/Killeen,7 - Temple PHR
76542,Bell,L - Belton/Killeen,7 - Temple PHR
76543,Bell,L - Belton/Killeen,7 - Temple PHR
76544,Bell,L - Belton/Killeen,7 - Temple PHR
76547,Bell,L - Belton/Killeen,7 - Temple PHR
76548,Bell,L - Belton/Killeen,7 - Temple PHR
76549,Bell,L - Belton/Killeen,7 - Temple PHR
76550,Lampasas,L - Belton/Killeen,7 - Temple PHR
76554,Bell,L - Belton/Killeen,7 - Temple PHR
76556,Milam,L - Belton/Killeen,7 - Temple PHR
76557,Mclennan,NA,NA
76558,Coryell,L - Belton/Killeen,7 - Temple PHR
76559,Bell,L - Belton/Killeen,7 - Temple PHR
76561,Coryell,L - Belton/Killeen,7 - Temple PHR
76564,Bell,L - Belton/Killeen,7 - Temple PHR
76565,Hamilton,L - Belton/Killeen,7 - Temple PHR
76566,Coryell,L - Belton/Killeen,7 - Temple PHR
76567,Milam,L - Belton/Killeen,7 - Temple PHR
76569,Bell,L - Belton/Killeen,7 - Temple PHR
76570,Falls,L - Belton/Killeen,7 - Temple PHR
76571,Bell,L - Belton/Killeen,7 - Temple PHR
76573,Williamson,O - Austin,7 - Temple PHR
76574,Williamson,O - Austin,7 - Temple PHR
76577,Milam,L - Belton/Killeen,7 - Temple PHR
76578,Williamson,O - Austin,7 - Temple PHR
76579,Bell,L - Belton/Killeen,7 - Temple PHR
76596,Coryell,L - Belton/Killeen,7 - Temple PHR
76597,Coryell,L - Belton/Killeen,7 - Temple PHR
76598,Coryell,L - Belton/Killeen,7 - Temple PHR
76599,Coryell,L - Belton/Killeen,7 - Temple PHR
76621,Hill,M - Waco,7 - Temple PHR
76622,Hill,M - Waco,7 - Temple PHR
76623,Ellis,E - Dallas/Ft. Worth,2/3 - Arlington PHR
76624,Mclennan,NA,NA
76626,Navarro,E - Dallas/Ft. Worth,2/3 - Arlington PHR
76627,Hill,M - Waco,7 - Temple PHR
76628,Hill,M - Waco,7 - Temple PHR
76629,Robertson,N - Bryan/College Station,7 - Temple PHR
76630,Mclennan,NA,NA
76631,Hill,M - Waco,7 - Temple PHR
76632,Falls,L - Belton/Killeen,7 - Temple PHR
76633,Mclennan,NA,NA
76634,Bosque,M - Waco,7 - Temple PHR
76635,Limestone,M - Waco,7 - Temple PHR
76636,Hill,M - Waco,7 - Temple PHR
76637,Bosque,M - Waco,7 - Temple PHR
76638,Mclennan,NA,NA
76639,Navarro,E - Dallas/Ft. Worth,2/3 - Arlington PHR
76640,Mclennan,NA,NA
76641,Navarro,E - Dallas/Ft. Worth,2/3 - Arlington PHR
76642,Limestone,M - Waco,7 - Temple PHR
76643,Mclennan,NA,NA
76644,Bosque,M - Waco,7 - Temple PHR
76645,Hill,M - Waco,7 - Temple PHR
76648,Hill,M - Waco,7 - Temple PHR
76649,Bosque,M - Waco,7 - Temple PHR
76650,Hill,M - Waco,7 - Temple PHR
76651,Ellis,E - Dallas/Ft. Worth,2/3 - Arlington PHR
76652,Bosque,M - Waco,7 - Temple PHR
76653,Limestone,M - Waco,7 - Temple PHR
76654,Mclennan,NA,NA
76655,Mclennan,NA,NA
76656,Falls,L - Belton/Killeen,7 - Temple PHR
76657,Mclennan,NA,NA
76660,Hill,M - Waco,7 - Temple PHR
76661,Falls,L - Belton/Killeen,7 - Temple PHR
76664,Mclennan,NA,NA
76665,Bosque,M - Waco,7 - Temple PHR
76666,Hill,M - Waco,7 - Temple PHR
76667,Limestone,M - Waco,7 - Temple PHR
76670,Ellis,E - Dallas/Ft. Worth,2/3 - Arlington PHR
76671,Bosque,M - Waco,7 - Temple PHR
76673,Hill,M - Waco,7 - Temple PHR
76676,Hill,M - Waco,7 - Temple PHR
76678,Limestone,M - Waco,7 - Temple PHR
76679,Navarro,E - Dallas/Ft. Worth,2/3 - Arlington PHR
76680,Falls,L - Belton/Killeen,7 - Temple PHR
76681,Navarro,E - Dallas/Ft. Worth,2/3 - Arlington PHR
76682,Mclennan,NA,NA
76684,Mclennan,NA,NA
76685,Falls,L - Belton/Killeen,7 - Temple PHR
76686,Limestone,M - Waco,7 - Temple PHR
76687,Limestone,M - Waco,7 - Temple PHR
76689,Bosque,M - Waco,7 - Temple PHR
76690,Bosque,M - Waco,7 - Temple PHR
76691,Mclennan,NA,NA
76692,Hill,M - Waco,7 - Temple PHR
76693,Freestone,G - Longview/Tyler,7 - Temple PHR
76701,Mclennan,NA,NA
76702,Mclennan,NA,NA
76703,Mclennan,NA,NA
76704,Mclennan,NA,NA
76705,Mclennan,NA,NA
76706,Mclennan,NA,NA
76707,Mclennan,NA,NA
76708,Mclennan,NA,NA
76710,Mclennan,NA,NA
76711,Mclennan,NA,NA
76712,Mclennan,NA,NA
76714,Mclennan,NA,NA
76715,Mclennan,NA,NA
76716,Mclennan,NA,NA
76797,Mclennan,NA,NA
76798,Mclennan,NA,NA
76799,Mclennan,NA,NA
76801,Brown,D - Abilene,2/3 - Arlington PHR
76802,Brown,D - Abilene,2/3 - Arlington PHR
76803,Brown,D - Abilene,2/3 - Arlington PHR
76804,Brown,D - Abilene,2/3 - Arlington PHR
76820,Mason,K - San Angelo,9/10 - El Paso PHR
76821,Runnels,K - San Angelo,2/3 - Arlington PHR
76823,Brown,D - Abilene,2/3 - Arlington PHR
76824,San Saba,O - Austin,7 - Temple PHR
76825,Mcculloch,NA,NA
76827,Brown,D - Abilene,2/3 - Arlington PHR
76828,Coleman,D - Abilene,2/3 - Arlington PHR
76831,Llano,O - Austin,7 - Temple PHR
76832,San Saba,O - Austin,7 - Temple PHR
76834,Coleman,D - Abilene,2/3 - Arlington PHR
76836,Mcculloch,NA,NA
76837,Concho,K - San Angelo,9/10 - El Paso PHR
76841,Menard,K - San Angelo,9/10 - El Paso PHR
76842,Mason,K - San Angelo,9/10 - El Paso PHR
76844,Mills,L - Belton/Killeen,7 - Temple PHR
76845,Coleman,D - Abilene,2/3 - Arlington PHR
76848,Menard,K - San Angelo,9/10 - El Paso PHR
76849,Kimble,K - San Angelo,9/10 - El Paso PHR
76852,Mcculloch,NA,NA
76853,Lampasas,L - Belton/Killeen,7 - Temple PHR
76854,Kimble,K - San Angelo,9/10 - El Paso PHR
76855,Concho,K - San Angelo,9/10 - El Paso PHR
76856,Mason,K - San Angelo,9/10 - El Paso PHR
76857,Brown,D - Abilene,2/3 - Arlington PHR
76858,Mcculloch,NA,NA
76859,Menard,K - San Angelo,9/10 - El Paso PHR
76861,Runnels,K - San Angelo,2/3 - Arlington PHR
76862,Concho,K - San Angelo,9/10 - El Paso PHR
76864,Mills,L - Belton/Killeen,7 - Temple PHR
76865,Runnels,K - San Angelo,2/3 - Arlington PHR
76866,Concho,K - San Angelo,9/10 - El Paso PHR
76869,Mason,K - San Angelo,9/10 - El Paso PHR
76870,Mills,L - Belton/Killeen,7 - Temple PHR
76871,San Saba,O - Austin,7 - Temple PHR
76872,Mcculloch,NA,NA
76873,Coleman,D - Abilene,2/3 - Arlington PHR
76874,Kimble,K - San Angelo,9/10 - El Paso PHR
76875,Runnels,K - San Angelo,2/3 - Arlington PHR
76877,San Saba,O - Austin,7 - Temple PHR
76878,Coleman,D - Abilene,2/3 - Arlington PHR
76880,Mills,L - Belton/Killeen,7 - Temple PHR
76882,Coleman,D - Abilene,2/3 - Arlington PHR
76883,Edwards,P - San Antonio,8 - San Antonio PHR
76884,Coleman,D - Abilene,2/3 - Arlington PHR
76885,Llano,O - Austin,7 - Temple PHR
76886,Tom Green,K - San Angelo,9/10 - El Paso PHR
76887,Mcculloch,NA,NA
76888,Coleman,D - Abilene,2/3 - Arlington PHR
76890,Brown,D - Abilene,2/3 - Arlington PHR
76901,Tom Green,K - San Angelo,9/10 - El Paso PHR
76902,Tom Green,K - San Angelo,9/10 - El Paso PHR
76903,Tom Green,K - San Angelo,9/10 - El Paso PHR
76904,Tom Green,K - San Angelo,9/10 - El Paso PHR
76905,Tom Green,K - San Angelo,9/10 - El Paso PHR
76906,Tom Green,K - San Angelo,9/10 - El Paso PHR
76908,Tom Green,K - San Angelo,9/10 - El Paso PHR
76909,Tom Green,K - San Angelo,9/10 - El Paso PHR
76930,Irion,K - San Angelo,9/10 - El Paso PHR
76932,Reagan,K - San Angelo,9/10 - El Paso PHR
76933,Coke,K - San Angelo,9/10 - El Paso PHR
76934,Tom Green,K - San Angelo,9/10 - El Paso PHR
76935,Tom Green,K - San Angelo,9/10 - El Paso PHR
76936,Schleicher,K - San Angelo,9/10 - El Paso PHR
76937,Concho,K - San Angelo,9/10 - El Paso PHR
76939,Tom Green,K - San Angelo,9/10 - El Paso PHR
76940,Tom Green,K - San Angelo,9/10 - El Paso PHR
76941,Irion,K - San Angelo,9/10 - El Paso PHR
76943,Crockett,K - San Angelo,9/10 - El Paso PHR
76945,Coke,K - San Angelo,9/10 - El Paso PHR
76949,Coke,K - San Angelo,9/10 - El Paso PHR
76950,Sutton,K - San Angelo,9/10 - El Paso PHR
76951,Sterling,K - San Angelo,9/10 - El Paso PHR
76953,Coke,K - San Angelo,9/10 - El Paso PHR
76955,Tom Green,K - San Angelo,9/10 - El Paso PHR
76957,Tom Green,K - San Angelo,9/10 - El Paso PHR
76958,Tom Green,K - San Angelo,9/10 - El Paso PHR
77001,Harris,Q - Houston,6/5S - Houston PHR
77002,Harris,Q - Houston,6/5S - Houston PHR
77003,Harris,Q - Houston,6/5S - Houston PHR
77004,Harris,Q - Houston,6/5S - Houston PHR
77005,Harris,Q - Houston,6/5S - Houston PHR
77006,Harris,Q - Houston,6/5S - Houston PHR
77007,Harris,Q - Houston,6/5S - Houston PHR
77008,Harris,Q - Houston,6/5S - Houston PHR
77009,Harris,Q - Houston,6/5S - Houston PHR
77010,Harris,Q - Houston,6/5S - Houston PHR
77011,Harris,Q - Houston,6/5S - Houston PHR
77012,Harris,Q - Houston,6/5S - Houston PHR
77013,Harris,Q - Houston,6/5S - Houston PHR
77014,Harris,Q - Houston,6/5S - Houston PHR
77015,Harris,Q - Houston,6/5S - Houston PHR
77016,Harris,Q - Houston,6/5S - Houston PHR
77017,Harris,Q - Houston,6/5S - Houston PHR
77018,Harris,Q - Houston,6/5S - Houston PHR
77019,Harris,Q - Houston,6/5S - Houston PHR
77020,Harris,Q - Houston,6/5S - Houston PHR
77021,Harris,Q - Houston,6/5S - Houston PHR
77022,Harris,Q - Houston,6/5S - Houston PHR
77023,Harris,Q - Houston,6/5S - Houston PHR
77024,Harris,Q - Houston,6/5S - Houston PHR
77025,Harris,Q - Houston,6/5S - Houston PHR
77026,Harris,Q - Houston,6/5S - Houston PHR
77027,Harris,Q - Houston,6/5S - Houston PHR
77028,Harris,Q - Houston,6/5S - Houston PHR
77029,Harris,Q - Houston,6/5S - Houston PHR
77030,Harris,Q - Houston,6/5S - Houston PHR
77031,Harris,Q - Houston,6/5S - Houston PHR
77032,Harris,Q - Houston,6/5S - Houston PHR
77033,Harris,Q - Houston,6/5S - Houston PHR
77034,Harris,Q - Houston,6/5S - Houston PHR
77035,Harris,Q - Houston,6/5S - Houston PHR
77036,Harris,Q - Houston,6/5S - Houston PHR
77037,Harris,Q - Houston,6/5S - Houston PHR
77038,Harris,Q - Houston,6/5S - Houston PHR
77039,Harris,Q - Houston,6/5S - Houston PHR
77040,Harris,Q - Houston,6/5S - Houston PHR
77041,Harris,Q - Houston,6/5S - Houston PHR
77042,Harris,Q - Houston,6/5S - Houston PHR
77043,Harris,Q - Houston,6/5S - Houston PHR
77044,Harris,Q - Houston,6/5S - Houston PHR
77045,Harris,Q - Houston,6/5S - Houston PHR
77046,Harris,Q - Houston,6/5S - Houston PHR
77047,Harris,Q - Houston,6/5S - Houston PHR
77048,Harris,Q - Houston,6/5S - Houston PHR
77049,Harris,Q - Houston,6/5S - Houston PHR
77050,Harris,Q - Houston,6/5S - Houston PHR
77051,Harris,Q - Houston,6/5S - Houston PHR
77052,Harris,Q - Houston,6/5S - Houston PHR
77053,Fort Bend,Q - Houston,6/5S - Houston PHR
77054,Harris,Q - Houston,6/5S - Houston PHR
77055,Harris,Q - Houston,6/5S - Houston PHR
77056,Harris,Q - Houston,6/5S - Houston PHR
77057,Harris,Q - Houston,6/5S - Houston PHR
77058,Harris,Q - Houston,6/5S - Houston PHR
77059,Harris,Q - Houston,6/5S - Houston PHR
77060,Harris,Q - Houston,6/5S - Houston PHR
77061,Harris,Q - Houston,6/5S - Houston PHR
77062,Harris,Q - Houston,6/5S - Houston PHR
77063,Harris,Q - Houston,6/5S - Houston PHR
77064,Harris,Q - Houston,6/5S - Houston PHR
77065,Harris,Q - Houston,6/5S - Houston PHR
77066,Harris,Q - Houston,6/5S - Houston PHR
77067,Harris,Q - Houston,6/5S - Houston PHR
77068,Harris,Q - Houston,6/5S - Houston PHR
77069,Harris,Q - Houston,6/5S - Houston PHR
77070,Harris,Q - Houston,6/5S - Houston PHR
77071,Harris,Q - Houston,6/5S - Houston PHR
77072,Harris,Q - Houston,6/5S - Houston PHR
77073,Harris,Q - Houston,6/5S - Houston PHR
77074,Harris,Q - Houston,6/5S - Houston PHR
77075,Harris,Q - Houston,6/5S - Houston PHR
77076,Harris,Q - Houston,6/5S - Houston PHR
77077,Harris,Q - Houston,6/5S - Houston PHR
77078,Harris,Q - Houston,6/5S - Houston PHR
77079,Harris,Q - Houston,6/5S - Houston PHR
77080,Harris,Q - Houston,6/5S - Houston PHR
77081,Harris,Q - Houston,6/5S - Houston PHR
77082,Harris,Q - Houston,6/5S - Houston PHR
77083,Harris,Q - Houston,6/5S - Houston PHR
77084,Harris,Q - Houston,6/5S - Houston PHR
77085,Harris,Q - Houston,6/5S - Houston PHR
77086,Harris,Q - Houston,6/5S - Houston PHR
77087,Harris,Q - Houston,6/5S - Houston PHR
77088,Harris,Q - Houston,6/5S - Houston PHR
77089,Harris,Q - Houston,6/5S - Houston PHR
77090,Harris,Q - Houston,6/5S - Houston PHR
77091,Harris,Q - Houston,6/5S - Houston PHR
77092,Harris,Q - Houston,6/5S - Houston PHR
77093,Harris,Q - Houston,6/5S - Houston PHR
77094,Harris,Q - Houston,6/5S - Houston PHR
77095,Harris,Q - Houston,6/5S - Houston PHR
77096,Harris,Q - Houston,6/5S - Houston PHR
77098,Harris,Q - Houston,6/5S - Houston PHR
77099,Harris,Q - Houston,6/5S - Houston PHR
77201,Harris,Q - Houston,6/5S - Houston PHR
77202,Harris,Q - Houston,6/5S - Houston PHR
77203,Harris,Q - Houston,6/5S - Houston PHR
77204,Harris,Q - Houston,6/5S - Houston PHR
77205,Harris,Q - Houston,6/5S - Houston PHR
77206,Harris,Q - Houston,6/5S - Houston PHR
77207,Harris,Q - Houston,6/5S - Houston PHR
77208,Harris,Q - Houston,6/5S - Houston PHR
77209,Harris,Q - Houston,6/5S - Houston PHR
77210,Harris,Q - Houston,6/5S - Houston PHR
77212,Harris,Q - Houston,6/5S - Houston PHR
77213,Harris,Q - Houston,6/5S - Houston PHR
77215,Harris,Q - Houston,6/5S - Houston PHR
77216,Harris,Q - Houston,6/5S - Houston PHR
77217,Harris,Q - Houston,6/5S - Houston PHR
77218,Harris,Q - Houston,6/5S - Houston PHR
77219,Harris,Q - Houston,6/5S - Houston PHR
77220,Harris,Q - Houston,6/5S - Houston PHR
77221,Harris,Q - Houston,6/5S - Houston PHR
77222,Harris,Q - Houston,6/5S - Houston PHR
77223,Harris,Q - Houston,6/5S - Houston PHR
77224,Harris,Q - Houston,6/5S - Houston PHR
77225,Harris,Q - Houston,6/5S - Houston PHR
77226,Harris,Q - Houston,6/5S - Houston PHR
77227,Harris,Q - Houston,6/5S - Houston PHR
77228,Harris,Q - Houston,6/5S - Houston PHR
77229,Harris,Q - Houston,6/5S - Houston PHR
77230,Harris,Q - Houston,6/5S - Houston PHR
77231,Harris,Q - Houston,6/5S - Houston PHR
77233,Harris,Q - Houston,6/5S - Houston PHR
77234,Harris,Q - Houston,6/5S - Houston PHR
77235,Harris,Q - Houston,6/5S - Houston PHR
77236,Harris,Q - Houston,6/5S - Houston PHR
77237,Harris,Q - Houston,6/5S - Houston PHR
77238,Harris,Q - Houston,6/5S - Houston PHR
77240,Harris,Q - Houston,6/5S - Houston PHR
77241,Harris,Q - Houston,6/5S - Houston PHR
77242,Harris,Q - Houston,6/5S - Houston PHR
77243,Harris,Q - Houston,6/5S - Houston PHR
77244,Harris,Q - Houston,6/5S - Houston PHR
77245,Harris,Q - Houston,6/5S - Houston PHR
77248,Harris,Q - Houston,6/5S - Houston PHR
77249,Harris,Q - Houston,6/5S - Houston PHR
77251,Harris,Q - Houston,6/5S - Houston PHR
77252,Harris,Q - Houston,6/5S - Houston PHR
77253,Harris,Q - Houston,6/5S - Houston PHR
77254,Harris,Q - Houston,6/5S - Houston PHR
77255,Harris,Q - Houston,6/5S - Houston PHR
77256,Harris,Q - Houston,6/5S - Houston PHR
77257,Harris,Q - Houston,6/5S - Houston PHR
77258,Harris,Q - Houston,6/5S - Houston PHR
77259,Harris,Q - Houston,6/5S - Houston PHR
77261,Harris,Q - Houston,6/5S - Houston PHR
77262,Harris,Q - Houston,6/5S - Houston PHR
77263,Harris,Q - Houston,6/5S - Houston PHR
77265,Harris,Q - Houston,6/5S - Houston PHR
77266,Harris,Q - Houston,6/5S - Houston PHR
77267,Harris,Q - Houston,6/5S - Houston PHR
77268,Harris,Q - Houston,6/5S - Houston PHR
77269,Harris,Q - Houston,6/5S - Houston PHR
77270,Harris,Q - Houston,6/5S - Houston PHR
77271,Harris,Q - Houston,6/5S - Houston PHR
77272,Harris,Q - Houston,6/5S - Houston PHR
77273,Harris,Q - Houston,6/5S - Houston PHR
77274,Harris,Q - Houston,6/5S - Houston PHR
77275,Harris,Q - Houston,6/5S - Houston PHR
77277,Harris,Q - Houston,6/5S - Houston PHR
77279,Harris,Q - Houston,6/5S - Houston PHR
77280,Harris,Q - Houston,6/5S - Houston PHR
77282,Harris,Q - Houston,6/5S - Houston PHR
77284,Harris,Q - Houston,6/5S - Houston PHR
77287,Harris,Q - Houston,6/5S - Houston PHR
77288,Harris,Q - Houston,6/5S - Houston PHR
77289,Harris,Q - Houston,6/5S - Houston PHR
77290,Harris,Q - Houston,6/5S - Houston PHR
77291,Harris,Q - Houston,6/5S - Houston PHR
77292,Harris,Q - Houston,6/5S - Houston PHR
77293,Harris,Q - Houston,6/5S - Houston PHR
77297,Harris,Q - Houston,6/5S - Houston PHR
77299,Harris,Q - Houston,6/5S - Houston PHR
77301,Montgomery,Q - Houston,6/5S - Houston PHR
77302,Montgomery,Q - Houston,6/5S - Houston PHR
77303,Montgomery,Q - Houston,6/5S - Houston PHR
77304,Montgomery,Q - Houston,6/5S - Houston PHR
77305,Montgomery,Q - Houston,6/5S - Houston PHR
77306,Montgomery,Q - Houston,6/5S - Houston PHR
77315,Harris,Q - Houston,6/5S - Houston PHR
77316,Montgomery,Q - Houston,6/5S - Houston PHR
77318,Montgomery,Q - Houston,6/5S - Houston PHR
77320,Walker,Q - Houston,6/5S - Houston PHR
77325,Harris,Q - Houston,6/5S - Houston PHR
77326,Polk,H - Lufkin,4/5N - Tyler PHR
77327,Liberty,R - Galveston,6/5S - Houston PHR
77328,Liberty,R - Galveston,6/5S - Houston PHR
77331,San Jacinto,H - Lufkin,4/5N - Tyler PHR
77332,Polk,H - Lufkin,4/5N - Tyler PHR
77333,Montgomery,Q - Houston,6/5S - Houston PHR
77334,Walker,Q - Houston,6/5S - Houston PHR
77335,Polk,H - Lufkin,4/5N - Tyler PHR
77336,Harris,Q - Houston,6/5S - Houston PHR
77337,Harris,Q - Houston,6/5S - Houston PHR
77338,Harris,Q - Houston,6/5S - Houston PHR
77339,Harris,Q - Houston,6/5S - Houston PHR
77340,Walker,Q - Houston,6/5S - Houston PHR
77341,Walker,Q - Houston,6/5S - Houston PHR
77342,Walker,Q - Houston,6/5S - Houston PHR
77343,Walker,Q - Houston,6/5S - Houston PHR
77344,Walker,Q - Houston,6/5S - Houston PHR
77345,Harris,Q - Houston,6/5S - Houston PHR
77346,Harris,Q - Houston,6/5S - Houston PHR
77347,Harris,Q - Houston,6/5S - Houston PHR
77348,Walker,Q - Houston,6/5S - Houston PHR
77349,Walker,Q - Houston,6/5S - Houston PHR
77350,Polk,H - Lufkin,4/5N - Tyler PHR
77351,Polk,H - Lufkin,4/5N - Tyler PHR
77353,Montgomery,Q - Houston,6/5S - Houston PHR
77354,Montgomery,Q - Houston,6/5S - Houston PHR
77355,Montgomery,Q - Houston,6/5S - Houston PHR
77356,Montgomery,Q - Houston,6/5S - Houston PHR
77357,Montgomery,Q - Houston,6/5S - Houston PHR
77358,Walker,Q - Houston,6/5S - Houston PHR
77359,San Jacinto,H - Lufkin,4/5N - Tyler PHR
77360,Polk,H - Lufkin,4/5N - Tyler PHR
77362,Montgomery,Q - Houston,6/5S - Houston PHR
77363,Grimes,N - Bryan/College Station,7 - Temple PHR
77364,San Jacinto,H - Lufkin,4/5N - Tyler PHR
77365,Montgomery,Q - Houston,6/5S - Houston PHR
77367,Walker,Q - Houston,6/5S - Houston PHR
77368,Liberty,R - Galveston,6/5S - Houston PHR
77369,Liberty,R - Galveston,6/5S - Houston PHR
77371,San Jacinto,H - Lufkin,4/5N - Tyler PHR
77372,Montgomery,Q - Houston,6/5S - Houston PHR
77373,Harris,Q - Houston,6/5S - Houston PHR
77374,Hardin,R - Galveston,6/5S - Houston PHR
77375,Harris,Q - Houston,6/5S - Houston PHR
77376,Hardin,R - Galveston,6/5S - Houston PHR
77377,Harris,Q - Houston,6/5S - Houston PHR
77378,Montgomery,Q - Houston,6/5S - Houston PHR
77379,Harris,Q - Houston,6/5S - Houston PHR
77380,Montgomery,Q - Houston,6/5S - Houston PHR
77381,Montgomery,Q - Houston,6/5S - Houston PHR
77382,Montgomery,Q - Houston,6/5S - Houston PHR
77383,Harris,Q - Houston,6/5S - Houston PHR
77384,Montgomery,Q - Houston,6/5S - Houston PHR
77385,Montgomery,Q - Houston,6/5S - Houston PHR
77386,Montgomery,Q - Houston,6/5S - Houston PHR
77387,Montgomery,Q - Houston,6/5S - Houston PHR
77388,Harris,Q - Houston,6/5S - Houston PHR
77389,Harris,Q - Houston,6/5S - Houston PHR
77391,Harris,Q - Houston,6/5S - Houston PHR
77393,Montgomery,Q - Houston,6/5S - Houston PHR
77396,Harris,Q - Houston,6/5S - Houston PHR
77399,Polk,H - Lufkin,4/5N - Tyler PHR
77401,Harris,Q - Houston,6/5S - Houston PHR
77402,Harris,Q - Houston,6/5S - Houston PHR
77404,Matagorda,Q - Houston,6/5S - Houston PHR
77406,Fort Bend,Q - Houston,6/5S - Houston PHR
77407,Fort Bend,Q - Houston,6/5S - Houston PHR
77410,Harris,Q - Houston,6/5S - Houston PHR
77411,Harris,Q - Houston,6/5S - Houston PHR
77412,Colorado,Q - Houston,6/5S - Houston PHR
77413,Harris,Q - Houston,6/5S - Houston PHR
77414,Matagorda,Q - Houston,6/5S - Houston PHR
77415,Matagorda,Q - Houston,6/5S - Houston PHR
77417,Fort Bend,Q - Houston,6/5S - Houston PHR
77418,Austin,Q - Houston,6/5S - Houston PHR
77419,Matagorda,Q - Houston,6/5S - Houston PHR
77420,Wharton,Q - Houston,6/5S - Houston PHR
77422,Brazoria,R - Galveston,6/5S - Houston PHR
77423,Waller,Q - Houston,6/5S - Houston PHR
77426,Washington,N - Bryan/College Station,7 - Temple PHR
77428,Matagorda,Q - Houston,6/5S - Houston PHR
77429,Harris,Q - Houston,6/5S - Houston PHR
77430,Brazoria,R - Galveston,6/5S - Houston PHR
77431,Brazoria,R - Galveston,6/5S - Houston PHR
77432,Wharton,Q - Houston,6/5S - Houston PHR
77433,Harris,Q - Houston,6/5S - Houston PHR
77434,Colorado,Q - Houston,6/5S - Houston PHR
77435,Wharton,Q - Houston,6/5S - Houston PHR
77436,Wharton,Q - Houston,6/5S - Houston PHR
77437,Wharton,Q - Houston,6/5S - Houston PHR
77440,Matagorda,Q - Houston,6/5S - Houston PHR
77441,Fort Bend,Q - Houston,6/5S - Houston PHR
77442,Colorado,Q - Houston,6/5S - Houston PHR
77443,Wharton,Q - Houston,6/5S - Houston PHR
77444,Fort Bend,Q - Houston,6/5S - Houston PHR
77445,Waller,Q - Houston,6/5S - Houston PHR
77446,Waller,Q - Houston,6/5S - Houston PHR
77447,Harris,Q - Houston,6/5S - Houston PHR
77448,Wharton,Q - Houston,6/5S - Houston PHR
77449,Harris,Q - Houston,6/5S - Houston PHR
77450,Harris,Q - Houston,6/5S - Houston PHR
77451,Fort Bend,Q - Houston,6/5S - Houston PHR
77452,Austin,Q - Houston,6/5S - Houston PHR
77453,Wharton,Q - Houston,6/5S - Houston PHR
77454,Wharton,Q - Houston,6/5S - Houston PHR
77455,Wharton,Q - Houston,6/5S - Houston PHR
77456,Matagorda,Q - Houston,6/5S - Houston PHR
77457,Matagorda,Q - Houston,6/5S - Houston PHR
77458,Matagorda,Q - Houston,6/5S - Houston PHR
77459,Fort Bend,Q - Houston,6/5S - Houston PHR
77460,Colorado,Q - Houston,6/5S - Houston PHR
77461,Fort Bend,Q - Houston,6/5S - Houston PHR
77463,Brazoria,R - Galveston,6/5S - Houston PHR
77464,Fort Bend,Q - Houston,6/5S - Houston PHR
77465,Matagorda,Q - Houston,6/5S - Houston PHR
77466,Waller,Q - Houston,6/5S - Houston PHR
77467,Wharton,Q - Houston,6/5S - Houston PHR
77468,Matagorda,Q - Houston,6/5S - Houston PHR
77469,Fort Bend,Q - Houston,6/5S - Houston PHR
77470,Colorado,Q - Houston,6/5S - Houston PHR
77471,Fort Bend,Q - Houston,6/5S - Houston PHR
77473,Austin,Q - Houston,6/5S - Houston PHR
77474,Austin,Q - Houston,6/5S - Houston PHR
77475,Colorado,Q - Houston,6/5S - Houston PHR
77476,Fort Bend,Q - Houston,6/5S - Houston PHR
77477,Fort Bend,Q - Houston,6/5S - Houston PHR
77478,Fort Bend,Q - Houston,6/5S - Houston PHR
77479,Fort Bend,Q - Houston,6/5S - Houston PHR
77480,Brazoria,R - Galveston,6/5S - Houston PHR
77481,Fort Bend,Q - Houston,6/5S - Houston PHR
77482,Matagorda,Q - Houston,6/5S - Houston PHR
77483,Matagorda,Q - Houston,6/5S - Houston PHR
77484,Harris,Q - Houston,6/5S - Houston PHR
77485,Austin,Q - Houston,6/5S - Houston PHR
77486,Brazoria,R - Galveston,6/5S - Houston PHR
77487,Fort Bend,Q - Houston,6/5S - Houston PHR
77488,Wharton,Q - Houston,6/5S - Houston PHR
77489,Fort Bend,Q - Houston,6/5S - Houston PHR
77491,Harris,Q - Houston,6/5S - Houston PHR
77492,Harris,Q - Houston,6/5S - Houston PHR
77493,Harris,Q - Houston,6/5S - Houston PHR
77494,Fort Bend,Q - Houston,6/5S - Houston PHR
77496,Fort Bend,Q - Houston,6/5S - Houston PHR
77497,Fort Bend,Q - Houston,6/5S - Houston PHR
77498,Fort Bend,Q - Houston,6/5S - Houston PHR
77501,Harris,Q - Houston,6/5S - Houston PHR
77502,Harris,Q - Houston,6/5S - Houston PHR
77503,Harris,Q - Houston,6/5S - Houston PHR
77504,Harris,Q - Houston,6/5S - Houston PHR
77505,Harris,Q - Houston,6/5S - Houston PHR
77506,Harris,Q - Houston,6/5S - Houston PHR
77507,Harris,Q - Houston,6/5S - Houston PHR
77508,Harris,Q - Houston,6/5S - Houston PHR
77510,Galveston,R - Galveston,6/5S - Houston PHR
77511,Brazoria,R - Galveston,6/5S - Houston PHR
77512,Brazoria,R - Galveston,6/5S - Houston PHR
77514,Chambers,R - Galveston,6/5S - Houston PHR
77515,Brazoria,R - Galveston,6/5S - Houston PHR
77516,Brazoria,R - Galveston,6/5S - Houston PHR
77517,Galveston,R - Galveston,6/5S - Houston PHR
