county_names,sample_location,key_plot_id,population_served,first_sample_date,date_start,date_end,ptc_15d,percentile,detect_prop_15d
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2022-08-13,2022-08-27,-2,66.2,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2022-08-13,2022-08-27,9,70.0,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2022-08-13,2022-08-27,-60,63.333,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2022-08-13,2022-08-27,102,78.6,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2022-08-13,2022-08-27,5,51.0,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2022-08-13,2022-08-27,-3,54.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2022-08-14,2022-08-28,7,67.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2022-08-14,2022-08-28,-6,47.0,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2022-08-14,2022-08-28,-20,66.0,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2022-08-14,2022-08-28,54,61.2,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2022-08-14,2022-08-28,-46,46.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2022-08-14,2022-08-28,35,52.8,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2022-08-14,2022-08-28,-46,82.8,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2022-08-14,2022-08-28,-17,59.4,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2022-08-14,2022-08-28,15,19.667,
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2022-08-14,2022-08-28,-100,35.6,50
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2022-08-14,2022-08-28,34,84.8,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2022-08-14,2022-08-28,139,62.5,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2022-08-14,2022-08-28,-63,73.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2022-08-14,2022-08-28,-24,54.8,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2022-08-14,2022-08-28,-50,75.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2022-08-14,2022-08-28,-36,25.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2022-08-14,2022-08-28,-16,58.6,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2022-08-14,2022-08-28,9,70.0,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2022-08-14,2022-08-28,-76,63.333,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2022-08-14,2022-08-28,102,78.6,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2022-08-14,2022-08-28,5,51.0,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2022-08-14,2022-08-28,-5,47.8,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2022-08-15,2022-08-29,-15,67.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2022-08-15,2022-08-29,26,47.0,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2022-08-15,2022-08-29,-31,62.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2022-08-15,2022-08-29,57,61.2,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2022-08-15,2022-08-29,-60,46.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2022-08-15,2022-08-29,54,52.8,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2022-08-15,2022-08-29,-50,81.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2022-08-15,2022-08-29,-16,59.4,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2022-08-15,2022-08-29,15,19.667,
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2022-08-15,2022-08-29,-98,36.0,60
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2022-08-15,2022-08-29,-22,84.8,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2022-08-15,2022-08-29,-58,54.333,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2022-08-15,2022-08-29,-22,75.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2022-08-15,2022-08-29,-66,53.5,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2022-08-15,2022-08-29,-46,75.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2022-08-15,2022-08-29,-10,25.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2022-08-15,2022-08-29,-45,58.6,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2022-08-15,2022-08-29,11,70.375,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2022-08-15,2022-08-29,-76,63.333,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2022-08-15,2022-08-29,20,78.8,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2022-08-15,2022-08-29,5,51.0,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2022-08-15,2022-08-29,5,47.8,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2022-08-16,2022-08-30,12,70.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2022-08-16,2022-08-30,131,54.2,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2022-08-16,2022-08-30,-68,62.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2022-08-16,2022-08-30,122,70.0,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2022-08-16,2022-08-30,-60,46.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2022-08-16,2022-08-30,,100.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2022-08-16,2022-08-30,111,62.4,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2022-08-16,2022-08-30,-65,81.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2022-08-16,2022-08-30,15,61.2,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2022-08-16,2022-08-30,-20,18.0,
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2022-08-16,2022-08-30,-95,36.0,50
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2022-08-16,2022-08-30,-49,84.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2022-08-16,2022-08-30,-58,54.333,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2022-08-16,2022-08-30,-36,75.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2022-08-16,2022-08-30,-29,58.2,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2022-08-16,2022-08-30,-16,74.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2022-08-16,2022-08-30,-10,25.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2022-08-16,2022-08-30,-58,53.8,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2022-08-16,2022-08-30,16,70.375,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2022-08-16,2022-08-30,-76,63.333,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2022-08-16,2022-08-30,5,78.8,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2022-08-16,2022-08-30,5,51.0,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2022-08-16,2022-08-30,-3,35.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2022-08-17,2022-08-31,124,70.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2022-08-17,2022-08-31,702,54.2,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2022-08-17,2022-08-31,-68,62.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2022-08-17,2022-08-31,300,70.0,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2022-08-17,2022-08-31,-60,46.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2022-08-17,2022-08-31,,100.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2022-08-17,2022-08-31,224,62.4,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2022-08-17,2022-08-31,-33,83.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2022-08-17,2022-08-31,42,61.2,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2022-08-17,2022-08-31,-45,18.0,
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2022-08-17,2022-08-31,-97,23.4,40
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2022-08-17,2022-08-31,-89,84.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2022-08-17,2022-08-31,-19,57.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2022-08-17,2022-08-31,10,77.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2022-08-17,2022-08-31,47,58.2,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2022-08-17,2022-08-31,61,74.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2022-08-17,2022-08-31,-94,25.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2022-08-17,2022-08-31,-61,53.8,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2022-08-17,2022-08-31,6,68.5,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2022-08-17,2022-08-31,-76,63.333,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2022-08-17,2022-08-31,20,82.8,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2022-08-17,2022-08-31,5,51.0,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2022-08-17,2022-08-31,0,35.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2022-08-18,2022-09-01,124,70.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2022-08-18,2022-09-01,702,54.2,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2022-08-18,2022-09-01,-16,62.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2022-08-18,2022-09-01,300,70.0,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2022-08-18,2022-09-01,-61,46.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2022-08-18,2022-09-01,,100.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2022-08-18,2022-09-01,224,62.4,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2022-08-18,2022-09-01,-11,83.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2022-08-18,2022-09-01,42,61.2,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2022-08-18,2022-09-01,-45,18.0,
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2022-08-18,2022-09-01,709,23.4,25
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2022-08-18,2022-09-01,-89,84.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2022-08-18,2022-09-01,-19,57.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2022-08-18,2022-09-01,244,77.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2022-08-18,2022-09-01,47,58.2,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2022-08-18,2022-09-01,61,74.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2022-08-18,2022-09-01,-94,25.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2022-08-18,2022-09-01,-61,53.8,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2022-08-18,2022-09-01,9,68.5,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2022-08-18,2022-09-01,-76,63.333,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2022-08-18,2022-09-01,8,82.8,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2022-08-18,2022-09-01,9,58.0,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2022-08-18,2022-09-01,6,35.4,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2022-08-19,2022-09-02,124,70.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2022-08-19,2022-09-02,702,54.2,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2022-08-19,2022-09-02,-16,62.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2022-08-19,2022-09-02,300,70.0,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2022-08-19,2022-09-02,-61,46.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2022-08-19,2022-09-02,,100.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2022-08-19,2022-09-02,224,62.4,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2022-08-19,2022-09-02,-11,83.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2022-08-19,2022-09-02,42,61.2,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2022-08-19,2022-09-02,-45,18.0,
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2022-08-19,2022-09-02,709,23.4,25
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2022-08-19,2022-09-02,-89,84.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2022-08-19,2022-09-02,-19,57.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2022-08-19,2022-09-02,244,77.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2022-08-19,2022-09-02,47,58.2,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2022-08-19,2022-09-02,61,74.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2022-08-19,2022-09-02,-94,25.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2022-08-19,2022-09-02,-61,53.8,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2022-08-19,2022-09-02,4,67.5,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2022-08-19,2022-09-02,-76,63.333,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2022-08-19,2022-09-02,8,82.8,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2022-08-19,2022-09-02,12,58.0,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2022-08-19,2022-09-02,-9,35.4,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2022-08-20,2022-09-03,124,70.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2022-08-20,2022-09-03,702,54.2,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2022-08-20,2022-09-03,-16,62.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2022-08-20,2022-09-03,300,70.0,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2022-08-20,2022-09-03,-61,46.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2022-08-20,2022-09-03,,100.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2022-08-20,2022-09-03,224,62.4,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2022-08-20,2022-09-03,-11,83.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2022-08-20,2022-09-03,42,61.2,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2022-08-20,2022-09-03,-45,18.0,
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2022-08-20,2022-09-03,709,23.4,25
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2022-08-20,2022-09-03,-89,84.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2022-08-20,2022-09-03,-19,57.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2022-08-20,2022-09-03,244,77.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2022-08-20,2022-09-03,47,58.2,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2022-08-20,2022-09-03,61,74.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2022-08-20,2022-09-03,-94,25.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2022-08-20,2022-09-03,-61,53.8,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2022-08-20,2022-09-03,9,67.5,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2022-08-20,2022-09-03,-76,63.333,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2022-08-20,2022-09-03,8,82.8,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2022-08-20,2022-09-03,12,58.0,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2022-08-20,2022-09-03,-9,35.4,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2022-08-21,2022-09-04,134,73.4,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2022-08-21,2022-09-04,702,54.2,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2022-08-21,2022-09-04,-16,62.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2022-08-21,2022-09-04,300,70.0,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2022-08-21,2022-09-04,-3,41.75,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2022-08-21,2022-09-04,,100.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2022-08-21,2022-09-04,81,67.8,100
