"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Waelder ISD",2020-11-08,89905,"294",264,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Walcott ISD",2020-11-08,59902,"143",136,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"Wall ISD",2020-11-08,226906,"1257",1205,0,0,4,2,0,0,6,1,0,7,5,0,0,13
"Waller ISD",2020-11-08,237904,"7757",5216,0,0,1,0,0,0,1,15,8,40,45,0,34,74
"Walnut Bend ISD",2020-11-08,49908,"59",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walnut Springs ISD",2020-11-08,18905,"173",149,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Warren ISD",2020-11-08,229904,"1240",1120,0,0,0,3,0,0,3,3,0,4,27,0,0,34
"Waskom ISD",2020-11-08,102903,"810",739,0,1,0,2,0,3,0,0,1,1,5,0,7,0
"Water Valley ISD",2020-11-08,226905,"311",268,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,0,0,4
"Waxahachie Faith Family Academy",2020-11-08,70801,"2623",1065,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,1,2
"Waxahachie ISD",2020-11-08,70912,"9715",7090,2,1,3,3,0,9,0,10,4,34,33,1,65,15
"Wayside Schools",2020-11-08,227803,"2299",456,0,0,0,1,0,1,0,2,0,1,3,1,5,0
"Weatherford ISD",2020-11-08,184903,"7963",6284,2,5,24,10,0,4,37,8,19,70,33,1,59,70
"Webb Cisd",2020-11-08,240904,"267",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Weimar ISD",2020-11-08,45905,"613",583,0,0,1,0,0,0,1,4,1,7,1,0,7,6
"Wellington ISD",2020-11-08,44902,"537",522,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,1,1
"Wellman-Union Cisd",2020-11-08,223904,"289",281,0,1,5,3,0,0,9,1,5,12,7,0,2,23
"Wells ISD",2020-11-08,37909,"267",231,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,1
"Weslaco ISD",2020-11-08,108913,"16613",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Hardin County Cisd",2020-11-08,100908,"519",448,NA,NA,NA,NA,NA,NA,NA,0,0,4,3,0,0,7
"West ISD",2020-11-08,161916,"1403",1323,0,1,7,0,0,8,0,0,1,14,2,2,15,0
"West Orange-Cove Cisd",2020-11-08,181906,"2509",1644,0,0,0,3,0,1,2,2,2,2,15,2,13,6
"West Oso ISD",2020-11-08,178915,"1899",261,0,0,1,0,0,1,0,0,0,1,3,0,4,0
"West Rusk County Consolidated ISD",2020-11-08,201914,"1011",915,1,2,0,2,0,5,0,1,3,9,11,0,24,0
"West Sabine ISD",2020-11-08,202905,"545",529,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Westbrook ISD",2020-11-08,168903,"233",232,0,0,0,1,0,0,1,0,2,7,9,0,10,8
"Westhoff ISD",2020-11-08,62905,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Westlake Academy Charter School",2020-11-08,220810,"870",393,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,1,1
"Westphalia ISD",2020-11-08,73904,"160",155,0,0,1,0,0,1,0,0,1,1,0,0,2,0
"Westwood ISD",2020-11-08,1908,"1358",1102,3,4,0,9,10,0,6,7,7,17,21,15,18,19
"Wharton ISD",2020-11-08,241904,"1885",1341,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,7,5,1
"Wheeler ISD",2020-11-08,242903,"421",342,0,1,1,2,0,0,4,1,2,6,11,0,0,20
"White Deer ISD",2020-11-08,33904,"352",351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White Oak ISD",2020-11-08,92908,"1441",1257,0,0,3,3,0,4,2,3,7,32,24,0,25,41
"White Settlement ISD",2020-11-08,220920,"2711",82,1,5,4,3,0,12,1,8,22,43,13,0,83,3
"Whiteface Cisd",2020-11-08,40902,"343",328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Whitehouse ISD",2020-11-08,212906,"4862",4149,1,1,21,9,0,5,27,9,18,65,46,1,26,111
"Whitesboro ISD",2020-11-08,91909,"1912",1684,1,0,3,4,0,2,6,2,0,4,4,0,4,6
"Whitewright ISD",2020-11-08,91910,"759",677,0,0,3,1,0,0,4,1,0,7,4,0,5,7
"Whitharral ISD",2020-11-08,110908,"175",174,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,3
"Whitney ISD",2020-11-08,109911,"1449",1182,2,2,1,1,0,4,2,6,4,16,12,0,23,15
"Wichita Falls ISD",2020-11-08,243905,"13545",9827,3,2,9,5,0,6,13,40,24,94,85,17,160,66
"Wildorado ISD",2020-11-08,180904,"216",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willis ISD",2020-11-08,170904,"7170",4466,3,1,1,3,0,0,8,5,3,20,36,1,1,62
"Wills Point ISD",2020-11-08,234907,"2496",2184,0,2,1,2,0,0,5,2,2,17,9,0,1,29
"Wilson ISD",2020-11-08,153907,"136",126,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Wimberley ISD",2020-11-08,105905,"2556",1773,NA,NA,NA,NA,NA,NA,NA,0,2,7,7,0,1,15
"Windham School District",2020-11-08,236903,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Windthorst ISD",2020-11-08,5904,"416",404,NA,NA,NA,NA,NA,NA,NA,0,2,6,9,3,1,13
"Winfree Academy Charter Schools",2020-11-08,57828,"1244",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wink-Loving ISD",2020-11-08,248902,"408",391,NA,NA,NA,NA,NA,NA,NA,1,3,6,9,0,9,10
"Winnsboro ISD",2020-11-08,250907,"1487",1273,0,0,1,1,0,0,2,5,5,10,11,0,7,24
"Winona ISD",2020-11-08,212910,"1043",801,0,0,0,1,0,0,1,0,1,6,8,1,10,4
"Winters ISD",2020-11-08,200904,"525",500,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,4,0
"Woden ISD",2020-11-08,174906,"789",716,NA,NA,NA,NA,NA,NA,NA,1,0,0,7,0,3,5
"Wolfe City ISD",2020-11-08,116909,"637",603,NA,NA,NA,NA,NA,NA,NA,0,5,8,13,4,4,18
"Woodsboro ISD",2020-11-08,196902,"423",339,1,0,0,0,0,0,1,1,0,0,1,0,1,1
"Woodson ISD",2020-11-08,224902,"157",157,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,2
"Woodville ISD",2020-11-08,229903,"1102",999,NA,NA,NA,NA,NA,NA,NA,1,1,22,23,11,36,0
"Wortham ISD",2020-11-08,81905,"485",443,NA,NA,NA,NA,NA,NA,NA,0,0,3,2,0,1,4
"Wylie ISD",2020-11-08,43914,"17465",9095,4,5,13,9,0,0,31,13,16,78,57,2,24,138
"Wylie ISD",2020-11-08,221912,"4842",4325,5,5,11,11,1,9,22,9,8,74,39,10,34,86
"Yantis ISD",2020-11-08,250905,"367",325,0,0,0,1,0,1,0,0,1,0,4,0,5,0
"Yellowstone College Preparatory",2020-11-08,101873,"308",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yes Prep Public Schools Inc",2020-11-08,101845,"13463",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yoakum ISD",2020-11-08,62903,"1439",1341,0,0,1,5,0,1,5,5,1,21,14,0,26,15
"Yorktown ISD",2020-11-08,62904,"542",480,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Ysleta ISD",2020-11-08,71905,"38542",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zapata County ISD",2020-11-08,253901,"3484",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zavalla ISD",2020-11-08,3906,"302",266,0,0,1,0,1,0,0,0,1,3,3,2,3,2
"Zephyr ISD",2020-11-08,25906,"206",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
