"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Vista Del Futuro Charter School",2020-11-01,71809,"248",109,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Vysehrad ISD",2020-11-01,143904,"110",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Waco Charter School",2020-11-01,161801,"219",178,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1
"Waco ISD",2020-11-01,161914,"14302",8158,3,2,5,6,0,0,16,9,14,36,54,0,2,111
"Waelder ISD",2020-11-01,89905,"294",264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walcott ISD",2020-11-01,59902,"143",136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wall ISD",2020-11-01,226906,"1257",1205,0,0,1,3,0,0,4,1,0,3,3,0,0,7
"Waller ISD",2020-11-01,237904,"7757",5216,3,0,4,0,0,0,7,13,7,39,43,0,32,70
"Walnut Bend ISD",2020-11-01,49908,"59",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walnut Springs ISD",2020-11-01,18905,"173",149,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Warren ISD",2020-11-01,229904,"1240",1120,NA,NA,NA,NA,NA,NA,NA,3,0,3,23,0,0,29
"Waskom ISD",2020-11-01,102903,"810",739,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,0,4,0
"Water Valley ISD",2020-11-01,226905,"311",268,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,0,0,4
"Waxahachie Faith Family Academy",2020-11-01,70801,"2623",1065,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,1,2
"Waxahachie ISD",2020-11-01,70912,"9715",7090,0,1,0,2,0,3,0,7,2,28,25,1,47,14
"Wayside Schools",2020-11-01,227803,"2299",456,1,0,0,0,0,1,0,1,0,1,2,0,4,0
"Weatherford ISD",2020-11-01,184903,"7963",6284,0,1,3,1,0,2,3,6,14,46,23,1,55,33
"Webb Cisd",2020-11-01,240904,"267",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Weimar ISD",2020-11-01,45905,"613",583,1,0,5,1,0,3,4,4,1,6,1,0,7,5
"Wellington ISD",2020-11-01,44902,"537",522,0,0,1,0,0,1,0,0,0,2,0,0,1,1
"Wellman-Union Cisd",2020-11-01,223904,"289",281,1,2,0,3,0,0,6,1,4,7,4,0,2,14
"Wells ISD",2020-11-01,37909,"267",231,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,1
"Weslaco ISD",2020-11-01,108913,"16613",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Hardin County Cisd",2020-11-01,100908,"519",448,NA,NA,NA,NA,NA,NA,NA,0,0,4,3,0,0,7
"West ISD",2020-11-01,161916,"1403",1323,0,0,4,1,1,4,0,0,0,7,2,2,7,0
"West Orange-Cove Cisd",2020-11-01,181906,"2509",1644,0,1,0,4,2,1,2,2,2,2,12,2,12,4
"West Oso ISD",2020-11-01,178915,"1899",261,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,3,0
"West Rusk County Consolidated ISD",2020-11-01,201914,"1011",915,0,1,0,4,0,5,0,0,1,9,9,0,19,0
"West Sabine ISD",2020-11-01,202905,"545",529,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Westbrook ISD",2020-11-01,168903,"233",232,0,1,3,3,0,2,5,0,2,7,8,0,10,7
"Westhoff ISD",2020-11-01,62905,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Westlake Academy Charter School",2020-11-01,220810,"870",393,0,0,1,0,0,1,0,0,0,2,0,0,1,1
"Westphalia ISD",2020-11-01,73904,"160",155,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0
"Westwood ISD",2020-11-01,1908,"1358",1102,1,0,1,4,2,1,3,3,3,17,8,3,18,10
"Wharton ISD",2020-11-01,241904,"1885",1341,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,7,5,1
"Wheeler ISD",2020-11-01,242903,"421",342,NA,NA,NA,NA,NA,NA,NA,1,1,5,9,0,0,16
"White Deer ISD",2020-11-01,33904,"352",351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White Oak ISD",2020-11-01,92908,"1441",1257,0,1,0,0,0,1,0,3,7,29,21,0,21,39
"White Settlement ISD",2020-11-01,220920,"2711",82,3,4,7,2,0,16,0,7,17,39,10,0,71,2
"Whiteface Cisd",2020-11-01,40902,"343",328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Whitehouse ISD",2020-11-01,212906,"4862",4149,0,3,15,5,0,8,15,8,17,44,37,1,21,84
"Whitesboro ISD",2020-11-01,91909,"1912",1684,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,2,0
"Whitewright ISD",2020-11-01,91910,"759",677,NA,NA,NA,NA,NA,NA,NA,1,0,4,3,0,5,3
"Whitharral ISD",2020-11-01,110908,"175",174,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,3
"Whitney ISD",2020-11-01,109911,"1449",1182,2,0,4,3,0,4,5,4,2,15,11,0,19,13
"Wichita Falls ISD",2020-11-01,243905,"13545",9827,1,2,1,3,0,3,4,37,19,79,68,17,150,36
"Wildorado ISD",2020-11-01,180904,"216",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willis ISD",2020-11-01,170904,"7170",4466,0,0,1,2,0,0,3,2,2,19,33,1,1,54
"Wills Point ISD",2020-11-01,234907,"2496",2184,NA,NA,NA,NA,NA,NA,NA,2,0,12,7,0,1,20
"Wilson ISD",2020-11-01,153907,"136",126,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Wimberley ISD",2020-11-01,105905,"2556",1773,0,0,0,1,0,0,1,0,2,7,7,0,1,15
"Windham School District",2020-11-01,236903,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Windthorst ISD",2020-11-01,5904,"416",404,NA,NA,NA,NA,NA,NA,NA,0,2,6,9,3,1,13
"Winfree Academy Charter Schools",2020-11-01,57828,"1244",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wink-Loving ISD",2020-11-01,248902,"408",391,1,2,1,2,0,6,0,1,3,6,9,0,9,10
"Winnsboro ISD",2020-11-01,250907,"1487",1273,0,0,1,1,0,0,2,5,5,9,10,0,7,22
"Winona ISD",2020-11-01,212910,"1043",801,0,0,2,2,0,3,1,0,1,6,7,1,10,3
"Winters ISD",2020-11-01,200904,"525",500,0,0,0,1,0,1,0,3,0,0,1,0,4,0
"Woden ISD",2020-11-01,174906,"789",716,NA,NA,NA,NA,NA,NA,NA,1,0,0,7,0,3,5
"Wolfe City ISD",2020-11-01,116909,"637",603,NA,NA,NA,NA,NA,NA,NA,0,5,8,13,4,4,18
"Woodsboro ISD",2020-11-01,196902,"423",339,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Woodson ISD",2020-11-01,224902,"157",157,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,2
"Woodville ISD",2020-11-01,229903,"1102",999,NA,NA,NA,NA,NA,NA,NA,1,1,22,23,11,36,0
"Wortham ISD",2020-11-01,81905,"485",443,0,0,1,1,0,1,1,0,0,3,2,0,1,4
"Wylie ISD",2020-11-01,43914,"17465",9095,1,3,2,5,0,1,10,9,11,65,48,2,24,107
"Wylie ISD",2020-11-01,221912,"4842",4325,1,0,12,4,9,5,3,4,3,63,28,9,25,64
"Yantis ISD",2020-11-01,250905,"367",325,0,0,0,1,0,1,0,0,1,0,3,0,4,0
"Yellowstone College Preparatory",2020-11-01,101873,"308",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yes Prep Public Schools Inc",2020-11-01,101845,"13463",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yoakum ISD",2020-11-01,62903,"1439",1341,NA,NA,NA,NA,NA,NA,NA,5,1,20,9,0,25,10
"Yorktown ISD",2020-11-01,62904,"542",480,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Ysleta ISD",2020-11-01,71905,"38542",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zapata County ISD",2020-11-01,253901,"3484",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zavalla ISD",2020-11-01,3906,"302",266,0,0,1,0,0,0,1,0,1,2,3,1,3,2
"Zephyr ISD",2020-11-01,25906,"206",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
