"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Dekalb ISD",2021-01-31,19901,"755",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2
"Dekalb ISD",2021-01-31,19901,"755",732,NA,NA,227,223,NA,NA,NA,NA,NA,10,7,0,1,16
"Dekalb ISD",2021-01-31,19901,"755",732,NA,NA,239,229,NA,NA,NA,NA,NA,13,9,1,4,17
"Dekalb ISD Total",2021-01-31,19901,"755",732,NA,NA,755,732,NA,NA,NA,NA,NA,NA,19,NA,NA,NA
"Hooks ISD",2021-01-31,19902,"846",810,NA,NA,281,275,0,2,0,2,0,NA,7,NA,NA,NA
"Hooks ISD",2021-01-31,19902,"846",810,NA,NA,259,247,NA,NA,NA,NA,NA,6,3,0,7,2
"Hooks ISD",2021-01-31,19902,"846",810,NA,NA,306,288,NA,1,NA,NA,NA,8,5,0,6,7
"Hooks ISD Total",2021-01-31,19902,"846",810,NA,NA,846,810,NA,3,NA,NA,NA,NA,15,NA,NA,NA
"Maud ISD",2021-01-31,19903,"468",429,NA,NA,468,429,NA,0,NA,NA,NA,21,12,0,6,27
"Maud ISD Total",2021-01-31,19903,"468",429,NA,NA,468,429,NA,0,NA,NA,NA,21,12,0,6,27
"New Boston ISD",2021-01-31,19905,"1173",1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Boston ISD",2021-01-31,19905,"1173",1070,NA,NA,272,250,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"New Boston ISD",2021-01-31,19905,"1173",1070,NA,NA,573,513,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"New Boston ISD",2021-01-31,19905,"1173",1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,1,3,4
"New Boston ISD",2021-01-31,19905,"1173",1070,NA,NA,328,307,NA,NA,NA,NA,NA,15,4,0,8,11
"New Boston ISD Total",2021-01-31,19905,"1173",1070,NA,NA,1173,1070,NA,NA,NA,NA,NA,NA,19,NA,NA,NA
"Redwater ISD",2021-01-31,19906,"1174",1106,NA,NA,197,187,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Redwater ISD",2021-01-31,19906,"1174",1106,NA,NA,261,251,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Redwater ISD",2021-01-31,19906,"1174",1106,NA,NA,347,324,NA,0,NA,NA,NA,NA,6,NA,NA,NA
"Redwater ISD",2021-01-31,19906,"1174",1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,1
"Redwater ISD",2021-01-31,19906,"1174",1106,NA,NA,369,344,NA,1,NA,NA,NA,18,8,0,8,18
"Redwater ISD Total",2021-01-31,19906,"1174",1106,NA,NA,1174,1106,NA,1,NA,NA,NA,26,17,0,14,29
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,910,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,56,31,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,362,308,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,388,301,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,379,286,NA,3,NA,NA,NA,NA,15,NA,NA,NA
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,292,264,0,1,0,0,1,NA,6,NA,NA,NA
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,NA,NA,0,2,0,2,0,0,20,0,4,16
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,231,173,0,1,0,1,0,5,12,1,2,14
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,336,296,NA,NA,NA,NA,NA,7,3,0,0,10
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,335,238,NA,1,NA,NA,NA,7,6,0,3,10
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,550,456,NA,0,NA,NA,NA,11,17,0,3,25
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,628,512,NA,NA,NA,NA,NA,18,14,0,2,30
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,1426,1153,NA,4,NA,NA,NA,45,29,0,11,63
"Texarkana ISD",2021-01-31,19907,"7663",5368,NA,NA,1770,1350,5,0,0,3,2,59,25,0,7,77
"Texarkana ISD Total",2021-01-31,19907,"7663",5368,NA,NA,7663,5368,12,12,0,17,7,168,160,1,41,286
"Liberty-Eylau ISD",2021-01-31,19908,"2284",1665,NA,NA,347,256,0,1,0,1,0,NA,8,NA,NA,NA
"Liberty-Eylau ISD",2021-01-31,19908,"2284",1665,NA,NA,NA,NA,0,4,0,0,4,0,9,0,0,9
"Liberty-Eylau ISD",2021-01-31,19908,"2284",1665,NA,NA,643,467,NA,1,NA,NA,NA,13,13,0,6,20
"Liberty-Eylau ISD",2021-01-31,19908,"2284",1665,NA,NA,653,484,NA,1,NA,NA,NA,20,18,0,10,28
"Liberty-Eylau ISD",2021-01-31,19908,"2284",1665,NA,NA,641,458,NA,0,NA,NA,NA,21,10,1,5,25
"Liberty-Eylau ISD Total",2021-01-31,19908,"2284",1665,NA,NA,2284,1665,NA,7,NA,NA,NA,NA,58,NA,NA,NA
"Simms ISD",2021-01-31,19909,"483",472,NA,NA,117,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Simms ISD",2021-01-31,19909,"483",472,NA,NA,161,161,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Simms ISD",2021-01-31,19909,"483",472,NA,NA,205,199,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Simms ISD",2021-01-31,19909,"483",472,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,2,2
"Simms ISD Total",2021-01-31,19909,"483",472,NA,NA,483,472,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"Malta ISD",2021-01-31,19910,"219",218,NA,NA,219,218,NA,0,NA,NA,NA,5,0,0,5,0
"Malta ISD Total",2021-01-31,19910,"219",218,NA,NA,219,218,NA,0,NA,NA,NA,5,0,0,5,0
"Red Lick ISD",2021-01-31,19911,"517",393,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
"Red Lick ISD",2021-01-31,19911,"517",393,NA,NA,203,182,NA,1,NA,NA,NA,13,9,0,4,18
"Red Lick ISD",2021-01-31,19911,"517",393,NA,NA,314,211,NA,0,NA,NA,NA,19,7,0,6,20
"Red Lick ISD Total",2021-01-31,19911,"517",393,NA,NA,517,393,NA,1,NA,NA,NA,33,16,0,11,38
"Pleasant Grove ISD",2021-01-31,19912,"2230",1928,NA,NA,523,467,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Pleasant Grove ISD",2021-01-31,19912,"2230",1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,2,3
"Pleasant Grove ISD",2021-01-31,19912,"2230",1928,NA,NA,429,383,NA,1,NA,NA,NA,5,6,0,7,4
"Pleasant Grove ISD",2021-01-31,19912,"2230",1928,NA,NA,541,443,NA,NA,NA,NA,NA,18,7,0,16,9
"Pleasant Grove ISD",2021-01-31,19912,"2230",1928,NA,NA,737,635,NA,NA,NA,NA,NA,53,9,0,31,31
"Pleasant Grove ISD Total",2021-01-31,19912,"2230",1928,NA,NA,2230,1928,NA,1,NA,NA,NA,NA,27,NA,NA,NA
"Hubbard ISD - Dekalb",2021-01-31,19913,"77",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hubbard ISD - Dekalb",2021-01-31,19913,"77",76,NA,NA,77,76,NA,NA,NA,NA,NA,0,1,0,1,0
"Hubbard ISD - Dekalb Total",2021-01-31,19913,"77",76,NA,NA,77,76,NA,NA,NA,NA,NA,0,1,0,1,0
"Leary ISD",2021-01-31,19914,"102",92,NA,NA,102,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leary ISD Total",2021-01-31,19914,"102",92,NA,NA,102,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,111,94,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,863,303,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,408,332,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,584,469,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,676,420,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,772,472,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,841,373,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,607,361,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,691,557,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,483,424,NA,3,NA,NA,NA,NA,5,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,707,432,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,722,374,NA,0,NA,NA,NA,NA,7,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,685,443,NA,2,NA,NA,NA,NA,3,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,564,434,0,1,0,1,0,NA,7,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,676,568,0,4,0,4,0,NA,10,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,1050,640,11,2,0,13,0,NA,6,NA,NA,NA
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,796,429,NA,NA,NA,NA,NA,0,3,0,3,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,644,550,0,3,0,3,0,0,10,0,10,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,4,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,634,510,0,1,0,1,0,5,4,0,9,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,633,526,5,0,0,5,0,6,1,0,7,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,569,421,NA,0,NA,NA,NA,9,6,0,15,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,1048,533,NA,2,NA,NA,NA,10,5,0,15,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,811,670,0,1,0,1,0,10,3,0,13,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,1058,483,0,2,0,2,0,11,4,0,15,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,730,438,NA,2,NA,NA,NA,13,2,0,15,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,823,578,6,1,0,7,0,13,10,0,23,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,817,559,NA,1,NA,NA,NA,20,10,0,30,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,2563,1497,9,2,0,11,0,30,10,0,40,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,2532,1119,7,1,0,8,0,33,9,0,42,0
"Alvin ISD",2021-01-31,20901,"26997",17048,NA,NA,2899,2039,22,2,0,24,0,104,29,1,132,0
"Alvin ISD Total",2021-01-31,20901,"26997",17048,NA,NA,26997,17048,75,30,1,104,0,327,157,2,482,0
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,346,262,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,370,319,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,445,378,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,448,363,NA,1,NA,NA,NA,NA,2,NA,NA,NA
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,11,11,NA,NA,NA,NA,NA,0,2,1,1,0
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,1,0
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,1122,873,0,2,0,2,0,6,12,2,16,0
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,482,393,NA,0,NA,NA,NA,8,1,0,9,0
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,1995,1357,NA,0,NA,NA,NA,20,6,4,22,0
"Angleton ISD",2021-01-31,20902,"6853",5167,NA,NA,1601,1178,5,0,0,5,0,21,2,7,16,0
"Angleton ISD Total",2021-01-31,20902,"6853",5167,NA,NA,6853,5167,NA,3,NA,NA,NA,65,33,19,79,0
"Danbury ISD",2021-01-31,20904,"756",701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danbury ISD",2021-01-31,20904,"756",701,NA,NA,194,184,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Danbury ISD",2021-01-31,20904,"756",701,NA,NA,293,284,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Danbury ISD",2021-01-31,20904,"756",701,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,2,7,0
"Danbury ISD",2021-01-31,20904,"756",701,NA,NA,269,233,NA,NA,NA,NA,NA,5,0,0,5,0
"Danbury ISD Total",2021-01-31,20904,"756",701,NA,NA,756,701,NA,NA,NA,NA,NA,NA,14,NA,NA,NA
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,117,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,131,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,582,483,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,265,234,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,567,490,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,518,390,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,361,266,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,475,383,5,0,0,4,1,NA,0,NA,NA,NA
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,43,36,NA,NA,NA,NA,NA,0,1,0,1,0
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,9,0
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,459,347,NA,0,NA,NA,NA,5,2,0,6,1
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,857,695,NA,0,NA,NA,NA,6,0,0,4,2
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,644,588,NA,0,NA,NA,NA,7,0,0,4,3
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,384,313,NA,0,NA,NA,NA,8,1,0,7,2
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,461,331,NA,0,NA,NA,NA,9,1,2,7,1
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,833,604,NA,0,NA,NA,NA,10,0,0,8,2
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,515,463,NA,0,NA,NA,NA,14,0,0,14,0
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,943,712,NA,0,NA,NA,NA,16,2,1,16,1
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,844,650,5,0,0,2,3,24,3,0,9,18
"Brazosport ISD",2021-01-31,20905,"11471",8732,NA,NA,2472,1557,12,0,0,9,3,58,3,1,36,24
"Brazosport ISD Total",2021-01-31,20905,"11471",8732,NA,NA,11471,8732,53,0,0,42,11,183,20,4,142,57
"Sweeny ISD",2021-01-31,20906,"1018",727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweeny ISD",2021-01-31,20906,"1018",727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Sweeny ISD",2021-01-31,20906,"1018",727,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,5,0
"Sweeny ISD",2021-01-31,20906,"1018",727,NA,NA,456,385,NA,NA,NA,NA,NA,17,4,0,5,16
"Sweeny ISD",2021-01-31,20906,"1018",727,NA,NA,562,342,NA,NA,NA,NA,NA,20,9,0,14,15
"Sweeny ISD Total",2021-01-31,20906,"1018",727,NA,NA,1018,727,NA,NA,NA,NA,NA,NA,19,NA,NA,NA
"Columbia-Brazoria ISD",2021-01-31,20907,"2874",2211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Columbia-Brazoria ISD",2021-01-31,20907,"2874",2211,NA,NA,259,221,0,2,0,2,0,NA,7,NA,NA,NA
"Columbia-Brazoria ISD",2021-01-31,20907,"2874",2211,NA,NA,516,379,NA,0,NA,NA,NA,NA,6,NA,NA,NA
"Columbia-Brazoria ISD",2021-01-31,20907,"2874",2211,NA,NA,777,692,NA,3,NA,NA,NA,15,8,2,13,8
"Columbia-Brazoria ISD",2021-01-31,20907,"2874",2211,NA,NA,853,553,NA,0,NA,NA,NA,21,7,6,18,4
"Columbia-Brazoria ISD",2021-01-31,20907,"2874",2211,NA,NA,469,366,NA,NA,NA,NA,NA,24,11,1,9,25
"Columbia-Brazoria ISD Total",2021-01-31,20907,"2874",2211,NA,NA,2874,2211,NA,5,NA,NA,NA,69,39,9,59,40
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,586,481,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,573,330,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,631,248,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,744,330,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,894,416,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,886,429,NA,2,NA,NA,NA,NA,6,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,772,458,NA,1,NA,NA,NA,NA,4,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,658,246,0,1,0,0,1,NA,3,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,646,294,0,2,0,0,2,NA,4,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,855,551,0,1,0,0,1,NA,6,NA,NA,NA
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,2,3
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,684,317,NA,NA,NA,NA,NA,5,4,0,1,8
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,868,506,NA,0,NA,NA,NA,6,3,0,0,9
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,697,387,NA,0,NA,NA,NA,7,1,0,5,3
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,617,431,0,1,0,0,1,7,1,0,0,8
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,795,398,NA,0,NA,NA,NA,8,8,0,2,14
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,653,460,NA,NA,NA,NA,NA,9,6,0,3,12
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,875,442,NA,NA,NA,NA,NA,10,4,0,2,12
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,817,359,NA,NA,NA,NA,NA,10,2,0,3,9
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,936,425,NA,NA,NA,NA,NA,11,8,0,4,15
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,1191,489,NA,0,NA,NA,NA,16,2,0,1,17
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,2568,1085,NA,NA,NA,NA,NA,21,5,1,2,23
"Pearland ISD",2021-01-31,20908,"21083",10902,NA,NA,3134,1819,10,1,0,0,11,90,11,11,3,87
"Pearland ISD Total",2021-01-31,20908,"21083",10902,NA,NA,21083,10902,19,9,0,0,28,244,96,13,44,283
"Damon ISD",2021-01-31,20910,"109",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Damon ISD",2021-01-31,20910,"109",95,NA,NA,109,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Damon ISD Total",2021-01-31,20910,"109",95,NA,NA,109,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazos School For Inquiry & Creativity",2021-01-31,21803,"326",326,NA,NA,178,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazos School For Inquiry & Creativity",2021-01-31,21803,"326",326,NA,NA,148,148,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Brazos School For Inquiry & Creativity Total",2021-01-31,21803,"326",326,NA,NA,326,326,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Arrow Academy",2021-01-31,21805,"686",438,NA,NA,202,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrow Academy",2021-01-31,21805,"686",438,NA,NA,89,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrow Academy",2021-01-31,21805,"686",438,NA,NA,107,96,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Arrow Academy",2021-01-31,21805,"686",438,NA,NA,288,155,0,1,0,1,0,NA,2,NA,NA,NA
"Arrow Academy Total",2021-01-31,21805,"686",438,NA,NA,686,438,0,1,0,1,0,NA,2,NA,NA,NA
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,76,64,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,601,483,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,471,414,NA,NA,NA,NA,NA,0,6,0,0,6
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,NA,NA,0,5,0,0,5,0,17,0,0,17
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,583,487,NA,0,NA,NA,NA,6,3,0,0,9
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,579,450,NA,1,NA,NA,NA,8,4,0,0,12
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,470,391,NA,NA,NA,NA,NA,10,6,0,0,16
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,579,445,NA,NA,NA,NA,NA,11,7,0,0,18
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,764,646,NA,NA,NA,NA,NA,11,4,0,0,15
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,517,464,NA,NA,NA,NA,NA,12,7,0,0,19
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,642,519,NA,0,NA,NA,NA,12,11,0,0,23
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,517,445,NA,NA,NA,NA,NA,13,7,0,0,20
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,595,480,NA,0,NA,NA,NA,17,8,0,0,25
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,437,352,0,1,0,0,1,18,6,0,3,21
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,798,639,NA,0,NA,NA,NA,21,4,0,0,25
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,715,584,NA,0,NA,NA,NA,21,5,0,0,26
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,666,515,NA,0,NA,NA,NA,24,10,0,0,34
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,690,561,NA,0,NA,NA,NA,25,12,0,0,37
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,2070,1603,NA,0,NA,NA,NA,53,10,0,0,63
"College Station ISD",2021-01-31,21901,"13669",11041,NA,NA,1898,1499,8,2,0,0,10,118,20,0,0,138
"College Station ISD Total",2021-01-31,21901,"13669",11041,NA,NA,13669,11041,25,9,0,0,34,390,158,0,3,545
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,191,68,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,541,436,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,401,320,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,511,445,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,393,357,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,370,305,NA,0,NA,NA,NA,NA,2,NA,NA,NA
