"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Mcmullen County ISD",2020-11-15,162904,"267",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meadow ISD",2020-11-15,223902,"245",237,0,1,2,1,0,3,1,0,2,7,2,0,7,4
"Meadowland Charter District",2020-11-15,130801,"66",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medina ISD",2020-11-15,10901,"281",274,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Medina Valley ISD",2020-11-15,163908,"6136",3784,4,1,0,5,0,10,0,8,6,9,10,0,33,0
"Melissa ISD",2020-11-15,43908,"4040",3322,1,2,1,1,0,1,4,5,4,14,13,0,24,12
"Memphis ISD",2020-11-15,96904,"433",425,1,4,2,6,0,13,0,1,5,5,15,0,26,0
"Menard ISD",2020-11-15,164901,"268",246,0,0,1,0,0,1,0,0,2,2,1,0,5,0
"Mercedes ISD",2020-11-15,108907,"4727",454,0,0,0,3,0,3,0,4,0,0,11,1,4,10
"Meridian ISD",2020-11-15,18902,"418",403,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Meridian World School Llc",2020-11-15,246801,"1682",746,0,0,1,3,0,2,2,0,0,1,4,0,2,3
"Merkel ISD",2020-11-15,221904,"1094",994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mesquite ISD",2020-11-15,57914,"38524",22344,8,22,78,49,18,45,94,57,78,233,184,30,175,347
"Mexia ISD",2020-11-15,147903,"1844",1542,1,0,3,7,0,4,7,2,3,5,21,0,14,17
"Meyerpark Elementary",2020-11-15,101855,"262",112,1,0,0,1,0,1,1,1,0,0,1,0,1,1
"Meyersville ISD",2020-11-15,62906,"163",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miami ISD",2020-11-15,197902,"196",182,0,0,2,0,0,0,2,0,1,2,1,0,1,3
"Midland Academy Charter School",2020-11-15,165802,"71",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland ISD",2020-11-15,165901,"25703",21172,5,7,54,36,0,0,102,32,41,224,196,0,21,472
"Midlothian ISD",2020-11-15,70908,"9841",7830,7,10,27,18,0,3,59,14,42,119,54,1,35,193
"Midway ISD",2020-11-15,39905,"131",129,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0
"Midway ISD",2020-11-15,161903,"8261",6412,4,4,32,13,0,0,53,17,16,109,31,0,24,149
"Milano ISD",2020-11-15,166903,"396",355,NA,NA,NA,NA,NA,NA,NA,0,1,3,8,0,7,5
"Mildred ISD",2020-11-15,175910,"755",707,0,0,3,6,0,0,9,1,0,8,7,0,3,13
"Miles ISD",2020-11-15,200902,"468",468,1,0,0,1,0,0,2,3,0,4,1,0,4,4
"Milford ISD",2020-11-15,70909,"245",220,0,0,0,1,0,1,0,0,0,2,2,0,2,2
"Miller Grove ISD",2020-11-15,112907,"306",298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Millsap ISD",2020-11-15,184904,"1030",951,0,1,1,1,0,2,1,3,3,11,5,1,9,12
"Mineola ISD",2020-11-15,250903,"1587",1547,0,2,4,2,0,3,5,1,5,29,6,1,25,15
"Mineral Wells ISD",2020-11-15,182903,"3118",2482,0,5,10,9,0,1,23,2,11,62,29,2,20,82
"Mission Cisd",2020-11-15,108908,"15064",561,0,0,0,6,6,0,0,1,0,5,16,8,4,10
"Monahans-Wickett-Pyote ISD",2020-11-15,238902,"2131",1914,1,3,7,5,1,8,7,2,8,22,23,6,28,21
"Montague ISD",2020-11-15,169908,"152",139,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Monte Alto ISD",2020-11-15,108915,"889",55,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,1,2
"Montessori For All",2020-11-15,227826,"446",211,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
"Montgomery ISD",2020-11-15,170903,"9006",8086,0,1,6,0,0,0,7,5,3,27,0,0,2,33
"Moody ISD",2020-11-15,161910,"660",596,0,0,0,1,0,0,1,2,4,4,8,1,7,10
"Moran ISD",2020-11-15,209902,"118",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morgan ISD",2020-11-15,18903,"134",122,0,0,0,1,0,0,1,0,0,1,2,0,2,1
"Morgan Mill ISD",2020-11-15,72910,"129",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morton ISD",2020-11-15,40901,"374",352,1,1,3,0,0,4,1,1,1,7,15,4,10,10
"Motley County ISD",2020-11-15,173901,"166",156,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Moulton ISD",2020-11-15,143902,"286",286,0,0,1,0,0,0,1,0,0,1,1,0,0,2
"Mount Calm ISD",2020-11-15,109910,"185",160,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,0,2,1
"Mount Enterprise ISD",2020-11-15,201907,"400",342,0,0,0,1,0,0,1,1,0,0,1,0,1,1
"Mount Pleasant ISD",2020-11-15,225902,"5311",4609,5,1,14,7,0,10,17,10,8,52,35,0,42,63
"Mount Vernon ISD",2020-11-15,80901,"1478",1414,0,0,2,1,0,0,3,7,5,45,15,19,23,30
"Muenster ISD",2020-11-15,49902,"523",495,0,0,3,1,0,1,3,0,2,5,8,0,4,11
"Muleshoe ISD",2020-11-15,9901,"1336",1277,0,1,11,10,2,20,0,2,9,52,31,2,91,1
"Mullin ISD",2020-11-15,167902,"216",141,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,1
"Mumford ISD",2020-11-15,198906,"615",523,1,0,1,0,0,2,0,3,0,5,1,0,3,6
"Munday Cisd",2020-11-15,138903,"396",391,NA,NA,NA,NA,NA,NA,NA,0,2,6,6,0,2,12
"Murchison ISD",2020-11-15,107908,"171",163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches ISD",2020-11-15,174904,"5969",3978,0,0,0,3,0,3,0,0,3,13,32,2,23,23
"Natalia ISD",2020-11-15,163903,"1015",757,0,3,4,2,0,5,4,0,5,19,6,2,7,21
"Navarro ISD",2020-11-15,94903,"1885",1692,0,0,1,0,0,1,0,1,0,11,7,0,17,2
"Navasota ISD",2020-11-15,93904,"2843",2806,3,1,8,1,0,7,6,4,5,14,8,0,13,18
"Nazareth ISD",2020-11-15,35903,"248",224,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,0,4,2
"Neches ISD",2020-11-15,1906,"339",339,3,0,0,0,0,2,1,3,0,2,3,0,3,5
"Nederland ISD",2020-11-15,123905,"5015",4002,1,3,14,13,3,24,4,7,7,57,37,6,94,8
"Needville ISD",2020-11-15,79906,"3305",2781,0,5,22,0,0,5,22,4,7,39,2,0,10,42
"New Boston ISD",2020-11-15,19905,"1173",1070,NA,NA,NA,NA,NA,NA,NA,0,2,15,12,1,16,12
"New Braunfels ISD",2020-11-15,46901,"9318",6852,1,1,3,4,0,4,5,6,7,40,19,3,31,38
"New Caney ISD",2020-11-15,170908,"16358",11329,2,2,9,10,0,0,23,7,9,66,58,0,9,131
"New Deal ISD",2020-11-15,152902,"755",651,0,0,0,4,0,2,2,2,4,23,17,1,13,32
"New Diana ISD",2020-11-15,230906,"1174",1174,0,2,17,6,4,2,19,2,5,38,14,4,13,42
"New Frontiers Public Schools Inc",2020-11-15,15805,"504",98,0,0,0,2,0,2,0,0,0,0,3,0,3,0
"New Home ISD",2020-11-15,153905,"574",427,0,1,5,2,1,6,1,0,2,10,8,4,10,6
"New Summerfield ISD",2020-11-15,37908,"529",512,0,0,0,2,0,1,1,0,0,3,3,0,2,4
"New Waverly ISD",2020-11-15,236901,"1035",866,0,1,0,0,0,1,0,1,2,19,6,0,6,22
"Newcastle ISD",2020-11-15,252902,"210",200,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,0,3,1
"Newman International Academy Of Arlington",2020-11-15,220817,"3057",1779,1,0,4,7,0,12,0,4,2,13,15,0,32,2
"Newton ISD",2020-11-15,176902,"969",934,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"Nixon-Smiley Cisd",2020-11-15,89903,"1016",1015,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1
"Nocona ISD",2020-11-15,169902,"806",748,2,0,1,1,0,0,4,2,0,14,11,0,2,25
"Nordheim ISD",2020-11-15,62902,"144",143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Normangee ISD",2020-11-15,145906,"593",557,NA,NA,NA,NA,NA,NA,NA,2,2,8,8,0,11,9
"North East ISD",2020-11-15,15910,"60400",31452,16,7,17,18,0,23,35,41,25,70,81,1,57,159
"North Hopkins ISD",2020-11-15,112906,"551",509,NA,NA,NA,NA,NA,NA,NA,0,2,11,8,0,1,20
"North Lamar ISD",2020-11-15,139911,"2389",2062,2,0,1,8,0,7,4,6,9,28,25,4,31,33
"North Texas Collegiate Academy",2020-11-15,61802,"616",548,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"North Zulch ISD",2020-11-15,154903,"302",236,NA,NA,NA,NA,NA,NA,NA,1,0,4,2,0,3,4
"Northside ISD",2020-11-15,15915,"103188",46081,12,13,35,38,8,72,18,46,32,113,161,18,250,84
"Northside ISD",2020-11-15,244905,"238",230,0,2,1,1,0,4,0,1,2,3,3,0,9,0
"Northwest ISD",2020-11-15,61911,"25305",19597,11,11,40,0,0,8,54,32,32,143,1,0,13,195
"Nova Academy",2020-11-15,57809,"121",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nova Academy Southeast",2020-11-15,57827,"608",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nueces Canyon Cisd",2020-11-15,69902,"245",228,0,0,1,0,0,1,0,0,0,1,1,0,2,0
"Nursery ISD",2020-11-15,235904,"141",141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nyos Charter School",2020-11-15,227804,"1078",237,1,0,0,0,0,1,0,1,0,1,2,0,4,0
"O'donnell ISD",2020-11-15,153903,"298",293,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,3,0
"Oakwood ISD",2020-11-15,145907,"193",176,0,0,0,1,0,1,0,0,0,0,2,0,2,0
"Odem-Edroy ISD",2020-11-15,205905,"848",684,0,0,1,1,0,0,2,0,3,4,1,0,3,5
"Odyssey Academy Inc",2020-11-15,84802,"111",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oglesby ISD",2020-11-15,50904,"185",177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Olfen ISD",2020-11-15,200906,"138",137,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1
"Olney ISD",2020-11-15,252903,"704",613,0,0,2,2,0,0,4,1,0,20,12,1,8,24
"Olton ISD",2020-11-15,140905,"599",537,0,0,0,2,0,0,2,2,3,17,18,0,2,38
"Onalaska ISD",2020-11-15,187910,"1180",1088,0,0,1,1,0,1,1,1,0,1,2,0,3,1
"Orange Grove ISD",2020-11-15,125903,"1714",1704,0,0,0,1,0,0,1,1,1,4,3,0,2,7
"Orangefield ISD",2020-11-15,181905,"1791",1611,1,2,1,3,0,3,4,1,2,13,21,1,8,28
"Ore City ISD",2020-11-15,230903,"928",841,1,0,0,0,0,0,1,2,4,5,9,0,6,14
"Orenda Charter School",2020-11-15,14804,"1851",1125,1,1,1,0,0,3,0,1,2,5,3,1,10,0
"Overton ISD",2020-11-15,201908,"481",446,2,1,2,0,0,5,0,3,2,4,8,0,7,10
"Paducah ISD",2020-11-15,51901,"183",150,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,0,6,4
"Paint Creek ISD",2020-11-15,104907,"91",91,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,2
"Paint Rock ISD",2020-11-15,48903,"236",233,NA,NA,NA,NA,NA,NA,NA,1,0,4,4,2,3,4
"Palacios ISD",2020-11-15,158905,"1300",1102,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,0,1,3
"Palestine ISD",2020-11-15,1907,"3399",2908,0,0,9,4,1,6,6,2,0,38,29,5,48,16
"Palmer ISD",2020-11-15,70910,"1251",1167,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,4
"Palo Pinto ISD",2020-11-15,182906,"84",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pampa ISD",2020-11-15,90904,"3513",3010,0,0,0,9,0,4,5,1,2,13,24,0,25,15
"Panhandle ISD",2020-11-15,33902,"670",660,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,0,5,1
"Panola Charter School",2020-11-15,183801,"191",114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panther Creek Cisd",2020-11-15,42905,"156",153,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,0,2,3
"Paradise ISD",2020-11-15,249906,"1223",1178,0,0,13,2,1,6,8,0,2,14,6,1,9,12
"Paris ISD",2020-11-15,139909,"3846",2589,4,2,1,14,2,2,17,7,10,34,47,6,9,83
"Pasadena ISD",2020-11-15,101917,"50622",21575,8,8,35,26,0,0,77,36,16,98,157,2,19,286
"Patton Springs ISD",2020-11-15,63906,"92",89,0,2,1,3,0,6,0,0,2,1,5,0,7,1
"Pawnee ISD",2020-11-15,13902,"184",139,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"Pearland ISD",2020-11-15,20908,"21083",10902,6,0,10,0,2,2,12,13,6,61,22,12,11,79
"Pearsall ISD",2020-11-15,82903,"2000",887,NA,NA,NA,NA,NA,NA,NA,1,1,3,8,0,0,13
"Peaster ISD",2020-11-15,184908,"1381",1351,NA,NA,NA,NA,NA,NA,NA,0,0,2,3,0,0,5
"Pecos-Barstow-Toyah ISD",2020-11-15,195901,"2696",1872,3,4,4,13,0,13,11,7,11,32,36,4,56,26
"Pegasus School Of Liberal Arts And Sciences",2020-11-15,57802,"506",85,0,0,0,2,0,2,0,0,0,0,3,0,3,0
"Penelope ISD",2020-11-15,109914,"211",194,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Perrin-Whitt Cisd",2020-11-15,119903,"316",312,NA,NA,NA,NA,NA,NA,NA,0,0,4,1,0,2,3
"Perryton ISD",2020-11-15,179901,"2050",1904,0,0,2,4,0,2,4,5,2,54,36,0,22,75
"Petersburg ISD",2020-11-15,95904,"286",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Petrolia Cisd",2020-11-15,39903,"446",444,0,0,1,1,0,0,2,0,0,3,7,0,7,3
"Pettus ISD",2020-11-15,13903,"350",299,0,0,1,0,0,1,0,0,0,3,2,0,5,0
"Pewitt Cisd",2020-11-15,172905,"860",774,0,0,3,3,0,0,6,1,1,12,10,1,0,23
"Pflugerville ISD",2020-11-15,227904,"25551",10922,3,2,7,7,0,0,19,12,13,29,40,2,7,85
"Pharr-San Juan-Alamo ISD",2020-11-15,108909,"30326",287,0,0,12,17,3,11,15,2,1,35,87,16,47,62
"Pilot Point ISD",2020-11-15,61903,"1418",1238,NA,NA,NA,NA,NA,NA,NA,2,0,19,4,0,4,21
"Pine Tree ISD",2020-11-15,92904,"4544",4227,3,0,5,5,0,7,6,11,5,38,31,0,65,20
"Pineywoods Community Academy",2020-11-15,3801,"996",757,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,1,2
"Pioneer Technology & Arts Academy",2020-11-15,57850,"1678",1109,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"Pittsburg ISD",2020-11-15,32902,"2349",2192,1,0,4,2,0,1,6,4,1,22,13,1,11,28
"Plains ISD",2020-11-15,251902,"431",419,1,0,1,1,3,0,0,7,0,6,4,6,3,8
"Plainview ISD",2020-11-15,95905,"4822",4137,5,4,15,4,0,28,0,17,23,98,78,11,194,11
"Plano ISD",2020-11-15,43910,"50167",25654,15,7,40,29,1,31,59,85,61,164,134,1,194,249
"Pleasant Grove ISD",2020-11-15,19912,"2230",1928,0,1,7,0,0,4,4,1,8,40,17,0,40,26
"Pleasanton ISD",2020-11-15,7905,"3433",2757,0,2,4,2,0,8,0,1,3,7,8,0,16,3
"Plemons-Stinnett-Phillips Cisd",2020-11-15,117904,"673",628,4,2,11,12,0,28,1,4,4,26,24,0,53,5
"Point Isabel ISD",2020-11-15,31909,"2069",262,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Ponder ISD",2020-11-15,61906,"1587",1325,0,0,0,2,0,2,0,1,2,4,2,0,7,2
"Poolville ISD",2020-11-15,184901,"558",528,0,1,7,3,0,11,0,2,2,9,8,0,20,1
"Por Vida Academy",2020-11-15,15801,"120",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Port Aransas ISD",2020-11-15,178908,"502",489,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Port Arthur ISD",2020-11-15,123907,"7974",4068,1,2,4,14,0,21,0,4,2,14,33,2,51,0
"Port Neches-Groves ISD",2020-11-15,123908,"4989",4989,0,1,3,3,0,0,7,0,5,20,16,0,16,25
"Positive Solutions Charter School",2020-11-15,15814,"119",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Post ISD",2020-11-15,85902,"795",748,0,0,1,1,0,2,0,1,1,18,11,0,30,1
"Poteet ISD",2020-11-15,7906,"1603",1022,NA,NA,NA,NA,NA,NA,NA,1,0,5,1,0,7,0
"Poth ISD",2020-11-15,247904,"840",817,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,2,1
"Pottsboro ISD",2020-11-15,91913,"1403",1292,0,0,7,4,0,5,6,0,4,24,15,3,25,15
"Prairie Lea ISD",2020-11-15,28906,"203",134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prairie Valley ISD",2020-11-15,169909,"153",141,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,2
"Prairiland ISD",2020-11-15,139912,"1036",1017,1,1,1,1,0,1,3,2,3,12,6,2,8,13
"Premier High Schools",2020-11-15,72801,"6272",108,0,0,6,3,2,6,1,0,0,37,30,14,30,23
"Premont ISD",2020-11-15,125905,"699",513,0,0,1,0,0,0,1,1,0,1,1,0,1,2
"Presidio ISD",2020-11-15,189902,"1058",620,NA,NA,NA,NA,NA,NA,NA,3,2,5,13,5,17,1
"Priddy ISD",2020-11-15,167904,"116",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Princeton ISD",2020-11-15,43911,"5853",4117,2,3,5,3,1,6,6,11,17,47,24,10,45,44
"Pringle-Morse Cisd",2020-11-15,98903,"113",98,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,0,5,0
"Priority Charter Schools",2020-11-15,14803,"850",642,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,4,0
"Progreso ISD",2020-11-15,108910,"1549",326,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,2,1
"Promesa Academy Charter School",2020-11-15,15839,"196",98,1,0,0,0,0,0,1,2,0,0,0,0,0,2
"Promesa Public Schools",2020-11-15,227824,"991",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Promise Community School",2020-11-15,101853,"1451",1001,0,0,0,2,0,2,0,2,0,0,6,0,8,0
"Prosper ISD",2020-11-15,43912,"19145",13567,4,6,25,10,0,3,42,33,47,148,76,0,44,260
"Quanah ISD",2020-11-15,99903,"528",492,NA,NA,NA,NA,NA,NA,NA,3,6,10,31,1,21,28
"Queen City ISD",2020-11-15,34907,"959",846,0,0,0,6,0,3,3,1,0,34,36,2,21,48
"Quinlan ISD",2020-11-15,116908,"2574",2074,2,3,5,3,0,13,0,4,6,9,16,0,33,2
"Quitman ISD",2020-11-15,250904,"1121",1107,NA,NA,NA,NA,NA,NA,NA,1,6,9,7,3,13,7
"Rains ISD",2020-11-15,190903,"1712",1533,3,4,5,5,2,15,0,6,4,13,14,3,30,4
"Ralls ISD",2020-11-15,54903,"463",400,1,2,1,0,0,0,4,1,2,5,7,1,1,13
"Ramirez Csd",2020-11-15,66005,"44",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ranch Academy",2020-11-15,234801,"39",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Randolph Field ISD",2020-11-15,15906,"1407",1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ranger ISD",2020-11-15,67907,"351",264,NA,NA,NA,NA,NA,NA,NA,0,0,7,9,2,13,1
"Rankin ISD",2020-11-15,231902,"289",282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rapoport Academy Public School",2020-11-15,161802,"821",621,0,0,0,2,0,1,1,0,0,2,8,2,3,5
"Raul Yzaguirre Schools For Success",2020-11-15,101806,"1332",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raven School",2020-11-15,236801,"39",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raymondville ISD",2020-11-15,245903,"2081",489,0,0,0,2,0,0,2,2,1,3,24,1,2,27
"Reagan County ISD",2020-11-15,192901,"837",741,0,1,3,5,0,0,9,3,2,12,14,0,1,30
"Red Lick ISD",2020-11-15,19911,"517",393,0,0,1,0,0,1,0,12,7,2,7,0,5,23
"Red Oak ISD",2020-11-15,70911,"6010",3556,2,7,9,8,2,13,11,12,19,60,44,26,54,55
"Redwater ISD",2020-11-15,19906,"1174",1106,0,0,5,1,0,3,3,1,1,16,10,0,13,15
"Refugio ISD",2020-11-15,196903,"681",680,0,1,0,0,0,1,0,0,1,1,2,0,4,0
"Reve Preparatory Charter School",2020-11-15,101876,"119",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricardo ISD",2020-11-15,137902,"649",468,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,0,5,0
"Rice Cisd",2020-11-15,45903,"1226",1092,1,1,1,9,0,0,12,2,3,2,13,0,1,19
"Rice ISD",2020-11-15,175911,"967",832,0,0,0,2,0,0,2,3,3,7,5,0,4,14
"Richard Milburn Alter High School (Killeen)",2020-11-15,14801,"1899",667,0,0,1,1,0,2,0,0,0,5,5,0,9,1
"Richards ISD",2020-11-15,93905,"182",99,1,0,0,1,0,1,1,1,0,0,3,0,1,3
"Richardson ISD",2020-11-15,57916,"37824",24231,16,13,25,20,0,0,74,70,59,141,120,0,1,389
"Richland Collegiate High School",2020-11-15,57840,"498",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richland Springs ISD",2020-11-15,206902,"112",111,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,1
"Riesel ISD",2020-11-15,161912,"645",594,0,0,5,0,0,4,1,1,1,17,5,2,13,9
"Rio Grande City Cisd",2020-11-15,214901,"10007",224,0,0,1,6,0,7,0,0,0,4,28,1,15,16
"Rio Hondo ISD",2020-11-15,31911,"1732",614,0,0,0,2,0,2,0,1,0,1,7,2,7,0
"Rio Vista ISD",2020-11-15,126907,"771",766,0,0,1,0,0,0,1,0,1,3,4,0,6,2
"Rise Academy",2020-11-15,152802,"274",263,1,0,0,2,0,1,2,2,0,1,4,0,4,3
"Rising Star ISD",2020-11-15,67908,"186",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"River Road ISD",2020-11-15,188902,"1284",1160,NA,NA,NA,NA,NA,NA,NA,4,5,30,16,0,15,40
"Rivercrest ISD",2020-11-15,194903,"660",640,NA,NA,NA,NA,NA,NA,NA,0,0,8,1,0,2,7
"Riviera ISD",2020-11-15,137903,"435",321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lee ISD",2020-11-15,41902,"258",207,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,0,6,2
"Robinson ISD",2020-11-15,161922,"2405",2184,1,1,9,2,0,0,13,9,9,40,28,0,12,74
"Robstown ISD",2020-11-15,178909,"2602",868,0,1,1,1,0,0,3,10,4,3,9,1,11,14
"Roby Cisd",2020-11-15,76903,"313",303,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,0,6,0
"Rochelle ISD",2020-11-15,160904,"195",194,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Rockdale ISD",2020-11-15,166904,"1453",1297,0,0,6,4,0,10,0,1,0,24,10,0,32,3
"Rocksprings ISD",2020-11-15,69901,"151",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockwall ISD",2020-11-15,199901,"13781",9782,11,10,38,9,0,45,23,32,35,132,71,0,169,101
"Rogers ISD",2020-11-15,14907,"891",868,0,2,6,3,0,2,9,0,5,28,7,0,8,32
"Roma ISD",2020-11-15,214903,"121",121,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,0,3,1
"Roosevelt ISD",2020-11-15,152908,"1014",944,0,4,6,10,0,2,18,3,5,26,31,0,31,34
"Ropes ISD",2020-11-15,110905,"474",459,1,1,0,1,0,0,3,1,3,7,13,0,3,21
"Roscoe Collegiate ISD",2020-11-15,177901,"681",603,NA,NA,NA,NA,NA,NA,NA,2,1,7,4,0,0,14
"Rosebud-Lott ISD",2020-11-15,73905,"690",636,1,0,0,0,0,1,0,1,0,1,1,0,3,0
"Rotan ISD",2020-11-15,76904,"238",223,0,1,1,0,0,2,0,0,1,7,1,0,8,1
"Round Rock ISD",2020-11-15,246909,"48334",14947,7,4,18,7,0,1,35,27,13,80,58,0,32,146
"Round Top-Carmine ISD",2020-11-15,75908,"235",217,NA,NA,NA,NA,NA,NA,NA,1,0,2,0,1,1,1
"Royal ISD",2020-11-15,237905,"2472",1616,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,2,1
"Royse City ISD",2020-11-15,199902,"6882",5103,2,1,12,2,0,17,0,6,3,26,9,1,43,0
"Rule ISD",2020-11-15,104903,"141",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Runge ISD",2020-11-15,128903,"229",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rusk ISD",2020-11-15,37907,"1968",1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S And S Cisd",2020-11-15,91914,"985",911,NA,NA,NA,NA,NA,NA,NA,0,0,3,5,0,2,6
"Sabinal ISD",2020-11-15,232902,"426",375,1,0,0,0,0,0,1,1,0,1,0,0,0,2
"Sabine ISD",2020-11-15,92906,"1515",1416,NA,NA,NA,NA,NA,NA,NA,0,2,1,4,0,2,5
"Sabine Pass ISD",2020-11-15,123913,"388",316,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
