"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,514,442,NA,1,NA,NA,NA,NA,3,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,435,324,NA,0,NA,NA,NA,NA,4,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,428,357,NA,2,NA,NA,NA,NA,4,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,370,305,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,333,286,NA,2,NA,NA,NA,NA,4,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,NA,NA,0,4,0,0,4,0,16,0,0,16
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,533,449,NA,1,NA,NA,NA,5,5,0,0,10
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,1078,764,NA,0,NA,NA,NA,6,9,0,0,15
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,512,409,NA,0,NA,NA,NA,6,3,0,0,9
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,480,362,NA,NA,NA,NA,NA,7,4,0,0,11
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,574,506,NA,NA,NA,NA,NA,8,8,0,0,16
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,479,286,NA,NA,NA,NA,NA,9,4,0,0,13
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,395,348,NA,NA,NA,NA,NA,9,2,0,0,11
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,1289,902,NA,2,NA,NA,NA,14,11,0,0,25
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,1217,921,NA,0,NA,NA,NA,16,20,0,0,36
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,1044,728,6,1,0,0,7,22,9,0,0,31
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,1697,1044,7,2,0,0,9,33,9,0,0,42
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,2404,1367,5,1,0,0,6,82,18,0,0,100
"Bryan ISD Total",2020-12-13,21902,"15866",11463,NA,NA,15866,11463,38,16,0,0,54,244,154,0,0,398
"Terlingua Csd",2020-12-13,22004,"98",53,NA,NA,98,53,NA,NA,NA,NA,NA,5,0,5,0,0
"Terlingua Csd Total",2020-12-13,22004,"98",53,NA,NA,98,53,NA,NA,NA,NA,NA,5,0,5,0,0
"Alpine ISD",2020-12-13,22901,"926",857,NA,NA,285,259,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Alpine ISD",2020-12-13,22901,"926",857,NA,NA,323,280,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Alpine ISD",2020-12-13,22901,"926",857,NA,NA,NA,NA,0,1,0,0,1,1,6,0,0,7
"Alpine ISD",2020-12-13,22901,"926",857,NA,NA,318,318,NA,0,NA,NA,NA,23,5,0,1,27
"Alpine ISD Total",2020-12-13,22901,"926",857,NA,NA,926,857,NA,1,NA,NA,NA,NA,17,NA,NA,NA
"Marathon ISD",2020-12-13,22902,"60",56,NA,NA,60,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marathon ISD Total",2020-12-13,22902,"60",56,NA,NA,60,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Vicente ISD",2020-12-13,22903,"5",5,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Vicente ISD Total",2020-12-13,22903,"5",5,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverton ISD",2020-12-13,23902,"188",0,NA,NA,188,0,NA,0,NA,NA,NA,NA,9,NA,NA,NA
"Silverton ISD Total",2020-12-13,23902,"188",0,NA,NA,188,0,NA,0,NA,NA,NA,NA,9,NA,NA,NA
"Brooks County ISD",2020-12-13,24901,"1431",674,NA,NA,194,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brooks County ISD",2020-12-13,24901,"1431",674,NA,NA,387,200,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brooks County ISD",2020-12-13,24901,"1431",674,NA,NA,343,167,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Brooks County ISD",2020-12-13,24901,"1431",674,NA,NA,310,140,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Brooks County ISD",2020-12-13,24901,"1431",674,NA,NA,197,87,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brooks County ISD Total",2020-12-13,24901,"1431",674,NA,NA,1431,674,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Bangs ISD",2020-12-13,25901,"836",802,NA,NA,322,309,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Bangs ISD",2020-12-13,25901,"836",802,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1
"Bangs ISD",2020-12-13,25901,"836",802,NA,NA,259,248,NA,NA,NA,NA,NA,6,2,0,0,8
"Bangs ISD",2020-12-13,25901,"836",802,NA,NA,255,245,NA,NA,NA,NA,NA,11,5,0,0,16
"Bangs ISD Total",2020-12-13,25901,"836",802,NA,NA,836,802,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"Brownwood ISD",2020-12-13,25902,"3439",3088,NA,NA,17,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brownwood ISD",2020-12-13,25902,"3439",3088,NA,NA,495,444,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"Brownwood ISD",2020-12-13,25902,"3439",3088,NA,NA,401,384,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Brownwood ISD",2020-12-13,25902,"3439",3088,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,0,6,3
"Brownwood ISD",2020-12-13,25902,"3439",3088,NA,NA,724,637,NA,NA,NA,NA,NA,7,2,0,6,3
"Brownwood ISD",2020-12-13,25902,"3439",3088,NA,NA,271,267,NA,NA,NA,NA,NA,7,5,0,3,9
"Brownwood ISD",2020-12-13,25902,"3439",3088,NA,NA,568,493,NA,NA,NA,NA,NA,14,2,0,5,11
"Brownwood ISD",2020-12-13,25902,"3439",3088,NA,NA,963,852,NA,NA,NA,NA,NA,45,3,3,14,31
"Brownwood ISD Total",2020-12-13,25902,"3439",3088,NA,NA,3439,3088,NA,NA,NA,NA,NA,88,34,9,43,70
"Blanket ISD",2020-12-13,25904,"142",140,NA,NA,142,140,NA,NA,NA,NA,NA,8,7,0,1,14
"Blanket ISD Total",2020-12-13,25904,"142",140,NA,NA,142,140,NA,NA,NA,NA,NA,8,7,0,1,14
"May ISD",2020-12-13,25905,"253",248,NA,NA,117,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"May ISD",2020-12-13,25905,"253",248,NA,NA,136,132,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"May ISD",2020-12-13,25905,"253",248,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0
"May ISD Total",2020-12-13,25905,"253",248,NA,NA,253,248,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Zephyr ISD",2020-12-13,25906,"199",196,NA,NA,199,196,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
