"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,765,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,685,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,838,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,812,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,1002,418,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,1195,494,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,890,421,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,855,296,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,1356,587,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,817,430,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,879,389,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,522,305,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,681,317,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,566,310,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,819,503,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,751,379,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,521,299,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,824,430,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,1031,483,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,890,537,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,818,379,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,1071,514,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,995,495,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,905,392,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,966,405,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,886,344,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,927,392,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,1306,570,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,4179,10,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,NA,NA,0,1,0,1,0,0,82,0,81,1
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,671,316,NA,NA,NA,NA,NA,5,0,0,5,0
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,4266,47,NA,0,NA,NA,NA,6,0,0,6,0
"Alief ISD",2020-12-06,101903,"43233",14447,NA,NA,3013,41,NA,NA,NA,NA,NA,14,0,10,4,0
"Alief ISD Total",2020-12-06,101903,"43233",14447,NA,NA,43233,14447,NA,1,NA,NA,NA,82,82,14,149,1
"Alief Montessori Community School",2020-12-06,101815,"332",44,NA,NA,332,44,NA,NA,NA,NA,NA,0,1,0,1,0
"Alief Montessori Community School Total",2020-12-06,101815,"332",44,NA,NA,332,44,NA,NA,NA,NA,NA,0,1,0,1,0
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,545,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,758,397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,722,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,471,267,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,619,374,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,454,277,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,413,286,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,647,341,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,689,311,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,634,367,0,1,0,0,1,NA,4,NA,NA,NA
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,5
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,703,375,NA,NA,NA,NA,NA,0,2,0,0,2
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,839,421,NA,NA,NA,NA,NA,0,3,0,0,3
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,785,352,0,1,0,0,1,5,4,0,0,9
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,582,330,NA,1,NA,NA,NA,7,2,0,0,9
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,494,314,NA,1,NA,NA,NA,8,3,0,0,11
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,575,352,0,1,0,0,1,8,7,0,0,15
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,831,508,NA,0,NA,NA,NA,9,4,0,0,13
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,567,359,NA,1,NA,NA,NA,9,2,0,0,11
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,549,324,NA,0,NA,NA,NA,10,2,0,0,12
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,1237,638,0,2,0,0,2,11,5,0,0,16
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,1412,829,5,0,0,0,5,13,2,0,0,15
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,1800,1081,NA,1,NA,NA,NA,18,6,0,0,24
"Allen ISD",2020-12-06,43901,"21656",11636,NA,NA,5330,2489,8,7,0,0,15,75,16,0,0,91
"Allen ISD Total",2020-12-06,43901,"21656",11636,NA,NA,21656,11636,28,16,0,0,44,186,73,0,0,259
"Alpine ISD",2020-12-06,22901,"926",857,NA,NA,285,259,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Alpine ISD",2020-12-06,22901,"926",857,NA,NA,323,280,0,2,0,0,2,NA,4,NA,NA,NA
"Alpine ISD",2020-12-06,22901,"926",857,NA,NA,NA,NA,0,1,0,0,1,1,5,0,0,6
"Alpine ISD",2020-12-06,22901,"926",857,NA,NA,318,318,NA,0,NA,NA,NA,21,5,0,1,25
"Alpine ISD Total",2020-12-06,22901,"926",857,NA,NA,926,857,NA,3,NA,NA,NA,NA,16,NA,NA,NA
"Alto ISD",2020-12-06,37901,"609",602,NA,NA,191,189,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alto ISD",2020-12-06,37901,"609",602,NA,NA,178,175,NA,NA,NA,NA,NA,0,1,0,0,1
"Alto ISD",2020-12-06,37901,"609",602,NA,NA,240,238,NA,NA,NA,NA,NA,0,1,0,0,1
"Alto ISD",2020-12-06,37901,"609",602,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,0,1,14
"Alto ISD Total",2020-12-06,37901,"609",602,NA,NA,609,602,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Alvarado ISD",2020-12-06,126901,"3464",2467,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvarado ISD",2020-12-06,126901,"3464",2467,NA,NA,363,305,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Alvarado ISD",2020-12-06,126901,"3464",2467,NA,NA,242,242,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Alvarado ISD",2020-12-06,126901,"3464",2467,NA,NA,388,298,NA,3,NA,NA,NA,NA,17,NA,NA,NA
"Alvarado ISD",2020-12-06,126901,"3464",2467,NA,NA,NA,NA,0,3,0,0,3,0,8,2,1,5
"Alvarado ISD",2020-12-06,126901,"3464",2467,NA,NA,590,415,0,2,0,0,2,6,4,0,1,9
"Alvarado ISD",2020-12-06,126901,"3464",2467,NA,NA,757,584,NA,0,NA,NA,NA,7,0,0,2,5
"Alvarado ISD",2020-12-06,126901,"3464",2467,NA,NA,1122,621,14,4,1,1,16,28,9,4,3,30
"Alvarado ISD Total",2020-12-06,126901,"3464",2467,NA,NA,3464,2467,16,12,1,1,26,49,40,15,12,62
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,691,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,1050,640,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,483,424,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,584,469,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,676,420,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,633,526,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,111,94,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,863,303,NA,1,NA,NA,NA,NA,2,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,564,434,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,408,332,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,676,568,NA,1,NA,NA,NA,NA,3,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,607,361,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,685,443,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,823,578,0,4,0,4,0,NA,9,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,707,432,0,1,0,1,0,NA,2,NA,NA,NA
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,722,374,NA,NA,NA,NA,NA,0,6,0,6,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,841,373,NA,NA,NA,NA,NA,0,2,0,2,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,644,550,0,1,0,1,0,0,5,0,5,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,796,429,0,1,0,1,0,0,2,0,2,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,4,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,772,472,NA,NA,NA,NA,NA,5,0,0,5,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,634,510,NA,0,NA,NA,NA,5,2,0,7,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,1048,533,0,1,0,1,0,5,3,0,8,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,1058,483,NA,0,NA,NA,NA,6,0,0,6,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,730,438,NA,0,NA,NA,NA,6,0,0,6,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,569,421,NA,0,NA,NA,NA,7,6,0,13,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,811,670,NA,0,NA,NA,NA,9,1,0,10,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,817,559,NA,0,NA,NA,NA,9,2,0,11,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,2563,1497,8,1,0,9,0,10,1,0,11,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,2532,1119,5,4,0,9,0,21,6,0,27,0
"Alvin ISD",2020-12-06,20901,"26997",17048,NA,NA,2899,2039,21,6,0,27,0,61,17,0,78,0
"Alvin ISD Total",2020-12-06,20901,"26997",17048,NA,NA,26997,17048,53,21,0,74,0,173,79,0,252,0
"Alvord ISD",2020-12-06,249901,"711",667,NA,NA,158,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvord ISD",2020-12-06,249901,"711",667,NA,NA,216,185,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvord ISD",2020-12-06,249901,"711",667,NA,NA,337,328,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Alvord ISD",2020-12-06,249901,"711",667,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,25,13,10,28
"Alvord ISD Total",2020-12-06,249901,"711",667,NA,NA,711,667,NA,0,NA,NA,NA,NA,27,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,10,10,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,277,210,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,253,222,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,239,209,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,259,226,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,298,249,NA,1,NA,NA,NA,NA,4,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,164,139,NA,1,NA,NA,NA,NA,12,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,456,398,0,1,0,0,1,NA,5,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,293,285,0,2,0,2,0,NA,7,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,349,287,0,1,0,0,1,NA,9,NA,NA,NA
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,NA,NA,0,3,0,1,2,3,26,0,12,17
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,527,484,NA,NA,NA,NA,NA,5,8,0,6,7
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,436,386,0,1,0,1,0,5,12,0,5,12
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,492,422,NA,NA,NA,NA,NA,6,7,0,6,7
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,351,317,NA,NA,NA,NA,NA,6,11,0,9,8
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,632,609,NA,2,NA,NA,NA,6,14,0,6,14
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,419,363,NA,1,NA,NA,NA,6,10,0,8,8
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,366,339,NA,1,NA,NA,NA,6,7,0,4,9
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,219,192,0,1,0,0,1,6,9,0,10,5
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,398,368,0,2,0,1,1,6,10,0,11,5
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,392,376,NA,0,NA,NA,NA,7,3,0,8,2
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,442,400,0,1,0,1,0,7,10,0,7,10
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,433,359,NA,0,NA,NA,NA,8,6,0,7,7
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,328,306,NA,1,NA,NA,NA,8,12,0,9,11
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,463,433,NA,2,NA,NA,NA,8,9,0,8,9
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,332,302,NA,0,NA,NA,NA,10,8,0,8,10
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,481,437,NA,3,NA,NA,NA,10,9,0,12,7
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,435,396,NA,1,NA,NA,NA,10,16,0,14,12
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,686,589,NA,1,NA,NA,NA,10,10,0,8,12
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,466,438,NA,0,NA,NA,NA,12,17,0,16,13
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,459,365,NA,0,NA,NA,NA,12,21,0,12,21
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,478,440,0,1,0,0,1,12,12,2,9,13
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,426,396,NA,0,NA,NA,NA,13,7,0,8,12
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,382,343,NA,1,NA,NA,NA,13,12,1,6,18
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,310,265,NA,2,NA,NA,NA,14,6,0,10,10
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,363,330,NA,0,NA,NA,NA,14,11,0,6,19
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,492,453,NA,1,NA,NA,NA,14,10,0,7,17
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,378,354,NA,2,NA,NA,NA,15,7,0,8,14
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,401,327,0,1,0,0,1,15,9,2,7,15
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,356,318,0,1,0,1,0,16,8,0,11,13
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,416,375,NA,2,NA,NA,NA,17,4,0,8,13
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,486,371,NA,0,NA,NA,NA,20,18,0,20,18
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,557,511,NA,0,NA,NA,NA,20,15,0,17,18
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,538,469,5,2,0,2,5,21,25,0,11,35
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,416,399,5,0,0,1,4,24,11,0,13,22
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,662,563,6,0,0,4,2,26,21,0,20,27
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,737,602,NA,0,NA,NA,NA,27,21,1,22,25
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,857,665,NA,3,NA,NA,NA,29,10,0,12,27
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,697,626,NA,1,NA,NA,NA,30,25,0,22,33
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,893,790,9,1,0,5,5,39,12,0,20,31
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,879,794,NA,2,NA,NA,NA,42,17,0,32,27
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,780,604,NA,0,NA,NA,NA,47,20,0,31,36
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,1918,1372,16,3,0,6,13,109,43,3,57,92
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,2167,1803,14,2,1,7,8,137,37,3,66,105
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,2260,1681,14,3,0,7,10,150,45,3,71,121
"Amarillo ISD",2020-12-06,188901,"31402",26649,NA,NA,2198,1682,15,5,0,7,13,156,30,0,68,118
"Amarillo ISD Total",2020-12-06,188901,"31402",26649,NA,NA,31402,26649,145,59,1,93,110,1206,743,15,781,1153
"Ambassadors Preparatory Academy",2020-12-06,84804,"246",175,NA,NA,246,175,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Ambassadors Preparatory Academy Total",2020-12-06,84804,"246",175,NA,NA,246,175,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Amherst ISD",2020-12-06,140901,"133",133,NA,NA,133,133,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Amherst ISD Total",2020-12-06,140901,"133",133,NA,NA,133,133,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Amigos Por Vida-Friends For Life Pub Chtr Sch",2020-12-06,101819,"479",341,NA,NA,479,341,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Amigos Por Vida-Friends For Life Pub Chtr Sch Total",2020-12-06,101819,"479",341,NA,NA,479,341,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Anahuac ISD",2020-12-06,36901,"1322",1196,NA,NA,322,302,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Anahuac ISD",2020-12-06,36901,"1322",1196,NA,NA,607,534,0,1,0,1,0,7,2,0,7,2
"Anahuac ISD",2020-12-06,36901,"1322",1196,NA,NA,393,360,NA,NA,NA,NA,NA,21,3,0,22,2
"Anahuac ISD Total",2020-12-06,36901,"1322",1196,NA,NA,1322,1196,0,1,0,1,0,NA,6,NA,NA,NA
"Anderson-Shiro Cisd",2020-12-06,93901,"881",868,NA,NA,469,457,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Anderson-Shiro Cisd",2020-12-06,93901,"881",868,NA,NA,412,411,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Anderson-Shiro Cisd",2020-12-06,93901,"881",868,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,2
"Anderson-Shiro Cisd Total",2020-12-06,93901,"881",868,NA,NA,881,868,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Andrews ISD",2020-12-06,2901,"4149",3654,NA,NA,651,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andrews ISD",2020-12-06,2901,"4149",3654,NA,NA,710,646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andrews ISD",2020-12-06,2901,"4149",3654,NA,NA,56,21,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Andrews ISD",2020-12-06,2901,"4149",3654,NA,NA,578,513,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Andrews ISD",2020-12-06,2901,"4149",3654,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,46,0,59,1
"Andrews ISD",2020-12-06,2901,"4149",3654,NA,NA,991,881,NA,NA,NA,NA,NA,15,0,0,15,0
"Andrews ISD",2020-12-06,2901,"4149",3654,NA,NA,1163,1034,NA,NA,NA,NA,NA,25,0,0,25,0
"Andrews ISD Total",2020-12-06,2901,"4149",3654,NA,NA,4149,3654,NA,NA,NA,NA,NA,63,46,0,108,1
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,448,363,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,346,262,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,370,319,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,445,378,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,11,11,NA,NA,NA,NA,NA,0,2,1,1,0
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,1,0
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,1122,873,NA,NA,NA,NA,NA,5,9,2,12,0
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,482,393,NA,NA,NA,NA,NA,6,1,0,7,0
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,1601,1178,NA,NA,NA,NA,NA,13,1,7,7,0
"Angleton ISD",2020-12-06,20902,"6853",5167,NA,NA,1995,1357,NA,0,NA,NA,NA,17,6,4,19,0
"Angleton ISD Total",2020-12-06,20902,"6853",5167,NA,NA,6853,5167,NA,0,NA,NA,NA,48,26,17,57,0
"Anna ISD",2020-12-06,43902,"3980",3106,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anna ISD",2020-12-06,43902,"3980",3106,NA,NA,637,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anna ISD",2020-12-06,43902,"3980",3106,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anna ISD",2020-12-06,43902,"3980",3106,NA,NA,529,419,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Anna ISD",2020-12-06,43902,"3980",3106,NA,NA,665,550,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Anna ISD",2020-12-06,43902,"3980",3106,NA,NA,118,92,NA,1,NA,NA,NA,NA,3,NA,NA,NA
