"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Rockdale ISD",2020-10-25,166904,"1442",1305,0,0,2,1,0,3,0,1,0,15,5,0,18,3
"Rocksprings ISD",2020-10-25,69901,"270",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockwall ISD",2020-10-25,199901,"16919",10457,NA,NA,NA,NA,NA,NA,NA,4,14,38,31,0,46,41
"Rogers ISD",2020-10-25,14907,"883",823,0,1,4,0,0,3,2,0,1,6,2,0,6,3
"Roma ISD",2020-10-25,214903,"6069",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roosevelt ISD",2020-10-25,152908,"1024",1017,0,0,4,2,0,3,3,2,0,8,6,0,12,4
"Ropes ISD",2020-10-25,110905,"477",472,NA,NA,NA,NA,NA,NA,NA,0,2,7,11,0,3,17
"Roscoe Collegiate ISD",2020-10-25,177901,"718",679,1,0,1,1,0,0,3,2,1,3,2,0,0,8
"Rosebud-Lott ISD",2020-10-25,73905,"687",626,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Rotan ISD",2020-10-25,76904,"239",238,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Round Rock ISD",2020-10-25,246909,"48261",11006,5,0,10,4,0,9,10,16,6,43,20,0,22,63
"Round Top-Carmine ISD",2020-10-25,75908,"237",210,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,1,1
"Royal ISD",2020-10-25,237905,"2453",1153,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,2,1
"Royse City ISD",2020-10-25,199902,"6849",4754,1,0,1,0,0,2,0,1,1,8,4,1,13,0
"Rule ISD",2020-10-25,104903,"144",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Runge ISD",2020-10-25,128903,"230",176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rusk ISD",2020-10-25,37907,"1993",1652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S And S Cisd",2020-10-25,91914,"988",875,0,0,0,3,0,1,2,0,0,3,3,0,2,4
"Sabinal ISD",2020-10-25,232902,"399",334,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Sabine ISD",2020-10-25,92906,"1534",1360,NA,NA,NA,NA,NA,NA,NA,0,2,1,4,0,2,5
"Sabine Pass ISD",2020-10-25,123913,"393",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint Jo ISD",2020-10-25,169911,"301",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salado ISD",2020-10-25,14908,"2114",1784,NA,NA,NA,NA,NA,NA,NA,1,0,2,0,0,2,1
"Saltillo ISD",2020-10-25,112909,"263",234,0,0,1,0,0,1,0,1,0,2,1,2,2,0
"Sam Houston State University Charter School",2020-10-25,236802,"398",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sam Rayburn ISD",2020-10-25,74917,"523",482,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"San Angelo ISD",2020-10-25,226903,"14051",9764,NA,NA,NA,NA,NA,NA,NA,7,6,40,15,1,22,45
"San Antonio ISD",2020-10-25,15907,"45664",10533,7,0,3,9,0,10,9,20,5,8,42,0,63,12
"San Antonio Preparatory Charter School",2020-10-25,15840,"209",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Augustine ISD",2020-10-25,203901,"699",508,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1
"San Benito Cisd",2020-10-25,31912,"9719",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Diego ISD",2020-10-25,66902,"1498",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Elizario ISD",2020-10-25,71904,"3215",66,3,5,4,6,1,15,2,3,5,4,25,1,24,12
"San Felipe-Del Rio Cisd",2020-10-25,233901,"9850",2617,3,0,5,4,3,9,0,5,8,13,10,4,32,0
"San Isidro ISD",2020-10-25,214902,"194",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marcos Cisd",2020-10-25,105902,"7947",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Perlita ISD",2020-10-25,245904,"225",61,1,0,0,0,0,1,0,5,1,3,3,0,4,8
"San Saba ISD",2020-10-25,206901,"728",682,NA,NA,NA,NA,NA,NA,NA,0,2,2,3,0,7,0
"San Vicente ISD",2020-10-25,22903,"5",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sands Cisd",2020-10-25,58909,"258",257,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,4
"Sanford-Fritch ISD",2020-10-25,117903,"693",655,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,2,0
"Sanger ISD",2020-10-25,61908,"2545",1953,0,0,1,3,0,4,0,2,1,6,6,0,14,1
"Santa Anna ISD",2020-10-25,42903,"265",248,NA,NA,NA,NA,NA,NA,NA,0,2,6,0,0,8,0
"Santa Fe ISD",2020-10-25,84909,"4323",3215,1,0,0,1,0,0,2,2,0,7,4,3,3,7
"Santa Gertrudis ISD",2020-10-25,137904,"721",200,0,0,11,0,0,0,11,0,1,19,7,0,9,18
"Santa Maria ISD",2020-10-25,31913,"572",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santa Rosa ISD",2020-10-25,31914,"911",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santo ISD",2020-10-25,182904,"460",441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Savoy ISD",2020-10-25,74911,"306",278,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Schertz-Cibolo-U City ISD",2020-10-25,94902,"15546",8256,2,0,5,5,0,12,0,9,4,21,28,0,62,0
"Schleicher ISD",2020-10-25,207901,"514",471,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1
"School Of Excellence In Education",2020-10-25,15806,"367",123,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,2
"School Of Science And Technology",2020-10-25,15827,"3330",803,1,0,0,1,0,2,0,1,0,0,4,0,4,1
"School Of Science And Technology Discovery",2020-10-25,15831,"4804",1212,0,0,1,2,0,2,1,4,0,1,3,0,3,5
"Schulenburg ISD",2020-10-25,75903,"686",660,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Scurry-Rosser ISD",2020-10-25,129910,"1057",942,0,0,3,0,0,3,0,0,0,3,0,0,3,0
"Seagraves ISD",2020-10-25,83901,"550",491,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1
"Sealy ISD",2020-10-25,8902,"2790",2148,NA,NA,NA,NA,NA,NA,NA,0,1,4,3,0,1,7
"Seashore Charter Schools",2020-10-25,178808,"500",400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seguin ISD",2020-10-25,94901,"6737",3384,NA,NA,NA,NA,NA,NA,NA,2,1,3,8,0,9,5
"Seminole ISD",2020-10-25,83903,"2953",2730,NA,NA,NA,NA,NA,NA,NA,2,2,9,6,0,13,6
"Ser-Ninos Charter School",2020-10-25,101802,"1110",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seymour ISD",2020-10-25,12901,"616",585,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1
"Shallowater ISD",2020-10-25,152909,"1694",1626,1,1,15,12,0,9,20,2,3,44,38,0,31,56
"Shamrock ISD",2020-10-25,242902,"366",343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sharyland ISD",2020-10-25,108911,"9733",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shelbyville ISD",2020-10-25,210903,"773",693,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,0,1,5
"Sheldon ISD",2020-10-25,101924,"10139",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shepherd ISD",2020-10-25,204904,"1909",1115,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,2
"Sherman ISD",2020-10-25,91906,"7483",5280,0,0,6,3,0,5,4,3,6,19,16,9,21,14
"Shiner ISD",2020-10-25,143903,"709",688,0,0,3,0,0,0,3,0,0,5,1,0,0,6
"Sidney ISD",2020-10-25,47905,"146",145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Blanca ISD",2020-10-25,115902,"128",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silsbee ISD",2020-10-25,100904,"2720",2134,0,0,0,2,0,2,0,1,0,3,6,0,7,3
"Silverton ISD",2020-10-25,23902,"181",173,0,0,0,4,0,1,3,0,0,0,4,0,1,3
"Simms ISD",2020-10-25,19909,"487",464,NA,NA,NA,NA,NA,NA,NA,0,0,3,4,0,4,3
"Sinton ISD",2020-10-25,205906,"2084",801,1,0,0,0,0,1,0,7,0,3,3,0,12,1
"Sivells Bend ISD",2020-10-25,49909,"48",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skidmore-Tynan ISD",2020-10-25,13905,"805",462,NA,NA,NA,NA,NA,NA,NA,0,0,8,10,0,0,18
"Slaton ISD",2020-10-25,152903,"1333",1079,1,1,3,3,0,0,8,3,3,28,11,6,26,13
"Slidell ISD",2020-10-25,249908,"337",309,0,0,0,1,0,1,0,0,0,1,1,0,1,1
"Slocum ISD",2020-10-25,1909,"350",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smithville ISD",2020-10-25,11904,"1706",1145,0,0,0,1,0,1,0,0,0,0,2,0,2,0
"Smyer ISD",2020-10-25,110906,"422",392,0,0,1,0,0,0,1,1,1,3,4,0,5,4
"Snook ISD",2020-10-25,26903,"500",438,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,1,0,2
"Snyder ISD",2020-10-25,208902,"2620",1710,1,3,11,0,0,7,8,13,11,28,22,0,22,52
"Socorro ISD",2020-10-25,71909,"47070",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somerset ISD",2020-10-25,15909,"4050",1892,3,0,0,1,0,0,4,4,2,2,7,0,3,12
"Somerville ISD",2020-10-25,26902,"538",455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sonora ISD",2020-10-25,218901,"707",706,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"South San Antonio ISD",2020-10-25,15908,"8195",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Texas ISD",2020-10-25,31916,"4208",79,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,2,1
"Southland ISD",2020-10-25,85903,"119",104,0,0,0,1,0,1,0,0,1,1,2,0,4,0
"Southside ISD",2020-10-25,15917,"5546",739,0,2,1,0,0,2,1,1,2,3,4,1,8,1
"Southwest ISD",2020-10-25,15912,"13348",3505,1,0,0,3,0,4,0,4,1,3,12,0,11,9
"Southwest Preparatory School",2020-10-25,15807,"844",190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southwest School",2020-10-25,101838,"1694",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spearman ISD",2020-10-25,98904,"807",762,1,0,4,3,0,0,8,2,3,20,23,4,16,28
"Splendora ISD",2020-10-25,170907,"4122",3258,0,0,7,3,3,5,2,2,2,19,13,3,26,7
"Spring Branch ISD",2020-10-25,101920,"33300",17830,1,3,7,7,0,6,12,23,15,61,28,2,60,65
"Spring Creek ISD",2020-10-25,117907,"107",107,0,0,0,1,0,0,1,1,0,0,1,0,1,1
"Spring Hill ISD",2020-10-25,92907,"2001",1716,0,0,3,3,0,0,6,0,4,14,10,2,4,22
"Spring ISD",2020-10-25,101919,"33264",18021,3,2,2,14,1,13,7,14,7,5,43,1,56,12
"Springlake-Earth ISD",2020-10-25,140907,"308",293,0,0,1,1,0,0,2,1,0,3,3,0,0,7
"Springtown ISD",2020-10-25,184902,"3590",2930,NA,NA,NA,NA,NA,NA,NA,5,0,12,2,1,10,8
"Spur ISD",2020-10-25,63903,"236",201,NA,NA,NA,NA,NA,NA,NA,0,5,16,5,5,9,12
"Spurger ISD",2020-10-25,229905,"357",274,0,0,0,1,0,0,1,0,0,0,4,0,3,1
"St Anthony School",2020-10-25,57836,"330",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St Mary's Academy Charter School",2020-10-25,13801,"399",193,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,1
"Stafford Msd",2020-10-25,79910,"3273",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stamford ISD",2020-10-25,127906,"603",557,0,0,0,2,0,1,1,1,0,3,10,0,10,4
"Stanton ISD",2020-10-25,156902,"1069",973,0,0,2,0,0,2,0,0,1,3,1,0,5,0
"Step Charter School",2020-10-25,101859,"510",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephen F Austin State University Charter School",2020-10-25,174801,"255",229,0,1,0,0,0,1,0,3,3,0,1,0,5,2
"Stephenville ISD",2020-10-25,72903,"3698",3216,1,0,4,3,0,2,6,13,9,45,23,0,23,67
"Sterling City ISD",2020-10-25,216901,"342",342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stockdale ISD",2020-10-25,247906,"778",623,0,0,1,0,0,0,1,1,1,5,1,0,5,3
"Stratford ISD",2020-10-25,211902,"570",549,0,0,1,1,0,2,0,0,0,2,4,0,4,2
"Strawn ISD",2020-10-25,182905,"143",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan ISD",2020-10-25,140908,"480",455,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,2
"Sulphur Bluff ISD",2020-10-25,112910,"224",184,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,1,2,6
"Sulphur Springs ISD",2020-10-25,112901,"4316",3497,1,1,7,6,0,0,15,5,3,47,40,0,1,94
"Sundown ISD",2020-10-25,110907,"582",568,1,0,4,4,0,4,5,3,7,9,5,0,18,6
"Sunnyvale ISD",2020-10-25,57919,"1982",695,1,0,0,0,0,1,0,2,2,0,2,0,3,3
"Sunray ISD",2020-10-25,171902,"588",574,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Sweeny ISD",2020-10-25,20906,"1833",1280,0,0,1,0,0,1,0,0,0,3,2,0,5,0
"Sweet Home ISD",2020-10-25,143905,"139",134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetwater ISD",2020-10-25,177902,"2068",1775,2,0,3,7,0,0,12,5,4,23,17,2,11,36
"Taft ISD",2020-10-25,205907,"938",172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tahoka ISD",2020-10-25,153904,"602",493,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
"Tarkington ISD",2020-10-25,146907,"1685",1685,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,1,0
"Tatum ISD",2020-10-25,201910,"1520",1165,0,0,1,1,0,0,2,1,1,10,11,0,1,22
"Taylor ISD",2020-10-25,246911,"2940",1670,0,0,1,1,1,0,1,0,0,7,5,1,1,10
"Teague ISD",2020-10-25,81904,"1169",1032,NA,NA,NA,NA,NA,NA,NA,0,0,10,6,0,2,14
"Tekoa Academy Of Accelerated Studies Stem School",2020-10-25,123803,"404",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Temple ISD",2020-10-25,14909,"8290",5491,1,0,2,5,0,0,8,2,4,31,16,0,2,51
"Tenaha ISD",2020-10-25,210904,"498",448,0,0,1,0,0,0,1,4,0,8,12,0,5,19
"Terlingua Csd",2020-10-25,22004,"100",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terrell County ISD",2020-10-25,222901,"120",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terrell ISD",2020-10-25,129906,"4480",2938,0,1,6,2,1,2,6,4,5,15,9,1,13,19
"Texans Can Academies",2020-10-25,57804,"4757",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texarkana ISD",2020-10-25,19907,"7570",5046,1,1,8,10,0,0,20,12,15,34,63,0,1,123
"Texas A&M International University ISD",2020-10-25,240503,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Academy Of Leadership In The Humanities",2020-10-25,123503,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas City ISD",2020-10-25,84906,"7284",4883,2,2,2,0,0,3,3,5,6,10,8,2,15,12
"Texas College Preparatory Academies",2020-10-25,221801,"15649",7124,0,2,4,1,0,5,2,4,10,14,16,1,27,16
"Texas Empowerment Academy",2020-10-25,227805,"352",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Juvenile Justice Department",2020-10-25,227622,"591",591,0,0,1,1,0,0,2,0,0,23,18,0,0,41
"Texas Leadership Public Schools",2020-10-25,226801,"2872",2223,0,0,2,0,0,2,0,4,6,13,11,0,19,15
"Texas Preparatory School",2020-10-25,105802,"155",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Sch For The Blind & Visually Impaired",2020-10-25,227905,"124",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Sch For The Deaf",2020-10-25,227906,"507",194,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"Texas School Of The Arts",2020-10-25,220814,"286",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Serenity Academy",2020-10-25,170801,"417",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Tech University K-12",2020-10-25,152504,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texhoma ISD",2020-10-25,211901,"171",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texline ISD",2020-10-25,56902,"197",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Excel Center (For Adults)",2020-10-25,227827,"589",89,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"The Gathering Place",2020-10-25,15841,"350",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Lawson Academy",2020-10-25,101864,"186",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Pro-Vision Academy",2020-10-25,101868,"386",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Rhodes School",2020-10-25,101861,"723",229,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"The Varnett Public School",2020-10-25,101814,"2052",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thorndale ISD",2020-10-25,166905,"578",525,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1
"Thrall ISD",2020-10-25,246912,"773",372,0,1,0,0,0,1,0,0,1,1,4,1,3,2
"Three Rivers ISD",2020-10-25,149902,"562",500,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1
"Three Way ISD",2020-10-25,72901,"215",210,NA,NA,NA,NA,NA,NA,NA,0,1,5,1,0,2,5
"Throckmorton Collegiate ISD",2020-10-25,224901,"108",105,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Tidehaven ISD",2020-10-25,158902,"976",858,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,1,1,7
"Timpson ISD",2020-10-25,210905,"638",600,0,0,0,1,0,0,1,2,1,9,8,0,0,20
"Tioga ISD",2020-10-25,91907,"746",696,0,0,1,1,0,2,0,0,0,5,6,0,11,0
"Tolar ISD",2020-10-25,111903,"804",770,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,0,1,5
"Tom Bean ISD",2020-10-25,91918,"636",588,NA,NA,NA,NA,NA,NA,NA,0,1,5,0,0,3,3
"Tomball ISD",2020-10-25,101921,"18596",11438,1,1,6,1,0,9,0,7,2,44,5,0,57,1
"Tornillo ISD",2020-10-25,71908,"914",371,0,1,1,0,0,2,0,1,2,1,8,0,10,2
"Treetops School International",2020-10-25,220801,"392",129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trent ISD",2020-10-25,221905,"131",121,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,0,1,3
"Trenton ISD",2020-10-25,74912,"720",598,2,1,0,1,0,4,0,2,1,6,5,1,6,7
"Trinidad ISD",2020-10-25,107907,"160",138,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,1,1
"Trinity Basin Preparatory",2020-10-25,57813,"4178",1874,1,0,1,2,0,1,3,7,4,1,19,0,6,25
"Trinity Charter School",2020-10-25,46802,"389",360,0,1,2,0,0,3,0,0,2,15,0,12,4,1
"Trinity ISD",2020-10-25,228903,"1189",862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-El Paso",2020-10-25,71803,"180",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Laredo",2020-10-25,240801,"225",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Lubbock",2020-10-25,152803,"205",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Rio Grande Valley",2020-10-25,108804,"491",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trivium Academy",2020-10-25,61805,"609",422,1,0,0,1,0,1,1,1,1,0,1,0,1,2
"Troup ISD",2020-10-25,212904,"1022",923,0,0,1,2,0,3,0,0,0,7,6,0,8,5
"Troy ISD",2020-10-25,14910,"1475",1277,0,0,7,0,0,0,7,2,1,7,2,0,2,10
"Tulia ISD",2020-10-25,219903,"940",896,0,1,2,2,0,4,1,2,3,10,5,0,16,4
"Tuloso-Midway ISD",2020-10-25,178912,"3844",1737,NA,NA,NA,NA,NA,NA,NA,0,0,3,5,0,7,1
"Turkey-Quitaque ISD",2020-10-25,96905,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Two Dimensions Preparatory Academy",2020-10-25,101840,"420",216,1,0,0,0,0,1,0,1,0,0,2,0,3,0
"Tyler ISD",2020-10-25,212905,"17618",13940,1,5,12,12,0,1,29,26,25,91,78,1,40,179
"Ume Preparatory Academy",2020-10-25,57845,"1275",643,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1
"Union Grove ISD",2020-10-25,230908,"733",639,NA,NA,NA,NA,NA,NA,NA,0,0,16,6,1,9,12
"Union Hill ISD",2020-10-25,230904,"321",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United ISD",2020-10-25,240903,"41982",936,2,2,0,1,0,4,1,7,2,7,66,2,51,29
"Universal Academy",2020-10-25,57808,"2405",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Houston Charter School",2020-10-25,101807,"87",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of North Texas",2020-10-25,61501,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas At Austin H S",2020-10-25,227506,"266",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas Elementary Charter School",2020-10-25,227819,"264",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas Rio Grande Valley",2020-10-25,31505,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas University Charter School",2020-10-25,227806,"587",188,NA,NA,NA,NA,NA,NA,NA,0,0,12,0,9,3,0
"Uplift Education",2020-10-25,57803,"21761",4871,1,2,1,2,0,6,0,22,17,23,21,0,63,20
"Ut Tyler University Academy",2020-10-25,212804,"837",689,0,0,0,1,0,0,1,1,2,5,1,0,2,7
"Utopia ISD",2020-10-25,232904,"209",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Utpb Stem Academy",2020-10-25,68803,"785",568,0,0,1,0,0,1,0,0,1,2,0,0,2,1
"Uvalde Cisd",2020-10-25,232903,"4065",2426,0,1,1,1,0,2,1,0,2,10,4,0,5,11
"Valentine ISD",2020-10-25,122902,"38",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley Mills ISD",2020-10-25,18904,"653",544,0,0,0,1,0,1,0,0,1,3,2,0,4,2
"Valley View ISD",2020-10-25,49903,"889",681,0,1,0,2,0,1,2,0,1,5,4,0,4,6
"Valley View ISD",2020-10-25,108916,"4046",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valor Public Schools",2020-10-25,227829,"1090",569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Van Alstyne ISD",2020-10-25,91908,"1899",1721,NA,NA,NA,NA,NA,NA,NA,0,0,11,2,1,12,0
"Van ISD",2020-10-25,234906,"2378",1938,0,0,3,2,0,0,5,0,0,12,7,0,0,19
"Van Vleck ISD",2020-10-25,158906,"1043",891,0,1,0,0,0,1,0,0,1,0,7,0,1,7
"Vanguard Academy",2020-10-25,108808,"4907",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vega ISD",2020-10-25,180902,"357",353,NA,NA,NA,NA,NA,NA,NA,1,0,0,3,0,4,0
"Venus ISD",2020-10-25,126908,"2201",1559,0,0,5,1,0,3,3,1,2,8,12,0,8,15
"Veribest ISD",2020-10-25,226908,"254",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vernon ISD",2020-10-25,244903,"1926",1695,NA,NA,NA,NA,NA,NA,NA,3,12,11,13,2,26,11
"Victoria ISD",2020-10-25,235902,"13399",9019,0,1,2,0,0,3,0,7,9,22,15,0,42,11
"Vidor ISD",2020-10-25,181907,"4187",3525,0,2,4,3,0,9,0,2,7,25,19,1,52,0
