County,Date,normalized_levels_15d,normalized_levels_pct_difference_15d,pct_samples_with_detectable_levels_15d
Bexar,2022-09-19,61.015686274509804,47.219607843137254,100.0
Bexar,2022-09-20,61.015686274509804,105.58823529411765,100.0
Bexar,2022-09-21,61.015686274509804,105.58823529411765,100.0
Bexar,2022-09-22,61.015686274509804,2830.0235294117647,100.0
Bexar,2022-09-23,61.015686274509804,2830.0235294117647,100.0
Bexar,2022-09-24,61.015686274509804,2830.0235294117647,100.0
Bexar,2022-09-25,41.83921176470588,-66.6,100.0
Bexar,2022-09-26,41.83921176470588,-77.62352941176471,100.0
Bexar,2022-09-27,32.361878431372546,-74.8313725490196,100.0
Bexar,2022-09-28,32.361878431372546,36917.79215686274,100.0
Bexar,2022-09-29,32.361878431372546,36917.79215686274,100.0
Bexar,2022-09-30,32.361878431372546,36917.79215686274,100.0
Bexar,2022-10-01,32.361878431372546,36917.79215686274,100.0
Bexar,2022-10-02,11.55827450980392,-55.745098039215684,100.0
