"TSA","Date","Cases_Raw","Hospitalizations_Total","CI_Lower","CI_Upper"
"A - Amarillo",2020-03-04,NA,NA,NA,NA
"A - Amarillo",2020-03-05,NA,NA,NA,NA
"A - Amarillo",2020-03-06,NA,NA,NA,NA
"A - Amarillo",2020-03-07,NA,NA,NA,NA
"A - Amarillo",2020-03-08,NA,NA,NA,NA
"A - Amarillo",2020-03-09,NA,NA,NA,NA
"A - Amarillo",2020-03-10,NA,NA,NA,NA
"A - Amarillo",2020-03-11,NA,NA,NA,NA
"A - Amarillo",2020-03-12,NA,NA,NA,NA
"A - Amarillo",2020-03-13,NA,NA,NA,NA
"A - Amarillo",2020-03-14,NA,NA,NA,NA
"A - Amarillo",2020-03-15,NA,NA,NA,NA
"A - Amarillo",2020-03-16,NA,NA,NA,NA
"A - Amarillo",2020-03-17,NA,NA,NA,NA
"A - Amarillo",2020-03-18,NA,NA,NA,NA
"A - Amarillo",2020-03-19,NA,NA,NA,NA
"A - Amarillo",2020-03-20,NA,NA,NA,NA
"A - Amarillo",2020-03-21,NA,NA,NA,NA
"A - Amarillo",2020-03-22,NA,NA,NA,NA
"A - Amarillo",2020-03-23,NA,NA,NA,NA
"A - Amarillo",2020-03-24,NA,NA,NA,NA
"A - Amarillo",2020-03-25,NA,NA,NA,NA
"A - Amarillo",2020-03-26,NA,NA,NA,NA
"A - Amarillo",2020-03-27,NA,NA,NA,NA
"A - Amarillo",2020-03-28,NA,NA,NA,NA
"A - Amarillo",2020-03-29,NA,NA,NA,NA
"A - Amarillo",2020-03-30,NA,NA,NA,NA
"A - Amarillo",2020-03-31,NA,NA,NA,NA
"A - Amarillo",2020-04-01,NA,NA,NA,NA
"A - Amarillo",2020-04-02,NA,NA,NA,NA
"A - Amarillo",2020-04-03,NA,NA,NA,NA
"A - Amarillo",2020-04-04,NA,NA,NA,NA
"A - Amarillo",2020-04-05,NA,NA,NA,NA
"A - Amarillo",2020-04-06,NA,NA,NA,NA
"A - Amarillo",2020-04-07,NA,NA,NA,NA
"A - Amarillo",2020-04-08,NA,NA,NA,NA
"A - Amarillo",2020-04-09,NA,NA,NA,NA
"A - Amarillo",2020-04-10,NA,NA,NA,NA
"A - Amarillo",2020-04-11,NA,NA,NA,NA
"A - Amarillo",2020-04-12,17,NA,NA,NA
"A - Amarillo",2020-04-13,17,NA,NA,NA
"A - Amarillo",2020-04-14,17,NA,NA,NA
"A - Amarillo",2020-04-15,40,NA,NA,NA
"A - Amarillo",2020-04-16,18,NA,NA,NA
"A - Amarillo",2020-04-17,24,NA,NA,NA
"A - Amarillo",2020-04-18,18,21.5714285714286,NA,NA
"A - Amarillo",2020-04-19,35,24.1428571428571,NA,NA
"A - Amarillo",2020-04-20,17,24.1428571428571,NA,NA
"A - Amarillo",2020-04-21,17,24.1428571428571,NA,NA
"A - Amarillo",2020-04-22,41,24.2857142857143,NA,NA
"A - Amarillo",2020-04-23,41,27.5714285714286,NA,NA
"A - Amarillo",2020-04-24,40,29.8571428571429,NA,NA
"A - Amarillo",2020-04-25,46,33.8571428571429,NA,NA
"A - Amarillo",2020-04-26,59,37.2857142857143,NA,NA
"A - Amarillo",2020-04-27,64,44,NA,NA
"A - Amarillo",2020-04-28,67,51.1428571428571,NA,NA
"A - Amarillo",2020-04-29,82,57,NA,NA
"A - Amarillo",2020-04-30,84,63.1428571428571,NA,NA
"A - Amarillo",2020-05-01,87,69.8571428571429,NA,NA
"A - Amarillo",2020-05-02,91,76.2857142857143,NA,NA
"A - Amarillo",2020-05-03,101,82.2857142857143,NA,NA
"A - Amarillo",2020-05-04,94,86.5714285714286,NA,NA
"A - Amarillo",2020-05-05,90,89.8571428571429,NA,NA
"A - Amarillo",2020-05-06,96,91.8571428571429,NA,NA
"A - Amarillo",2020-05-07,109,95.4285714285714,NA,NA
"A - Amarillo",2020-05-08,112,99,NA,NA
"A - Amarillo",2020-05-09,109,101.571428571429,NA,NA
"A - Amarillo",2020-05-10,103,101.857142857143,NA,NA
"A - Amarillo",2020-05-11,98,102.428571428571,NA,NA
"A - Amarillo",2020-05-12,94,103,NA,NA
"A - Amarillo",2020-05-13,82,101,NA,NA
"A - Amarillo",2020-05-14,84,97.4285714285714,NA,NA
"A - Amarillo",2020-05-15,79,92.7142857142857,NA,NA
"A - Amarillo",2020-05-16,80,88.5714285714286,NA,NA
"A - Amarillo",2020-05-17,72,84.1428571428571,NA,NA
"A - Amarillo",2020-05-18,68,79.8571428571429,NA,NA
"A - Amarillo",2020-05-19,70,76.4285714285714,NA,NA
"A - Amarillo",2020-05-20,75,75.4285714285714,NA,NA
"A - Amarillo",2020-05-21,63,72.4285714285714,NA,NA
"A - Amarillo",2020-05-22,53,68.7142857142857,NA,NA
"A - Amarillo",2020-05-23,55,65.1428571428571,NA,NA
"A - Amarillo",2020-05-24,55,62.7142857142857,NA,NA
"A - Amarillo",2020-05-25,55,60.8571428571429,NA,NA
"A - Amarillo",2020-05-26,61,59.5714285714286,NA,NA
"A - Amarillo",2020-05-27,59,57.2857142857143,NA,NA
"A - Amarillo",2020-05-28,63,57.2857142857143,NA,NA
"A - Amarillo",2020-05-29,24,53.1428571428571,NA,NA
"A - Amarillo",2020-05-30,58,53.5714285714286,NA,NA
"A - Amarillo",2020-05-31,39,51.2857142857143,NA,NA
"A - Amarillo",2020-06-01,47,50.1428571428571,NA,NA
"A - Amarillo",2020-06-02,45,47.8571428571429,NA,NA
"A - Amarillo",2020-06-03,46,46,NA,NA
"A - Amarillo",2020-06-04,38,42.4285714285714,NA,NA
"A - Amarillo",2020-06-05,31,43.4285714285714,NA,NA
"A - Amarillo",2020-06-06,32,39.7142857142857,NA,NA
"A - Amarillo",2020-06-07,31,38.5714285714286,NA,NA
"A - Amarillo",2020-06-08,25,35.4285714285714,NA,NA
"A - Amarillo",2020-06-09,29,33.1428571428571,NA,NA
"A - Amarillo",2020-06-10,25,30.1428571428571,NA,NA
"A - Amarillo",2020-06-11,23,28,NA,NA
"A - Amarillo",2020-06-12,17,26,NA,NA
"A - Amarillo",2020-06-13,18,24,NA,NA
"A - Amarillo",2020-06-14,17,22,NA,NA
"A - Amarillo",2020-06-15,16,20.7142857142857,NA,NA
"A - Amarillo",2020-06-16,25,20.1428571428571,NA,NA
"A - Amarillo",2020-06-17,23,19.8571428571429,NA,NA
"A - Amarillo",2020-06-18,24,20,NA,NA
"A - Amarillo",2020-06-19,22,20.7142857142857,NA,NA
"A - Amarillo",2020-06-20,20,21,NA,NA
"A - Amarillo",2020-06-21,22,21.7142857142857,NA,NA
"A - Amarillo",2020-06-22,23,22.7142857142857,NA,NA
"A - Amarillo",2020-06-23,23,22.4285714285714,NA,NA
"A - Amarillo",2020-06-24,27,23,NA,NA
"A - Amarillo",2020-06-25,25,23.1428571428571,NA,NA
"A - Amarillo",2020-06-26,22,23.1428571428571,NA,NA
"A - Amarillo",2020-06-27,21,23.2857142857143,NA,NA
"A - Amarillo",2020-06-28,20,23,NA,NA
"A - Amarillo",2020-06-29,22,22.8571428571429,NA,NA
"A - Amarillo",2020-06-30,25,23.1428571428571,NA,NA
"A - Amarillo",2020-07-01,25,22.8571428571429,NA,NA
"A - Amarillo",2020-07-02,27,23.1428571428571,NA,NA
"A - Amarillo",2020-07-03,23,23.2857142857143,NA,NA
"A - Amarillo",2020-07-04,23,23.5714285714286,NA,NA
"A - Amarillo",2020-07-05,26,24.4285714285714,NA,NA
"A - Amarillo",2020-07-06,31,25.7142857142857,NA,NA
"A - Amarillo",2020-07-07,38,27.5714285714286,NA,NA
"A - Amarillo",2020-07-08,38,29.4285714285714,NA,NA
"A - Amarillo",2020-07-09,41,31.4285714285714,NA,NA
"A - Amarillo",2020-07-10,46,34.7142857142857,NA,NA
"A - Amarillo",2020-07-11,48,38.2857142857143,NA,NA
"A - Amarillo",2020-07-12,47,41.2857142857143,NA,NA
"A - Amarillo",2020-07-13,46,43.4285714285714,NA,NA
"A - Amarillo",2020-07-14,47,44.7142857142857,NA,NA
"A - Amarillo",2020-07-15,49,46.2857142857143,NA,NA
"A - Amarillo",2020-07-16,51,47.7142857142857,NA,NA
"A - Amarillo",2020-07-17,58,49.4285714285714,NA,NA
"A - Amarillo",2020-07-18,63,51.5714285714286,NA,NA
"A - Amarillo",2020-07-19,NA,53.6983781719189,52.4084678856201,54.9882884582178
"A - Amarillo",2020-07-20,NA,55.8397135411122,53.273041093228,58.4063859889964
"A - Amarillo",2020-07-21,NA,57.9680393368338,53.6484125731035,62.2876661005642
"A - Amarillo",2020-07-22,NA,60.1081301626633,53.9173602209032,66.2989001044234
"A - Amarillo",2020-07-23,NA,62.2375814441803,53.8481722551143,70.6269906332462
"A - Amarillo",2020-07-24,NA,64.3766544523005,53.6727374118776,75.0805714927235
"A - Amarillo",2020-07-25,NA,66.5070261833633,53.2320905088894,79.7819618578372
"A - Amarillo",2020-07-26,NA,68.6452667955067,52.6860593116621,84.6044742793513
"A - Amarillo",2020-07-27,NA,70.7763912925038,51.91979052335,89.6329920616576
"A - Amarillo",2020-07-28,NA,72.9139511510543,51.049375736645,94.7785265654637
"B - Lubbock",2020-03-04,NA,NA,NA,NA
"B - Lubbock",2020-03-05,NA,NA,NA,NA
"B - Lubbock",2020-03-06,NA,NA,NA,NA
"B - Lubbock",2020-03-07,NA,NA,NA,NA
"B - Lubbock",2020-03-08,NA,NA,NA,NA
"B - Lubbock",2020-03-09,NA,NA,NA,NA
"B - Lubbock",2020-03-10,NA,NA,NA,NA
"B - Lubbock",2020-03-11,NA,NA,NA,NA
"B - Lubbock",2020-03-12,NA,NA,NA,NA
"B - Lubbock",2020-03-13,NA,NA,NA,NA
"B - Lubbock",2020-03-14,NA,NA,NA,NA
"B - Lubbock",2020-03-15,NA,NA,NA,NA
"B - Lubbock",2020-03-16,NA,NA,NA,NA
"B - Lubbock",2020-03-17,NA,NA,NA,NA
"B - Lubbock",2020-03-18,NA,NA,NA,NA
"B - Lubbock",2020-03-19,NA,NA,NA,NA
"B - Lubbock",2020-03-20,NA,NA,NA,NA
"B - Lubbock",2020-03-21,NA,NA,NA,NA
"B - Lubbock",2020-03-22,NA,NA,NA,NA
"B - Lubbock",2020-03-23,NA,NA,NA,NA
"B - Lubbock",2020-03-24,NA,NA,NA,NA
"B - Lubbock",2020-03-25,NA,NA,NA,NA
"B - Lubbock",2020-03-26,NA,NA,NA,NA
"B - Lubbock",2020-03-27,NA,NA,NA,NA
"B - Lubbock",2020-03-28,NA,NA,NA,NA
"B - Lubbock",2020-03-29,NA,NA,NA,NA
"B - Lubbock",2020-03-30,NA,NA,NA,NA
"B - Lubbock",2020-03-31,NA,NA,NA,NA
"B - Lubbock",2020-04-01,NA,NA,NA,NA
"B - Lubbock",2020-04-02,NA,NA,NA,NA
"B - Lubbock",2020-04-03,NA,NA,NA,NA
"B - Lubbock",2020-04-04,NA,NA,NA,NA
"B - Lubbock",2020-04-05,NA,NA,NA,NA
"B - Lubbock",2020-04-06,NA,NA,NA,NA
"B - Lubbock",2020-04-07,NA,NA,NA,NA
"B - Lubbock",2020-04-08,NA,NA,NA,NA
"B - Lubbock",2020-04-09,NA,NA,NA,NA
"B - Lubbock",2020-04-10,NA,NA,NA,NA
"B - Lubbock",2020-04-11,NA,NA,NA,NA
"B - Lubbock",2020-04-12,34,NA,NA,NA
"B - Lubbock",2020-04-13,35,NA,NA,NA
"B - Lubbock",2020-04-14,31,NA,NA,NA
"B - Lubbock",2020-04-15,34,NA,NA,NA
"B - Lubbock",2020-04-16,32,NA,NA,NA
"B - Lubbock",2020-04-17,38,NA,NA,NA
"B - Lubbock",2020-04-18,35,34.1428571428571,NA,NA
"B - Lubbock",2020-04-19,32,33.8571428571429,NA,NA
"B - Lubbock",2020-04-20,32,33.4285714285714,NA,NA
"B - Lubbock",2020-04-21,46,35.5714285714286,NA,NA
"B - Lubbock",2020-04-22,28,34.7142857142857,NA,NA
"B - Lubbock",2020-04-23,25,33.7142857142857,NA,NA
"B - Lubbock",2020-04-24,27,32.1428571428571,NA,NA
"B - Lubbock",2020-04-25,32,31.7142857142857,NA,NA
"B - Lubbock",2020-04-26,26,30.8571428571429,NA,NA
"B - Lubbock",2020-04-27,29,30.4285714285714,NA,NA
"B - Lubbock",2020-04-28,29,28,NA,NA
"B - Lubbock",2020-04-29,31,28.4285714285714,NA,NA
"B - Lubbock",2020-04-30,38,30.2857142857143,NA,NA
"B - Lubbock",2020-05-01,36,31.5714285714286,NA,NA
"B - Lubbock",2020-05-02,37,32.2857142857143,NA,NA
"B - Lubbock",2020-05-03,29,32.7142857142857,NA,NA
"B - Lubbock",2020-05-04,30,32.8571428571429,NA,NA
"B - Lubbock",2020-05-05,33,33.4285714285714,NA,NA
"B - Lubbock",2020-05-06,37,34.2857142857143,NA,NA
"B - Lubbock",2020-05-07,32,33.4285714285714,NA,NA
"B - Lubbock",2020-05-08,28,32.2857142857143,NA,NA
"B - Lubbock",2020-05-09,27,30.8571428571429,NA,NA
"B - Lubbock",2020-05-10,25,30.2857142857143,NA,NA
"B - Lubbock",2020-05-11,23,29.2857142857143,NA,NA
"B - Lubbock",2020-05-12,25,28.1428571428571,NA,NA
"B - Lubbock",2020-05-13,19,25.5714285714286,NA,NA
"B - Lubbock",2020-05-14,22,24.1428571428571,NA,NA
"B - Lubbock",2020-05-15,21,23.1428571428571,NA,NA
"B - Lubbock",2020-05-16,20,22.1428571428571,NA,NA
"B - Lubbock",2020-05-17,19,21.2857142857143,NA,NA
"B - Lubbock",2020-05-18,20,20.8571428571429,NA,NA
"B - Lubbock",2020-05-19,21,20.2857142857143,NA,NA
"B - Lubbock",2020-05-20,25,21.1428571428571,NA,NA
"B - Lubbock",2020-05-21,20,20.8571428571429,NA,NA
"B - Lubbock",2020-05-22,15,20,NA,NA
"B - Lubbock",2020-05-23,14,19.1428571428571,NA,NA
"B - Lubbock",2020-05-24,13,18.2857142857143,NA,NA
"B - Lubbock",2020-05-25,16,17.7142857142857,NA,NA
"B - Lubbock",2020-05-26,16,17,NA,NA
"B - Lubbock",2020-05-27,15,15.5714285714286,NA,NA
"B - Lubbock",2020-05-28,14,14.7142857142857,NA,NA
"B - Lubbock",2020-05-29,20,15.4285714285714,NA,NA
"B - Lubbock",2020-05-30,14,15.4285714285714,NA,NA
"B - Lubbock",2020-05-31,12,15.2857142857143,NA,NA
"B - Lubbock",2020-06-01,14,15,NA,NA
"B - Lubbock",2020-06-02,16,15,NA,NA
"B - Lubbock",2020-06-03,19,15.5714285714286,NA,NA
"B - Lubbock",2020-06-04,16,15.8571428571429,NA,NA
"B - Lubbock",2020-06-05,13,14.8571428571429,NA,NA
"B - Lubbock",2020-06-06,11,14.4285714285714,NA,NA
"B - Lubbock",2020-06-07,11,14.2857142857143,NA,NA
"B - Lubbock",2020-06-08,10,13.7142857142857,NA,NA
"B - Lubbock",2020-06-09,10,12.8571428571429,NA,NA
"B - Lubbock",2020-06-10,15,12.2857142857143,NA,NA
"B - Lubbock",2020-06-11,14,12,NA,NA
"B - Lubbock",2020-06-12,17,12.5714285714286,NA,NA
"B - Lubbock",2020-06-13,18,13.5714285714286,NA,NA
"B - Lubbock",2020-06-14,16,14.2857142857143,NA,NA
"B - Lubbock",2020-06-15,15,15,NA,NA
"B - Lubbock",2020-06-16,14,15.5714285714286,NA,NA
"B - Lubbock",2020-06-17,16,15.7142857142857,NA,NA
"B - Lubbock",2020-06-18,20,16.5714285714286,NA,NA
"B - Lubbock",2020-06-19,21,17.1428571428571,NA,NA
"B - Lubbock",2020-06-20,22,17.7142857142857,NA,NA
"B - Lubbock",2020-06-21,22,18.5714285714286,NA,NA
"B - Lubbock",2020-06-22,22,19.5714285714286,NA,NA
"B - Lubbock",2020-06-23,25,21.1428571428571,NA,NA
"B - Lubbock",2020-06-24,34,23.7142857142857,NA,NA
"B - Lubbock",2020-06-25,37,26.1428571428571,NA,NA
"B - Lubbock",2020-06-26,43,29.2857142857143,NA,NA
"B - Lubbock",2020-06-27,42,32.1428571428571,NA,NA
"B - Lubbock",2020-06-28,51,36.2857142857143,NA,NA
"B - Lubbock",2020-06-29,49,40.1428571428571,NA,NA
"B - Lubbock",2020-06-30,58,44.8571428571429,NA,NA
"B - Lubbock",2020-07-01,72,50.2857142857143,NA,NA
"B - Lubbock",2020-07-02,74,55.5714285714286,NA,NA
"B - Lubbock",2020-07-03,98,63.4285714285714,NA,NA
"B - Lubbock",2020-07-04,88,70,NA,NA
"B - Lubbock",2020-07-05,93,76,NA,NA
"B - Lubbock",2020-07-06,86,81.2857142857143,NA,NA
"B - Lubbock",2020-07-07,97,86.8571428571429,NA,NA
"B - Lubbock",2020-07-08,109,92.1428571428571,NA,NA
"B - Lubbock",2020-07-09,117,98.2857142857143,NA,NA
"B - Lubbock",2020-07-10,115,100.714285714286,NA,NA
"B - Lubbock",2020-07-11,128,106.428571428571,NA,NA
"B - Lubbock",2020-07-12,125,111,NA,NA
"B - Lubbock",2020-07-13,130,117.285714285714,NA,NA
"B - Lubbock",2020-07-14,130,122,NA,NA
"B - Lubbock",2020-07-15,123,124,NA,NA
"B - Lubbock",2020-07-16,124,125,NA,NA
"B - Lubbock",2020-07-17,125,126.428571428571,NA,NA
"B - Lubbock",2020-07-18,128,126.428571428571,NA,NA
"B - Lubbock",2020-07-19,NA,126.899610751523,125.811623587387,127.987597915659
"B - Lubbock",2020-07-20,NA,127.215335443838,125.097303536838,129.333367350839
"B - Lubbock",2020-07-21,NA,127.582271645075,124.178295521632,130.986247768518
"B - Lubbock",2020-07-22,NA,127.932322002169,123.069105694693,132.795538309645
"B - Lubbock",2020-07-23,NA,128.287940086878,121.799854088893,134.776026084863
"B - Lubbock",2020-07-24,NA,128.641722338534,120.381806217476,136.901638459592
"B - Lubbock",2020-07-25,NA,128.996109914881,118.827737828061,139.164482001701
"B - Lubbock",2020-07-26,NA,129.350297899016,117.146289759778,141.554306038253
"B - Lubbock",2020-07-27,NA,129.704551694196,115.345125365999,144.063978022394
"B - Lubbock",2020-07-28,NA,130.058783789664,113.430497174702,146.687070404626
"C - Wichita Falls",2020-03-04,NA,NA,NA,NA
"C - Wichita Falls",2020-03-05,NA,NA,NA,NA
"C - Wichita Falls",2020-03-06,NA,NA,NA,NA
"C - Wichita Falls",2020-03-07,NA,NA,NA,NA
"C - Wichita Falls",2020-03-08,NA,NA,NA,NA
"C - Wichita Falls",2020-03-09,NA,NA,NA,NA
"C - Wichita Falls",2020-03-10,NA,NA,NA,NA
"C - Wichita Falls",2020-03-11,NA,NA,NA,NA
"C - Wichita Falls",2020-03-12,NA,NA,NA,NA
"C - Wichita Falls",2020-03-13,NA,NA,NA,NA
"C - Wichita Falls",2020-03-14,NA,NA,NA,NA
"C - Wichita Falls",2020-03-15,NA,NA,NA,NA
"C - Wichita Falls",2020-03-16,NA,NA,NA,NA
"C - Wichita Falls",2020-03-17,NA,NA,NA,NA
"C - Wichita Falls",2020-03-18,NA,NA,NA,NA
"C - Wichita Falls",2020-03-19,NA,NA,NA,NA
"C - Wichita Falls",2020-03-20,NA,NA,NA,NA
"C - Wichita Falls",2020-03-21,NA,NA,NA,NA
"C - Wichita Falls",2020-03-22,NA,NA,NA,NA
"C - Wichita Falls",2020-03-23,NA,NA,NA,NA
"C - Wichita Falls",2020-03-24,NA,NA,NA,NA
"C - Wichita Falls",2020-03-25,NA,NA,NA,NA
"C - Wichita Falls",2020-03-26,NA,NA,NA,NA
"C - Wichita Falls",2020-03-27,NA,NA,NA,NA
"C - Wichita Falls",2020-03-28,NA,NA,NA,NA
"C - Wichita Falls",2020-03-29,NA,NA,NA,NA
"C - Wichita Falls",2020-03-30,NA,NA,NA,NA
"C - Wichita Falls",2020-03-31,NA,NA,NA,NA
"C - Wichita Falls",2020-04-01,NA,NA,NA,NA
"C - Wichita Falls",2020-04-02,NA,NA,NA,NA
"C - Wichita Falls",2020-04-03,NA,NA,NA,NA
"C - Wichita Falls",2020-04-04,NA,NA,NA,NA
"C - Wichita Falls",2020-04-05,NA,NA,NA,NA
"C - Wichita Falls",2020-04-06,NA,NA,NA,NA
"C - Wichita Falls",2020-04-07,NA,NA,NA,NA
"C - Wichita Falls",2020-04-08,NA,NA,NA,NA
"C - Wichita Falls",2020-04-09,NA,NA,NA,NA
"C - Wichita Falls",2020-04-10,NA,NA,NA,NA
"C - Wichita Falls",2020-04-11,NA,NA,NA,NA
"C - Wichita Falls",2020-04-12,5,NA,NA,NA
"C - Wichita Falls",2020-04-13,5,NA,NA,NA
"C - Wichita Falls",2020-04-14,6,NA,NA,NA
"C - Wichita Falls",2020-04-15,4,NA,NA,NA
"C - Wichita Falls",2020-04-16,5,NA,NA,NA
"C - Wichita Falls",2020-04-17,0,NA,NA,NA
"C - Wichita Falls",2020-04-18,0,NA,NA,NA
"C - Wichita Falls",2020-04-19,0,NA,NA,NA
"C - Wichita Falls",2020-04-20,2,NA,NA,NA
"C - Wichita Falls",2020-04-21,4,NA,NA,NA
"C - Wichita Falls",2020-04-22,1,NA,NA,NA
"C - Wichita Falls",2020-04-23,1,NA,NA,NA
"C - Wichita Falls",2020-04-24,1,NA,NA,NA
"C - Wichita Falls",2020-04-25,1,NA,NA,NA
"C - Wichita Falls",2020-04-26,1,NA,NA,NA
"C - Wichita Falls",2020-04-27,0,NA,NA,NA
"C - Wichita Falls",2020-04-28,0,NA,NA,NA
"C - Wichita Falls",2020-04-29,0,NA,NA,NA
"C - Wichita Falls",2020-04-30,0,NA,NA,NA
"C - Wichita Falls",2020-05-01,0,NA,NA,NA
"C - Wichita Falls",2020-05-02,0,NA,NA,NA
"C - Wichita Falls",2020-05-03,0,NA,NA,NA
"C - Wichita Falls",2020-05-04,0,NA,NA,NA
"C - Wichita Falls",2020-05-05,0,NA,NA,NA
"C - Wichita Falls",2020-05-06,0,NA,NA,NA
"C - Wichita Falls",2020-05-07,0,NA,NA,NA
"C - Wichita Falls",2020-05-08,0,NA,NA,NA
"C - Wichita Falls",2020-05-09,2,NA,NA,NA
"C - Wichita Falls",2020-05-10,2,NA,NA,NA
"C - Wichita Falls",2020-05-11,2,NA,NA,NA
"C - Wichita Falls",2020-05-12,0,NA,NA,NA
"C - Wichita Falls",2020-05-13,0,NA,NA,NA
"C - Wichita Falls",2020-05-14,1,NA,NA,NA
"C - Wichita Falls",2020-05-15,1,NA,NA,NA
"C - Wichita Falls",2020-05-16,1,NA,NA,NA
"C - Wichita Falls",2020-05-17,1,NA,NA,NA
"C - Wichita Falls",2020-05-18,1,NA,NA,NA
"C - Wichita Falls",2020-05-19,1,NA,NA,NA
"C - Wichita Falls",2020-05-20,1,NA,NA,NA
"C - Wichita Falls",2020-05-21,1,NA,NA,NA
"C - Wichita Falls",2020-05-22,1,NA,NA,NA
"C - Wichita Falls",2020-05-23,1,NA,NA,NA
"C - Wichita Falls",2020-05-24,1,NA,NA,NA
"C - Wichita Falls",2020-05-25,2,NA,NA,NA
"C - Wichita Falls",2020-05-26,0,NA,NA,NA
"C - Wichita Falls",2020-05-27,0,NA,NA,NA
"C - Wichita Falls",2020-05-28,0,NA,NA,NA
"C - Wichita Falls",2020-05-29,0,NA,NA,NA
"C - Wichita Falls",2020-05-30,0,NA,NA,NA
"C - Wichita Falls",2020-05-31,0,NA,NA,NA
"C - Wichita Falls",2020-06-01,0,NA,NA,NA
"C - Wichita Falls",2020-06-02,0,NA,NA,NA
"C - Wichita Falls",2020-06-03,0,NA,NA,NA
"C - Wichita Falls",2020-06-04,0,NA,NA,NA
"C - Wichita Falls",2020-06-05,0,NA,NA,NA
"C - Wichita Falls",2020-06-06,0,NA,NA,NA
"C - Wichita Falls",2020-06-07,0,NA,NA,NA
"C - Wichita Falls",2020-06-08,0,NA,NA,NA
"C - Wichita Falls",2020-06-09,0,NA,NA,NA
"C - Wichita Falls",2020-06-10,0,NA,NA,NA
"C - Wichita Falls",2020-06-11,0,NA,NA,NA
"C - Wichita Falls",2020-06-12,0,NA,NA,NA
"C - Wichita Falls",2020-06-13,0,NA,NA,NA
"C - Wichita Falls",2020-06-14,0,NA,NA,NA
"C - Wichita Falls",2020-06-15,0,NA,NA,NA
"C - Wichita Falls",2020-06-16,0,NA,NA,NA
"C - Wichita Falls",2020-06-17,0,NA,NA,NA
"C - Wichita Falls",2020-06-18,0,NA,NA,NA
"C - Wichita Falls",2020-06-19,0,NA,NA,NA
"C - Wichita Falls",2020-06-20,2,NA,NA,NA
"C - Wichita Falls",2020-06-21,2,NA,NA,NA
"C - Wichita Falls",2020-06-22,2,NA,NA,NA
"C - Wichita Falls",2020-06-23,3,NA,NA,NA
"C - Wichita Falls",2020-06-24,7,NA,NA,NA
"C - Wichita Falls",2020-06-25,10,NA,NA,NA
"C - Wichita Falls",2020-06-26,8,NA,NA,NA
"C - Wichita Falls",2020-06-27,8,NA,NA,NA
"C - Wichita Falls",2020-06-28,9,NA,NA,NA
"C - Wichita Falls",2020-06-29,12,NA,NA,NA
"C - Wichita Falls",2020-06-30,11,NA,NA,NA
"C - Wichita Falls",2020-07-01,11,NA,NA,NA
"C - Wichita Falls",2020-07-02,10,NA,NA,NA
"C - Wichita Falls",2020-07-03,10,NA,NA,NA
"C - Wichita Falls",2020-07-04,10,NA,NA,NA
"C - Wichita Falls",2020-07-05,19,NA,NA,NA
"C - Wichita Falls",2020-07-06,21,NA,NA,NA
"C - Wichita Falls",2020-07-07,22,NA,NA,NA
"C - Wichita Falls",2020-07-08,28,NA,NA,NA
"C - Wichita Falls",2020-07-09,33,NA,NA,NA
"C - Wichita Falls",2020-07-10,32,NA,NA,NA
"C - Wichita Falls",2020-07-11,35,NA,NA,NA
"C - Wichita Falls",2020-07-12,35,NA,NA,NA
"C - Wichita Falls",2020-07-13,35,NA,NA,NA
"C - Wichita Falls",2020-07-14,33,NA,NA,NA
"C - Wichita Falls",2020-07-15,34,NA,NA,NA
"C - Wichita Falls",2020-07-16,40,NA,NA,NA
"C - Wichita Falls",2020-07-17,43,NA,NA,NA
"C - Wichita Falls",2020-07-18,40,NA,NA,NA
"C - Wichita Falls",2020-07-19,NA,NA,NA,NA
"C - Wichita Falls",2020-07-20,NA,NA,NA,NA
"C - Wichita Falls",2020-07-21,NA,NA,NA,NA
"C - Wichita Falls",2020-07-22,NA,NA,NA,NA
"C - Wichita Falls",2020-07-23,NA,NA,NA,NA
"C - Wichita Falls",2020-07-24,NA,NA,NA,NA
"C - Wichita Falls",2020-07-25,NA,NA,NA,NA
"C - Wichita Falls",2020-07-26,NA,NA,NA,NA
"C - Wichita Falls",2020-07-27,NA,NA,NA,NA
"C - Wichita Falls",2020-07-28,NA,NA,NA,NA
"D - Abilene",2020-03-04,NA,NA,NA,NA
"D - Abilene",2020-03-05,NA,NA,NA,NA
"D - Abilene",2020-03-06,NA,NA,NA,NA
"D - Abilene",2020-03-07,NA,NA,NA,NA
"D - Abilene",2020-03-08,NA,NA,NA,NA
"D - Abilene",2020-03-09,NA,NA,NA,NA
"D - Abilene",2020-03-10,NA,NA,NA,NA
"D - Abilene",2020-03-11,NA,NA,NA,NA
"D - Abilene",2020-03-12,NA,NA,NA,NA
"D - Abilene",2020-03-13,NA,NA,NA,NA
"D - Abilene",2020-03-14,NA,NA,NA,NA
"D - Abilene",2020-03-15,NA,NA,NA,NA
"D - Abilene",2020-03-16,NA,NA,NA,NA
"D - Abilene",2020-03-17,NA,NA,NA,NA
"D - Abilene",2020-03-18,NA,NA,NA,NA
"D - Abilene",2020-03-19,NA,NA,NA,NA
"D - Abilene",2020-03-20,NA,NA,NA,NA
"D - Abilene",2020-03-21,NA,NA,NA,NA
"D - Abilene",2020-03-22,NA,NA,NA,NA
"D - Abilene",2020-03-23,NA,NA,NA,NA
"D - Abilene",2020-03-24,NA,NA,NA,NA
