"TSA","Date","Cases_Raw","Hospitalizations_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Differencing"
"S - Golden Crescent",2020-03-08,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-09,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-10,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-11,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-12,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-13,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-14,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-15,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-16,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-17,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-18,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-19,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-20,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-21,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-22,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-23,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-24,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-25,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-26,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-27,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-28,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-29,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-30,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-31,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-01,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-02,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-03,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-04,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-05,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-06,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-07,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-08,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-09,16,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-10,21,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-11,22,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-12,21,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-13,19,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-14,17,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-04-15,19,19.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-04-16,19,19.7142857142857,NA,NA,0,1,2
"S - Golden Crescent",2020-04-17,21,19.7142857142857,NA,NA,0,1,2
"S - Golden Crescent",2020-04-18,22,19.7142857142857,NA,NA,0,1,2
"S - Golden Crescent",2020-04-19,50,23.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-04-20,30,25.4285714285714,NA,NA,0,1,2
"S - Golden Crescent",2020-04-21,26,26.7142857142857,NA,NA,0,1,2
"S - Golden Crescent",2020-04-22,23,27.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-04-23,22,27.7142857142857,NA,NA,0,1,2
"S - Golden Crescent",2020-04-24,26,28.4285714285714,NA,NA,0,1,2
"S - Golden Crescent",2020-04-25,25,28.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-04-26,24,25.1428571428571,NA,NA,0,1,2
"S - Golden Crescent",2020-04-27,25,24.4285714285714,NA,NA,0,1,2
"S - Golden Crescent",2020-04-28,29,24.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-04-29,24,25,NA,NA,0,1,2
"S - Golden Crescent",2020-04-30,24,25.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-05-01,22,24.7142857142857,NA,NA,0,1,2
"S - Golden Crescent",2020-05-02,22,24.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-05-03,21,23.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-05-04,21,23.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-05-05,20,22,NA,NA,0,1,2
"S - Golden Crescent",2020-05-06,18,21.1428571428571,NA,NA,0,1,2
"S - Golden Crescent",2020-05-07,17,20.1428571428571,NA,NA,0,1,2
"S - Golden Crescent",2020-05-08,18,19.5714285714286,NA,NA,0,1,2
"S - Golden Crescent",2020-05-09,17,18.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-05-10,17,18.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-05-11,12,17,NA,NA,0,1,2
"S - Golden Crescent",2020-05-12,12,15.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-05-13,15,15.4285714285714,NA,NA,0,1,2
"S - Golden Crescent",2020-05-14,14,15,NA,NA,0,1,2
"S - Golden Crescent",2020-05-15,15,14.5714285714286,NA,NA,0,1,2
"S - Golden Crescent",2020-05-16,12,13.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-05-17,10,12.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-05-18,11,12.7142857142857,NA,NA,0,1,2
"S - Golden Crescent",2020-05-19,15,13.1428571428571,NA,NA,0,1,2
"S - Golden Crescent",2020-05-20,15,13.1428571428571,NA,NA,0,1,2
"S - Golden Crescent",2020-05-21,13,13,NA,NA,0,1,2
"S - Golden Crescent",2020-05-22,13,12.7142857142857,NA,NA,0,1,2
"S - Golden Crescent",2020-05-23,13,12.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-05-24,14,13.4285714285714,NA,NA,0,1,2
"S - Golden Crescent",2020-05-25,12,13.5714285714286,NA,NA,0,1,2
"S - Golden Crescent",2020-05-26,6,12.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-05-27,10,11.5714285714286,NA,NA,0,1,2
"S - Golden Crescent",2020-05-28,18,12.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-05-29,17,12.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-05-30,19,13.7142857142857,NA,NA,0,1,2
"S - Golden Crescent",2020-05-31,19,14.4285714285714,NA,NA,0,1,2
"S - Golden Crescent",2020-06-01,22,15.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-06-02,23,18.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-06-03,14,18.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-06-04,13,18.1428571428571,NA,NA,0,1,2
"S - Golden Crescent",2020-06-05,12,17.4285714285714,NA,NA,0,1,2
"S - Golden Crescent",2020-06-06,11,16.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-06-07,10,15,NA,NA,0,1,2
"S - Golden Crescent",2020-06-08,9,13.1428571428571,NA,NA,0,1,2
"S - Golden Crescent",2020-06-09,7,10.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-06-10,7,9.85714285714286,NA,NA,0,1,2
"S - Golden Crescent",2020-06-11,8,9.14285714285714,NA,NA,0,1,2
"S - Golden Crescent",2020-06-12,11,9,NA,NA,0,1,2
"S - Golden Crescent",2020-06-13,11,9,NA,NA,0,1,2
"S - Golden Crescent",2020-06-14,12,9.28571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-06-15,9,9.28571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-06-16,11,9.85714285714286,NA,NA,0,1,2
"S - Golden Crescent",2020-06-17,15,11,NA,NA,0,1,2
"S - Golden Crescent",2020-06-18,15,12,NA,NA,0,1,2
"S - Golden Crescent",2020-06-19,20,13.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-06-20,18,14.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-06-21,30,16.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-06-22,31,20,NA,NA,0,1,2
"S - Golden Crescent",2020-06-23,30,22.7142857142857,NA,NA,0,1,2
"S - Golden Crescent",2020-06-24,16,22.8571428571429,NA,NA,0,1,2
"S - Golden Crescent",2020-06-25,40,26.4285714285714,NA,NA,0,1,2
"S - Golden Crescent",2020-06-26,45,30,NA,NA,0,1,2
"S - Golden Crescent",2020-06-27,50,34.5714285714286,NA,NA,0,1,2
"S - Golden Crescent",2020-06-28,62,39.1428571428571,NA,NA,0,1,2
"S - Golden Crescent",2020-06-29,68,44.4285714285714,NA,NA,0,1,2
"S - Golden Crescent",2020-06-30,78,51.2857142857143,NA,NA,0,1,2
"S - Golden Crescent",2020-07-01,94,62.4285714285714,NA,NA,0,1,2
"S - Golden Crescent",2020-07-02,97,70.5714285714286,NA,NA,0,1,2
"S - Golden Crescent",2020-07-03,108,79.5714285714286,NA,NA,0,1,2
"S - Golden Crescent",2020-07-04,117,89.1428571428571,NA,NA,0,1,2
"S - Golden Crescent",2020-07-05,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-07-06,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-07-07,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-07-08,NA,126.519629030556,121.105077659324,131.934180401788,0,1,2
"S - Golden Crescent",2020-07-09,NA,135.863822002481,128.719329458903,143.008314546058,0,1,2
"S - Golden Crescent",2020-07-10,NA,145.208014974405,136.184556500912,154.231473447899,0,1,2
"S - Golden Crescent",2020-07-11,NA,154.55220794633,143.511313427155,165.593102465505,0,1,2
"S - Golden Crescent",2020-07-12,NA,163.896400918255,150.708288147042,177.084513689467,0,1,2
"S - Golden Crescent",2020-07-13,NA,173.240593890179,157.782760900079,188.698426880279,0,1,2
"S - Golden Crescent",2020-07-14,NA,182.584786862104,164.740933676391,200.428640047817,0,1,2
"S - Golden Crescent",2020-07-15,NA,191.928979834029,171.588166093287,212.269793574771,0,1,2
"S - Golden Crescent",2020-07-16,NA,201.273172805954,178.329147004112,224.217198607795,0,1,2
"S - Golden Crescent",2020-07-17,NA,210.617365777878,184.968021858935,236.266709696822,0,1,2
"T - Seven Flags",2020-03-04,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-05,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-06,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-07,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-08,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-09,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-10,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-11,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-12,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-13,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-14,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-15,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-16,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-17,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-18,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-19,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-20,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-21,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-22,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-23,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-24,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-25,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-26,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-27,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-28,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-29,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-30,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-03-31,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-01,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-02,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-03,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-04,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-05,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-06,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-07,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-08,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-09,25,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-10,24,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-11,28,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-12,26,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-13,27,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-14,31,NA,NA,NA,2,0,2
"T - Seven Flags",2020-04-15,31,27.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-04-16,25,27.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-04-17,27,27.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-04-18,27,27.7142857142857,NA,NA,2,0,2
"T - Seven Flags",2020-04-19,23,27.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-04-20,20,26.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-04-21,28,25.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-04-22,25,25,NA,NA,2,0,2
"T - Seven Flags",2020-04-23,24,24.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-04-24,23,24.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-04-25,20,23.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-04-26,23,23.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-04-27,18,23,NA,NA,2,0,2
"T - Seven Flags",2020-04-28,20,21.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-04-29,21,21.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-04-30,23,21.1428571428571,NA,NA,2,0,2
"T - Seven Flags",2020-05-01,23,21.1428571428571,NA,NA,2,0,2
"T - Seven Flags",2020-05-02,20,21.1428571428571,NA,NA,2,0,2
"T - Seven Flags",2020-05-03,18,20.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-05-04,19,20.5714285714286,NA,NA,2,0,2
"T - Seven Flags",2020-05-05,18,20.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-05-06,18,19.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-05-07,18,19.1428571428571,NA,NA,2,0,2
"T - Seven Flags",2020-05-08,17,18.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-05-09,14,17.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-05-10,13,16.7142857142857,NA,NA,2,0,2
"T - Seven Flags",2020-05-11,14,16,NA,NA,2,0,2
"T - Seven Flags",2020-05-12,15,15.5714285714286,NA,NA,2,0,2
"T - Seven Flags",2020-05-13,16,15.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-05-14,15,14.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-05-15,14,14.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-05-16,13,14.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-05-17,13,14.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-05-18,14,14.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-05-19,14,14.1428571428571,NA,NA,2,0,2
"T - Seven Flags",2020-05-20,14,13.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-05-21,13,13.5714285714286,NA,NA,2,0,2
"T - Seven Flags",2020-05-22,14,13.5714285714286,NA,NA,2,0,2
"T - Seven Flags",2020-05-23,14,13.7142857142857,NA,NA,2,0,2
"T - Seven Flags",2020-05-24,14,13.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-05-25,15,14,NA,NA,2,0,2
"T - Seven Flags",2020-05-26,16,14.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-05-27,15,14.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-05-28,14,14.5714285714286,NA,NA,2,0,2
"T - Seven Flags",2020-05-29,14,14.5714285714286,NA,NA,2,0,2
"T - Seven Flags",2020-05-30,12,14.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-05-31,10,13.7142857142857,NA,NA,2,0,2
"T - Seven Flags",2020-06-01,12,13.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-06-02,11,12.5714285714286,NA,NA,2,0,2
"T - Seven Flags",2020-06-03,12,12.1428571428571,NA,NA,2,0,2
"T - Seven Flags",2020-06-04,10,11.5714285714286,NA,NA,2,0,2
"T - Seven Flags",2020-06-05,9,10.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-06-06,9,10.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-06-07,12,10.7142857142857,NA,NA,2,0,2
"T - Seven Flags",2020-06-08,12,10.7142857142857,NA,NA,2,0,2
"T - Seven Flags",2020-06-09,12,10.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-06-10,12,10.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-06-11,11,11,NA,NA,2,0,2
"T - Seven Flags",2020-06-12,11,11.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-06-13,10,11.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-06-14,14,11.7142857142857,NA,NA,2,0,2
"T - Seven Flags",2020-06-15,14,12,NA,NA,2,0,2
"T - Seven Flags",2020-06-16,15,12.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-06-17,16,13,NA,NA,2,0,2
"T - Seven Flags",2020-06-18,18,14,NA,NA,2,0,2
"T - Seven Flags",2020-06-19,15,14.5714285714286,NA,NA,2,0,2
"T - Seven Flags",2020-06-20,20,16,NA,NA,2,0,2
"T - Seven Flags",2020-06-21,24,17.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-06-22,33,20.1428571428571,NA,NA,2,0,2
"T - Seven Flags",2020-06-23,42,24,NA,NA,2,0,2
"T - Seven Flags",2020-06-24,44,28,NA,NA,2,0,2
"T - Seven Flags",2020-06-25,50,32.5714285714286,NA,NA,2,0,2
"T - Seven Flags",2020-06-26,54,38.1428571428571,NA,NA,2,0,2
"T - Seven Flags",2020-06-27,71,45.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-06-28,82,53.7142857142857,NA,NA,2,0,2
"T - Seven Flags",2020-06-29,91,62,NA,NA,2,0,2
"T - Seven Flags",2020-06-30,100,70.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-07-01,95,77.5714285714286,NA,NA,2,0,2
"T - Seven Flags",2020-07-02,90,83.2857142857143,NA,NA,2,0,2
"T - Seven Flags",2020-07-03,93,88.8571428571429,NA,NA,2,0,2
"T - Seven Flags",2020-07-04,103,93.4285714285714,NA,NA,2,0,2
"T - Seven Flags",2020-07-05,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-07-06,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-07-07,NA,NA,NA,NA,2,0,2
"T - Seven Flags",2020-07-08,NA,109.901568056417,106.399468948409,113.403667164424,2,0,2
"T - Seven Flags",2020-07-09,NA,113.831297288707,108.885502928783,118.777091648631,2,0,2
"T - Seven Flags",2020-07-10,NA,117.74093322875,111.168550311559,124.31331614594,2,0,2
"T - Seven Flags",2020-07-11,NA,121.640486553854,113.275490685922,130.005482421786,2,0,2
"T - Seven Flags",2020-07-12,NA,125.53397773418,115.224572042115,135.843383426245,2,0,2
"T - Seven Flags",2020-07-13,NA,129.424252328429,117.029939342712,141.818565314147,2,0,2
"T - Seven Flags",2020-07-14,NA,133.312667552102,118.702306353155,147.923028751049,2,0,2
"T - Seven Flags",2020-07-15,NA,137.200069603165,120.250273602685,154.149865603645,2,0,2
"T - Seven Flags",2020-07-16,NA,141.086896720493,121.680833156628,160.492960284359,2,0,2
"T - Seven Flags",2020-07-17,NA,144.973406575123,122.999844183175,166.946968967071,2,0,2
"U - Coastal Bend",2020-03-04,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-05,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-06,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-07,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-08,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-09,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-10,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-11,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-12,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-13,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-14,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-15,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-16,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-17,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-18,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-19,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-20,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-21,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-22,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-23,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-24,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-25,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-26,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-27,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-28,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-29,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-30,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-03-31,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-01,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-02,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-03,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-04,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-05,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-06,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-07,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-08,NA,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-09,9,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-10,12,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-11,9,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-12,12,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-13,7,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-14,11,NA,NA,NA,0,1,2
"U - Coastal Bend",2020-04-15,13,10.4285714285714,NA,NA,0,1,2
"U - Coastal Bend",2020-04-16,8,10.2857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-04-17,9,9.85714285714286,NA,NA,0,1,2
"U - Coastal Bend",2020-04-18,9,9.85714285714286,NA,NA,0,1,2
"U - Coastal Bend",2020-04-19,6,9,NA,NA,0,1,2
"U - Coastal Bend",2020-04-20,8,9.14285714285714,NA,NA,0,1,2
"U - Coastal Bend",2020-04-21,6,8.42857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-04-22,9,7.85714285714286,NA,NA,0,1,2
"U - Coastal Bend",2020-04-23,9,8,NA,NA,0,1,2
"U - Coastal Bend",2020-04-24,4,7.28571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-04-25,4,6.57142857142857,NA,NA,0,1,2
"U - Coastal Bend",2020-04-26,4,6.28571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-04-27,4,5.71428571428571,NA,NA,0,1,2
"U - Coastal Bend",2020-04-28,4,5.42857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-04-29,16,6.42857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-04-30,16,7.42857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-05-01,4,7.42857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-05-02,4,7.42857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-05-03,4,7.42857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-05-04,6,7.71428571428571,NA,NA,0,1,2
"U - Coastal Bend",2020-05-05,5,7.85714285714286,NA,NA,0,1,2
"U - Coastal Bend",2020-05-06,8,6.71428571428571,NA,NA,0,1,2
"U - Coastal Bend",2020-05-07,9,5.71428571428571,NA,NA,0,1,2
"U - Coastal Bend",2020-05-08,9,6.42857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-05-09,9,7.14285714285714,NA,NA,0,1,2
"U - Coastal Bend",2020-05-10,8,7.71428571428571,NA,NA,0,1,2
"U - Coastal Bend",2020-05-11,16,9.14285714285714,NA,NA,0,1,2
"U - Coastal Bend",2020-05-12,22,11.5714285714286,NA,NA,0,1,2
"U - Coastal Bend",2020-05-13,17,12.8571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-05-14,7,12.5714285714286,NA,NA,0,1,2
"U - Coastal Bend",2020-05-15,7,12.2857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-05-16,6,11.8571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-05-17,12,12.4285714285714,NA,NA,0,1,2
"U - Coastal Bend",2020-05-18,5,10.8571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-05-19,13,9.57142857142857,NA,NA,0,1,2
"U - Coastal Bend",2020-05-20,8,8.28571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-05-21,9,8.57142857142857,NA,NA,0,1,2
"U - Coastal Bend",2020-05-22,9,8.85714285714286,NA,NA,0,1,2
"U - Coastal Bend",2020-05-23,9,9.28571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-05-24,8,8.71428571428571,NA,NA,0,1,2
"U - Coastal Bend",2020-05-25,9,9.28571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-05-26,8,8.57142857142857,NA,NA,0,1,2
"U - Coastal Bend",2020-05-27,6,8.28571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-05-28,6,7.85714285714286,NA,NA,0,1,2
"U - Coastal Bend",2020-05-29,6,7.42857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-05-30,8,7.28571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-05-31,10,7.57142857142857,NA,NA,0,1,2
"U - Coastal Bend",2020-06-01,7,7.28571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-06-02,8,7.28571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-06-03,11,8,NA,NA,0,1,2
"U - Coastal Bend",2020-06-04,8,8.28571428571429,NA,NA,0,1,2
"U - Coastal Bend",2020-06-05,7,8.42857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-06-06,8,8.42857142857143,NA,NA,0,1,2
"U - Coastal Bend",2020-06-07,7,8,NA,NA,0,1,2
"U - Coastal Bend",2020-06-08,7,8,NA,NA,0,1,2
