County,Date,cases_daily,deaths_daily
Randall,2022-12-24,25,
Randall,2022-12-25,15,
Randall,2022-12-26,7,
Randall,2022-12-27,35,
Randall,2022-12-28,34,
Randall,2022-12-29,48,
Randall,2022-12-30,42,
Randall,2022-12-31,40,
Randall,2023-01-01,24,
Randall,2023-01-02,19,3
Randall,2023-01-03,26,
Randall,2023-01-04,45,
Randall,2023-01-05,34,
Randall,2023-01-06,27,
Randall,2023-01-07,30,
Randall,2023-01-08,21,
Randall,2023-01-09,19,
Randall,2023-01-10,28,
Randall,2023-01-11,32,
Randall,2023-01-12,13,
Randall,2023-01-13,26,
Randall,2023-01-14,32,
Randall,2023-01-15,21,
Randall,2023-01-16,28,
Randall,2023-01-17,21,
Randall,2023-01-18,25,
Randall,2023-01-19,30,
Randall,2023-01-20,21,
Randall,2023-01-21,10,
Randall,2023-01-22,10,
Randall,2023-01-23,12,
Randall,2023-01-24,22,
Randall,2023-01-25,25,
Randall,2023-01-26,24,
Randall,2023-01-27,23,
Randall,2023-01-28,28,
Randall,2023-01-29,12,
Randall,2023-01-30,12,
Randall,2023-01-31,25,
Randall,2023-02-01,35,
Randall,2023-02-02,28,5
Randall,2023-02-03,36,
Randall,2023-02-04,20,
Randall,2023-02-05,26,
Randall,2023-02-06,22,
Randall,2023-02-07,45,
Randall,2023-02-08,37,
Randall,2023-02-09,30,
Randall,2023-02-10,42,
Randall,2023-02-11,27,
Randall,2023-02-12,26,
Randall,2023-02-13,18,
Randall,2023-02-14,43,
Randall,2023-02-15,27,
Randall,2023-02-16,35,
Randall,2023-02-17,39,
Randall,2023-02-18,18,
Randall,2023-02-19,16,
Randall,2023-02-20,11,
Randall,2023-02-21,23,
Randall,2023-02-22,18,
Randall,2023-02-23,34,
Randall,2023-02-24,19,
Randall,2023-02-25,27,
Randall,2023-02-26,16,
Randall,2023-02-27,33,
Randall,2023-02-28,28,
Randall,2023-03-01,25,
Randall,2023-03-02,27,3
Randall,2023-03-03,21,
Randall,2023-03-04,22,
Randall,2023-03-05,10,
Randall,2023-03-06,17,
Randall,2023-03-07,24,
Randall,2023-03-08,11,
Randall,2023-03-09,12,
Randall,2023-03-10,11,
Randall,2023-03-11,15,
Randall,2023-03-12,14,
Randall,2023-03-13,11,
Randall,2023-03-14,10,
Randall,2023-03-15,25,
Randall,2023-03-16,8,
Randall,2023-03-17,9,
Randall,2023-03-18,5,
Randall,2023-03-19,13,
Randall,2023-03-20,5,
Randall,2023-03-21,19,
Randall,2023-03-22,19,
Randall,2023-03-23,11,
Randall,2023-03-24,15,
Randall,2023-03-25,9,
Randall,2023-03-26,6,
Randall,2023-03-27,9,
Randall,2023-03-28,11,
Randall,2023-03-29,15,
Randall,2023-03-30,15,
Randall,2023-03-31,12,
Randall,2023-04-01,10,
Randall,2023-04-02,6,2
Randall,2023-04-03,7,
Randall,2023-04-04,6,
Randall,2023-04-05,9,
Randall,2023-04-06,10,
Randall,2023-04-07,13,
Randall,2023-04-08,10,
Randall,2023-04-09,8,
Randall,2023-04-10,2,
Randall,2023-04-11,14,
Randall,2023-04-12,5,
Randall,2023-04-13,2,
Randall,2023-04-14,3,
Randall,2023-04-15,6,
Randall,2023-04-16,4,
Randall,2023-04-17,5,
Randall,2023-04-18,5,
Randall,2023-04-19,5,
Randall,2023-04-20,7,
Randall,2023-04-21,3,
Randall,2023-04-22,3,
Randall,2023-04-23,4,
Randall,2023-04-24,6,
Randall,2023-04-25,9,
Randall,2023-04-26,4,
Randall,2023-04-27,10,
Randall,2023-04-28,6,
Randall,2023-04-29,9,
Randall,2023-04-30,3,
Randall,2023-05-01,3,
Randall,2023-05-02,3,
Randall,2023-05-03,2,
Randall,2023-05-04,4,
Randall,2023-05-05,2,
Randall,2023-05-06,3,
Randall,2023-05-07,3,
Randall,2023-05-08,4,
Randall,2020-03-02,,1
