"County","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper"
"Bastrop",2020-07-05,"Raw",-100,105.882352941176,994.142479470843,736.488267033723,1251.79669190796,256.118744179918,175.806161811677,336.431326548159
"Bastrop",2020-07-06,"Raw",2600,470.588235294118,1055.281333811,796.121846567557,1314.44082105445,259.656789411968,177.575678768255,341.737900055682
"Bastrop",2020-07-07,"Raw",-100,264.705882352941,1118.09164629761,855.276108831264,1380.90718376396,263.19137456071,179.212467124186,347.170281997235
"Bastrop",2020-07-08,"Raw",4750,447.058823529412,1182.44484322709,913.475063867866,1451.41462258632,266.72278796642,180.714700596573,352.730875336267
"Bastrop",2020-07-09,"Raw",1900,147.058823529412,1248.21235089587,970.352202473812,1526.07249931794,270.251317969373,182.082068992755,358.420566945991
"Bastrop",2020-07-10,"Raw",1400,223.529411764706,1315.26559560038,1025.66661726443,1604.86457393633,273.777252909845,183.315759161793,364.238746657897
"Bastrop",2020-07-11,"Raw",1800,329.411764705882,1383.47600363705,1079.30055300371,1687.65145427039,277.300881128112,184.418393596941,370.183368659283
"Bastrop",2020-07-12,"Raw",250,158.823529411765,1452.71500130229,1131.24097218744,1774.18903041715,280.822490964449,185.393935631177,376.251046297721
"Bastrop",2020-07-13,"Raw",-50,176.470588235294,1522.85401489255,1181.55216207812,1864.15586770699,284.342370759132,186.247570434711,382.437171083554
"Bastrop",2020-07-14,"Raw",3150,282.352941176471,1593.76447070424,1230.34708417137,1957.18185723712,287.860808852437,186.985570603122,388.736047101752
"Bastrop",2020-07-15,"Raw",3000,658.823529411765,1665.3177950338,1277.76289398072,2052.87269608689,291.378093584639,187.615154173867,395.141032995411
"Bastrop",2020-07-16,"Raw",700,-29.4117647058823,1737.38541417765,1323.94294284811,2150.82788550719,294.894513296015,188.144341618623,401.644684973406
"Bastrop",2020-07-17,"Raw",3600,435.294117647059,1809.83875443222,1369.02518904303,2250.6523198214,298.410356326838,188.581816917911,408.238895735766
"Bastrop",2020-07-18,"Raw",-100,541.176470588235,1882.54924209393,1413.13574769965,2351.96273648821,301.925911017387,188.936796391658,414.915025643115
"Bastrop",2020-07-19,"Raw",2350,NA,1955.38830345921,1456.38603225546,2454.39057466297,305.441417651222,189.218270715392,421.664564587052
"Baylor",2020-04-22,"14-Day Average",NA,0,NA,NA,NA,NA,NA,NA
"Baylor",2020-04-23,"14-Day Average",NA,-15.1515151515151,NA,NA,NA,NA,NA,NA
"Baylor",2020-04-24,"14-Day Average",NA,-36.3636363636364,NA,NA,NA,NA,NA,NA
"Baylor",2020-04-25,"14-Day Average",NA,-49.0909090909091,NA,NA,NA,NA,NA,NA
"Baylor",2020-04-26,"14-Day Average",NA,-57.5757575757576,NA,NA,NA,NA,NA,NA
"Baylor",2020-04-27,"14-Day Average",NA,-55.8441558441558,NA,NA,NA,NA,NA,NA
"Baylor",2020-04-28,"14-Day Average",NA,-61.3636363636364,NA,NA,NA,NA,NA,NA
"Baylor",2020-04-29,"14-Day Average",NA,-65.6565656565657,NA,NA,NA,NA,NA,NA
"Baylor",2020-04-30,"14-Day Average",NA,-69.0909090909091,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-01,"14-Day Average",NA,-71.900826446281,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-02,"14-Day Average",NA,-74.2424242424242,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-03,"14-Day Average",NA,-76.2237762237762,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-04,"14-Day Average",NA,-77.9220779220779,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-05,"14-Day Average",NA,-91.6083916083916,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-06,"14-Day Average",NA,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-07,"14-Day Average",NA,-95.4545454545455,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-08,"14-Day Average",NA,-93.9393939393939,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-09,"14-Day Average",NA,-93.9393939393939,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-10,"14-Day Average",NA,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-11,"14-Day Average",NA,-95.4545454545455,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-12,"14-Day Average",NA,-93.9393939393939,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-13,"14-Day Average",NA,-93.9393939393939,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-14,"14-Day Average",NA,-92.4242424242424,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-15,"14-Day Average",NA,-92.4242424242424,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-16,"14-Day Average",NA,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-17,"14-Day Average",NA,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-18,"14-Day Average",NA,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-19,"14-Day Average",NA,-90.2097902097902,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-20,"14-Day Average",NA,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-21,"14-Day Average",NA,-89.6103896103896,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-22,"14-Day Average",NA,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-23,"14-Day Average",NA,-90.2097902097902,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-24,"14-Day Average",NA,-92.4242424242424,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-25,"14-Day Average",NA,-92.4242424242424,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-26,"14-Day Average",NA,-84.8484848484848,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-27,"14-Day Average",NA,-83.3333333333333,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-28,"14-Day Average",NA,-84.8484848484848,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-29,"14-Day Average",NA,-84.8484848484848,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-30,"14-Day Average",NA,-86.3636363636364,NA,NA,NA,NA,NA,NA
"Baylor",2020-05-31,"14-Day Average",NA,-86.3636363636364,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-01,"14-Day Average",NA,-83.3333333333333,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-02,"14-Day Average",NA,-84.8484848484848,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-03,"14-Day Average",NA,-84.8484848484848,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-04,"14-Day Average",NA,-81.8181818181818,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-05,"14-Day Average",Inf,-80.3030303030303,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-06,"14-Day Average",Inf,-81.8181818181818,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-07,"14-Day Average",Inf,-79.2207792207792,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-08,"14-Day Average",Inf,-80.5194805194805,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-09,"14-Day Average",Inf,-87.012987012987,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-10,"14-Day Average",Inf,-87.4125874125874,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-11,"14-Day Average",Inf,-86.3636363636364,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-12,"14-Day Average",Inf,-84.8484848484848,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-13,"14-Day Average",Inf,-86.3636363636364,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-14,"14-Day Average",Inf,-86.3636363636364,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-15,"14-Day Average",Inf,-87.8787878787879,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-16,"14-Day Average",Inf,-87.8787878787879,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-17,"14-Day Average",Inf,-84.8484848484848,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-18,"14-Day Average",Inf,-56.0606060606061,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-19,"14-Day Average",-Inf,-54.5454545454545,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-20,"14-Day Average",NA,-53.030303030303,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-21,"14-Day Average",NA,-54.5454545454545,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-22,"14-Day Average",NA,-53.030303030303,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-23,"14-Day Average",NA,-50.4132231404959,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-24,"14-Day Average",Inf,-53.030303030303,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-25,"14-Day Average",Inf,-56.6433566433566,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-26,"14-Day Average",Inf,-59.4405594405594,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-27,"14-Day Average",NA,-55.2447552447553,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-28,"14-Day Average",NA,-55.2447552447553,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-29,"14-Day Average",NA,-55.2447552447553,NA,NA,NA,NA,NA,NA
"Baylor",2020-06-30,"14-Day Average",NA,-55.2447552447553,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-01,"14-Day Average",NA,-58.041958041958,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-02,"14-Day Average",NA,-90.2097902097902,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-03,"14-Day Average",NA,-93.006993006993,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-04,"14-Day Average",NA,-93.006993006993,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-05,"14-Day Average",NA,-95.8041958041958,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-06,"14-Day Average",NA,-90.2097902097902,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-07,"14-Day Average",NA,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-08,"14-Day Average",-Inf,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-09,"14-Day Average",-Inf,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-10,"14-Day Average",-Inf,-89.6103896103896,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-11,"14-Day Average",NA,-92.2077922077922,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-12,"14-Day Average",NA,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-13,"14-Day Average",NA,-92.2077922077922,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-14,"14-Day Average",NA,-93.5064935064935,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-15,"14-Day Average",NA,-90.9090909090909,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-16,"14-Day Average",NA,-88.3116883116883,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-17,"14-Day Average",NA,-87.012987012987,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-18,"14-Day Average",NA,-84.4155844155844,NA,NA,NA,NA,NA,NA
"Baylor",2020-07-19,"14-Day Average",NA,-83.2167832167832,NA,NA,NA,NA,NA,NA
"Bee",2020-04-22,"14-Day Average",0,0,NA,NA,NA,NA,NA,NA
"Bee",2020-04-23,"14-Day Average",25,-77.3420479302832,NA,NA,NA,NA,NA,NA
"Bee",2020-04-24,"14-Day Average",25,-64.7058823529412,NA,NA,NA,NA,NA,NA
"Bee",2020-04-25,"14-Day Average",-25,-71.2418300653595,NA,NA,NA,NA,NA,NA
"Bee",2020-04-26,"14-Day Average",-25,-76.0348583877996,NA,NA,NA,NA,NA,NA
"Bee",2020-04-27,"14-Day Average",-25,-79.0849673202614,NA,NA,NA,NA,NA,NA
"Bee",2020-04-28,"14-Day Average",-50,-81.6993464052288,NA,NA,NA,NA,NA,NA
"Bee",2020-04-29,"14-Day Average",-50,-83.2970225127088,NA,NA,NA,NA,NA,NA
"Bee",2020-04-30,"14-Day Average",-25,-84.4444444444444,NA,NA,NA,NA,NA,NA
"Bee",2020-05-01,"14-Day Average",-75,-85.8585858585859,NA,NA,NA,NA,NA,NA
"Bee",2020-05-02,"14-Day Average",-75,-86.9281045751634,NA,NA,NA,NA,NA,NA
"Bee",2020-05-03,"14-Day Average",-75,-87.9336349924585,NA,NA,NA,NA,NA,NA
"Bee",2020-05-04,"14-Day Average",-75,-88.422035480859,NA,NA,NA,NA,NA,NA
"Bee",2020-05-05,"14-Day Average",-75,-101.809954751131,NA,NA,NA,NA,NA,NA
"Bee",2020-05-06,"14-Day Average",-75,-103.159041394336,NA,NA,NA,NA,NA,NA
"Bee",2020-05-07,"14-Day Average",-100,-91.1764705882353,NA,NA,NA,NA,NA,NA
"Bee",2020-05-08,"14-Day Average",-100,-95.9694989106754,NA,NA,NA,NA,NA,NA
"Bee",2020-05-09,"14-Day Average",-75,-94.9891067538126,NA,NA,NA,NA,NA,NA
"Bee",2020-05-10,"14-Day Average",-75,-94.4444444444444,NA,NA,NA,NA,NA,NA
"Bee",2020-05-11,"14-Day Average",-75,-94.5533769063181,NA,NA,NA,NA,NA,NA
"Bee",2020-05-12,"14-Day Average",-75,-94.1176470588235,NA,NA,NA,NA,NA,NA
"Bee",2020-05-13,"14-Day Average",-75,-93.7908496732026,NA,NA,NA,NA,NA,NA
"Bee",2020-05-14,"14-Day Average",-100,-94.1176470588235,NA,NA,NA,NA,NA,NA
"Bee",2020-05-15,"14-Day Average",-100,-94.1176470588235,NA,NA,NA,NA,NA,NA
"Bee",2020-05-16,"14-Day Average",-100,-93.7908496732026,NA,NA,NA,NA,NA,NA
"Bee",2020-05-17,"14-Day Average",-100,-85.2941176470588,NA,NA,NA,NA,NA,NA
"Bee",2020-05-18,"14-Day Average",-100,-83.5511982570806,NA,NA,NA,NA,NA,NA
"Bee",2020-05-19,"14-Day Average",-100,-75.465057817999,NA,NA,NA,NA,NA,NA
"Bee",2020-05-20,"14-Day Average",-75,-76.844070961718,NA,NA,NA,NA,NA,NA
"Bee",2020-05-21,"14-Day Average",-50,-77.124183006536,NA,NA,NA,NA,NA,NA
"Bee",2020-05-22,"14-Day Average",-50,-77.6844070961718,NA,NA,NA,NA,NA,NA
"Bee",2020-05-23,"14-Day Average",-50,-77.0739064856712,NA,NA,NA,NA,NA,NA
"Bee",2020-05-24,"14-Day Average",-25,-75.7080610021787,NA,NA,NA,NA,NA,NA
"Bee",2020-05-25,"14-Day Average",-25,-75.4901960784314,NA,NA,NA,NA,NA,NA
"Bee",2020-05-26,"14-Day Average",-25,-75.7080610021787,NA,NA,NA,NA,NA,NA
"Bee",2020-05-27,"14-Day Average",-25,-76.2527233115468,NA,NA,NA,NA,NA,NA
"Bee",2020-05-28,"14-Day Average",-25,-76.1437908496732,NA,NA,NA,NA,NA,NA
"Bee",2020-05-29,"14-Day Average",-25,-75.0544662309368,NA,NA,NA,NA,NA,NA
"Bee",2020-05-30,"14-Day Average",-25,-75.3812636165577,NA,NA,NA,NA,NA,NA
"Bee",2020-05-31,"14-Day Average",-25,-81.4814814814815,NA,NA,NA,NA,NA,NA
"Bee",2020-06-01,"14-Day Average",-25,-64.161220043573,NA,NA,NA,NA,NA,NA
"Bee",2020-06-02,"14-Day Average",0,-71.1328976034858,NA,NA,NA,NA,NA,NA
"Bee",2020-06-03,"14-Day Average",0,-70.9150326797386,NA,NA,NA,NA,NA,NA
"Bee",2020-06-04,"14-Day Average",-25,-84.8583877995643,NA,NA,NA,NA,NA,NA
"Bee",2020-06-05,"14-Day Average",150,-85.5119825708061,NA,NA,NA,NA,NA,NA
"Bee",2020-06-06,"14-Day Average",250,-85.6209150326797,NA,NA,NA,NA,NA,NA
"Bee",2020-06-07,"14-Day Average",225,-85.7142857142857,NA,NA,NA,NA,NA,NA
"Bee",2020-06-08,"14-Day Average",225,-85.6209150326797,NA,NA,NA,NA,NA,NA
"Bee",2020-06-09,"14-Day Average",275,-84.500466853408,NA,NA,NA,NA,NA,NA
"Bee",2020-06-10,"14-Day Average",325,-83.4087481146305,NA,NA,NA,NA,NA,NA
"Bee",2020-06-11,"14-Day Average",350,-82.2440087145969,NA,NA,NA,NA,NA,NA
"Bee",2020-06-12,"14-Day Average",450,-82.3529411764706,NA,NA,NA,NA,NA,NA
"Bee",2020-06-13,"14-Day Average",450,-81.0457516339869,NA,NA,NA,NA,NA,NA
"Bee",2020-06-14,"14-Day Average",450,-83.0065359477124,NA,NA,NA,NA,NA,NA
"Bee",2020-06-15,"14-Day Average",450,-102.505446623094,NA,NA,NA,NA,NA,NA
"Bee",2020-06-16,"14-Day Average",450,-104.575163398693,NA,NA,NA,NA,NA,NA
"Bee",2020-06-17,"14-Day Average",425,-104.684095860566,NA,NA,NA,NA,NA,NA
"Bee",2020-06-18,"14-Day Average",425,-91.1764705882353,NA,NA,NA,NA,NA,NA
"Bee",2020-06-19,"14-Day Average",275,-90.6318082788671,NA,NA,NA,NA,NA,NA
"Bee",2020-06-20,"14-Day Average",200,-91.2854030501089,NA,NA,NA,NA,NA,NA
"Bee",2020-06-21,"14-Day Average",250,-35.838779956427,NA,NA,NA,NA,NA,NA
"Bee",2020-06-22,"14-Day Average",250,27.9956427015251,NA,NA,NA,NA,NA,NA
"Bee",2020-06-23,"14-Day Average",200,37.9679144385027,NA,NA,NA,NA,NA,NA
"Bee",2020-06-24,"14-Day Average",150,80.2832244008715,NA,NA,NA,NA,NA,NA
"Bee",2020-06-25,"14-Day Average",175,66.4152840623429,NA,NA,NA,NA,NA,NA
"Bee",2020-06-26,"14-Day Average",100,90.1458019105078,NA,NA,NA,NA,NA,NA
"Bee",2020-06-27,"14-Day Average",200,89.7435897435898,NA,NA,NA,NA,NA,NA
"Bee",2020-06-28,"14-Day Average",200,92.3579688285571,NA,NA,NA,NA,NA,NA
"Bee",2020-06-29,"14-Day Average",275,93.9668174962293,NA,NA,NA,NA,NA,NA
"Bee",2020-06-30,"14-Day Average",250,93.4640522875817,NA,NA,NA,NA,NA,NA
"Bee",2020-07-01,"14-Day Average",275,169.079939668175,NA,NA,NA,NA,NA,NA
"Bee",2020-07-02,"14-Day Average",375,184.56510809452,NA,NA,NA,NA,NA,NA
"Bee",2020-07-03,"14-Day Average",450,286.626445449975,NA,NA,NA,NA,NA,NA
"Bee",2020-07-04,"14-Day Average",525,303.619909502262,NA,NA,NA,NA,NA,NA
"Bee",2020-07-05,"14-Day Average",725,251.734539969834,NA,NA,NA,NA,NA,NA
"Bee",2020-07-06,"14-Day Average",1125,195.827048768225,NA,NA,NA,NA,NA,NA
"Bee",2020-07-07,"14-Day Average",1275,181.232492997199,NA,NA,NA,NA,NA,NA
"Bee",2020-07-08,"14-Day Average",1450,136.788048552754,NA,NA,NA,NA,NA,NA
"Bee",2020-07-09,"14-Day Average",2325,137.908496732026,NA,NA,NA,NA,NA,NA
"Bee",2020-07-10,"14-Day Average",2250,123.529411764706,NA,NA,NA,NA,NA,NA
"Bee",2020-07-11,"14-Day Average",2200,127.450980392157,NA,NA,NA,NA,NA,NA
"Bee",2020-07-12,"14-Day Average",2475,141.549953314659,NA,NA,NA,NA,NA,NA
"Bee",2020-07-13,"14-Day Average",2400,142.950513538749,NA,NA,NA,NA,NA,NA
"Bee",2020-07-14,"14-Day Average",2550,142.763772175537,NA,NA,NA,NA,NA,NA
"Bee",2020-07-15,"14-Day Average",3050,73.5760971055089,NA,NA,NA,NA,NA,NA
"Bee",2020-07-16,"14-Day Average",3025,59.4771241830065,NA,NA,NA,NA,NA,NA
"Bee",2020-07-17,"14-Day Average",3225,-32.9598506069094,NA,NA,NA,NA,NA,NA
"Bee",2020-07-18,"14-Day Average",3875,-43.5107376283847,NA,NA,NA,NA,NA,NA
"Bee",2020-07-19,"14-Day Average",3675,-39.4670688788336,NA,NA,NA,NA,NA,NA
"Bell",2020-04-22,"Raw",0,0,-82.4874252013341,-258.009031889704,93.0341814870356,-72.8685612658462,-318.772706963822,173.035584432129
"Bell",2020-04-23,"Raw",-20,-30.9859154929578,-81.7607431872209,-249.117956776806,85.5964704023638,-53.0542998351104,-285.529340994278,179.420741324057
"Bell",2020-04-24,"Raw",-20,21.1267605633803,-81.0249199814592,-240.465880340314,78.4160403773953,-33.2504283432485,-252.765104071318,186.264247384821
"Bell",2020-04-25,"Raw",-60,-9.85915492957746,-80.2708143924008,-232.090262211219,71.5486334264178,-13.467336729134,-220.592352656511,193.657679198243
"Bell",2020-04-26,"Raw",-100,-32.3943661971831,-79.4892852283967,-224.02914935734,65.050578900547,6.28458506835948,-189.127480074925,201.696650211643
"Bell",2020-04-27,"Raw",-100,78.8732394366197,-78.6711912977987,-216.320430455523,58.9780478599255,25.9949471103579,-158.489134133293,210.479028354009
"Bell",2020-04-28,"Raw",-20,-95.774647887324,-77.8073914089584,-209.000752614084,53.3859697961675,45.6533594579876,-128.795108898293,220.101827814268
"Bell",2020-04-29,"Raw",-30,119.718309859155,-76.8887443702273,-202.104040216541,48.326551476086,65.2494321723751,-100.157538130464,230.656402475214
"Bell",2020-04-30,"Raw",-10,73.2394366197183,-75.9061089899569,-195.659590536635,43.8473725567208,84.7727753146464,-72.6761937322426,242.221744361535
"Bell",2020-05-01,"Raw",-100,-185.915492957746,-74.8503440764987,-189.689787174584,39.9890990215868,104.212998945928,-46.4301058272521,254.856103719108
"Bell",2020-05-02,"Raw",-60,154.929577464789,-73.7123084382043,-184.207571292105,36.782954415696,123.559713127346,-21.4683765860473,268.587802840739
"Bell",2020-05-03,"Raw",-90,-98.5915492957747,-72.4828608834251,-179.213928669136,34.2482069022858,142.802527920026,2.19820629851574,283.406849541537
"Bell",2020-05-04,"Raw",-100,195.774647887324,-71.1528602205128,-174.695755192144,32.3900347511189,161.931053385096,24.602701185687,299.259405584505
"Bell",2020-05-05,"Raw",60,NA,-69.7131652578187,-170.624507746161,31.1981772305232,180.934899583681,45.8228767229244,316.046922444437
"Bell",2020-05-06,"Raw",-100,NA,-68.1546348036946,-166.955989857302,30.6467202499132,199.803676576907,65.9766598749964,333.630693278818
"Bell",2020-05-07,"Raw",-70,208.450704225352,-66.4681276664918,-163.63145253967,30.6951972066863,218.526994425901,85.2129202171788,351.841068634624
"Bell",2020-05-08,"Raw",-50,100,-64.644502654562,-160.579951297763,31.2909459886392,237.094463191789,103.699559897246,370.489366486333
"Bell",2020-05-09,"Raw",-80,153.521126760563,-62.6746185762565,-157.721669728079,32.3724325755663,255.495692935698,121.611254173749,389.380131697647
"Bell",2020-05-10,"Raw",-100,385.915492957746,-60.5493342399272,-154.971778763794,33.8731102839401,273.720293718753,139.118698416461,408.321889021046
"Bell",2020-05-11,"Raw",-100,573.239436619718,-58.2595084539252,-152.244388091092,35.7253711832418,291.757875602081,156.380283057911,427.135468146252
"Bell",2020-05-12,"Raw",-70,507.042253521127,-55.7960000266023,-149.456247325896,37.8642472726915,309.598048646808,173.536223018263,445.659874275354
"Bell",2020-05-13,"Raw",-20,-18.3098591549296,-53.14966776631,-146.530016630796,40.2306810981758,327.230422914061,190.704581351938,463.756264476184
"Bell",2020-05-14,"Raw",-40,469.014084507042,-50.3113704813997,-143.397092167189,42.7743512043901,344.644608464965,207.978369325175,481.310847604756
"Bell",2020-05-15,"Raw",-50,35.2112676056338,-47.2715682969909,-140.006062744132,45.4629261501498,361.823229527331,225.40103085379,498.245428200873
"Bell",2020-05-16,"Raw",-40,102.816901408451,-44.0191266052746,-136.341863320548,48.3036101099989,378.720966995703,242.900992344144,514.540941647262
"Bell",2020-05-17,"Raw",-100,511.267605633803,-40.5425121152096,-132.405881461185,51.3208572307661,395.28551593131,260.363781741806,530.207250120814
"Bell",2020-05-18,"Raw",-100,40.8450704225352,-36.8301915357548,-128.207037670099,54.5466545985894,411.464571395379,277.660149401153,545.268993389605
"Bell",2020-05-19,"Raw",20,636.619718309859,-32.8706315758689,-123.759083228444,58.0178200767064,427.205828449139,294.651356998048,559.76029990023
"Bell",2020-05-20,"Raw",-30,433.802816901409,-28.6522989445108,-119.07811246381,61.7735145747881,442.456982153818,311.194134987312,573.719829320323
"Bell",2020-05-21,"Raw",50,767.605633802817,-24.1636603506395,-114.180255851365,65.8529351500863,457.165727570644,327.145588085388,587.1858670559
"Bell",2020-05-22,"Raw",20,1208.45070422535,-19.3931825032137,-109.079554574471,70.293189568044,471.279759760846,342.368164515836,600.191355005855
"Bell",2020-05-23,"Raw",-60,NA,-14.3293321111922,-103.786052539021,75.127388316637,484.746773785651,356.734622251858,612.758925319445
"Bell",2020-05-24,"Raw",-100,NA,-8.960575883534,-98.3041703364329,80.3830185693649,497.514464706288,370.132742353516,624.89618705906
"Bell",2020-05-25,"Raw",-100,460.56338028169,-3.27538052919786,-92.631440045587,86.0806789871913,509.530527583986,382.469393971374,636.591661196598
"Bell",2020-05-26,"Raw",-100,336.619718309859,2.7377872428575,-86.7576752720986,92.2332497578136,520.742657479972,393.673496240538,647.811818719406
"Bell",2020-05-27,"Raw",210,228.169014084507,9.09046072367296,-80.6646271126341,98.84554855998,531.098549455475,403.697485010406,658.499613900543
"Bell",2020-05-28,"Raw",-40,898.591549295775,15.7941732042899,-74.3261388915094,105.914485300089,540.545898571722,412.517074715847,668.574722427597
"Bell",2020-05-29,"Raw",0,-11.2676056338028,22.8604579757495,-67.7087700324576,113.429685983957,549.032399889942,420.129356841589,677.935442938295
"Bell",2020-05-30,"Raw",10,1042.25352112676,30.3008483290927,-60.7728232630537,121.374519921239,556.505748471364,426.549514423661,686.461982519068
"Bell",2020-05-31,"Raw",-40,145.070422535211,38.1268775553608,-53.4736883794335,129.727443490155,562.913639377215,431.806580998059,694.020697756372
"Bell",2020-06-01,"Raw",60,988.732394366197,46.3500789455948,-45.7634142859031,138.463572177093,568.203767668724,435.938695711947,700.468839625501
"Bell",2020-06-02,"Raw",30,790.140845070423,54.9819857908362,-37.5924381661881,147.55640974786,572.323828407119,438.988215262832,705.659441551405
"Bell",2020-06-03,"Raw",100,432.394366197183,64.0341313821258,-28.911432066027,156.979694830279,575.221516653628,440.99688033967,709.446152967585
