"PHR","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper"
"1 - Lubbock PHR",2020-05-18,"Raw",-46.031746031746,-249.17319408181,46.7190335616054,-17.0998973443532,110.537964467564,-147.676010052252,-174.791675785218,-120.560344319286
"1 - Lubbock PHR",2020-05-19,"Raw",7.93650793650793,-258.659704090513,45.8408548715376,-18.2726111656446,109.95432090872,-148.510927516573,-175.325203939837,-121.696651093309
"1 - Lubbock PHR",2020-05-20,"Raw",31.7460317460317,-147.519582245431,45.1221449271772,-19.4352156120331,109.679505466388,-149.34612168324,-175.868407458911,-122.823835907568
"1 - Lubbock PHR",2020-05-21,"Raw",-57.1428571428571,-206.614447345518,44.5688099783653,-20.5562861884878,109.693906145218,-150.181602800486,-176.42118800966,-123.942017591311
"1 - Lubbock PHR",2020-05-22,"Raw",-19.047619047619,-195.56135770235,44.1867562749429,-21.6044762476829,109.977988797569,-151.017381116547,-176.983424652699,-125.051337580396
"1 - Lubbock PHR",2020-05-23,"Raw",11.1111111111111,-100,43.981890066751,-22.5490524940129,110.512832627515,-151.853466879658,-177.5549745707,-126.151959188616
"1 - Lubbock PHR",2020-05-24,"Raw",-58.7301587301587,-192.254134029591,43.9601176036306,-23.3602992579741,111.280534465235,-152.689870338054,-178.135674008144,-127.244066667965
"1 - Lubbock PHR",2020-05-25,"Raw",-95.2380952380952,-153.61183637946,44.1273451354228,-24.009799408151,112.264489678997,-153.52660173997,-178.725339426554,-128.327864053387
"1 - Lubbock PHR",2020-05-26,"Raw",-90.4761904761905,-152.219321148825,44.4894789119685,-24.4706091578822,113.449566981819,-154.363671333641,-179.323768877634,-129.403573789649
"1 - Lubbock PHR",2020-05-27,"Raw",-36.5079365079365,-136.205395996519,45.0524251831089,-24.717348221058,114.822198587276,-155.201089367302,-179.930743594691,-130.471435139913
"1 - Lubbock PHR",2020-05-28,"Raw",34.9206349206349,-131.070496083551,45.8220901986848,-24.7262271687142,116.370407566084,-156.038866089188,-180.546029800854,-131.531702377522
"1 - Lubbock PHR",2020-05-29,"Raw",11.1111111111111,-135.68320278503,46.8043802085372,-24.4750319144514,118.083792331526,-156.877011747533,-181.169380730793,-132.584642764274
"1 - Lubbock PHR",2020-05-30,"Raw",20.6349206349206,-217.319408181027,48.0052014625074,-23.9430822378013,119.953485162816,-157.715536590574,-181.800538861122,-133.630534320026
"1 - Lubbock PHR",2020-05-31,"Raw",47.6190476190476,-142.819843342037,49.4304602104361,-23.1111779992197,121.972098420092,-158.554450866544,-182.439238343326,-134.669663389763
"1 - Lubbock PHR",2020-06-01,"Raw",-92.0634920634921,-364.751958224543,51.0860627021646,-21.961543724836,124.133669129165,-159.39376482368,-183.085207632054,-135.702322015305
"1 - Lubbock PHR",2020-06-02,"Raw",250.793650793651,-271.453437771976,52.9779151875336,-20.4777798000239,126.433610175091,-160.233488710215,-183.73817230089,-136.72880511954
"1 - Lubbock PHR",2020-06-03,"Raw",107.936507936508,-206.440382941688,55.1119239163845,-18.6448266953762,128.868674528145,-161.073632774385,-184.397858037318,-137.749407511451
"1 - Lubbock PHR",2020-06-04,"Raw",20.6349206349206,-21.8450826805918,57.493995138558,-16.4489474489605,131.436937726077,-161.914207264424,-185.063993808543,-138.764420720306
"1 - Lubbock PHR",2020-06-05,"Raw",28.5714285714286,-115.230635335074,60.1300351038953,-13.8777329944088,134.137803202199,-162.755222428569,-185.736315189972,-139.774129667167
"1 - Lubbock PHR",2020-06-06,"Raw",336.507936507936,-148.651000870322,63.0259500622372,-10.9201347946814,136.972034919156,-163.596688515054,-186.414567848664,-140.778809181444
"1 - Lubbock PHR",2020-06-07,"Raw",-84.1269841269841,-220.88772845953,66.1842682892361,-7.57168151454138,139.940218093014,-164.438614761364,-187.098538605123,-141.778690917604
"1 - Lubbock PHR",2020-06-08,"Raw",-88.8888888888889,-182.332463011314,69.5940061637883,-3.84987813285052,143.037890460427,-165.281006361985,-187.788141905877,-142.773870818093
"1 - Lubbock PHR",2020-06-09,"Raw",1.58730158730158,-170.147954743255,73.2408020906015,0.221514578036178,146.260089603167,-166.123867500654,-188.483339185573,-143.764395815736
"1 - Lubbock PHR",2020-06-10,"Raw",-36.5079365079365,-100,77.1102944743832,4.61777056402259,149.602818384744,-166.967202361109,-189.184109233364,-144.750295488854
"1 - Lubbock PHR",2020-06-11,"Raw",-17.4603174603175,-145.604873803307,81.1881217198411,9.3132916742293,153.062951765453,-167.811015127085,-189.890445557541,-145.731584696629
"1 - Lubbock PHR",2020-06-12,"Raw",12.6984126984127,-94.7780678851175,85.4599222316827,14.2816879596312,156.638156503734,-168.65530998232,-190.602353758133,-146.708266206507
"1 - Lubbock PHR",2020-06-13,"Raw",-3.17460317460317,-132.201914708442,89.9113344146158,19.4958513713198,160.326817457912,-169.500091110549,-191.319848920972,-147.680333300127
"1 - Lubbock PHR",2020-06-14,"Raw",-28.5714285714286,-141.340295909487,94.5279966733477,24.9280288966188,164.127964450077,-170.345362695511,-192.042953047045,-148.647772343977
"1 - Lubbock PHR",2020-06-15,"Raw",-84.1269841269841,-133.507397737163,99.2955474125862,30.54990111752,168.041193707652,-171.191128920941,-192.771692531257,-149.610565310625
"1 - Lubbock PHR",2020-06-16,"Raw",63.4920634920635,-143.516100957354,104.199625037039,36.3326722117704,172.066577862307,-172.037393970576,-193.506095705125,-150.568692236026
"1 - Lubbock PHR",2020-06-17,"Raw",95.2380952380952,-111.314186248912,109.225867951413,42.2471774139381,176.204558488889,-172.884162028153,-194.246190458244,-151.522133598062
"1 - Lubbock PHR",2020-06-18,"Raw",149.206349206349,-110.704960835509,114.359914560417,48.2640137529793,180.455815367855,-173.731437277408,-194.992001953625,-152.470872601192
"1 - Lubbock PHR",2020-06-19,"Raw",155.555555555556,-173.19408181027,119.587403268758,54.3536992957173,184.821107241799,-174.579223902079,-195.743550452192,-153.414897351967
"1 - Lubbock PHR",2020-06-20,"Raw",49.2063492063492,-187.815491731941,124.893972481143,60.4868649470652,189.301080015221,-175.427526085902,-196.500849261679,-154.354202910125
"1 - Lubbock PHR",2020-06-21,"Raw",33.3333333333333,-184.508268059182,130.265260602281,66.6344808967229,193.896040307838,-176.276348012614,-197.263902824995,-155.288793200232
"1 - Lubbock PHR",2020-06-22,"Raw",15.8730158730159,-247.432550043516,135.686906036878,72.7681169329544,198.605695140801,-177.12569386595,-198.032704962689,-156.218682769211
"1 - Lubbock PHR",2020-06-23,"Raw",187.301587301587,-241.601392515231,141.144547189642,78.8602320762143,203.428862303071,-177.975567829649,-198.807237283489,-157.14389837581
"1 - Lubbock PHR",2020-06-24,"Raw",214.285714285714,-161.618798955614,146.623822465282,84.8844845362349,208.363160394329,-178.825974087447,-199.587467775953,-158.064480398941
"1 - Lubbock PHR",2020-06-25,"Raw",255.555555555556,-128.198433420366,152.110370268504,90.8160483421288,213.404692194879,-179.67691682308,-200.373349593113,-158.980484053047
"1 - Lubbock PHR",2020-06-26,"Raw",265.079365079365,-120.104438642298,157.589829004016,96.6319188644049,218.547739143628,-180.528400220286,-201.164820040548,-159.891980400024
"1 - Lubbock PHR",2020-06-27,"Raw",160.31746031746,-134.551784160139,163.047837076526,102.311186724004,223.784487429048,-181.3804284628,-201.961799776714,-160.799057148887
"1 - Lubbock PHR",2020-06-28,"Raw",7.93650793650793,-210.704960835509,168.470032890742,107.835259111373,229.104806670111,-182.23300573436,-202.764192232535,-161.701819236185
"1 - Lubbock PHR",2020-06-29,"Raw",-9.52380952380952,-165.709312445605,173.84205485137,113.188009869759,234.496099832981,-183.086136218702,-203.571883255308,-162.600389182097
"1 - Lubbock PHR",2020-06-30,"Raw",188.888888888889,-122.106179286336,179.149541363119,118.355844855921,239.943237870316,-183.939824099563,-204.384740979953,-163.494907219173
"1 - Lubbock PHR",2020-07-01,"Raw",388.888888888889,-127.676240208877,184.378130830696,123.327676464896,245.428585196496,-184.79407356068,-205.202615928595,-164.385531192766
"1 - Lubbock PHR",2020-07-02,"Raw",534.920634920635,-163.446475195822,189.513461658809,128.094809627149,250.932113690468,-185.64888878579,-206.025341337448,-165.272436234131
"1 - Lubbock PHR",2020-07-03,"Raw",401.587301587302,-256.57093124456,194.541172252165,132.650749614186,256.431594890144,-186.504273958628,-206.852733708107,-166.155814209149
"1 - Lubbock PHR",2020-07-04,"Raw",120.634920634921,-147.258485639687,199.446901015472,136.990948284233,261.90285374671,-187.360233262932,-207.684593578572,-167.035872947292
"1 - Lubbock PHR",2020-07-05,"Raw",-100,-135.770234986945,204.216286353437,141.112509068716,267.320063638159,-188.216770882439,-208.520706507872,-167.912835257006
"1 - Lubbock PHR",2020-07-06,"Raw",-100,-129.76501305483,208.834966670769,145.013871774171,272.656061567367,-189.073891000885,-209.360844266889,-168.78693773488
"1 - Lubbock PHR",2020-07-07,"Raw",811.111111111111,-182.245430809399,213.288580372175,148.694496484414,277.882664259935,-189.931597802007,-210.20476622705,-169.658429376963
"1 - Lubbock PHR",2020-07-08,"Raw",341.269841269841,-129.068755439513,217.562765862361,152.154562237222,282.970969487501,-190.789895469541,-211.052220937971,-170.527570001111
"1 - Lubbock PHR",2020-07-09,"Raw",473.015873015873,-248.215839860748,221.643161546037,155.394691615374,287.8916314767,-191.648788187225,-211.902947884871,-171.394628489579
"1 - Lubbock PHR",2020-07-10,"Raw",339.68253968254,-186.335944299391,225.51540582791,158.415707753773,292.615103902046,-192.508280138795,-212.756679416677,-172.259880860912
"1 - Lubbock PHR",2020-07-11,"Raw",353.968253968254,-177.719756309835,229.165137112686,161.218426122893,297.111848102479,-193.368375507987,-213.613142836201,-173.123608179773
"1 - Lubbock PHR",2020-07-12,"Raw",128.571428571429,-141.340295909487,232.577993805074,163.803480137851,301.352507472297,-194.229078478539,-214.472062644501,-173.986094312577
"1 - Lubbock PHR",2020-07-13,"Raw",26.984126984127,-137.771975630983,235.739614309782,166.171177258546,305.308051361018,-195.090393234187,-215.333162932634,-174.84762353574
"1 - Lubbock PHR",2020-07-14,"Raw",261.904761904762,-116.187989556136,238.635637031516,168.321380715655,308.949893347377,-195.952323958668,-216.196169915304,-175.708478002031
"1 - Lubbock PHR",2020-07-15,"Raw",152.380952380952,-166.579634464752,241.251700374985,170.253411149414,312.249989600557,-196.814874835718,-217.060814602439,-176.568935068997
"1 - Lubbock PHR",2020-07-16,"Raw",553.968253968254,-115.317667536989,243.573442744897,171.965962076904,315.18092341289,-197.678050049074,-217.926835606424,-177.429264491725
"1 - Lubbock PHR",2020-07-17,"Raw",339.68253968254,-170.670147954743,245.586502545958,173.457023007532,317.715982084384,-198.541853782474,-218.793982084507,-178.289725480441
"1 - Lubbock PHR",2020-07-18,"Raw",373.015873015873,-128.28546562228,247.276518182876,174.723804029005,319.829232336747,-199.406290219653,-219.662016817737,-179.150563621569
"1 - Lubbock PHR",2020-07-19,"Raw",192.063492063492,-155.352480417755,248.629128060359,175.762655641563,321.495600479155,-200.271363544348,-220.530719429595,-180.012007659102
"1 - Lubbock PHR",2020-07-20,"Raw",15.8730158730159,-159.965187119234,249.629970583115,176.568977407512,322.690963758718,-201.137077940297,-221.399889749215,-180.874266131379
"1 - Lubbock PHR",2020-07-21,"Raw",317.460317460317,-232.027850304613,250.264684155851,177.137108505341,323.39225980636,-202.003437591235,-222.269351325636,-181.737523856834
"1 - Lubbock PHR",2020-07-22,"Raw",438.095238095238,-186.161879895561,250.524761274489,177.463759840011,323.585762708967,-202.870443521722,-223.138996113513,-182.60189092993
"1 - Lubbock PHR",2020-07-23,"Raw",395.238095238095,-168.842471714534,250.425110799809,177.55862225794,323.291599341678,-203.738084119604,-224.008909716298,-183.467258522911
"1 - Lubbock PHR",2020-07-24,"Raw",382.539682539683,-201.218450826806,249.986495683805,177.433758313447,322.539233054164,-204.606344613552,-224.879245945702,-184.333443281401
"1 - Lubbock PHR",2020-07-25,"Raw",215.873015873016,-125.50043516101,249.229678878472,177.100170158599,321.359187598345,-205.475210232234,-225.750182083061,-185.200238381407
"1 - Lubbock PHR",2020-07-26,"Raw",20.6349206349206,-115.056570931245,248.175423335804,176.567908990026,319.782937681581,-206.34466620432,-226.621915334474,-186.067417074166
"1 - Lubbock PHR",2020-07-27,"Raw",36.5079365079365,-112.184508268059,246.844492007794,175.846166399105,317.842817616482,-207.21469775848,-227.494659445745,-186.934736071215
"1 - Lubbock PHR",2020-07-28,"Raw",333.333333333333,-100.696257615318,245.257647846437,174.943354536161,315.571941156713,-208.085290123382,-228.368641470723,-187.801938776041
"1 - Lubbock PHR",2020-07-29,"Raw",395.238095238095,-148.128807658834,243.435653803728,173.867181521531,313.004126085924,-208.956428527697,-229.244098688187,-188.668758367206
"1 - Lubbock PHR",2020-07-30,"Raw",266.666666666667,-220.626631853786,241.39927283166,172.624728325646,310.173817337674,-209.828098200093,-230.121275664001,-189.534920736184
"1 - Lubbock PHR",2020-07-31,"Raw",287.301587301587,-251.348999129678,239.169267882228,171.22253329575,307.116002468706,-210.70028436924,-231.000421457033,-190.400147281446
"1 - Lubbock PHR",2020-08-01,"Raw",220.634920634921,-181.636205395997,236.766401907426,169.666690509558,303.866113305295,-211.572972263807,-231.881786969046,-191.264157558568
"1 - Lubbock PHR",2020-08-02,"Raw",-33.3333333333333,-487.293298520453,234.211437859249,167.962968040199,300.459907678298,-212.446147112464,-232.765622440436,-192.126671784492
"1 - Lubbock PHR",2020-08-03,"Raw",-38.0952380952381,-203.133159268929,231.525138689689,166.116951845778,296.9333255336,-213.319794143879,-233.652175095295,-192.987413192464
"1 - Lubbock PHR",2020-08-04,"Raw",353.968253968254,-710.095735422106,228.728267350743,164.134220149198,293.322314552288,-214.193898586724,-234.541686940638,-193.84611023281
"1 - Lubbock PHR",2020-08-05,"Raw",312.698412698413,-256.57093124456,225.841586794403,162.020551643512,289.662621945295,-215.068445669666,-235.434392725844,-194.702498613488
"1 - Lubbock PHR",2020-08-06,"Raw",261.904761904762,-169.973890339426,222.885859972665,159.782168474497,285.989551470833,-215.943420621375,-236.330518069304,-195.556323173447
"1 - Lubbock PHR",2020-08-07,"Raw",365.079365079365,-928.546562228024,219.881849837522,157.426011641432,282.337688033611,-216.818808670521,-237.230277759892,-196.407339581151
"1 - Lubbock PHR",2020-08-08,"Raw",187.301587301587,-323.063533507398,216.850319340968,154.960042315747,278.740596366189,-217.694595045773,-238.133874241261,-197.255315850286
"1 - Lubbock PHR",2020-08-09,"Raw",-100,-226.97998259356,213.812031434999,152.393557939073,275.230504930925,-218.570764975801,-239.04149628695,-198.100033664652
"1 - Lubbock PHR",2020-08-10,"Raw",-34.9206349206349,-346.910356832028,210.787749071607,149.737507427543,271.837990715672,-219.447303689273,-239.953317874011,-198.941289504535
"1 - Lubbock PHR",2020-08-11,"Raw",665.079365079365,-242.297650130548,207.798235202788,147.004786198098,268.591684207479,-220.324196414859,-240.869497262236,-199.778895567483
"1 - Lubbock PHR",2020-08-12,"Raw",149.206349206349,-187.380330722367,204.864252780536,144.21048994197,265.518015619101,-221.201428381229,-241.790176285148,-200.61268047731
"1 - Lubbock PHR",2020-08-13,"Raw",215.873015873016,-256.483899042646,202.006564756844,141.372106843543,262.641022670145,-222.078984817052,-242.715479857714,-201.44248977639
"1 - Lubbock PHR",2020-08-14,"Raw",268.253968253968,-146.38816362054,199.245934083707,138.509631611059,259.982236556355,-222.956850950997,-243.645515704332,-202.268186197662
"1 - Lubbock PHR",2020-08-15,"Raw",241.269841269841,-100,196.603123713119,135.645590980635,257.560656445603,-223.835012011734,-244.580374309018,-203.089649714449
"1 - Lubbock PHR",2020-08-16,"Raw",-47.6190476190476,-238.120104438642,194.098896597075,132.804978382603,255.392814811547,-224.713453227931,-245.520129087965,-203.906777367898
"1 - Lubbock PHR",2020-08-17,"Raw",-77.7777777777778,-198.607484769365,191.754015687568,130.015103881171,253.492927493965,-225.59215982826,-246.46483678283,-204.71948287369
"1 - Lubbock PHR",2020-08-18,"Raw",103.174603174603,-155.004351610096,189.589243936593,127.305372872553,251.873115000634,-226.471117041388,-247.414538071238,-205.527696011538
"1 - Lubbock PHR",2020-08-19,"Raw",374.603174603175,-149.521322889469,187.625344296145,124.707012186574,250.543676405716,-227.350310095985,-248.369258389191,-206.331361802779
"1 - Lubbock PHR",2020-08-20,"Raw",119.047619047619,-307.223672758921,185.883079718216,122.252764568885,249.513394867548,-228.229724220721,-249.329008958326,-207.130439483117
"1 - Lubbock PHR",2020-08-21,"Raw",88.8888888888889,-426.718885987816,184.383213154803,119.976572049535,248.78985426007,-229.109344644265,-250.293788009367,-207.924901279163
"1 - Lubbock PHR",2020-08-22,"Raw",168.253968253968,-199.303742384682,183.146507557898,117.913265980363,248.379749135432,-229.989156595287,-251.263582191731,-208.714730998842
"1 - Lubbock PHR",2020-08-23,"Raw",-46.031746031746,-111.053089643168,182.193725879496,116.09827739318,248.289174365812,-230.869145302455,-252.238368157964,-209.499922446946
"1 - Lubbock PHR",2020-08-24,"Raw",-47.6190476190476,-125.935596170583,181.545631071591,114.567376676612,248.523885466571,-231.749295994439,-253.218114310756,-210.280477678122
"1 - Lubbock PHR",2020-08-25,"Raw",177.777777777778,-225.587467362924,181.222986086178,113.356447120086,249.089525052271,-232.629593899909,-254.202782699471,-211.056405100347
"1 - Lubbock PHR",2020-08-26,"Raw",188.888888888889,-339.773716275022,181.246553875251,112.501293105323,249.991814645179,-233.510024247534,-255.192331052608,-211.82771744246
"1 - Lubbock PHR",2020-08-27,"Raw",106.349206349206,-203.742384682332,181.637097390804,112.037480856273,251.236713925334,-234.390572265983,-256.186714932302,-212.594429599664
"1 - Lubbock PHR",2020-08-28,"Raw",288.888888888889,-209.486510008703,182.41537958483,112.000207697084,252.830551472576,-235.271223183926,-257.185889996816,-213.356556371036
"1 - Lubbock PHR",2020-08-29,"Raw",142.857142857143,-170.670147954743,183.602163409325,112.424194588951,254.780132229699,-236.151962230032,-258.189814357051,-214.114110103014
"1 - Lubbock PHR",2020-08-30,"Raw",61.9047619047619,-170.931244560487,185.218211816283,113.343596129463,257.092827503104,-237.032774632971,-259.198451013239,-214.867098252702
"1 - Lubbock PHR",2020-08-31,"Raw",3.17460317460319,-129.503916449086,187.284287757698,114.79192199723,259.776653518166,-237.913645621411,-260.211770358267,-215.615520884555
"1 - Lubbock PHR",2020-09-01,"Raw",230.15873015873,-161.879895561358,189.821154185564,116.801963821615,262.840344549512,-238.794560424023,-261.229752734349,-216.359368113696
"1 - Lubbock PHR",2020-09-02,"Raw",523.809523809524,-200.957354221062,192.849574051875,119.405721493313,266.293426610436,-239.675504269475,-262.25239103012,-217.098617508829
"1 - Lubbock PHR",2020-09-03,"Raw",485.714285714286,-177.980852915579,196.390310308625,122.634322877906,270.146297739345,-240.556462386437,-263.279693305426,-217.833231467448
"1 - Lubbock PHR",2020-09-04,"Raw",579.365079365079,-192.341166231506,200.464125907809,126.517930646961,274.410321168658,-241.437420003579,-264.311685431326,-218.563154575831
"1 - Lubbock PHR",2020-09-05,"Raw",490.47619047619,-169.103568320278,205.086272041665,131.07831803226,279.094226051071,-242.318364868018,-265.348444884186,-219.288284851849
"1 - Lubbock PHR",2020-09-06,"Raw",315.873015873016,-149.086161879896,210.249952863407,136.306747045274,284.193158681539,-243.199294800664,-266.390194081604,-220.008395519724
"1 - Lubbock PHR",2020-09-07,"Raw",-28.5714285714286,-240.992167101828,215.94286076649,142.185768838304,289.699952694677,-244.080210140877,-267.437201909185,-220.723218372569
"1 - Lubbock PHR",2020-09-08,"Raw",30.1587301587302,-128.981723237598,222.152688144373,148.696574143248,295.608802145499,-244.961111228016,-268.489748605954,-221.432473850077
"1 - Lubbock PHR",2020-09-09,"Raw",130.15873015873,-250.82680591819,228.867127390513,155.819025923003,301.915228858023,-245.841998401439,-269.548122306966,-222.135874495911
"1 - Lubbock PHR",2020-09-10,"Raw",380.952380952381,-108.442123585727,236.073870898366,163.531664718215,308.616077078518,-246.722872000505,-270.612615728105,-222.833128272905
"1 - Lubbock PHR",2020-09-11,"Raw",290.47619047619,-308.181026979983,243.760611061391,171.811691148671,315.70953097411,-247.603732364574,-271.683522999835,-223.523941729313
"1 - Lubbock PHR",2020-09-12,"Raw",287.301587301587,-375.718015665796,251.915040273043,180.634930157951,323.195150388136,-248.484579833004,-272.761136657405,-224.208023008604
"1 - Lubbock PHR",2020-09-13,"Raw",84.1269841269841,277.371627502176,260.524850926781,189.975782223736,331.073919629826,-249.365414745154,-273.845744795513,-224.885084694795
"1 - Lubbock PHR",2020-09-14,"Raw",30.1587301587302,-185.813751087903,269.577735416061,199.807167955206,339.348302876916,-250.246237440383,-274.937628395702,-225.554846485064
"1 - Lubbock PHR",2020-09-15,"Raw",366.666666666667,-740.382941688425,279.061386134341,210.100474313533,348.022297955148,-251.12704825805,-276.03705883467,-226.217037681431
"1 - Lubbock PHR",2020-09-16,"Raw",201.587301587302,-195.126196692776,288.963495475077,220.825513129549,357.101477820605,-252.007847537514,-277.144295581338,-226.871399493691
"1 - Lubbock PHR",2020-09-17,"Raw",463.492063492064,-400,299.271755831727,231.950505567199,366.593006096255,-252.888635618134,-278.259584089798,-227.51768714647
"1 - Lubbock PHR",2020-09-18,"Raw",244.444444444444,-301.218450826806,309.973859597748,243.442109436015,376.505609759481,-253.769412839269,-279.383153894241,-228.155671784296
"1 - Lubbock PHR",2020-09-19,"Raw",261.904761904762,-222.715404699739,321.057499166598,255.265509274561,386.849489058634,-254.650179540277,-280.51521691069,-228.785142169864
"1 - Lubbock PHR",2020-09-20,"Raw",19.047619047619,-159.268929503916,332.510366931732,267.384591051367,397.636142812098,-255.530936060517,-281.655965948789,-229.405906172246
"1 - Lubbock PHR",2020-09-21,"Raw",144.444444444444,-262.576153176675,344.320155286609,279.762222935379,408.87808763784,-256.41168273935,-282.805573435174,-230.017792043525
"1 - Lubbock PHR",2020-09-22,"Raw",207.936507936508,-577.719756309835,356.474556624686,292.360659395571,420.588453853802,-257.292419916132,-283.964190348046,-230.620649484218
"1 - Lubbock PHR",2020-09-23,"Raw",523.809523809524,-221.845082680592,368.96126333942,305.142076506872,432.780450171968,-258.173147930224,-285.131945360614,-231.214350499833
"1 - Lubbock PHR",2020-09-24,"Raw",463.492063492064,-176.240208877285,381.767967824267,318.069231074563,445.466704573972,-259.053867120984,-286.30894418909,-231.798790052878
"1 - Lubbock PHR",2020-09-25,"Raw",409.52380952381,-149.521322889469,394.882362472686,331.106215842944,458.658509102428,-259.934577827771,-287.49526913895,-232.373886516591
"1 - Lubbock PHR",2020-09-26,"Raw",498.412698412698,-170.583115752829,408.292139678133,344.219260581951,472.365018774315,-260.815280389944,-288.690978841391,-232.939581938496
"1 - Lubbock PHR",2020-09-27,"Raw",31.7460317460317,-778.241949521323,421.984991834065,357.37750937496,486.592474293171,-261.695975146862,-289.896108170178,-233.495842123545
"1 - Lubbock PHR",2020-09-28,"Raw",55.5555555555556,-157.789382071366,435.94861133394,370.553694174601,501.34352849328,-262.576662437884,-291.110668327626,-234.042656548141
"1 - Lubbock PHR",2020-09-29,"Raw",885.714285714286,-330.548302872063,450.170690571215,383.724628763822,516.616752378608,-263.457342602368,-292.334647087214,-234.580038117522
"1 - Lubbock PHR",2020-09-30,"Raw",2111.11111111111,-164.055700609225,464.638921939347,396.871467181749,532.406376696945,-264.338015979675,-293.568009179309,-235.10802278004
"1 - Lubbock PHR",2020-10-01,"Raw",482.539682539683,-337.162750217581,479.340997831792,409.979702958728,548.702292704857,-265.218682909162,-294.8106968058,-235.626669012523
"1 - Lubbock PHR",2020-10-02,"Raw",498.412698412698,-270.23498694517,494.264610642009,423.038922384788,565.49029889923,-266.099343730188,-296.062630268962,-236.136057191414
"1 - Lubbock PHR",2020-10-03,"Raw",407.936507936508,-283.637946040035,509.397452763454,436.04235728177,582.752548245138,-266.979998782113,-297.323708699711,-236.636288864514
"1 - Lubbock PHR",2020-10-04,"Raw",230.15873015873,-191.644908616188,524.727216589585,448.986303163147,600.468130016023,-267.860648404295,-298.593810870492,-237.127485938098
"1 - Lubbock PHR",2020-10-05,"Raw",-4.76190476190477,-293.733681462141,540.241594513858,461.869474421686,618.61371460603,-268.741292936094,-299.872796078334,-237.609789793854
"1 - Lubbock PHR",2020-10-06,"Raw",446.031746031746,-208.616187989556,555.928278929731,474.692361018951,637.164196840512,-269.621932716867,-301.160505084145,-238.08336034959
"1 - Lubbock PHR",2020-10-07,"Raw",730.15873015873,-208.268059181897,571.774962230661,487.456635728213,656.093288733109,-270.502568085975,-302.456761095002,-238.548375076949
"1 - Lubbock PHR",2020-10-08,"Raw",541.269841269841,-258.833768494343,587.769336810106,500.164642644378,675.374030975833,-271.383199382776,-303.761370777014,-239.005027988538
"1 - Lubbock PHR",2020-10-09,"Raw",926.984126984127,-485.465622280244,603.899095061521,512.818980686012,694.97920943703,-272.263826946629,-305.074125287317,-239.45352860594
"1 - Lubbock PHR",2020-10-10,"Raw",784.126984126984,-314.534377719756,620.151929378365,525.422182613489,714.881676143241,-273.144451116892,-306.394801314749,-239.894100919035
"1 - Lubbock PHR",2020-10-11,"Raw",311.111111111111,-386.51000870322,636.515532154095,537.976481397456,735.054582910734,-274.025072232926,-307.723162119851,-240.326982346
"1 - Lubbock PHR",2020-10-12,"Raw",296.825396825397,-293.90774586597,652.977595782167,550.483651158771,755.471540405563,-274.905690634088,-309.058958565936,-240.75242270224
"1 - Lubbock PHR",2020-10-13,"Raw",834.920634920635,-272.671888598782,669.525812656039,562.944908383399,776.106716928679,-275.786306659737,-310.401930134035,-241.170683185439
"1 - Lubbock PHR",2020-10-14,"Raw",933.333333333333,-314.534377719756,686.147875169169,575.360859621332,796.934890717005,-276.666920649233,-311.75180591564,-241.582035382827
"1 - Lubbock PHR",2020-10-15,"Raw",1220.63492063492,-365.013054830287,702.831475715012,587.731483496743,817.931467933281,-277.547532941935,-313.108305578134,-241.986760305735
"1 - Lubbock PHR",2020-10-16,"Raw",861.904761904762,-398.433420365535,719.564306687027,600.056136926369,839.072476447685,-278.428143877201,-314.471140298815,-242.385147455586
"1 - Lubbock PHR",2020-10-17,"Raw",836.507936507937,-285.552654482158,736.33406047867,612.333577545024,860.334543412317,-279.30875379439,-315.840013664287,-242.777493924493
"1 - Lubbock PHR",2020-10-18,"Raw",319.047619047619,-238.903394255875,753.128429483399,624.561996241307,881.694862725492,-280.189363032861,-317.214622532837,-243.164103532886
"1 - Lubbock PHR",2020-10-19,"Raw",331.746031746032,-100,769.935106094672,636.73905531394,903.131156875403,-281.069971931974,-318.594657858164,-243.545286005783
"11 - Harlingen PHR",2020-04-22,"Raw",0,0,686.888545645501,74.6680085642245,1299.10908272678,95.4147098693124,-473.93864371756,664.768063456185
"11 - Harlingen PHR",2020-04-23,"Raw",0,-232.722513089005,627.225397759775,36.6080356771785,1217.84275984237,88.4410723345919,-461.959867291348,638.842011960532
"11 - Harlingen PHR",2020-04-24,"Raw",46.4285714285714,184.816753926702,567.69846652843,-1.61193574572678,1137.00886880259,81.4924459983915,-450.218016359185,613.202908355968
"11 - Harlingen PHR",2020-04-25,"Raw",96.4285714285714,-71.9895287958115,508.443968605845,-39.9028757447163,1056.79081295641,74.5938420592329,-438.727170035051,587.914854153517
"11 - Harlingen PHR",2020-04-26,"Raw",-28.5714285714286,-81.413612565445,449.598120646402,-78.1783471394607,977.374588432265,67.770271715636,-427.503271955556,563.043815386829
"11 - Harlingen PHR",2020-04-27,"Raw",-60.7142857142857,-50.7853403141361,391.297139304481,-116.354707292516,898.948985901478,61.0467461661218,-416.564235183311,538.657727515555
